subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,up60k,remesh,0.322800,0.361355,0.004411,1,
id0001,id0018,up60k,remesh,0.366204,0.421875,0.004690,1,
id0001,id0020,up60k,remesh,0.345168,0.399505,0.004732,1,
id0001,id0026,up60k,remesh,0.465494,0.584026,0.003690,1,
id0001,id0027,up60k,remesh,0.364464,0.429630,0.002668,1,
id0001,id0041,up60k,remesh,0.287332,0.355285,0.001683,1,
id0001,id0042,up60k,remesh,0.491159,0.588372,0.003699,1,
id0001,id0045,up60k,remesh,0.360608,0.344580,0.001615,1,
id0001,id0048,up60k,remesh,0.335410,0.353280,0.005325,1,
id0001,id0056,up60k,remesh,0.350707,0.465468,0.001808,1,
id0001,id0062,up60k,remesh,0.483203,0.537935,0.002894,1,
id0001,id0069,up60k,remesh,0.345951,0.491272,0.003744,1,
id0001,id0071,up60k,remesh,0.455894,0.532102,0.003266,1,
id0001,id0072,up60k,remesh,0.337381,0.371861,0.002635,1,
id0001,id0075,up60k,remesh,0.409765,0.497195,0.002878,1,
id0001,id0080,up60k,remesh,0.454938,0.566925,0.003621,1,
id0001,id0081,up60k,remesh,0.402132,0.537972,0.004635,1,
id0001,id0086,up60k,remesh,0.362781,0.453188,0.004329,1,
id0001,id0088,up60k,remesh,0.287890,0.406752,0.004494,1,
id0001,id0097,up60k,remesh,0.271231,0.315432,0.002182,1,
id0001,id0100,up60k,remesh,0.340169,0.427643,0.003547,1,
id0001,id0106,up60k,remesh,0.399704,0.572101,0.004583,1,
id0001,id0107,up60k,remesh,0.313481,0.350161,0.004067,1,
id0001,id0110,up60k,remesh,0.337847,0.378368,0.002376,1,
id0001,id0113,up60k,remesh,0.369655,0.499833,0.003486,1,
id0001,id0115,up60k,remesh,0.352460,0.418711,0.001896,1,
id0001,id0130,up60k,remesh,0.292304,0.340205,0.001751,1,
id0001,id0132,up60k,remesh,0.290086,0.323727,0.001769,1,
id0001,id0136,up60k,remesh,0.364559,0.465719,0.003249,1,
id0001,id0153,up60k,remesh,0.290769,0.386196,0.004308,1,
id0001,id0161,up60k,remesh,0.321011,0.417771,0.002322,1,
id0001,id0169,up60k,remesh,0.339859,0.417235,0.002455,1,
id0001,id0182,up60k,remesh,0.353581,0.456567,0.003435,1,
id0001,id0183,up60k,remesh,0.377801,0.502785,0.006420,1,
id0001,id0186,up60k,remesh,0.276798,0.391370,0.001544,1,
id0001,id0197,up60k,remesh,0.349722,0.388798,0.003744,1,
id0001,id0199,up60k,remesh,0.333997,0.441653,0.004367,1,
id0001,id0206,up60k,remesh,0.582220,0.687539,0.006505,1,
id0001,id0207,up60k,remesh,0.366138,0.435026,0.002304,1,
id0001,id0208,up60k,remesh,0.272983,0.296889,0.003390,1,
id0001,id0212,up60k,remesh,0.421550,0.345193,0.002481,1,
id0001,id0220,up60k,remesh,0.352810,0.337394,0.002241,1,
id0001,id0222,up60k,remesh,0.346686,0.311671,0.004035,1,
id0001,id0224,up60k,remesh,0.400929,0.524924,0.003598,1,
id0001,id0233,up60k,remesh,0.285536,0.360604,0.002995,1,
id0001,id0239,up60k,remesh,0.522106,0.638400,0.003725,1,
id0001,id0242,up60k,remesh,0.298460,0.398338,0.002466,1,
id0001,id0246,up60k,remesh,0.385500,0.414158,0.001493,1,
id0001,id0258,up60k,remesh,0.322260,0.393921,0.002657,1,
id0001,id0273,up60k,remesh,0.281542,0.396282,0.001969,1,
id0001,id0275,up60k,remesh,0.283546,0.250581,0.001979,1,
id0001,id0285,up60k,remesh,0.310977,0.469551,0.003655,1,
id0001,id0290,up60k,remesh,0.412985,0.456659,0.005078,1,
id0001,id0296,up60k,remesh,0.295725,0.287026,0.002648,1,
id0001,id0299,up60k,remesh,0.273174,0.330587,0.003336,1,
id0001,id0303,up60k,remesh,0.274224,0.352332,0.004152,1,
id0001,id0319,up60k,remesh,0.418635,0.380692,0.002476,1,
id0001,id0321,up60k,remesh,0.346538,0.356894,0.005007,1,
id0001,id0326,up60k,remesh,0.362382,0.430395,0.004669,1,
id0001,id0328,up60k,remesh,0.260064,0.371630,0.003059,1,
id0001,id0330,up60k,remesh,0.382978,0.475809,0.003068,1,
id0001,id0342,up60k,remesh,0.302526,0.427254,0.002826,1,
id0001,id0346,up60k,remesh,0.364628,0.485107,0.003705,1,
id0001,id0363,up60k,remesh,0.316617,0.480657,0.001767,1,
id0001,id0367,up60k,remesh,0.400716,0.410757,0.001664,1,
id0001,id0368,up60k,remesh,0.278228,0.309225,0.002972,1,
id0001,id0369,up60k,remesh,0.323987,0.417739,0.004715,1,
id0001,id0372,up60k,remesh,0.441989,0.338308,0.002476,1,
id0001,id0373,up60k,remesh,0.348212,0.429969,0.003845,1,
id0001,id0374,up60k,remesh,0.441220,0.454701,0.002422,1,
id0001,id0378,up60k,remesh,0.309927,0.321341,0.002181,1,
id0001,id0381,up60k,remesh,0.386134,0.326043,0.002592,1,
id0001,id0382,up60k,remesh,0.362844,0.423327,0.002792,1,
id0001,id0392,up60k,remesh,0.343611,0.428271,0.002133,1,
id0001,id0396,up60k,remesh,0.337015,0.487606,0.002403,1,
id0001,id0398,up60k,remesh,0.483421,0.604079,0.006453,1,
id0001,id0399,up60k,remesh,0.220824,0.253612,0.001991,1,
id0001,id0401,up60k,remesh,0.325417,0.406415,0.001973,1,
id0001,id0402,up60k,remesh,0.362388,0.379251,0.002214,1,
id0001,id0404,up60k,remesh,0.394736,0.445515,0.003946,1,
id0001,id0411,up60k,remesh,0.380956,0.516053,0.002964,1,
id0001,id0412,up60k,remesh,0.338277,0.329980,0.001879,1,
id0001,id0418,up60k,remesh,0.458799,0.477658,0.003195,1,
id0001,id0421,up60k,remesh,0.292851,0.334110,0.001688,1,
id0001,id0422,up60k,remesh,0.320140,0.448859,0.003259,1,
id0001,id0431,up60k,remesh,0.344573,0.443682,0.003652,1,
id0001,id0437,up60k,remesh,0.401537,0.483760,0.003162,1,
id0001,id0441,up60k,remesh,0.291814,0.360053,0.002616,1,
id0001,id0447,up60k,remesh,0.306172,0.375237,0.005696,1,
id0001,id0460,up60k,remesh,0.293119,0.414479,0.002076,1,
id0001,id0462,up60k,remesh,0.310316,0.409621,0.003971,1,
id0001,id0465,up60k,remesh,0.345278,0.339532,0.002427,1,
id0001,id0466,up60k,remesh,0.330986,0.381299,0.006425,1,
id0001,id0468,up60k,remesh,0.465759,0.616384,0.004743,1,
id0001,id0470,up60k,remesh,0.426994,0.499242,0.004361,1,
id0001,id0476,up60k,remesh,0.308868,0.355665,0.004549,1,
id0001,id0486,up60k,remesh,0.323589,0.429965,0.002493,1,
id0001,id0491,up60k,remesh,0.320884,0.390968,0.002722,1,
