scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
jitter,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.577300,0.639175,-0.061875,0.588041,0.633116,-0.045075,0,0.577300,0.639175,0.000000,0.000000,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p00,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p00/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p00/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p00/ranking_summary.md
jitter,0.020000,0.020000,0.000000,0.000000,0.000000,0.000000,0.575644,0.649154,-0.073510,0.587348,0.630484,-0.043136,0,0.577300,0.639175,0.001656,-0.009979,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p02,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p02/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p02/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p02/ranking_summary.md
jitter,0.050000,0.050000,0.000000,0.000000,0.000000,0.000000,0.572699,0.647659,-0.074960,0.586450,0.635451,-0.049001,0,0.577300,0.639175,0.004601,-0.008484,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p05,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p05/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p05/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p05/ranking_summary.md
jitter,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.565709,0.580648,-0.014938,0.584000,0.613865,-0.029864,0,0.577300,0.639175,0.011591,0.058527,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p10,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p10/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p10/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p10/ranking_summary.md
jitter,0.150000,0.150000,0.000000,0.000000,0.000000,0.000000,0.555596,0.483139,0.072457,0.579388,0.539580,0.039808,1,0.577300,0.639175,0.021703,0.156036,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p15,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p15/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p15/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p15/ranking_summary.md
jitter,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.539226,0.380618,0.158608,0.570110,0.432822,0.137288,1,0.577300,0.639175,0.038074,0.258557,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p20,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p20/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p20/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/jitter_sigma0p20/ranking_summary.md
translation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.577300,0.639175,-0.061875,0.588041,0.633116,-0.045075,0,0.577300,0.639175,0.000000,0.000000,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p00,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p00/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p00/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p00/ranking_summary.md
translation,0.020000,0.000000,0.000000,0.020000,0.000000,0.003000,0.522726,0.637243,-0.114517,0.543804,0.630857,-0.087052,0,0.577300,0.639175,0.054573,0.001932,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p02,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p02/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p02/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p02/ranking_summary.md
translation,0.050000,0.000000,0.000000,0.050000,0.000000,0.004500,0.444769,0.633143,-0.188375,0.466322,0.627198,-0.160876,0,0.577300,0.639175,0.132531,0.006032,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p05,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p05/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p05/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p05/ranking_summary.md
translation,0.100000,0.000000,0.000000,0.100000,0.000000,0.007000,0.306550,0.621215,-0.314665,0.306269,0.616695,-0.310425,0,0.577300,0.639175,0.270750,0.017960,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p10,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p10/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p10/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_clean_noicp/translation_sigma0p10/ranking_summary.md
