scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
jitter,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.473790,0.539292,-0.065502,0.471090,0.526986,-0.055896,0,0.473790,0.539292,0.000000,0.000000,60,120,1770,3540,1770,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p00/ranking_summary.md
jitter,0.020000,0.020000,0.000000,0.000000,0.000000,0.000000,0.461906,0.588530,-0.126624,0.467526,0.573978,-0.106452,0,0.473790,0.539292,0.011884,-0.049238,60,120,1770,3540,1770,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p02/ranking_summary.md
jitter,0.050000,0.050000,0.000000,0.000000,0.000000,0.000000,0.423165,0.594388,-0.171224,0.431805,0.595611,-0.163806,0,0.473790,0.539292,0.050625,-0.055096,60,120,1770,3540,1770,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p05/ranking_summary.md
jitter,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.362468,0.549985,-0.187518,0.367475,0.573077,-0.205602,0,0.473790,0.539292,0.111322,-0.010693,60,120,1770,3540,1770,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p10/ranking_summary.md
jitter,0.150000,0.150000,0.000000,0.000000,0.000000,0.000000,0.291922,0.497385,-0.205463,0.296795,0.529129,-0.232334,0,0.473790,0.539292,0.181868,0.041907,60,120,1770,3540,1770,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p15/ranking_summary.md
jitter,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.228129,0.450627,-0.222498,0.237115,0.486899,-0.249784,0,0.473790,0.539292,0.245661,0.088665,60,120,1770,3540,1770,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p20/ranking_summary.md
translation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.473790,0.539292,-0.065502,0.471090,0.526986,-0.055896,0,0.473790,0.539292,0.000000,0.000000,60,120,1770,3540,1770,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p00/ranking_summary.md
translation,0.020000,0.000000,0.000000,0.020000,0.000000,0.001600,0.472872,0.545158,-0.072286,0.469448,0.530582,-0.061134,0,0.473790,0.539292,0.000918,-0.005866,60,120,1770,3540,1770,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p02/ranking_summary.md
translation,0.050000,0.000000,0.000000,0.050000,0.000000,0.002500,0.472081,0.545165,-0.073083,0.467725,0.530094,-0.062369,0,0.473790,0.539292,0.001709,-0.005873,60,120,1770,3540,1770,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p05/ranking_summary.md
translation,0.100000,0.000000,0.000000,0.100000,0.000000,0.004000,0.468108,0.544888,-0.076780,0.463224,0.530703,-0.067480,0,0.473790,0.539292,0.005682,-0.005596,60,120,1770,3540,1770,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot50_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p10/ranking_summary.md
