scenario,pair_index,pair_type,subject_a,subject_b,topology_a,topology_b,sample_name_a,sample_name_b,gt_distance,raw_chamfer,rigid_chamfer,mean_icp_chamfer,rotation_angle_deg,translation_x,translation_y,translation_z,translation_norm
clean,80,different_subject,id0478,id0489,original,crop,id0478_GTready_original,id0489_GTready_crop,0.4157305955886841,0.003238498931750655,0.003163384273648262,0.003238497069105506,2.666567058671187,0.015459266491234303,-0.0019301992142573,-0.02901642955839634,0.03293429479693008
clean,81,different_subject,id0478,id0489,original,down8k,id0478_GTready_original,id0489_GTready_down8k,0.4157305955886841,0.007894571870565414,0.006968215107917786,0.007894571870565414,2.125964380973814,-0.003266141517087817,-0.008408399298787117,0.016779130324721336,0.019050146288978245
clean,82,different_subject,id0478,id0489,original,noisy,id0478_GTready_original,id0489_GTready_noisy,0.4157305955886841,0.004026506096124649,0.003772486699745059,0.0040265042334795,4.9134650880977295,0.0012166764354333282,-0.024306755512952805,0.009572714567184448,0.026152161082782156
clean,83,different_subject,id0478,id0489,original,remesh,id0478_GTready_original,id0489_GTready_remesh,0.4157305955886841,0.003889229614287615,0.004064921289682388,0.0038892291486263275,1.4428612320154581,-0.03173721954226494,0.0013833772391080856,0.006420438177883625,0.03240967237192674
clean,84,different_subject,id0478,id0489,original,up60k,id0478_GTready_original,id0489_GTready_up60k,0.4157305955886841,0.006079297512769699,0.0036128300707787275,0.0060792965814471245,3.213575198651113,-0.014128568582236767,0.027469610795378685,0.037555497139692307,0.04862726943641798
clean,85,different_subject,id0478,id0485,remesh,crop,id0478_GTready_remesh,id0485_GTready_crop,0.34237438440322876,0.004693919792771339,0.005223144311457872,0.004693918861448765,5.822633314927205,0.03070901334285736,-0.008137037977576256,-0.023713212460279465,0.039643048983733116
clean,86,different_subject,id0478,id0485,remesh,down8k,id0478_GTready_remesh,id0485_GTready_down8k,0.34237438440322876,0.0045305402018129826,0.003084791824221611,0.00453054066747427,3.054796244371465,0.003288971958681941,-0.029715193435549736,0.007318630814552307,0.030779415433968994
clean,87,different_subject,id0478,id0485,remesh,noisy,id0478_GTready_remesh,id0485_GTready_noisy,0.34237438440322876,0.0020865951664745808,0.0016479117330163717,0.0020865951664745808,1.6130724051027658,0.01917819306254387,-0.0229383185505867,-0.005832953378558159,0.030462975760565954
clean,88,different_subject,id0478,id0485,remesh,original,id0478_GTready_remesh,id0485_GTready_original,0.34237438440322876,0.002269831718876958,0.0025479523465037346,0.0022698314860463142,2.675946501609992,0.007550925947725773,0.020670650526881218,0.02211940288543701,0.031201927182159316
clean,89,different_subject,id0478,id0485,remesh,up60k,id0478_GTready_remesh,id0485_GTready_up60k,0.34237438440322876,0.002941116224974394,0.0024073440581560135,0.002941116224974394,2.2241798331047797,-0.004409609362483025,-0.0003488459042273462,0.0029164154548197985,0.00529828531694037
clean,90,different_subject,id0478,id0489,remesh,crop,id0478_GTready_remesh,id0489_GTready_crop,0.4157305955886841,0.004412808921188116,0.002612740732729435,0.004412807524204254,2.1074256392397133,0.023029783740639687,-0.022926926612854004,-0.02562389336526394,0.04138355729328066
clean,91,different_subject,id0478,id0489,remesh,down8k,id0478_GTready_remesh,id0489_GTready_down8k,0.4157305955886841,0.007225806824862957,0.007747005205601454,0.00722580635920167,3.9289469464070796,-0.01537636760622263,0.005805534776300192,-0.005846939515322447,0.017444873645181918
clean,92,different_subject,id0478,id0489,remesh,noisy,id0478_GTready_remesh,id0489_GTready_noisy,0.4157305955886841,0.003981834277510643,0.005930840037763119,0.003981833346188068,4.039172447971468,0.027592947706580162,-0.0195471104234457,-0.01235195156186819,0.03600043050341461
clean,93,different_subject,id0478,id0489,remesh,original,id0478_GTready_remesh,id0489_GTready_original,0.4157305955886841,0.0037277706433087587,0.004586497321724892,0.0037277706433087587,2.5072556902143197,0.00651216646656394,-0.026101816445589066,0.027522608637809753,0.038486453721764284
clean,94,different_subject,id0478,id0489,remesh,up60k,id0478_GTready_remesh,id0489_GTready_up60k,0.4157305955886841,0.005181861110031605,0.004149205982685089,0.005181861110031605,1.9789258359500985,0.023390183225274086,-0.012247471138834953,0.01470542699098587,0.03022169425422248
clean,95,different_subject,id0478,id0485,up60k,crop,id0478_GTready_up60k,id0485_GTready_crop,0.34237438440322876,0.006546255201101303,0.004639024846255779,0.006546256132423878,2.583613866221105,0.002523411763831973,0.015211962163448334,-0.02866893634200096,0.032552715874005544
clean,96,different_subject,id0478,id0485,up60k,down8k,id0478_GTready_up60k,id0485_GTready_down8k,0.34237438440322876,0.002243032678961754,0.0020355957094579935,0.0022430336102843285,1.1934559539730958,-0.0028045775834470987,-0.011141476221382618,0.005633494351059198,0.012795874585843055
clean,97,different_subject,id0478,id0485,up60k,noisy,id0478_GTready_up60k,id0485_GTready_noisy,0.34237438440322876,0.0010627579176798463,0.0009691253071650863,0.0010627575684338808,0.4590623734308743,0.0008749008411541581,7.67969831940718e-05,-0.0020991095807403326,0.002275436285734193
clean,98,different_subject,id0478,id0485,up60k,original,id0478_GTready_up60k,id0485_GTready_original,0.34237438440322876,0.0011781565845012665,0.001181518891826272,0.0011781567009165883,1.2045539611615586,0.009312478825449944,-0.002198972972109914,0.0045977248810231686,0.010615875757002008
clean,99,different_subject,id0478,id0485,up60k,remesh,id0478_GTready_up60k,id0485_GTready_remesh,0.34237438440322876,0.0013196595245972276,0.0011864586267620325,0.0013196596410125494,2.2597539905622575,0.01929594948887825,0.02440042980015278,0.007879693061113358,0.032090562535531886
clean,100,different_subject,id0478,id0489,up60k,crop,id0478_GTready_up60k,id0489_GTready_crop,0.4157305955886841,0.005461856722831726,0.004409865476191044,0.005461857654154301,3.443640275180449,0.022368548437952995,-0.007758127525448799,-0.028622128069400787,0.03714521122760451
clean,101,different_subject,id0478,id0489,up60k,down8k,id0478_GTready_up60k,id0489_GTready_down8k,0.4157305955886841,0.004226544871926308,0.0023272186517715454,0.00422654626891017,2.796103876752896,-0.0016407931689172983,-0.029338520020246506,0.02648678794503212,0.039559965809472956
clean,102,different_subject,id0478,id0489,up60k,noisy,id0478_GTready_up60k,id0489_GTready_noisy,0.4157305955886841,0.002071679336950183,0.002087100176140666,0.0020716788712888956,3.458900513876824,-0.033916961401700974,-0.0035240589641034603,0.010921443812549114,0.035805826303237566
clean,103,different_subject,id0478,id0489,up60k,original,id0478_GTready_up60k,id0489_GTready_original,0.4157305955886841,0.0018985392525792122,0.0016570177394896746,0.0018985398346558213,3.374812474076158,-0.011126258410513401,0.00888118240982294,0.02334536984562874,0.027343652287930745
clean,104,different_subject,id0478,id0489,up60k,remesh,id0478_GTready_up60k,id0489_GTready_remesh,0.4157305955886841,0.0018981199245899916,0.0016749193891882896,0.0018981206230819225,0.9526493142673003,-0.001453796518035233,0.007046268321573734,0.008612772449851036,0.011222444958580902
clean,105,different_subject,id0485,id0489,crop,down8k,id0485_GTready_crop,id0489_GTready_down8k,0.2601737082004547,0.017758972942829132,0.013218838721513748,0.01775897666811943,1.6309288123806087,-0.013677461072802544,-0.007767628878355026,0.03388431668281555,0.03735714010535625
clean,106,different_subject,id0485,id0489,crop,noisy,id0485_GTready_crop,id0489_GTready_noisy,0.2601737082004547,0.011788011528551579,0.01188898179680109,0.011788010597229004,6.3100953855539705,-0.009375599212944508,0.0005564937018789351,0.02372703142464161,0.025518298651515288
clean,107,different_subject,id0485,id0489,crop,original,id0485_GTready_crop,id0489_GTready_original,0.2601737082004547,0.011312475427985191,0.009444200433790684,0.01131247729063034,1.8194066161431903,0.01906125433743,-0.007604536134749651,0.026665091514587402,0.03364799388109532
clean,108,different_subject,id0485,id0489,crop,remesh,id0485_GTready_crop,id0489_GTready_remesh,0.2601737082004547,0.010326208546757698,0.007978142239153385,0.010326208546757698,4.5003892103094,0.005144575145095587,0.004338738042861223,0.020701875910162926,0.02176830189582758
