scenario,pair_index,pair_type,subject_a,subject_b,topology_a,topology_b,sample_name_a,sample_name_b,gt_distance,raw_chamfer,rigid_chamfer,mean_icp_chamfer,rotation_angle_deg,translation_x,translation_y,translation_z,translation_norm
translation,34,same_subject,id0489,id0489,crop,up60k,id0489_GTready_crop,id0489_GTready_up60k,0.0,0.012660190463066101,0.007782535627484322,0.012660190463066101,4.27894555122799,0.02511019818484783,-0.014025555923581123,0.055655352771282196,0.06264787756934552
translation,35,same_subject,id0489,id0489,down8k,noisy,id0489_GTready_down8k,id0489_GTready_noisy,0.0,0.0010357374558225274,0.0003290821914561093,0.0010357382707297802,2.1710559092611725,-0.009527712129056454,0.02639826387166977,-0.026993300765752792,0.038939490495933114
translation,36,same_subject,id0489,id0489,down8k,original,id0489_GTready_down8k,id0489_GTready_original,0.0,0.001441702013835311,0.0004685861640609801,0.0014417015481740236,2.603462781170186,-0.01057154405862093,0.022828837856650352,-0.03236104175448418,0.04098963777717564
translation,37,same_subject,id0489,id0489,down8k,remesh,id0489_GTready_down8k,id0489_GTready_remesh,0.0,0.0020949712488800287,0.0022857440635561943,0.0020949721802026033,2.52735539670874,0.0034139391500502825,0.012128914706408978,-0.010419794358313084,0.01635046381437307
translation,38,same_subject,id0489,id0489,down8k,up60k,id0489_GTready_down8k,id0489_GTready_up60k,0.0,0.0002879104285966605,0.000299455423373729,0.00028791071963496506,0.7727842122111043,0.0023414618335664272,-0.0002857187937479466,-0.005804548971354961,0.006265530105905403
translation,39,same_subject,id0489,id0489,noisy,original,id0489_GTready_noisy,id0489_GTready_original,0.0,0.00020824550301767886,0.00023047982540447265,0.00020824425155296922,0.7474270652469712,0.002622034400701523,-0.0012977530714124441,0.003976467065513134,0.004936751741371371
translation,40,same_subject,id0489,id0489,noisy,remesh,id0489_GTready_noisy,id0489_GTready_remesh,0.0,0.0009880089201033115,0.0014472182374447584,0.0009880090365186334,2.1938341824380143,0.0004173342022113502,-0.005495268851518631,0.0071863168850541115,0.009056229787235972
translation,41,same_subject,id0489,id0489,noisy,up60k,id0489_GTready_noisy,id0489_GTready_up60k,0.0,0.000848566647619009,0.00031189521541818976,0.0008485662983730435,2.509089585451775,-0.011479109525680542,0.018236937001347542,0.02908332273364067,0.036196622603811936
translation,42,same_subject,id0489,id0489,original,remesh,id0489_GTready_original,id0489_GTready_remesh,0.0,0.0005854141199961305,0.0007465495145879686,0.0005854149349033833,1.2908913671306814,0.01022305153310299,-0.015210764482617378,0.01691187359392643,0.024937714555489637
translation,43,same_subject,id0489,id0489,original,up60k,id0489_GTready_original,id0489_GTready_up60k,0.0,0.0009238925995305181,0.00016360869631171227,0.0009238916682079434,1.7853120417923953,-0.004440001677721739,-0.015081372112035751,0.031043361872434616,0.03479729466528668
translation,44,same_subject,id0489,id0489,remesh,up60k,id0489_GTready_remesh,id0489_GTready_up60k,0.0,0.0011049475288018584,0.0005559326964430511,0.0011049476452171803,1.198201497005529,-0.008188959211111069,-0.01488402672111988,0.014462469145655632,0.022310453114746293
translation,45,different_subject,id0478,id0485,crop,down8k,id0478_GTready_crop,id0485_GTready_down8k,0.34237438440322876,0.01696030981838703,0.015512192621827126,0.01696030981838703,4.133820064239355,-0.012696783989667892,0.000851979770231992,0.020931949838995934,0.024496545006825216
translation,46,different_subject,id0478,id0485,crop,noisy,id0478_GTready_crop,id0485_GTready_noisy,0.34237438440322876,0.009877831675112247,0.008543707430362701,0.009877830743789673,5.722365876898173,-0.019111981615424156,0.005469387862831354,0.0223893690854311,0.029941040277619877
translation,47,different_subject,id0478,id0485,crop,original,id0478_GTready_crop,id0485_GTready_original,0.34237438440322876,0.010466746985912323,0.007971872575581074,0.010466746054589748,6.969238933045226,0.019182011485099792,-0.04217652976512909,0.011162908747792244,0.04765941417343332
translation,48,different_subject,id0478,id0485,crop,remesh,id0478_GTready_crop,id0485_GTready_remesh,0.34237438440322876,0.011718690395355225,0.01208442635834217,0.011718692258000374,5.445249195636939,-0.016239754855632782,0.02273685112595558,-0.00019492875435389578,0.02794158252701858
translation,49,different_subject,id0478,id0485,crop,up60k,id0478_GTready_crop,id0485_GTready_up60k,0.34237438440322876,0.01401195302605629,0.008604569360613823,0.01401195116341114,6.240516199823324,0.017910808324813843,0.0001808065571822226,0.03890380635857582,0.04282914772727687
translation,50,different_subject,id0478,id0489,crop,down8k,id0478_GTready_crop,id0489_GTready_down8k,0.4157305955886841,0.02474195510149002,0.015851585194468498,0.024741951376199722,6.199065806520074,0.02676246501505375,-0.005228452850133181,0.04380430281162262,0.051598286770980786
translation,51,different_subject,id0478,id0489,crop,noisy,id0478_GTready_crop,id0489_GTready_noisy,0.4157305955886841,0.015661252662539482,0.023349352180957794,0.015661250799894333,8.025939236357283,-0.0268291924148798,-0.022829962894320488,-0.012256818823516369,0.0372993616441783
translation,52,different_subject,id0478,id0489,crop,original,id0478_GTready_crop,id0489_GTready_original,0.4157305955886841,0.01621067337691784,0.016749242320656776,0.01621067151427269,5.321007858400796,-0.026095448061823845,-0.006618169602006674,0.014892423525452614,0.03076616415625655
translation,53,different_subject,id0478,id0489,crop,remesh,id0478_GTready_crop,id0489_GTready_remesh,0.4157305955886841,0.014359195716679096,0.008105650544166565,0.01435919664800167,4.444000392231345,-0.0028388004284352064,-0.014031642116606236,0.04172296077013016,0.044110670180658354
translation,54,different_subject,id0478,id0489,crop,up60k,id0478_GTready_crop,id0489_GTready_up60k,0.4157305955886841,0.021641399711370468,0.0203656367957592,0.021641399711370468,2.7650229641230704,-0.02361011691391468,-0.012214457616209984,0.010000063106417656,0.028401265071810546
translation,55,different_subject,id0478,id0485,down8k,crop,id0478_GTready_down8k,id0485_GTready_crop,0.34237438440322876,0.009307144209742546,0.00768503500148654,0.009307146072387695,2.856258818650143,0.024625064805150032,-0.01855294778943062,-0.030234746634960175,0.04318270015197536
translation,56,different_subject,id0478,id0485,down8k,noisy,id0478_GTready_down8k,id0485_GTready_noisy,0.34237438440322876,0.001094789244234562,0.001290028216317296,0.001094788545742631,1.7301442678769614,-0.012386235408484936,0.008727632462978363,-0.01458068285137415,0.021028235979644035
translation,57,different_subject,id0478,id0485,down8k,original,id0478_GTready_down8k,id0485_GTready_original,0.34237438440322876,0.0013298292178660631,0.0008416833588853478,0.0013298285193741322,1.3505292430097124,-0.005260258447378874,0.040389809757471085,-0.006062018219381571,0.041179547302878906
translation,58,different_subject,id0478,id0485,down8k,remesh,id0478_GTready_down8k,id0485_GTready_remesh,0.34237438440322876,0.0019731672946363688,0.0027153422124683857,0.0019731672946363688,1.849438226642241,-0.003935216460376978,-0.0039558992721140385,-0.01244891807436943,0.01364223694499902
translation,59,different_subject,id0478,id0485,down8k,up60k,id0478_GTready_down8k,id0485_GTready_up60k,0.34237438440322876,0.0015547012444585562,0.001566926366649568,0.0015547019429504871,1.3750835830012953,-0.005381095688790083,-0.010640281252563,0.0037568570114672184,0.012501429940217608
translation,60,different_subject,id0478,id0489,down8k,crop,id0478_GTready_down8k,id0489_GTready_crop,0.4157305955886841,0.006085911765694618,0.005436716601252556,0.006085910368710756,1.727257501832455,0.004269127268344164,-0.017672037705779076,-0.018962977454066277,0.02627015185017443
translation,61,different_subject,id0478,id0489,down8k,noisy,id0478_GTready_down8k,id0489_GTready_noisy,0.4157305955886841,0.0014277384616434574,0.0014074631035327911,0.0014277389273047447,2.232173142948991,-0.00820113904774189,0.012008526362478733,0.0146646061912179,0.020652216874278893
translation,62,different_subject,id0478,id0489,down8k,original,id0478_GTready_down8k,id0489_GTready_original,0.4157305955886841,0.0015255118487402797,0.0012416891986504197,0.0015255121979862452,3.0672352603331037,-0.013443744741380215,0.009583452716469765,0.018244145438075066,0.024605399436014752
translation,63,different_subject,id0478,id0489,down8k,remesh,id0478_GTready_down8k,id0489_GTready_remesh,0.4157305955886841,0.0018857487011700869,0.001423767302185297,0.0018857503309845924,2.0426767896093594,0.004526393488049507,0.01624477654695511,0.018968217074871063,0.025380588292405474
translation,64,different_subject,id0478,id0489,down8k,up60k,id0478_GTready_down8k,id0489_GTready_up60k,0.4157305955886841,0.0028826980851590633,0.0018134379060938954,0.0028826985508203506,1.596549073054073,-0.015679694712162018,-0.004647319205105305,0.0241836104542017,0.02919413325757961
translation,65,different_subject,id0478,id0485,noisy,crop,id0478_GTready_noisy,id0485_GTready_crop,0.34237438440322876,0.003527634311467409,0.004056775011122227,0.0035276352427899837,2.5087775276811937,-0.00027148149092681706,-0.017315544188022614,-0.004104238469153643,0.017797374697942396
translation,66,different_subject,id0478,id0485,noisy,down8k,id0478_GTready_noisy,id0485_GTready_down8k,0.34237438440322876,0.003978908993303776,0.0022766157053411007,0.0039789085276424885,3.384660367612595,0.032578617334365845,0.0017731726402416825,0.05001986399292946,0.05972015775684376
translation,67,different_subject,id0478,id0485,noisy,original,id0478_GTready_noisy,id0485_GTready_original,0.34237438440322876,0.0014122219290584326,0.001022648299112916,0.001412221696227789,3.7372214911634463,-0.0011850782902911305,0.01504869107156992,0.021108223125338554,0.025950425758178707
translation,68,different_subject,id0478,id0485,noisy,remesh,id0478_GTready_noisy,id0485_GTready_remesh,0.34237438440322876,0.002609899267554283,0.002089009853079915,0.002609898801892996,2.0536179190140804,-0.0001490960130468011,-0.02042906917631626,0.0144239142537117,0.025008366588608884
translation,69,different_subject,id0478,id0485,noisy,up60k,id0478_GTready_noisy,id0485_GTready_up60k,0.34237438440322876,0.0030226584058254957,0.0022195696365088224,0.003022658172994852,3.5071871694467696,0.008775866590440273,-0.017824392765760422,0.0216048676520586,0.029351237080304918
translation,70,different_subject,id0478,id0489,noisy,crop,id0478_GTready_noisy,id0489_GTready_crop,0.4157305955886841,0.002494359854608774,0.0024009200278669596,0.002494359854608774,1.553118808156771,0.019608894363045692,-0.024381211027503014,-0.02446920797228813,0.03972020050427501
translation,71,different_subject,id0478,id0489,noisy,down8k,id0478_GTready_noisy,id0489_GTready_down8k,0.4157305955886841,0.007758490275591612,0.010673347860574722,0.007758491672575474,4.55707031556353,-0.05123245716094971,0.004214083310216665,0.02167695015668869,0.05578900727732623
translation,72,different_subject,id0478,id0489,noisy,original,id0478_GTready_noisy,id0489_GTready_original,0.4157305955886841,0.0034398995339870453,0.003597742412239313,0.0034398979041725397,5.047408758713533,0.032303351908922195,0.0035548026207834482,0.01693659834563732,0.03664684883787201
translation,73,different_subject,id0478,id0489,noisy,remesh,id0478_GTready_noisy,id0489_GTready_remesh,0.4157305955886841,0.0034091277047991753,0.0015802807174623013,0.0034091270063072443,3.216863234150615,-0.012233087792992592,-0.009559041820466518,0.03337692469358444,0.036810906257218105
translation,74,different_subject,id0478,id0489,noisy,up60k,id0478_GTready_noisy,id0489_GTready_up60k,0.4157305955886841,0.006387852132320404,0.003528712783008814,0.0063878512009978294,7.227105830187359,-0.03129038214683533,-0.020124610513448715,0.04122067242860794,0.055526856553199555
translation,75,different_subject,id0478,id0485,original,crop,id0478_GTready_original,id0485_GTready_crop,0.34237438440322876,0.004382643848657608,0.005984671879559755,0.004382644314318895,5.066180639779256,0.02097032032907009,-0.0044449446722865105,-0.006984485778957605,0.022545396635232647
translation,76,different_subject,id0478,id0485,original,down8k,id0478_GTready_original,id0485_GTready_down8k,0.34237438440322876,0.004141419194638729,0.004551601596176624,0.004141420125961304,3.5849571476902833,0.014388124458491802,-0.010329252108931541,0.005741758272051811,0.018619327662877414
translation,77,different_subject,id0478,id0485,original,noisy,id0478_GTready_original,id0485_GTready_noisy,0.34237438440322876,0.0014852529857307673,0.0011177539126947522,0.0014852529857307673,2.1711009830215837,-0.002796216169372201,-0.008581583388149738,0.011647571809589863,0.014735274933749236
translation,78,different_subject,id0478,id0485,original,remesh,id0478_GTready_original,id0485_GTready_remesh,0.34237438440322876,0.0026535221841186285,0.002146698534488678,0.002653521951287985,3.2979109835777387,0.0006614464800804853,-0.0022948484402149916,0.01572306640446186,0.015903416550184596
translation,79,different_subject,id0478,id0485,original,up60k,id0478_GTready_original,id0485_GTready_up60k,0.34237438440322876,0.0030378021765500307,0.001525485422462225,0.003037801943719387,4.583898923546491,-0.016257813200354576,-0.01687120646238327,0.030937496572732925,0.03880828251471389
translation,80,different_subject,id0478,id0489,original,crop,id0478_GTready_original,id0489_GTready_crop,0.4157305955886841,0.0031600610818713903,0.0030607550870627165,0.0031600608490407467,2.318408824009469,0.020800527185201645,0.0008125000749714673,-0.027971964329481125,0.034867647984971765
translation,81,different_subject,id0478,id0489,original,down8k,id0478_GTready_original,id0489_GTready_down8k,0.4157305955886841,0.008151213638484478,0.006553390994668007,0.008151214569807053,1.95469619368374,0.0008954037330113351,-0.004210316110402346,0.02108454331755638,0.021519444149524766
translation,82,different_subject,id0478,id0489,original,noisy,id0478_GTready_original,id0489_GTready_noisy,0.4157305955886841,0.00357159785926342,0.004024817142635584,0.0035715983249247074,4.31091198784912,-0.011920630000531673,-0.03417292609810829,0.0009043152094818652,0.03620370262437873
translation,83,different_subject,id0478,id0489,original,remesh,id0478_GTready_original,id0489_GTready_remesh,0.4157305955886841,0.003548510605469346,0.004417864605784416,0.003548510605469346,1.1510558454658066,-0.02651301585137844,-0.0028645778074860573,-0.00024385213328059763,0.026668432263886297
translation,84,different_subject,id0478,id0489,original,up60k,id0478_GTready_original,id0489_GTready_up60k,0.4157305955886841,0.006679197307676077,0.006165534723550081,0.00667919684201479,4.205773692822282,-0.013394365087151527,0.015127145685255527,0.020672475919127464,0.02890658771452891
translation,85,different_subject,id0478,id0485,remesh,crop,id0478_GTready_remesh,id0485_GTready_crop,0.34237438440322876,0.00479763001203537,0.0052511803805828094,0.0047976309433579445,5.62810422324368,0.006709523033350706,-0.018697647377848625,-0.02144039049744606,0.029228582953752795
translation,86,different_subject,id0478,id0485,remesh,down8k,id0478_GTready_remesh,id0485_GTready_down8k,0.34237438440322876,0.0050805918872356415,0.0040864842012524605,0.0050805918872356415,3.3619380198281803,0.013771813362836838,-0.028697624802589417,0.014552398584783077,0.03499984024508402
translation,87,different_subject,id0478,id0485,remesh,noisy,id0478_GTready_remesh,id0485_GTready_noisy,0.34237438440322876,0.0020872673485428095,0.0018901822622865438,0.002087268279865384,2.8257698168302516,0.019684895873069763,-0.021632608026266098,-0.0015533014666289091,0.02928954764071823
translation,88,different_subject,id0478,id0485,remesh,original,id0478_GTready_remesh,id0485_GTready_original,0.34237438440322876,0.0021694244351238012,0.002409923356026411,0.0021694235038012266,2.0549993231024892,0.0007952687446959317,0.011432398110628128,0.02505892515182495,0.02755507047171081
translation,89,different_subject,id0478,id0485,remesh,up60k,id0478_GTready_remesh,id0485_GTready_up60k,0.34237438440322876,0.003630870021879673,0.002945937216281891,0.0036308711860328913,5.67780377259929,0.015084423124790192,-0.007335130125284195,0.042841918766498566,0.046008411823902584
translation,90,different_subject,id0478,id0489,remesh,crop,id0478_GTready_remesh,id0489_GTready_crop,0.4157305955886841,0.0031422232277691364,0.002612740034237504,0.0031422239262610674,2.1074256392397133,0.012930289842188358,-0.026848142966628075,-0.010966884903609753,0.031753546898709184
translation,91,different_subject,id0478,id0489,remesh,down8k,id0478_GTready_remesh,id0489_GTready_down8k,0.4157305955886841,0.008463021367788315,0.007627133745700121,0.00846302229911089,4.359995437007715,0.012430093251168728,0.010559401474893093,0.019429925829172134,0.025367896946098138
translation,92,different_subject,id0478,id0489,remesh,noisy,id0478_GTready_remesh,id0489_GTready_noisy,0.4157305955886841,0.0042527709156274796,0.010139383375644684,0.004252771846950054,7.258608868349801,0.027002539485692978,-0.02928164228796959,-0.018838800489902496,0.04406191232408516
translation,93,different_subject,id0478,id0489,remesh,original,id0478_GTready_remesh,id0489_GTready_original,0.4157305955886841,0.004052809439599514,0.003962671384215355,0.004052810836583376,6.1124717364249745,0.017886145040392876,-0.002921213861554861,0.029244709759950638,0.03440495202401339
translation,94,different_subject,id0478,id0489,remesh,up60k,id0478_GTready_remesh,id0489_GTready_up60k,0.4157305955886841,0.006624183617532253,0.006668739020824432,0.006624183617532253,4.666253214508244,0.02125178650021553,-0.006959663238376379,0.013203142210841179,0.025969179927022083
translation,95,different_subject,id0478,id0485,up60k,crop,id0478_GTready_up60k,id0485_GTready_crop,0.34237438440322876,0.0070564961060881615,0.005522583145648241,0.007056497037410736,3.7846522023612246,0.024109579622745514,0.02495124749839306,-0.04072140157222748,0.053498309574398537
translation,96,different_subject,id0478,id0485,up60k,down8k,id0478_GTready_up60k,id0485_GTready_down8k,0.34237438440322876,0.002330474555492401,0.0016107519622892141,0.002330475253984332,0.7066522922142973,0.001044953241944313,-0.01590927504003048,0.01993294060230255,0.025524871804420653
translation,97,different_subject,id0478,id0485,up60k,noisy,id0478_GTready_up60k,id0485_GTready_noisy,0.34237438440322876,0.0010619194945320487,0.0009691254235804081,0.0010619197273626924,0.4590623734308743,-1.7891576135298237e-05,-0.0005750843556597829,-0.002395486459136009,0.0024636147224201287
translation,98,different_subject,id0478,id0485,up60k,original,id0478_GTready_up60k,id0485_GTready_original,0.34237438440322876,0.0011954866349697113,0.0011542869033291936,0.0011954862857237458,1.6569985619088667,0.019558466970920563,-0.0026384659577161074,0.0001553219772176817,0.01973624224058937
translation,99,different_subject,id0478,id0485,up60k,remesh,id0478_GTready_up60k,id0485_GTready_remesh,0.34237438440322876,0.0015325366985052824,0.0011864595580846071,0.0015325373969972134,2.2597539905622575,0.0160236656665802,0.025523070245981216,0.014412355609238148,0.033405103957071754
translation,100,different_subject,id0478,id0489,up60k,crop,id0478_GTready_up60k,id0489_GTready_crop,0.4157305955886841,0.004599292762577534,0.004409866873174906,0.004599292762577534,3.443640275180449,0.024460792541503906,-0.00953417643904686,-0.018515534698963165,0.03212562711166707
translation,101,different_subject,id0478,id0489,up60k,down8k,id0478_GTready_up60k,id0489_GTready_down8k,0.4157305955886841,0.004876261577010155,0.002948894165456295,0.004876263439655304,3.4983555320761686,0.0009443248272873461,-0.028510980308055878,0.02934950962662697,0.040928736394240786
translation,102,different_subject,id0478,id0489,up60k,noisy,id0478_GTready_up60k,id0489_GTready_noisy,0.4157305955886841,0.0020650753285735846,0.0026318237651139498,0.002065075561404228,1.8335501626031983,-0.03324513882398605,-0.010192491114139557,0.027769647538661957,0.04450033095336969
translation,103,different_subject,id0478,id0489,up60k,original,id0478_GTready_up60k,id0489_GTready_original,0.4157305955886841,0.002016289159655571,0.0018301650416105986,0.002016289159655571,2.026854542458256,-0.019965915009379387,0.003779490478336811,0.022670118138194084,0.030444319122576485
translation,104,different_subject,id0478,id0489,up60k,remesh,id0478_GTready_up60k,id0489_GTready_remesh,0.4157305955886841,0.0018669504206627607,0.001337668625637889,0.0018669504206627607,1.439670466151345,-0.0005117622204124928,0.008311478421092033,0.013412580825388432,0.015787333483273783
translation,105,different_subject,id0485,id0489,crop,down8k,id0485_GTready_crop,id0489_GTready_down8k,0.2601737082004547,0.020204629749059677,0.012522747740149498,0.020204631611704826,1.7466926301183958,-0.007934768684208393,-0.007817098870873451,0.050985585898160934,0.05218809785964279
