scenario,pair_index,pair_type,subject_a,subject_b,topology_a,topology_b,sample_name_a,sample_name_b,gt_distance,raw_chamfer,rigid_chamfer,mean_icp_chamfer,rotation_angle_deg,translation_x,translation_y,translation_z,translation_norm
rotation,38,same_subject,id0489,id0489,down8k,up60k,id0489_GTready_down8k,id0489_GTready_up60k,0.0,0.0004194568609818816,0.000299455743515864,0.0004194567445665598,1.430055462436334,0.001887806924059987,0.004577780608087778,-0.0072245607152581215,0.008758662443933108
rotation,39,same_subject,id0489,id0489,noisy,original,id0489_GTready_noisy,id0489_GTready_original,0.0,0.00036700881901197135,0.00025883587659336627,0.00036700887721963227,2.5570749910331796,0.009906270541250706,0.015051867812871933,-0.00601712241768837,0.01899733357295359
rotation,40,same_subject,id0489,id0489,noisy,remesh,id0489_GTready_noisy,id0489_GTready_remesh,0.0,0.0008558209519833326,0.0012949230149388313,0.0008558211266063154,2.937449759633536,-0.0008314067963510752,-0.0015345545252785087,0.00550327030941844,0.005773394058142752
rotation,41,same_subject,id0489,id0489,noisy,up60k,id0489_GTready_noisy,id0489_GTready_up60k,0.0,0.00038621126441285014,0.00029688081122003496,0.00038620951818302274,1.8803956342566774,-0.002422366524115205,0.014337451197206974,0.015246386639773846,0.021068523251023555
rotation,42,same_subject,id0489,id0489,original,remesh,id0489_GTready_original,id0489_GTready_remesh,0.0,0.0010451264679431915,0.0006948568043299019,0.001045126817189157,2.235721419926549,0.009000624530017376,-0.002642817795276642,0.016532093286514282,0.019008046618824145
rotation,43,same_subject,id0489,id0489,original,up60k,id0489_GTready_original,id0489_GTready_up60k,0.0,0.0006994222057983279,0.00019074633019044995,0.0006994220311753452,0.5417637366534014,0.0012867540353909135,-0.007708392571657896,0.025903400033712387,0.027056629230059616
rotation,44,same_subject,id0489,id0489,remesh,up60k,id0489_GTready_remesh,id0489_GTready_up60k,0.0,0.00101186940446496,0.0005559315904974937,0.0010118687059730291,2.49206477652777,0.002828992670401931,-0.02175956591963768,0.0040033673867583275,0.0223049066120799
rotation,45,different_subject,id0478,id0485,crop,down8k,id0478_GTready_crop,id0485_GTready_down8k,0.34237438440322876,0.017782192677259445,0.01716199330985546,0.017782192677259445,3.1220810109201866,0.018728354945778847,0.02714628353714943,0.007500478066504002,0.03382202182130005
rotation,46,different_subject,id0478,id0485,crop,noisy,id0478_GTready_crop,id0485_GTready_noisy,0.34237438440322876,0.011417508125305176,0.007300432771444321,0.011417508125305176,4.902308179120686,0.0014349276898428798,0.013718415051698685,0.026281321421265602,0.029681000398464084
rotation,47,different_subject,id0478,id0485,crop,original,id0478_GTready_crop,id0485_GTready_original,0.34237438440322876,0.011384683661162853,0.009965186938643456,0.011384681798517704,2.9228188516281355,0.024469060823321342,-0.025577867403626442,0.017516952008008957,0.039494377399115745
rotation,48,different_subject,id0478,id0485,crop,remesh,id0478_GTready_crop,id0485_GTready_remesh,0.34237438440322876,0.011701663956046104,0.012084424495697021,0.011701663956046104,5.530807107340512,-0.021592574194073677,0.020693808794021606,0.0013042143546044827,0.02993616471448637
rotation,49,different_subject,id0478,id0485,crop,up60k,id0478_GTready_crop,id0485_GTready_up60k,0.34237438440322876,0.015329385176301003,0.018512938171625137,0.015329384244978428,2.267147207178616,0.006078306585550308,-0.0031482528429478407,-0.011204378679394722,0.013129943202556072
rotation,50,different_subject,id0478,id0489,crop,down8k,id0478_GTready_crop,id0489_GTready_down8k,0.4157305955886841,0.02519015595316887,0.01617893949151039,0.02519015595316887,6.610226863639377,0.02163180336356163,0.0027978941798210144,0.04307582974433899,0.04828343646391123
rotation,51,different_subject,id0478,id0489,crop,noisy,id0478_GTready_crop,id0489_GTready_noisy,0.4157305955886841,0.0166989304125309,0.023349344730377197,0.0166989304125309,7.742124708418788,-0.03951418399810791,-0.014470089226961136,-0.0009420556598342955,0.04209087416695892
rotation,52,different_subject,id0478,id0489,crop,original,id0478_GTready_crop,id0489_GTready_original,0.4157305955886841,0.016906972974538803,0.013710331171751022,0.016906972974538803,8.789602861865399,0.013778806664049625,0.01292385533452034,0.02230563759803772,0.029230515192994154
rotation,53,different_subject,id0478,id0489,crop,remesh,id0478_GTready_crop,id0489_GTready_remesh,0.4157305955886841,0.01559720654040575,0.008105650544166565,0.015597205609083176,5.180488877594376,-0.01733023300766945,-0.005162762012332678,0.049345292150974274,0.052554247641471416
rotation,54,different_subject,id0478,id0489,crop,up60k,id0478_GTready_crop,id0489_GTready_up60k,0.4157305955886841,0.02123308554291725,0.017515774816274643,0.021233083680272102,2.4886065223444285,-0.010367026552557945,-0.004989943001419306,0.015472019091248512,0.019281030715675277
rotation,55,different_subject,id0478,id0485,down8k,crop,id0478_GTready_down8k,id0485_GTready_crop,0.34237438440322876,0.008979120291769505,0.007840637117624283,0.008979120291769505,2.1633797266555423,0.006736957933753729,-0.016920028254389763,-0.014677484519779682,0.02339022253333404
rotation,56,different_subject,id0478,id0485,down8k,noisy,id0478_GTready_down8k,id0485_GTready_noisy,0.34237438440322876,0.0011503881542012095,0.001290028216317296,0.001150389201939106,1.8722600475560949,-0.01527146715670824,0.01203578058630228,-0.014060462825000286,0.02399529825389225
rotation,57,different_subject,id0478,id0485,down8k,original,id0478_GTready_down8k,id0485_GTready_original,0.34237438440322876,0.0014115488156676292,0.0009750919998623431,0.001411548350006342,1.9116709220530548,-0.0043310183100402355,0.03953881561756134,0.0017189880600199103,0.03981244252732941
rotation,58,different_subject,id0478,id0485,down8k,remesh,id0478_GTready_down8k,id0485_GTready_remesh,0.34237438440322876,0.0020835427567362785,0.0024720984511077404,0.002083543688058853,2.208638207265057,-0.01752356067299843,-0.022403080016374588,0.016007814556360245,0.03263775880404717
rotation,59,different_subject,id0478,id0485,down8k,up60k,id0478_GTready_down8k,id0485_GTready_up60k,0.34237438440322876,0.0013120234943926334,0.001396057428792119,0.0013120229123160243,1.7829536995991075,0.006285322364419699,-0.0015607269015163183,0.00023253393010236323,0.006480371726563223
rotation,60,different_subject,id0478,id0489,down8k,crop,id0478_GTready_down8k,id0489_GTready_crop,0.4157305955886841,0.007059821393340826,0.0054367161355912685,0.007059819996356964,2.8994855167539493,-0.001546093262732029,-0.012889755889773369,-0.02945183590054512,0.03218612821057623
rotation,61,different_subject,id0478,id0489,down8k,noisy,id0478_GTready_down8k,id0489_GTready_noisy,0.4157305955886841,0.0015022787265479565,0.0013342495076358318,0.0015022775623947382,1.7084033000048282,0.005304073449224234,0.016521386802196503,0.017802998423576355,0.024860333261893745
rotation,62,different_subject,id0478,id0489,down8k,original,id0478_GTready_down8k,id0489_GTready_original,0.4157305955886841,0.0018648426048457623,0.0014873023610562086,0.0018648426048457623,1.8420160544135056,-0.021637164056301117,0.0017736267764121294,0.01965436525642872,0.029284922639037436
rotation,63,different_subject,id0478,id0489,down8k,remesh,id0478_GTready_down8k,id0489_GTready_remesh,0.4157305955886841,0.0021711415611207485,0.001784968888387084,0.002171141793951392,3.0976563631866663,-0.008368931710720062,0.015424740500748158,0.01781376451253891,0.025005836190823673
rotation,64,different_subject,id0478,id0489,down8k,up60k,id0478_GTready_down8k,id0489_GTready_up60k,0.4157305955886841,0.002405834384262562,0.0015497833956032991,0.002405833452939987,3.3421673682351813,-0.00895338598638773,-3.1354273232864216e-05,0.01912849023938179,0.021120209339630575
rotation,65,different_subject,id0478,id0485,noisy,crop,id0478_GTready_noisy,id0485_GTready_crop,0.34237438440322876,0.0032691089436411858,0.0038506905548274517,0.003269110806286335,4.608553255678439,0.010613135993480682,-0.006555378437042236,-0.011602496728301048,0.017036125510197148
rotation,66,different_subject,id0478,id0485,noisy,down8k,id0478_GTready_noisy,id0485_GTready_down8k,0.34237438440322876,0.00383822456933558,0.002085477113723755,0.0038382248021662235,3.64155797921254,0.030759185552597046,-0.021846875548362732,0.03927873075008392,0.05446312657589842
rotation,67,different_subject,id0478,id0485,noisy,original,id0478_GTready_noisy,id0485_GTready_original,0.34237438440322876,0.0014627394266426563,0.0012527270009741187,0.0014627388445660472,4.465062240044332,0.014769678935408592,0.024732233956456184,0.014888965524733067,0.03242696573422537
rotation,68,different_subject,id0478,id0485,noisy,remesh,id0478_GTready_noisy,id0485_GTready_remesh,0.34237438440322876,0.0020854161120951176,0.0017107055755332112,0.0020854156464338303,2.0573788770212755,0.009443345479667187,-0.01880928874015808,0.016094449907541275,0.026495234186271
rotation,69,different_subject,id0478,id0485,noisy,up60k,id0478_GTready_noisy,id0485_GTready_up60k,0.34237438440322876,0.0027474991511553526,0.0016780226724222302,0.00274749961681664,2.323763419074534,0.021204570308327675,-0.03591416776180267,0.022188549861311913,0.04724185636627379
rotation,70,different_subject,id0478,id0489,noisy,crop,id0478_GTready_noisy,id0489_GTready_crop,0.4157305955886841,0.0028306501917541027,0.0024009174667298794,0.0028306511230766773,1.0767459640730381,0.019685588777065277,-0.02459918148815632,-0.035421811044216156,0.04740618981777722
rotation,71,different_subject,id0478,id0489,noisy,down8k,id0478_GTready_noisy,id0489_GTready_down8k,0.4157305955886841,0.007124326191842556,0.006043190136551857,0.007124327123165131,2.339335423770172,-0.027105359360575676,-0.005401306785643101,0.009162329137325287,0.02911739851496458
rotation,72,different_subject,id0478,id0489,noisy,original,id0478_GTready_noisy,id0489_GTready_original,0.4157305955886841,0.003540853038430214,0.00319403107278049,0.0035408535040915012,5.759765928313921,0.013280532322824001,0.013433479703962803,0.01754491589963436,0.025780903585010288
rotation,73,different_subject,id0478,id0489,noisy,remesh,id0478_GTready_noisy,id0489_GTready_remesh,0.4157305955886841,0.0034361660946160555,0.002321880776435137,0.0034361667931079865,4.315906668092417,0.0056226616725325584,-0.00016104897076729685,0.02402597852051258,0.024675654093111368
rotation,74,different_subject,id0478,id0489,noisy,up60k,id0478_GTready_noisy,id0489_GTready_up60k,0.4157305955886841,0.0053744264878332615,0.003964618779718876,0.005374427419155836,7.867550957442022,-0.013730840757489204,-0.018574809655547142,0.02699512057006359,0.03552880628785049
rotation,75,different_subject,id0478,id0485,original,crop,id0478_GTready_original,id0485_GTready_crop,0.34237438440322876,0.0038691465742886066,0.004637305159121752,0.003869148436933756,4.521925350997491,-0.0044410047121346,-0.046558983623981476,-0.014478328637778759,0.048960019190099395
rotation,76,different_subject,id0478,id0485,original,down8k,id0478_GTready_original,id0485_GTready_down8k,0.34237438440322876,0.004557996056973934,0.005201965570449829,0.004557997919619083,3.9023414174428077,0.01678263396024704,0.007259515579789877,0.009536392986774445,0.020622806799634477
rotation,77,different_subject,id0478,id0485,original,noisy,id0478_GTready_original,id0485_GTready_noisy,0.34237438440322876,0.0021709254942834377,0.0012339170789346099,0.0021709254942834377,3.7540285389629098,0.016774946823716164,-0.0011973086511716247,0.012388436123728752,0.020887932844979726
rotation,78,different_subject,id0478,id0485,original,remesh,id0478_GTready_original,id0485_GTready_remesh,0.34237438440322876,0.0025134440511465073,0.0021466983016580343,0.0025134445168077946,3.1702120262332345,0.0014668365474790335,-0.009274420328438282,0.014081738889217377,0.016925183958517748
rotation,79,different_subject,id0478,id0485,original,up60k,id0478_GTready_original,id0485_GTready_up60k,0.34237438440322876,0.0035755347926169634,0.001525485422462225,0.0035755352582782507,5.494136471158009,-0.005375382956117392,-0.025584008544683456,0.032424382865428925,0.041650652327944085
rotation,80,different_subject,id0478,id0489,original,crop,id0478_GTready_original,id0489_GTready_crop,0.4157305955886841,0.0035949894227087498,0.0031633828766644,0.0035949910525232553,1.104467160876699,0.015234062448143959,-0.0013227463932707906,-0.02916918322443962,0.03293429165286223
rotation,81,different_subject,id0478,id0489,original,down8k,id0478_GTready_original,id0489_GTready_down8k,0.4157305955886841,0.008424310013651848,0.006617303937673569,0.008424310013651848,0.9656044899326897,0.00029947073198854923,-0.010282967239618301,0.01713339239358902,0.0199845498544019
rotation,82,different_subject,id0478,id0489,original,noisy,id0478_GTready_original,id0489_GTready_noisy,0.4157305955886841,0.004054965451359749,0.0045111882500350475,0.004054964054375887,5.131256945290347,-0.012910607270896435,-0.031151805073022842,0.007237703539431095,0.03448917354671795
rotation,83,different_subject,id0478,id0489,original,remesh,id0478_GTready_original,id0489_GTready_remesh,0.4157305955886841,0.004080726765096188,0.0036269493866711855,0.004080726765096188,2.515478243984501,-0.020406654104590416,0.009168478660285473,0.016172774136066437,0.02760527406030823
rotation,84,different_subject,id0478,id0489,original,up60k,id0478_GTready_original,id0489_GTready_up60k,0.4157305955886841,0.006328450050204992,0.0034818039275705814,0.00632845051586628,2.867237484890015,-0.011883243918418884,0.024749524891376495,0.03814765065908432,0.046999933182729534
rotation,85,different_subject,id0478,id0485,remesh,crop,id0478_GTready_remesh,id0485_GTready_crop,0.34237438440322876,0.004749675281345844,0.0052231429144740105,0.00474967435002327,5.805000923688308,0.030630188062787056,-0.007975456304848194,-0.023869521915912628,0.039643037226308464
rotation,86,different_subject,id0478,id0485,remesh,down8k,id0478_GTready_remesh,id0485_GTready_down8k,0.34237438440322876,0.004336578771471977,0.0032131727784872055,0.004336577840149403,2.3720712542477287,0.0007724769529886544,-0.0261261947453022,0.0035228535998612642,0.026373950595206825
rotation,87,different_subject,id0478,id0485,remesh,noisy,id0478_GTready_remesh,id0485_GTready_noisy,0.34237438440322876,0.002426337916404009,0.001817116979509592,0.0024263388477265835,2.300399310568228,0.030775906518101692,-0.024767132475972176,-0.006581645458936691,0.04004853717728566
rotation,88,different_subject,id0478,id0485,remesh,original,id0478_GTready_remesh,id0485_GTready_original,0.34237438440322876,0.0022777006961405277,0.0023916438221931458,0.002277699764817953,2.234714456953149,0.006111204624176025,0.019597850739955902,0.018718276172876358,0.027781224567470227
rotation,89,different_subject,id0478,id0485,remesh,up60k,id0478_GTready_remesh,id0485_GTready_up60k,0.34237438440322876,0.003101916052401066,0.0030356626957654953,0.003101916052401066,3.5864041964163085,-0.0030861792620271444,0.028862450271844864,0.018385926261544228,0.034359974136006353
rotation,90,different_subject,id0478,id0489,remesh,crop,id0478_GTready_remesh,id0489_GTready_crop,0.4157305955886841,0.0046971458941698074,0.0025361566804349422,0.0046971458941698074,2.186193178710481,0.020203374326229095,-0.024118507280945778,-0.026595396921038628,0.04119701281663949
rotation,91,different_subject,id0478,id0489,remesh,down8k,id0478_GTready_remesh,id0489_GTready_down8k,0.4157305955886841,0.007548552472144365,0.008147927932441235,0.007548552006483078,0.7583429392015882,-0.009663017466664314,-0.006051864940673113,-0.004710208158940077,0.012336329953505365
rotation,92,different_subject,id0478,id0489,remesh,noisy,id0478_GTready_remesh,id0489_GTready_noisy,0.4157305955886841,0.0037993467412889004,0.005930840037763119,0.0037993467412889004,3.778749397469668,0.027627773582935333,-0.01949111372232437,-0.012362582609057426,0.03600042827595652
rotation,93,different_subject,id0478,id0489,remesh,original,id0478_GTready_remesh,id0489_GTready_original,0.4157305955886841,0.003973022103309631,0.0037103521171957254,0.003973023034632206,0.9438792102832521,-0.0019139953656122088,-0.0017763617215678096,0.007693213876336813,0.008124307907292636
rotation,94,different_subject,id0478,id0489,remesh,up60k,id0478_GTready_remesh,id0489_GTready_up60k,0.4157305955886841,0.0052683716639876366,0.004035018850117922,0.005268370732665062,1.315740493261312,0.020539753139019012,-0.01405736617743969,0.01423798967152834,0.028674228023523395
rotation,95,different_subject,id0478,id0485,up60k,crop,id0478_GTready_up60k,id0485_GTready_crop,0.34237438440322876,0.00656721368432045,0.004881314001977444,0.006567212287336588,2.820985926337509,-0.00028993390151299536,-0.021959085017442703,-0.03428572043776512,0.04071604232249382
rotation,96,different_subject,id0478,id0485,up60k,down8k,id0478_GTready_up60k,id0485_GTready_down8k,0.34237438440322876,0.002095696981996298,0.0017260913737118244,0.0020956965163350105,0.7694854461804291,-0.005660950671881437,-0.010547401383519173,0.012010711245238781,0.016957335376498347
rotation,97,different_subject,id0478,id0485,up60k,noisy,id0478_GTready_up60k,id0485_GTready_noisy,0.34237438440322876,0.0011029827874153852,0.0010601411340758204,0.001102983020246029,2.4050942095340626,0.006059686653316021,-0.016988923773169518,-0.002686040010303259,0.018236176798986422
rotation,98,different_subject,id0478,id0485,up60k,original,id0478_GTready_up60k,id0485_GTready_original,0.34237438440322876,0.001081219408661127,0.001139876083470881,0.0010812180116772652,2.485930942041339,0.0005234410054981709,0.0065585412085056305,0.005213704891502857,0.008394710951878227
rotation,99,different_subject,id0478,id0485,up60k,remesh,id0478_GTready_up60k,id0485_GTready_remesh,0.34237438440322876,0.0012971184914931655,0.0012867141049355268,0.0012971176765859127,2.791689924131708,0.009898247197270393,0.014013971202075481,0.015226062387228012,0.022939042313283954
rotation,100,different_subject,id0478,id0489,up60k,crop,id0478_GTready_up60k,id0489_GTready_crop,0.4157305955886841,0.005427512340247631,0.004409865941852331,0.0054275114089250565,4.139075371776359,0.022159520536661148,-0.007140459958463907,-0.028943682089447975,0.03714521842348171
rotation,101,different_subject,id0478,id0489,up60k,down8k,id0478_GTready_up60k,id0489_GTready_down8k,0.4157305955886841,0.004247136879712343,0.002739993389695883,0.0042471373453736305,2.8704444795298563,0.005154003389179707,-0.02839375101029873,0.022082069888710976,0.036337125064325494
rotation,102,different_subject,id0478,id0489,up60k,noisy,id0478_GTready_up60k,id0489_GTready_noisy,0.4157305955886841,0.00185981928370893,0.0021217879839241505,0.0018598187016323209,2.205623232749634,-0.028195593506097794,-0.010445763356983662,0.011571106500923634,0.03221794485883486
rotation,103,different_subject,id0478,id0489,up60k,original,id0478_GTready_up60k,id0489_GTready_original,0.4157305955886841,0.0021832529455423355,0.0019328147172927856,0.002183253411203623,4.386263183812636,-0.043579794466495514,0.01088276319205761,0.02076980099081993,0.049487550491357536
rotation,104,different_subject,id0478,id0489,up60k,remesh,id0478_GTready_up60k,id0489_GTready_remesh,0.4157305955886841,0.0019371079979464412,0.0016888831742107868,0.0019371078815311193,1.2978458073369854,-0.001544371829368174,0.006041643209755421,0.009036020375788212,0.010978897998113905
