subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,crop,up60k,0.322800,0.375454,0.007125,1,
id0001,id0018,crop,up60k,0.366204,0.427378,0.005478,1,
id0001,id0020,crop,up60k,0.345168,0.403428,0.004383,1,
id0001,id0026,crop,up60k,0.465494,0.656348,0.014454,1,
id0001,id0027,crop,up60k,0.364464,0.450603,0.009099,1,
id0001,id0041,crop,up60k,0.287332,0.448629,0.014281,1,
id0001,id0042,crop,up60k,0.491159,0.711292,0.022141,1,
id0001,id0045,crop,up60k,0.360608,0.437468,0.010823,1,
id0001,id0048,crop,up60k,0.335410,0.367442,0.005402,1,
id0001,id0056,crop,up60k,0.350707,0.576186,0.017383,1,
id0001,id0062,crop,up60k,0.483203,0.677920,0.019799,1,
id0001,id0069,crop,up60k,0.345951,0.554307,0.010709,1,
id0001,id0071,crop,up60k,0.455894,0.618762,0.021436,1,
id0001,id0072,crop,up60k,0.337381,0.470564,0.011538,1,
id0001,id0075,crop,up60k,0.409765,0.570331,0.012688,1,
id0001,id0080,crop,up60k,0.454938,0.663863,0.017919,1,
id0001,id0081,crop,up60k,0.402132,0.610821,0.009240,1,
id0001,id0086,crop,up60k,0.362781,0.504143,0.010024,1,
id0001,id0088,crop,up60k,0.287890,0.457615,0.009212,1,
id0001,id0097,crop,up60k,0.271231,0.399528,0.008469,1,
id0001,id0100,crop,up60k,0.340169,0.474402,0.011819,1,
id0001,id0106,crop,up60k,0.399704,0.664112,0.014654,1,
id0001,id0107,crop,up60k,0.313481,0.334316,0.006436,1,
id0001,id0110,crop,up60k,0.337847,0.447818,0.006675,1,
id0001,id0113,crop,up60k,0.369655,0.554253,0.014747,1,
id0001,id0115,crop,up60k,0.352460,0.531145,0.013653,1,
id0001,id0130,crop,up60k,0.292304,0.472707,0.011044,1,
id0001,id0132,crop,up60k,0.290086,0.454821,0.011884,1,
id0001,id0136,crop,up60k,0.364559,0.544854,0.010025,1,
id0001,id0153,crop,up60k,0.290769,0.391842,0.006571,1,
id0001,id0161,crop,up60k,0.321011,0.473888,0.011958,1,
id0001,id0169,crop,up60k,0.339859,0.493674,0.014254,1,
id0001,id0182,crop,up60k,0.353581,0.467427,0.006674,1,
id0001,id0183,crop,up60k,0.377801,0.493311,0.005918,1,
id0001,id0186,crop,up60k,0.276798,0.455436,0.011919,1,
id0001,id0197,crop,up60k,0.349722,0.430218,0.008048,1,
id0001,id0199,crop,up60k,0.333997,0.419530,0.005617,1,
id0001,id0206,crop,up60k,0.582220,0.790651,0.018705,1,
id0001,id0207,crop,up60k,0.366138,0.511788,0.012190,1,
id0001,id0208,crop,up60k,0.272983,0.348610,0.006769,1,
id0001,id0212,crop,up60k,0.421550,0.423453,0.008163,1,
id0001,id0220,crop,up60k,0.352810,0.392139,0.009949,1,
id0001,id0222,crop,up60k,0.346686,0.363842,0.006802,1,
id0001,id0224,crop,up60k,0.400929,0.575680,0.012495,1,
id0001,id0233,crop,up60k,0.285536,0.366537,0.008532,1,
id0001,id0239,crop,up60k,0.522106,0.717225,0.020978,1,
id0001,id0242,crop,up60k,0.298460,0.464021,0.010882,1,
id0001,id0246,crop,up60k,0.385500,0.516747,0.016496,1,
id0001,id0258,crop,up60k,0.322260,0.460306,0.011375,1,
id0001,id0273,crop,up60k,0.281542,0.453235,0.010745,1,
id0001,id0275,crop,up60k,0.283546,0.312031,0.009087,1,
id0001,id0285,crop,up60k,0.310977,0.536021,0.009810,1,
id0001,id0290,crop,up60k,0.412985,0.416945,0.005328,1,
id0001,id0296,crop,up60k,0.295725,0.371830,0.008363,1,
id0001,id0299,crop,up60k,0.273174,0.391422,0.007810,1,
id0001,id0303,crop,up60k,0.274224,0.405705,0.006814,1,
id0001,id0319,crop,up60k,0.418635,0.466453,0.008542,1,
id0001,id0321,crop,up60k,0.346538,0.362270,0.004547,1,
id0001,id0326,crop,up60k,0.362382,0.483574,0.007622,1,
id0001,id0328,crop,up60k,0.260064,0.391269,0.008089,1,
