scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,template_icp_chamfer
translation,84,different_subject,id0478,original,id0478_GTready_original,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.564191997051239,0.006679197307676077,0.003664307063445449
translation,85,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.45959213376045227,0.00479763001203537,0.0060308463871479034
translation,86,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.41409406065940857,0.0050805918872356415,0.0031175282783806324
translation,87,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.36117619276046753,0.0020872673485428095,0.0022197456564754248
translation,88,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,original,id0485_GTready_original,0.34237438440322876,0.39700132608413696,0.0021694244351238012,0.0022881035692989826
translation,89,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.44482141733169556,0.003630870021879673,0.002322415355592966
translation,90,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5501635074615479,0.0031422232277691364,0.0024712441954761744
translation,91,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5814712047576904,0.008463021367788315,0.005692767910659313
translation,92,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5145196914672852,0.0042527709156274796,0.0037611471489071846
translation,93,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,original,id0489_GTready_original,0.4157305955886841,0.5290999412536621,0.004052809439599514,0.0032668362837284803
translation,94,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5894148945808411,0.006624183617532253,0.00507630780339241
translation,95,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.41643235087394714,0.0070564961060881615,0.006460336968302727
translation,96,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.3635321855545044,0.002330474555492401,0.0013753289822489023
translation,97,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3288377821445465,0.0010619194945320487,0.001384788891300559
translation,98,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,original,id0485_GTready_original,0.34237438440322876,0.3634962737560272,0.0011954866349697113,0.001435072161257267
translation,99,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.4045840799808502,0.0015325366985052824,0.0022553452290594578
translation,100,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4957435727119446,0.004599292762577534,0.003415105864405632
translation,101,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5194821357727051,0.004876261577010155,0.0033345292322337627
translation,102,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.47117453813552856,0.0020650753285735846,0.0026975623331964016
translation,103,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,original,id0489_GTready_original,0.4157305955886841,0.4795387089252472,0.002016289159655571,0.00199973420239985
translation,104,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5070226788520813,0.0018669504206627607,0.0018774927593767643
translation,105,different_subject,id0485,crop,id0485_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.41842934489250183,0.020204629749059677,0.013322441838681698
translation,106,different_subject,id0485,crop,id0485_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.43206655979156494,0.012126811780035496,0.012972814962267876
translation,107,different_subject,id0485,crop,id0485_GTready_crop,id0489,original,id0489_GTready_original,0.2601737082004547,0.39375677704811096,0.012624466791749,0.010729934088885784
translation,108,different_subject,id0485,crop,id0485_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.4436282813549042,0.011264974251389503,0.009310400113463402
translation,109,different_subject,id0485,crop,id0485_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.4418790936470032,0.01781204715371132,0.015292448922991753
translation,110,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.35167351365089417,0.009576366282999516,0.0061190989799797535
translation,111,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.34522920846939087,0.0008036612416617572,0.0014206048799678683
translation,112,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,original,id0489_GTready_original,0.2601737082004547,0.31398963928222656,0.0009498832514509559,0.0009267276618629694
translation,113,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.355129599571228,0.0017593352822586894,0.001916458597406745
translation,114,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.350848913192749,0.0012819801922887564,0.0029539524111896753
translation,115,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.392772376537323,0.0045968955382704735,0.004079407546669245
translation,116,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.38615933060646057,0.003485867753624916,0.0026310391258448362
translation,117,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,original,id0489_GTready_original,0.2601737082004547,0.32845038175582886,0.0010278355330228806,0.00104474276304245
translation,118,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3794138431549072,0.0014433239120990038,0.0016604294069111347
translation,119,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.40322521328926086,0.0027568237856030464,0.0018328730948269367
translation,120,different_subject,id0485,original,id0485_GTready_original,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.37499988079071045,0.004787529353052378,0.004602189175784588
translation,121,different_subject,id0485,original,id0485_GTready_original,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3752002418041229,0.004655621014535427,0.0024640061892569065
translation,122,different_subject,id0485,original,id0485_GTready_original,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.34895163774490356,0.0014870878076180816,0.0013537376653403044
translation,123,different_subject,id0485,original,id0485_GTready_original,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.37561339139938354,0.0017853307072073221,0.0014449802692979574
translation,124,different_subject,id0485,original,id0485_GTready_original,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.39463046193122864,0.003709948156028986,0.003455236554145813
translation,125,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.29972949624061584,0.006200466305017471,0.004915520548820496
translation,126,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.27759110927581787,0.0038077528588473797,0.003738746279850602
translation,127,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.33272087574005127,0.0020941325929015875,0.0030394389759749174
translation,128,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,original,id0489_GTready_original,0.2601737082004547,0.2741851806640625,0.0017014479963108897,0.002971879206597805
translation,129,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.2797239124774933,0.002550374250859022,0.005376514978706837
translation,130,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3243088722229004,0.008040342479944229,0.004515209700912237
translation,131,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.29893437027931213,0.002267712727189064,0.002329518087208271
translation,132,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3492371141910553,0.0011194563703611493,0.001422401051968336
translation,133,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,original,id0489_GTready_original,0.2601737082004547,0.297415554523468,0.0009975096909329295,0.0010636008810251951
translation,134,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.329376220703125,0.0011526908492669463,0.0016074571758508682
