subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,down8k,up60k,0.322800,0.341371,0.002966,1,
id0001,id0018,down8k,up60k,0.366204,0.431107,0.004498,1,
id0001,id0020,down8k,up60k,0.345168,0.422716,0.005127,1,
id0001,id0026,down8k,up60k,0.465494,0.572151,0.003171,1,
id0001,id0027,down8k,up60k,0.364464,0.414289,0.002082,1,
id0001,id0041,down8k,up60k,0.287332,0.360759,0.001477,1,
id0001,id0042,down8k,up60k,0.491159,0.584324,0.004009,1,
id0001,id0045,down8k,up60k,0.360608,0.323655,0.001074,1,
id0001,id0048,down8k,up60k,0.335410,0.337235,0.003513,1,
id0001,id0056,down8k,up60k,0.350707,0.459433,0.001846,1,
id0001,id0062,down8k,up60k,0.483203,0.499016,0.003019,1,
id0001,id0069,down8k,up60k,0.345951,0.463527,0.002987,1,
id0001,id0071,down8k,up60k,0.455894,0.519613,0.003435,1,
id0001,id0072,down8k,up60k,0.337381,0.354187,0.001938,1,
id0001,id0075,down8k,up60k,0.409765,0.484804,0.002687,1,
id0001,id0080,down8k,up60k,0.454938,0.519562,0.003348,1,
id0001,id0081,down8k,up60k,0.402132,0.501293,0.003293,1,
id0001,id0086,down8k,up60k,0.362781,0.417694,0.002879,1,
id0001,id0088,down8k,up60k,0.287890,0.373496,0.003619,1,
id0001,id0097,down8k,up60k,0.271231,0.324758,0.002240,1,
id0001,id0100,down8k,up60k,0.340169,0.393045,0.002231,1,
id0001,id0106,down8k,up60k,0.399704,0.537543,0.003810,1,
id0001,id0107,down8k,up60k,0.313481,0.336712,0.002488,1,
id0001,id0110,down8k,up60k,0.337847,0.405672,0.003432,1,
id0001,id0113,down8k,up60k,0.369655,0.450223,0.002654,1,
id0001,id0115,down8k,up60k,0.352460,0.412943,0.001660,1,
id0001,id0130,down8k,up60k,0.292304,0.329770,0.001282,1,
id0001,id0132,down8k,up60k,0.290086,0.318243,0.001093,1,
id0001,id0136,down8k,up60k,0.364559,0.413735,0.003000,1,
id0001,id0153,down8k,up60k,0.290769,0.362468,0.002887,1,
id0001,id0161,down8k,up60k,0.321011,0.401056,0.001648,1,
id0001,id0169,down8k,up60k,0.339859,0.395671,0.001879,1,
id0001,id0182,down8k,up60k,0.353581,0.458398,0.003301,1,
id0001,id0183,down8k,up60k,0.377801,0.501709,0.005732,1,
id0001,id0186,down8k,up60k,0.276798,0.374679,0.001307,1,
id0001,id0197,down8k,up60k,0.349722,0.382608,0.003324,1,
id0001,id0199,down8k,up60k,0.333997,0.433844,0.003418,1,
id0001,id0206,down8k,up60k,0.582220,0.672899,0.006044,1,
id0001,id0207,down8k,up60k,0.366138,0.402319,0.001854,1,
id0001,id0208,down8k,up60k,0.272983,0.275633,0.002156,1,
id0001,id0212,down8k,up60k,0.421550,0.381772,0.003456,1,
id0001,id0220,down8k,up60k,0.352810,0.307349,0.001766,1,
id0001,id0222,down8k,up60k,0.346686,0.291387,0.003200,1,
id0001,id0224,down8k,up60k,0.400929,0.509890,0.002855,1,
id0001,id0233,down8k,up60k,0.285536,0.335478,0.002012,1,
id0001,id0239,down8k,up60k,0.522106,0.624405,0.003804,1,
id0001,id0242,down8k,up60k,0.298460,0.374934,0.001937,1,
id0001,id0246,down8k,up60k,0.385500,0.377053,0.001488,1,
id0001,id0258,down8k,up60k,0.322260,0.372857,0.001853,1,
id0001,id0273,down8k,up60k,0.281542,0.388460,0.001342,1,
id0001,id0275,down8k,up60k,0.283546,0.222456,0.001170,1,
id0001,id0285,down8k,up60k,0.310977,0.436564,0.002845,1,
id0001,id0290,down8k,up60k,0.412985,0.456734,0.003809,1,
id0001,id0296,down8k,up60k,0.295725,0.264330,0.001628,1,
id0001,id0299,down8k,up60k,0.273174,0.295743,0.002201,1,
id0001,id0303,down8k,up60k,0.274224,0.333309,0.002956,1,
id0001,id0319,down8k,up60k,0.418635,0.347760,0.002741,1,
id0001,id0321,down8k,up60k,0.346538,0.352459,0.004646,1,
id0001,id0326,down8k,up60k,0.362382,0.419033,0.003431,1,
id0001,id0328,down8k,up60k,0.260064,0.364746,0.001994,1,
id0001,id0330,down8k,up60k,0.382978,0.461562,0.002531,1,
id0001,id0342,down8k,up60k,0.302526,0.409192,0.002170,1,
id0001,id0346,down8k,up60k,0.364628,0.460375,0.002872,1,
id0001,id0363,down8k,up60k,0.316617,0.454601,0.001596,1,
id0001,id0367,down8k,up60k,0.400716,0.415304,0.001649,1,
id0001,id0368,down8k,up60k,0.278228,0.276630,0.002170,1,
id0001,id0369,down8k,up60k,0.323987,0.410745,0.003365,1,
id0001,id0372,down8k,up60k,0.441989,0.332116,0.001332,1,
id0001,id0373,down8k,up60k,0.348212,0.405708,0.003124,1,
id0001,id0374,down8k,up60k,0.441220,0.462213,0.002243,1,
id0001,id0378,down8k,up60k,0.309927,0.313751,0.001402,1,
id0001,id0381,down8k,up60k,0.386134,0.321194,0.002142,1,
id0001,id0382,down8k,up60k,0.362844,0.403561,0.002658,1,
id0001,id0392,down8k,up60k,0.343611,0.417603,0.001875,1,
id0001,id0396,down8k,up60k,0.337015,0.475834,0.002247,1,
id0001,id0398,down8k,up60k,0.483421,0.581155,0.005663,1,
id0001,id0399,down8k,up60k,0.220824,0.254456,0.002376,1,
id0001,id0401,down8k,up60k,0.325417,0.430118,0.001872,1,
id0001,id0402,down8k,up60k,0.362388,0.346663,0.002002,1,
id0001,id0404,down8k,up60k,0.394736,0.397601,0.002979,1,
id0001,id0411,down8k,up60k,0.380956,0.508772,0.002694,1,
id0001,id0412,down8k,up60k,0.338277,0.309203,0.001285,1,
id0001,id0418,down8k,up60k,0.458799,0.480971,0.002598,1,
id0001,id0421,down8k,up60k,0.292851,0.326528,0.001237,1,
id0001,id0422,down8k,up60k,0.320140,0.425504,0.002560,1,
id0001,id0431,down8k,up60k,0.344573,0.422801,0.003369,1,
id0001,id0437,down8k,up60k,0.401537,0.501876,0.002215,1,
id0001,id0441,down8k,up60k,0.291814,0.342005,0.001844,1,
id0001,id0447,down8k,up60k,0.306172,0.386479,0.004798,1,
id0001,id0460,down8k,up60k,0.293119,0.421498,0.001388,1,
id0001,id0462,down8k,up60k,0.310316,0.367290,0.002990,1,
id0001,id0465,down8k,up60k,0.345278,0.321286,0.001734,1,
id0001,id0466,down8k,up60k,0.330986,0.385444,0.004797,1,
id0001,id0468,down8k,up60k,0.465759,0.613425,0.004329,1,
id0001,id0470,down8k,up60k,0.426994,0.461799,0.003060,1,
id0001,id0476,down8k,up60k,0.308868,0.328720,0.003344,1,
id0001,id0486,down8k,up60k,0.323589,0.423946,0.002821,1,
id0001,id0491,down8k,up60k,0.320884,0.385204,0.001699,1,
id0001,id0498,down8k,up60k,0.339398,0.392204,0.001365,1,
id0004,id0018,down8k,up60k,0.299500,0.349993,0.002017,1,
id0004,id0020,down8k,up60k,0.366351,0.421785,0.003796,1,
id0004,id0026,down8k,up60k,0.416234,0.540091,0.003913,1,
id0004,id0027,down8k,up60k,0.248048,0.354814,0.001719,1,
id0004,id0041,down8k,up60k,0.345277,0.432125,0.003555,1,
