pair_key,Ec,gt_distance,pair_type,Ep,scenario,D,D_abs_delta,Ec_rank,Ep_rank,rank_abs_change
id0478_GTready_noisy||id0478_GTready_original||noisy||original,0.000150833686348,0.0,same_subject,0.0001616713998373,rotation,1.0837713489299982e-05,1.0837713489299982e-05,1.0,1.0,0.0
id0478_GTready_noisy||id0478_GTready_remesh||noisy||remesh,0.0006738602533005,0.0,same_subject,0.0006790374172851,rotation,5.177163984599969e-06,5.177163984599969e-06,12.0,12.0,0.0
id0478_GTready_noisy||id0478_GTready_up60k||noisy||up60k,0.0007275327225215,0.0,same_subject,0.0007327100029215,rotation,5.1772803999999666e-06,5.1772803999999666e-06,16.0,14.0,2.0
id0478_GTready_original||id0478_GTready_remesh||original||remesh,0.0007634804933331,0.0,same_subject,0.0007451346609741,rotation,-1.834583235899999e-05,1.834583235899999e-05,17.0,15.0,2.0
id0478_GTready_original||id0478_GTready_up60k||original||up60k,0.0008619797881692,0.0,same_subject,0.0009087151847779,rotation,4.673539660869999e-05,4.673539660869999e-05,22.0,23.0,1.0
id0478_GTready_remesh||id0478_GTready_up60k||remesh||up60k,0.0007045179372653,0.0,same_subject,0.00075060891686,rotation,4.6090979594699995e-05,4.6090979594699995e-05,14.0,16.0,2.0
id0485_GTready_crop||id0485_GTready_down8k||crop||down8k,0.0118688140064477,0.0,same_subject,0.0117901321500539,rotation,-7.868185639380021e-05,7.868185639380021e-05,123.0,123.0,0.0
id0485_GTready_crop||id0485_GTready_noisy||crop||noisy,0.0061898175626993,0.0,same_subject,0.0062387608923017,rotation,4.894332960240014e-05,4.894332960240014e-05,99.0,99.0,0.0
id0485_GTready_crop||id0485_GTready_original||crop||original,0.0064919423311948,0.0,same_subject,0.0064674587920308,rotation,-2.4483539164000395e-05,2.4483539164000395e-05,100.0,100.0,0.0
id0485_GTready_crop||id0485_GTready_remesh||crop||remesh,0.0069689331576228,0.0,same_subject,0.0069161187857389,rotation,-5.2814371883900396e-05,5.2814371883900396e-05,105.0,104.0,1.0
id0485_GTready_crop||id0485_GTready_up60k||crop||up60k,0.0095061603933572,0.0,same_subject,0.0094556827098131,rotation,-5.0477683544099955e-05,5.0477683544099955e-05,115.0,114.0,1.0
id0485_GTready_down8k||id0485_GTready_noisy||down8k||noisy,0.0009412839426659,0.0,same_subject,0.0009748589945957,rotation,3.357505192979997e-05,3.357505192979997e-05,27.0,28.0,1.0
id0485_GTready_down8k||id0485_GTready_original||down8k||original,0.0013041314668953,0.0,same_subject,0.0012951423414051,rotation,-8.989125490200091e-06,8.989125490200091e-06,36.0,37.0,1.0
id0485_GTready_down8k||id0485_GTready_remesh||down8k||remesh,0.0017770861741155,0.0,same_subject,0.00178994378075,rotation,1.2857606634500028e-05,1.2857606634500028e-05,47.0,45.0,2.0
id0485_GTready_down8k||id0485_GTready_up60k||down8k||up60k,0.0004106975684408,0.0,same_subject,0.0004508769488893,rotation,4.017938044850001e-05,4.017938044850001e-05,6.0,6.0,0.0
id0485_GTready_noisy||id0485_GTready_original||noisy||original,0.0001528632710687,0.0,same_subject,0.0001622856652829,rotation,9.422394214199999e-06,9.422394214199999e-06,2.0,2.0,0.0
id0485_GTready_noisy||id0485_GTready_remesh||noisy||remesh,0.0007057409966364,0.0,same_subject,0.0007808562950231,rotation,7.511529838670006e-05,7.511529838670006e-05,15.0,17.0,2.0
id0485_GTready_noisy||id0485_GTready_up60k||noisy||up60k,0.0004476653703022,0.0,same_subject,0.0004578701918944,rotation,1.0204821592199966e-05,1.0204821592199966e-05,7.0,7.0,0.0
id0485_GTready_original||id0485_GTready_remesh||original||remesh,0.000794559251517,0.0,same_subject,0.0008319389307871,rotation,3.737967927010006e-05,3.737967927010006e-05,20.0,19.0,1.0
id0485_GTready_original||id0485_GTready_up60k||original||up60k,0.0006090970709919,0.0,same_subject,0.0006001068977639,rotation,-8.99017322800004e-06,8.99017322800004e-06,9.0,9.0,0.0
id0485_GTready_remesh||id0485_GTready_up60k||remesh||up60k,0.0006315873470157,0.0,same_subject,0.000648463028483,rotation,1.687568146729998e-05,1.687568146729998e-05,11.0,11.0,0.0
id0489_GTready_crop||id0489_GTready_down8k||crop||down8k,0.0150178950279951,0.0,same_subject,0.0149830328300595,rotation,-3.4862197935598555e-05,3.4862197935598555e-05,128.0,127.0,1.0
id0489_GTready_crop||id0489_GTready_noisy||crop||noisy,0.0094781834632158,0.0,same_subject,0.0093481792137026,rotation,-0.00013000424951319957,0.00013000424951319957,114.0,113.0,1.0
id0489_GTready_crop||id0489_GTready_original||crop||original,0.0089377705007791,0.0,same_subject,0.009014930576086,rotation,7.716007530689933e-05,7.716007530689933e-05,112.0,112.0,0.0
id0489_GTready_crop||id0489_GTready_remesh||crop||remesh,0.0087173487991094,0.0,same_subject,0.0086939027532935,rotation,-2.344604581589957e-05,2.344604581589957e-05,110.0,110.0,0.0
id0489_GTready_crop||id0489_GTready_up60k||crop||up60k,0.0124577097594738,0.0,same_subject,0.0124588534235954,rotation,1.143664121600052e-06,1.143664121600052e-06,124.0,124.0,0.0
id0489_GTready_down8k||id0489_GTready_noisy||down8k||noisy,0.0006840348360128,0.0,same_subject,0.000706058461219,rotation,2.2023625206199992e-05,2.2023625206199992e-05,13.0,13.0,0.0
id0489_GTready_down8k||id0489_GTready_original||down8k||original,0.0012184164952486,0.0,same_subject,0.0012561408802866,rotation,3.7724385037999795e-05,3.7724385037999795e-05,34.0,34.0,0.0
id0489_GTready_down8k||id0489_GTready_remesh||down8k||remesh,0.0021286257542669,0.0,same_subject,0.002160761039704,rotation,3.2135285437099714e-05,3.2135285437099714e-05,60.0,59.0,1.0
id0489_GTready_down8k||id0489_GTready_up60k||down8k||up60k,0.0003506650682538,0.0,same_subject,0.0003650086873676,rotation,1.4343619113799989e-05,1.4343619113799989e-05,5.0,5.0,0.0
id0489_GTready_noisy||id0489_GTready_original||noisy||original,0.0001960070221684,0.0,same_subject,0.0002141993172699,rotation,1.8192295101500004e-05,1.8192295101500004e-05,3.0,3.0,0.0
id0489_GTready_noisy||id0489_GTready_remesh||noisy||remesh,0.0009136649314314,0.0,same_subject,0.0008771821158006,rotation,-3.6482815630799995e-05,3.6482815630799995e-05,26.0,21.0,5.0
id0489_GTready_noisy||id0489_GTready_up60k||noisy||up60k,0.0003505056956782,0.0,same_subject,0.0003402693546377,rotation,-1.0236341040499987e-05,1.0236341040499987e-05,4.0,4.0,0.0
id0489_GTready_original||id0489_GTready_remesh||original||remesh,0.0008832199382595,0.0,same_subject,0.0009181310888379,rotation,3.49111505784e-05,3.49111505784e-05,23.0,25.0,2.0
id0489_GTready_original||id0489_GTready_up60k||original||up60k,0.0006110217655077,0.0,same_subject,0.0006263486575335,rotation,1.5326892025799982e-05,1.5326892025799982e-05,10.0,10.0,0.0
id0489_GTready_remesh||id0489_GTready_up60k||remesh||up60k,0.000963284051977,0.0,same_subject,0.0009630211279727,rotation,-2.6292400429994527e-07,2.6292400429994527e-07,28.0,27.0,1.0
id0478_GTready_crop||id0485_GTready_down8k||crop||down8k,0.0178141631186008,0.3423743844032287,different_subject,0.017801996320486,rotation,-1.2166798114800897e-05,1.2166798114800897e-05,133.0,133.0,0.0
id0478_GTready_crop||id0485_GTready_noisy||crop||noisy,0.0105294054374098,0.3423743844032287,different_subject,0.0108215529471635,rotation,0.0002921475097537006,0.0002921475097537006,117.0,118.0,1.0
id0478_GTready_crop||id0485_GTready_original||crop||original,0.0111341020092368,0.3423743844032287,different_subject,0.0112236021086573,rotation,8.950009942049891e-05,8.950009942049891e-05,119.0,119.0,0.0
id0478_GTready_crop||id0485_GTready_remesh||crop||remesh,0.0118291806429624,0.3423743844032287,different_subject,0.0117805860936641,rotation,-4.8594549298300316e-05,4.8594549298300316e-05,122.0,122.0,0.0
id0478_GTready_crop||id0485_GTready_up60k||crop||up60k,0.0148305818438529,0.3423743844032287,different_subject,0.0149622643366456,rotation,0.00013168249279270003,0.00013168249279270003,126.0,126.0,0.0
id0478_GTready_crop||id0489_GTready_down8k||crop||down8k,0.0244498439133167,0.4157305955886841,different_subject,0.0247007831931114,rotation,0.00025093927979469993,0.00025093927979469993,135.0,135.0,0.0
id0478_GTready_crop||id0489_GTready_noisy||crop||noisy,0.0167495273053646,0.4157305955886841,different_subject,0.0167224537581205,rotation,-2.7073547244099716e-05,2.7073547244099716e-05,131.0,131.0,0.0
id0478_GTready_crop||id0489_GTready_original||crop||original,0.0163524076342582,0.4157305955886841,different_subject,0.0165291856974363,rotation,0.0001767780631781006,0.0001767780631781006,130.0,130.0,0.0
id0478_GTready_crop||id0489_GTready_remesh||crop||remesh,0.0152247156947851,0.4157305955886841,different_subject,0.0153529569506645,rotation,0.0001282412558793987,0.0001282412558793987,129.0,129.0,0.0
id0478_GTready_crop||id0489_GTready_up60k||crop||up60k,0.0208907052874565,0.4157305955886841,different_subject,0.0210036300122737,rotation,0.00011292472481720314,0.00011292472481720314,134.0,134.0,0.0
id0478_GTready_down8k||id0485_GTready_crop||down8k||crop,0.0088019231334328,0.3423743844032287,different_subject,0.008849018253386,rotation,4.709511995320062e-05,4.709511995320062e-05,111.0,111.0,0.0
id0478_GTready_down8k||id0485_GTready_noisy||down8k||noisy,0.0011305384105071,0.3423743844032287,different_subject,0.0011372497538104,rotation,6.711343303300024e-06,6.711343303300024e-06,32.0,33.0,1.0
id0478_GTready_down8k||id0485_GTready_original||down8k||original,0.001320288167335,0.3423743844032287,different_subject,0.0013302440056577,rotation,9.955838322699964e-06,9.955838322699964e-06,38.0,38.0,0.0
id0478_GTready_down8k||id0485_GTready_remesh||down8k||remesh,0.0018437462858855,0.3423743844032287,different_subject,0.0018891302170231,rotation,4.5383931137599936e-05,4.5383931137599936e-05,49.0,51.0,2.0
id0478_GTready_down8k||id0485_GTready_up60k||down8k||up60k,0.001293399836868,0.3423743844032287,different_subject,0.0012727612629532,rotation,-2.0638573914799922e-05,2.0638573914799922e-05,35.0,35.0,0.0
id0478_GTready_down8k||id0489_GTready_crop||down8k||crop,0.0070706466212868,0.4157305955886841,different_subject,0.0070509882643818,rotation,-1.9658356905e-05,1.9658356905e-05,106.0,106.0,0.0
id0478_GTready_down8k||id0489_GTready_noisy||down8k||noisy,0.0015455556567758,0.4157305955886841,different_subject,0.0015055641997605,rotation,-3.9991457015300024e-05,3.9991457015300024e-05,43.0,42.0,1.0
id0478_GTready_down8k||id0489_GTready_original||down8k||original,0.001471005147323,0.4157305955886841,different_subject,0.0015642354264855,rotation,9.323027916250011e-05,9.323027916250011e-05,41.0,43.0,2.0
id0478_GTready_down8k||id0489_GTready_remesh||down8k||remesh,0.002074979012832,0.4157305955886841,different_subject,0.0021015955135226,rotation,2.6616500690599797e-05,2.6616500690599797e-05,58.0,57.0,1.0
id0478_GTready_down8k||id0489_GTready_up60k||down8k||up60k,0.0022032635752111,0.4157305955886841,different_subject,0.002233640756458,rotation,3.0377181246899702e-05,3.0377181246899702e-05,63.0,63.0,0.0
id0478_GTready_noisy||id0485_GTready_crop||noisy||crop,0.0032928208820521,0.3423743844032287,different_subject,0.0032650507055222,rotation,-2.777017652989995e-05,2.777017652989995e-05,76.0,74.0,2.0
id0478_GTready_noisy||id0485_GTready_down8k||noisy||down8k,0.0038494006730616,0.3423743844032287,different_subject,0.003829997498542,rotation,-1.940317451960003e-05,1.940317451960003e-05,82.0,82.0,0.0
id0478_GTready_noisy||id0485_GTready_original||noisy||original,0.0014598225243389,0.3423743844032287,different_subject,0.001446561422199,rotation,-1.3261102139899925e-05,1.3261102139899925e-05,39.0,39.0,0.0
id0478_GTready_noisy||id0485_GTready_remesh||noisy||remesh,0.0021498282440006,0.3423743844032287,different_subject,0.0021052265074104,rotation,-4.4601736590199875e-05,4.4601736590199875e-05,61.0,58.0,3.0
id0478_GTready_noisy||id0485_GTready_up60k||noisy||up60k,0.0027188097592443,0.3423743844032287,different_subject,0.0027245886158198,rotation,5.77885657550032e-06,5.77885657550032e-06,69.0,69.0,0.0
id0478_GTready_noisy||id0489_GTready_crop||noisy||crop,0.0028023365885019,0.4157305955886841,different_subject,0.0027884300798177,rotation,-1.3906508684199959e-05,1.3906508684199959e-05,70.0,70.0,0.0
id0478_GTready_noisy||id0489_GTready_down8k||noisy||down8k,0.006872049998492,0.4157305955886841,different_subject,0.0069500594399869,rotation,7.800944149490008e-05,7.800944149490008e-05,104.0,105.0,1.0
id0478_GTready_noisy||id0489_GTready_original||noisy||original,0.0031352378427982,0.4157305955886841,different_subject,0.0032170037738978,rotation,8.17659310995999e-05,8.17659310995999e-05,73.0,73.0,0.0
id0478_GTready_noisy||id0489_GTready_remesh||noisy||remesh,0.0033253752626478,0.4157305955886841,different_subject,0.0033476848620921,rotation,2.2309599444300058e-05,2.2309599444300058e-05,77.0,77.0,0.0
id0478_GTready_noisy||id0489_GTready_up60k||noisy||up60k,0.0052369190379977,0.4157305955886841,different_subject,0.0052533550187945,rotation,1.6435980796800087e-05,1.6435980796800087e-05,94.0,94.0,0.0
id0478_GTready_original||id0485_GTready_crop||original||crop,0.0038000191561877,0.3423743844032287,different_subject,0.0038141524419188,rotation,1.413328573110018e-05,1.413328573110018e-05,81.0,80.0,1.0
id0478_GTready_original||id0485_GTready_down8k||original||down8k,0.0045167114585638,0.3423743844032287,different_subject,0.0045314272865653,rotation,1.4715828001500043e-05,1.4715828001500043e-05,88.0,89.0,1.0
id0478_GTready_original||id0485_GTready_noisy||original||noisy,0.0016568618593737,0.3423743844032287,different_subject,0.0018108333460986,rotation,0.0001539714867249001,0.0001539714867249001,44.0,46.0,2.0
id0478_GTready_original||id0485_GTready_remesh||original||remesh,0.0025176827330142,0.3423743844032287,different_subject,0.0025159195065498,rotation,-1.763226464399862e-06,1.763226464399862e-06,67.0,67.0,0.0
id0478_GTready_original||id0485_GTready_up60k||original||up60k,0.0032211518846452,0.3423743844032287,different_subject,0.0033053257502615,rotation,8.417386561629988e-05,8.417386561629988e-05,74.0,75.0,1.0
id0478_GTready_original||id0489_GTready_crop||original||crop,0.0032384989317506,0.4157305955886841,different_subject,0.0033327150158584,rotation,9.421608410779998e-05,9.421608410779998e-05,75.0,76.0,1.0
id0478_GTready_original||id0489_GTready_down8k||original||down8k,0.0078945718705654,0.4157305955886841,different_subject,0.0080628590658307,rotation,0.00016828719526530006,0.00016828719526530006,108.0,108.0,0.0
id0478_GTready_original||id0489_GTready_noisy||original||noisy,0.0040265060961246,0.4157305955886841,different_subject,0.004030373878777,rotation,3.867782652400634e-06,3.867782652400634e-06,85.0,85.0,0.0
id0478_GTready_original||id0489_GTready_remesh||original||remesh,0.0038892296142876,0.4157305955886841,different_subject,0.0039459648542106,rotation,5.6735239923000336e-05,5.6735239923000336e-05,83.0,84.0,1.0
id0478_GTready_original||id0489_GTready_up60k||original||up60k,0.0060792975127696,0.4157305955886841,different_subject,0.0061560315079987,rotation,7.673399522909949e-05,7.673399522909949e-05,98.0,98.0,0.0
id0478_GTready_remesh||id0485_GTready_crop||remesh||crop,0.0046939197927713,0.3423743844032287,different_subject,0.0047105425037443,rotation,1.6622710972999215e-05,1.6622710972999215e-05,90.0,90.0,0.0
id0478_GTready_remesh||id0485_GTready_down8k||remesh||down8k,0.0045305402018129,0.3423743844032287,different_subject,0.0044500357471406,rotation,-8.050445467230015e-05,8.050445467230015e-05,89.0,87.0,2.0
id0478_GTready_remesh||id0485_GTready_noisy||remesh||noisy,0.0020865951664745,0.3423743844032287,different_subject,0.0021934090182185,rotation,0.00010681385174399986,0.00010681385174399986,59.0,62.0,3.0
id0478_GTready_remesh||id0485_GTready_original||remesh||original,0.0022698317188769,0.3423743844032287,different_subject,0.0022662398405373,rotation,-3.591878339600108e-06,3.591878339600108e-06,65.0,65.0,0.0
id0478_GTready_remesh||id0485_GTready_up60k||remesh||up60k,0.0029411162249743,0.3423743844032287,different_subject,0.002946883207187,rotation,5.766982212699993e-06,5.766982212699993e-06,72.0,72.0,0.0
id0478_GTready_remesh||id0489_GTready_crop||remesh||crop,0.0044128089211881,0.4157305955886841,different_subject,0.0044993059709668,rotation,8.649704977870074e-05,8.649704977870074e-05,87.0,88.0,1.0
id0478_GTready_remesh||id0489_GTready_down8k||remesh||down8k,0.0072258068248629,0.4157305955886841,different_subject,0.0073194736614823,rotation,9.366683661940055e-05,9.366683661940055e-05,107.0,107.0,0.0
id0478_GTready_remesh||id0489_GTready_noisy||remesh||noisy,0.0039818342775106,0.4157305955886841,different_subject,0.0038959153462201,rotation,-8.591893129049951e-05,8.591893129049951e-05,84.0,83.0,1.0
id0478_GTready_remesh||id0489_GTready_original||remesh||original,0.0037277706433087,0.4157305955886841,different_subject,0.0038011251017451,rotation,7.335445843639982e-05,7.335445843639982e-05,80.0,79.0,1.0
id0478_GTready_remesh||id0489_GTready_up60k||remesh||up60k,0.0051818611100316,0.4157305955886841,different_subject,0.0051957489922642,rotation,1.3887882232599229e-05,1.3887882232599229e-05,92.0,93.0,1.0
id0478_GTready_up60k||id0485_GTready_crop||up60k||crop,0.0065462552011013,0.3423743844032287,different_subject,0.006540784612298,rotation,-5.470588803299994e-06,5.470588803299994e-06,103.0,102.0,1.0
id0478_GTready_up60k||id0485_GTready_down8k||up60k||down8k,0.0022430326789617,0.3423743844032287,different_subject,0.0021637487225234,rotation,-7.928395643829996e-05,7.928395643829996e-05,64.0,60.0,4.0
id0478_GTready_up60k||id0485_GTready_noisy||up60k||noisy,0.0010627579176798,0.3423743844032287,different_subject,0.0010698472615331,rotation,7.089343853299837e-06,7.089343853299837e-06,30.0,30.0,0.0
id0478_GTready_up60k||id0485_GTready_original||up60k||original,0.0011781565845012,0.3423743844032287,different_subject,0.0011278125457465,rotation,-5.034403875469988e-05,5.034403875469988e-05,33.0,32.0,1.0
id0478_GTready_up60k||id0485_GTready_remesh||up60k||remesh,0.0013196595245972,0.3423743844032287,different_subject,0.0012769512832164,rotation,-4.270824138080014e-05,4.270824138080014e-05,37.0,36.0,1.0
id0478_GTready_up60k||id0489_GTready_crop||up60k||crop,0.0054618567228317,0.4157305955886841,different_subject,0.0054415399208664,rotation,-2.031680196529998e-05,2.031680196529998e-05,96.0,97.0,1.0
id0478_GTready_up60k||id0489_GTready_down8k||up60k||down8k,0.0042265448719263,0.4157305955886841,different_subject,0.0042300340719521,rotation,3.4892000258003597e-06,3.4892000258003597e-06,86.0,86.0,0.0
id0478_GTready_up60k||id0489_GTready_noisy||up60k||noisy,0.0020716793369501,0.4157305955886841,different_subject,0.001973932608962,rotation,-9.774672798810004e-05,9.774672798810004e-05,57.0,56.0,1.0
id0478_GTready_up60k||id0489_GTready_original||up60k||original,0.0018985392525792,0.4157305955886841,different_subject,0.0019482909701764,rotation,4.975171759719998e-05,4.975171759719998e-05,53.0,54.0,1.0
id0478_GTready_up60k||id0489_GTready_remesh||up60k||remesh,0.0018981199245899,0.4157305955886841,different_subject,0.0018990634707733,rotation,9.435461833999341e-07,9.435461833999341e-07,52.0,52.0,0.0
id0485_GTready_crop||id0489_GTready_down8k||crop||down8k,0.0177589729428291,0.2601737082004547,different_subject,0.0178019851446151,rotation,4.3012201785999626e-05,4.3012201785999626e-05,132.0,132.0,0.0
id0485_GTready_crop||id0489_GTready_noisy||crop||noisy,0.0117880115285515,0.2601737082004547,different_subject,0.0116742122918367,rotation,-0.00011379923671480004,0.00011379923671480004,121.0,121.0,0.0
id0485_GTready_crop||id0489_GTready_original||crop||original,0.0113124754279851,0.2601737082004547,different_subject,0.0113925281912088,rotation,8.005276322370011e-05,8.005276322370011e-05,120.0,120.0,0.0
id0485_GTready_crop||id0489_GTready_remesh||crop||remesh,0.0103262085467576,0.2601737082004547,different_subject,0.0103243049234151,rotation,-1.9036233424984256e-06,1.9036233424984256e-06,116.0,116.0,0.0
id0485_GTready_crop||id0489_GTready_up60k||crop||up60k,0.0150043983012437,0.2601737082004547,different_subject,0.0150155555456876,rotation,1.1157244443898637e-05,1.1157244443898637e-05,127.0,128.0,1.0
id0485_GTready_down8k||id0489_GTready_crop||down8k||crop,0.0105566410347819,0.2601737082004547,different_subject,0.0104581173509359,rotation,-9.852368384600033e-05,9.852368384600033e-05,118.0,117.0,1.0
id0485_GTready_down8k||id0489_GTready_noisy||down8k||noisy,0.0007901007775217,0.2601737082004547,different_subject,0.000797665270511,rotation,7.564492989300042e-06,7.564492989300042e-06,18.0,18.0,0.0
id0485_GTready_down8k||id0489_GTready_original||down8k||original,0.000909142429009,0.2601737082004547,different_subject,0.0009113071719184,rotation,2.1647429093999337e-06,2.1647429093999337e-06,25.0,24.0,1.0
id0485_GTready_down8k||id0489_GTready_remesh||down8k||remesh,0.0018853584770113,0.2601737082004547,different_subject,0.0018471078947186,rotation,-3.825058229270004e-05,3.825058229270004e-05,51.0,49.0,2.0
id0485_GTready_down8k||id0489_GTready_up60k||down8k||up60k,0.0010266402969136,0.2601737082004547,different_subject,0.0009997851448133,rotation,-2.685515210029991e-05,2.685515210029991e-05,29.0,29.0,0.0
id0485_GTready_noisy||id0489_GTready_crop||noisy||crop,0.0052273790352046,0.2601737082004547,different_subject,0.0051755141466856,rotation,-5.186488851900012e-05,5.186488851900012e-05,93.0,92.0,1.0
id0485_GTready_noisy||id0489_GTready_down8k||noisy||down8k,0.0028412025421857,0.2601737082004547,different_subject,0.0028444158378988,rotation,3.2132957131000145e-06,3.2132957131000145e-06,71.0,71.0,0.0
id0485_GTready_noisy||id0489_GTready_original||noisy||original,0.000896090758033,0.2601737082004547,different_subject,0.0009610726265236,rotation,6.498186849060005e-05,6.498186849060005e-05,24.0,26.0,2.0
id0485_GTready_noisy||id0489_GTready_remesh||noisy||remesh,0.0014665490016341,0.2601737082004547,different_subject,0.0014948213938623,rotation,2.82723922282002e-05,2.82723922282002e-05,40.0,41.0,1.0
id0485_GTready_noisy||id0489_GTready_up60k||noisy||up60k,0.0019464013166725,0.2601737082004547,different_subject,0.001963552320376,rotation,1.7151003703499935e-05,1.7151003703499935e-05,55.0,55.0,0.0
id0485_GTready_original||id0489_GTready_crop||original||crop,0.0054915472865104,0.2601737082004547,different_subject,0.005439793691039,rotation,-5.175359547139949e-05,5.175359547139949e-05,97.0,96.0,1.0
id0485_GTready_original||id0489_GTready_down8k||original||down8k,0.0037213729228824,0.2601737082004547,different_subject,0.003737973049283,rotation,1.6600126400599918e-05,1.6600126400599918e-05,79.0,78.0,1.0
id0485_GTready_original||id0489_GTready_noisy||original||noisy,0.0014787490945309,0.2601737082004547,different_subject,0.0014551430940628,rotation,-2.360600046809997e-05,2.360600046809997e-05,42.0,40.0,2.0
id0485_GTready_original||id0489_GTready_remesh||original||remesh,0.0018365236464887,0.2601737082004547,different_subject,0.0018269692081958,rotation,-9.55443829290018e-06,9.55443829290018e-06,48.0,48.0,0.0
id0485_GTready_original||id0489_GTready_up60k||original||up60k,0.0026167316827923,0.2601737082004547,different_subject,0.0026208194904029,rotation,4.087807610600198e-06,4.087807610600198e-06,68.0,68.0,0.0
id0485_GTready_remesh||id0489_GTready_crop||remesh||crop,0.0065115094184875,0.2601737082004547,different_subject,0.0064782868139445,rotation,-3.322260454300015e-05,3.322260454300015e-05,102.0,101.0,1.0
id0485_GTready_remesh||id0489_GTready_down8k||remesh||down8k,0.0037174639292061,0.2601737082004547,different_subject,0.0038257981650531,rotation,0.00010833423584700021,0.00010833423584700021,78.0,81.0,3.0
id0485_GTready_remesh||id0489_GTready_noisy||remesh||noisy,0.0018816059455275,0.2601737082004547,different_subject,0.0018707527779042,rotation,-1.085316762329991e-05,1.085316762329991e-05,50.0,50.0,0.0
id0485_GTready_remesh||id0489_GTready_original||remesh||original,0.0017111279303207,0.2601737082004547,different_subject,0.0018226425163447,rotation,0.000111514586024,0.000111514586024,46.0,47.0,1.0
id0485_GTready_remesh||id0489_GTready_up60k||remesh||up60k,0.0022986135445535,0.2601737082004547,different_subject,0.0023542759008705,rotation,5.5662356316999936e-05,5.5662356316999936e-05,66.0,66.0,0.0
id0485_GTready_up60k||id0489_GTready_crop||up60k||crop,0.0084369173273444,0.2601737082004547,different_subject,0.0082915602251887,rotation,-0.00014535710215570104,0.00014535710215570104,109.0,109.0,0.0
id0485_GTready_up60k||id0489_GTready_down8k||up60k||down8k,0.0019061233615502,0.2601737082004547,different_subject,0.001943024341017,rotation,3.690097946680007e-05,3.690097946680007e-05,54.0,53.0,1.0
id0485_GTready_up60k||id0489_GTready_noisy||up60k||noisy,0.0008320430642925,0.2601737082004547,different_subject,0.0008362168446183,rotation,4.173780325799964e-06,4.173780325799964e-06,21.0,20.0,1.0
id0485_GTready_up60k||id0489_GTready_original||up60k||original,0.0007939120405353,0.2601737082004547,different_subject,0.0008897628867998,rotation,9.585084626450007e-05,9.585084626450007e-05,19.0,22.0,3.0
id0485_GTready_up60k||id0489_GTready_remesh||up60k||remesh,0.0010856539011001,0.2601737082004547,different_subject,0.0010883039794862,rotation,2.650078386100003e-06,2.650078386100003e-06,31.0,31.0,0.0
id0478_GTready_crop||id0478_GTready_down8k||crop||down8k,0.012639177031815,0.0,same_subject,0.0068812165409326,mixed,-0.0057579604908824,0.0057579604908824,125.0,126.0,1.0
id0478_GTready_crop||id0478_GTready_noisy||crop||noisy,0.004730615299195,0.0,same_subject,0.0022648000158369,mixed,-0.0024658152833581,0.0024658152833581,91.0,93.0,2.0
id0478_GTready_crop||id0478_GTready_original||crop||original,0.0054232841357588,0.0,same_subject,0.0025183605030179,mixed,-0.0029049236327408994,0.0029049236327408994,95.0,96.0,1.0
id0478_GTready_crop||id0478_GTready_remesh||crop||remesh,0.0065036141313612,0.0,same_subject,0.0029006672557443,mixed,-0.0036029468756169003,0.0036029468756169003,101.0,100.0,1.0
id0478_GTready_crop||id0478_GTready_up60k||crop||up60k,0.0093090711161494,0.0,same_subject,0.0037431889213621,mixed,-0.005565882194787299,0.005565882194787299,113.0,109.0,4.0
id0478_GTready_down8k||id0478_GTready_noisy||down8k||noisy,0.0017052999464794,0.0,same_subject,0.0012381647247821,mixed,-0.0004671352216973001,0.0004671352216973001,45.0,64.0,19.0
id0478_GTready_down8k||id0478_GTready_original||down8k||original,0.0020421536173671,0.0,same_subject,0.0011451377067714,mixed,-0.0008970159105956999,0.0008970159105956999,56.0,60.0,4.0
id0478_GTready_down8k||id0478_GTready_remesh||down8k||remesh,0.0021515381522476,0.0,same_subject,0.0014544064179062,mixed,-0.0006971317343414001,0.0006971317343414001,62.0,71.0,9.0
id0478_GTready_down8k||id0478_GTready_up60k||down8k||up60k,0.0005161893786862,0.0,same_subject,0.0006586062954738,mixed,0.00014241691678759996,0.00014241691678759996,8.0,25.0,17.0
id0478_GTready_noisy||id0478_GTready_original||noisy||original,0.000150833686348,0.0,same_subject,0.0003969379176851,mixed,0.0002461042313371,0.0002461042313371,1.0,6.0,5.0
id0478_GTready_noisy||id0478_GTready_remesh||noisy||remesh,0.0006738602533005,0.0,same_subject,0.0006356197409331,mixed,-3.824051236740007e-05,3.824051236740007e-05,12.0,23.0,11.0
id0478_GTready_noisy||id0478_GTready_up60k||noisy||up60k,0.0007275327225215,0.0,same_subject,0.0004567027208395,mixed,-0.00027083000168200003,0.00027083000168200003,16.0,9.0,7.0
id0478_GTready_original||id0478_GTready_remesh||original||remesh,0.0007634804933331,0.0,same_subject,0.0005778219783678,mixed,-0.0001856585149653,0.0001856585149653,17.0,19.0,2.0
id0478_GTready_original||id0478_GTready_up60k||original||up60k,0.0008619797881692,0.0,same_subject,0.0004214071668684,mixed,-0.00044057262130079995,0.00044057262130079995,22.0,8.0,14.0
id0478_GTready_remesh||id0478_GTready_up60k||remesh||up60k,0.0007045179372653,0.0,same_subject,0.0004966509295627,mixed,-0.00020786700770259999,0.00020786700770259999,14.0,13.0,1.0
