scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
jitter,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374977,0.608244,-0.233267,0.392028,0.602030,-0.210002,0,0.374977,0.608244,0.000000,0.000000,90,180,4005,8010,4005,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p00/ranking_summary.md
jitter,0.020000,0.020000,0.000000,0.000000,0.000000,0.000000,0.367893,0.651026,-0.283133,0.387259,0.649794,-0.262535,0,0.374977,0.608244,0.007084,-0.042782,90,180,4005,8010,4005,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p02/ranking_summary.md
jitter,0.050000,0.050000,0.000000,0.000000,0.000000,0.000000,0.317450,0.643589,-0.326139,0.334629,0.670238,-0.335610,0,0.374977,0.608244,0.057527,-0.035345,90,180,4005,8010,4005,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p05/ranking_summary.md
jitter,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.252610,0.587302,-0.334692,0.263066,0.635779,-0.372713,0,0.374977,0.608244,0.122367,0.020942,90,180,4005,8010,4005,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p10/ranking_summary.md
jitter,0.150000,0.150000,0.000000,0.000000,0.000000,0.000000,0.204053,0.522093,-0.318039,0.211714,0.577022,-0.365309,0,0.374977,0.608244,0.170924,0.086151,90,180,4005,8010,4005,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p15/ranking_summary.md
jitter,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.164976,0.461047,-0.296070,0.176256,0.513756,-0.337500,0,0.374977,0.608244,0.210001,0.147197,90,180,4005,8010,4005,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/jitter_sigma0p20/ranking_summary.md
translation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374977,0.608244,-0.233267,0.392028,0.602030,-0.210002,0,0.374977,0.608244,0.000000,0.000000,90,180,4005,8010,4005,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p00/ranking_summary.md
translation,0.020000,0.000000,0.000000,0.020000,0.000000,0.001600,0.374122,0.611946,-0.237824,0.389794,0.606491,-0.216697,0,0.374977,0.608244,0.000856,-0.003702,90,180,4005,8010,4005,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p02/ranking_summary.md
translation,0.050000,0.000000,0.000000,0.050000,0.000000,0.002500,0.372852,0.612011,-0.239159,0.387691,0.606762,-0.219071,0,0.374977,0.608244,0.002125,-0.003767,90,180,4005,8010,4005,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p05/ranking_summary.md
translation,0.100000,0.000000,0.000000,0.100000,0.000000,0.004000,0.369026,0.611419,-0.242394,0.382781,0.605969,-0.223188,0,0.374977,0.608244,0.005952,-0.003175,90,180,4005,8010,4005,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_matrix/shot20_heldout_xtopo10k_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p10/ranking_summary.md
