subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,noisy,down8k,0.322800,0.364813,0.001851,1,
id0001,id0018,noisy,down8k,0.366204,0.469177,0.002063,1,
id0001,id0020,noisy,down8k,0.345168,0.453437,0.002155,1,
id0001,id0026,noisy,down8k,0.465494,0.630201,0.003169,1,
id0001,id0027,noisy,down8k,0.364464,0.454413,0.001489,1,
id0001,id0041,noisy,down8k,0.287332,0.433927,0.002144,1,
id0001,id0042,noisy,down8k,0.491159,0.624280,0.005271,1,
id0001,id0045,noisy,down8k,0.360608,0.345943,0.001297,1,
id0001,id0048,noisy,down8k,0.335410,0.363479,0.001887,1,
id0001,id0056,noisy,down8k,0.350707,0.545516,0.002850,1,
id0001,id0062,noisy,down8k,0.483203,0.559453,0.004272,1,
id0001,id0069,noisy,down8k,0.345951,0.501459,0.002323,1,
id0001,id0071,noisy,down8k,0.455894,0.576343,0.004730,1,
id0001,id0072,noisy,down8k,0.337381,0.396120,0.001860,1,
id0001,id0075,noisy,down8k,0.409765,0.553090,0.002333,1,
id0001,id0080,noisy,down8k,0.454938,0.581716,0.004225,1,
id0001,id0081,noisy,down8k,0.402132,0.553962,0.002357,1,
id0001,id0086,noisy,down8k,0.362781,0.463021,0.002200,1,
id0001,id0088,noisy,down8k,0.287890,0.421018,0.002589,1,
id0001,id0097,noisy,down8k,0.271231,0.361760,0.001339,1,
id0001,id0100,noisy,down8k,0.340169,0.434045,0.002376,1,
id0001,id0106,noisy,down8k,0.399704,0.570972,0.003678,1,
id0001,id0107,noisy,down8k,0.313481,0.372881,0.001250,1,
id0001,id0110,noisy,down8k,0.337847,0.461683,0.001501,1,
id0001,id0113,noisy,down8k,0.369655,0.475757,0.003299,1,
id0001,id0115,noisy,down8k,0.352460,0.449942,0.002353,1,
id0001,id0130,noisy,down8k,0.292304,0.391677,0.001417,1,
id0001,id0132,noisy,down8k,0.290086,0.394536,0.001757,1,
id0001,id0136,noisy,down8k,0.364559,0.445686,0.002260,1,
id0001,id0153,noisy,down8k,0.290769,0.417409,0.001544,1,
id0001,id0161,noisy,down8k,0.321011,0.436739,0.001990,1,
id0001,id0169,noisy,down8k,0.339859,0.424448,0.002161,1,
id0001,id0182,noisy,down8k,0.353581,0.482551,0.001752,1,
id0001,id0183,noisy,down8k,0.377801,0.522586,0.003338,1,
id0001,id0186,noisy,down8k,0.276798,0.406872,0.001520,1,
id0001,id0197,noisy,down8k,0.349722,0.431139,0.002097,1,
id0001,id0199,noisy,down8k,0.333997,0.433952,0.001888,1,
id0001,id0206,noisy,down8k,0.582220,0.711809,0.005836,1,
id0001,id0207,noisy,down8k,0.366138,0.493490,0.001929,1,
id0001,id0208,noisy,down8k,0.272983,0.344860,0.001299,1,
id0001,id0212,noisy,down8k,0.421550,0.435010,0.002790,1,
id0001,id0220,noisy,down8k,0.352810,0.375733,0.001355,1,
id0001,id0222,noisy,down8k,0.346686,0.335200,0.001671,1,
id0001,id0224,noisy,down8k,0.400929,0.559570,0.002793,1,
id0001,id0233,noisy,down8k,0.285536,0.407395,0.001152,1,
id0001,id0239,noisy,down8k,0.522106,0.660146,0.004814,1,
id0001,id0242,noisy,down8k,0.298460,0.429338,0.001836,1,
id0001,id0246,noisy,down8k,0.385500,0.436666,0.002453,1,
