subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,original,up60k,0.322800,0.343519,0.002176,1,
id0001,id0018,original,up60k,0.366204,0.463351,0.002834,1,
id0001,id0020,original,up60k,0.345168,0.452566,0.003088,1,
id0001,id0026,original,up60k,0.465494,0.620807,0.003402,1,
id0001,id0027,original,up60k,0.364464,0.443199,0.001551,1,
id0001,id0041,original,up60k,0.287332,0.416957,0.002294,1,
id0001,id0042,original,up60k,0.491159,0.629848,0.005869,1,
id0001,id0045,original,up60k,0.360608,0.374433,0.001300,1,
id0001,id0048,original,up60k,0.335410,0.350883,0.002289,1,
id0001,id0056,original,up60k,0.350707,0.530083,0.003197,1,
id0001,id0062,original,up60k,0.483203,0.561677,0.004868,1,
id0001,id0069,original,up60k,0.345951,0.494554,0.002522,1,
id0001,id0071,original,up60k,0.455894,0.574814,0.005146,1,
id0001,id0072,original,up60k,0.337381,0.403305,0.002051,1,
id0001,id0075,original,up60k,0.409765,0.541196,0.002714,1,
id0001,id0080,original,up60k,0.454938,0.566052,0.004406,1,
id0001,id0081,original,up60k,0.402132,0.555776,0.002781,1,
id0001,id0086,original,up60k,0.362781,0.453235,0.002470,1,
id0001,id0088,original,up60k,0.287890,0.412793,0.003070,1,
id0001,id0097,original,up60k,0.271231,0.369898,0.001529,1,
id0001,id0100,original,up60k,0.340169,0.429969,0.002389,1,
id0001,id0106,original,up60k,0.399704,0.572764,0.004137,1,
id0001,id0107,original,up60k,0.313481,0.374405,0.001443,1,
id0001,id0110,original,up60k,0.337847,0.446802,0.001941,1,
id0001,id0113,original,up60k,0.369655,0.498314,0.003295,1,
id0001,id0115,original,up60k,0.352460,0.460471,0.002382,1,
id0001,id0130,original,up60k,0.292304,0.376024,0.001646,1,
id0001,id0132,original,up60k,0.290086,0.390993,0.001574,1,
id0001,id0136,original,up60k,0.364559,0.457629,0.002714,1,
id0001,id0153,original,up60k,0.290769,0.400368,0.001798,1,
