scenario,sample_name,subject_id,topology_label,template_sample_name,rotation_angle_deg,rotation_axis_x,rotation_axis_y,rotation_axis_z,translation_x,translation_y,translation_z,translation_norm
translation,id0489_GTready_down8k,id0489,down8k,id0478_GTready_original,4.664867685753271,-0.5168053729209479,0.4814530878142689,-0.7078948585447884,0.032224830240011215,-0.005122201982885599,-0.02936938963830471,0.04390031531637989
translation,id0489_GTready_noisy,id0489,noisy,id0478_GTready_original,2.9781197073713646,-0.20918682469966074,-0.6317865270511219,0.7463823796210327,0.0023976722732186317,0.01642877422273159,0.004102022387087345,0.01710204790238342
translation,id0489_GTready_original,id0489,original,id0478_GTready_original,3.842392531241027,-0.7010763771791253,0.7120101554595526,-0.039159314139251444,-0.006536729168146849,0.011640878394246101,-0.011896669864654541,0.01788210367590757
translation,id0489_GTready_remesh,id0489,remesh,id0478_GTready_original,3.7059423315895477,-0.3232052253614027,0.9460335512767377,0.023641111602647504,-0.001657269080169499,0.013806886039674282,-0.012441907078027725,0.018659520215024684
translation,id0489_GTready_up60k,id0489,up60k,id0478_GTready_original,6.112327408542863,-0.676049648657564,0.6479754159057003,0.3508343383020243,0.004030214156955481,-0.002832084661349654,-0.03901989385485649,0.03932957470052586
rotation,id0478_GTready_crop,id0478,crop,id0478_GTready_original,2.969364454152677,0.3984540793705854,-0.09051552041831953,0.9127109549010245,0.010507306084036827,-0.012126844376325607,0.01391766220331192,0.02124064869246593
rotation,id0478_GTready_down8k,id0478,down8k,id0478_GTready_original,4.075709381922288,-0.2032856415930498,-0.340946039285164,0.9178402618200301,-0.010301228612661362,0.03007850982248783,-0.015083701349794865,0.035190199068513575
rotation,id0478_GTready_noisy,id0478,noisy,id0478_GTready_original,0.18130822512890998,0.6439074138449067,-0.0023671898014161054,-0.7650997574225261,-0.010319440625607967,-0.005487408954650164,-0.0021234953310340643,0.011879046438243536
rotation,id0478_GTready_original,id0478,original,id0478_GTready_original,2.921747057446217,-0.03717762963831048,0.7285223479602687,0.6840124358350028,-0.012677070684731007,-0.0301385335624218,-0.004589529242366552,0.03301670948331207
rotation,id0478_GTready_remesh,id0478,remesh,id0478_GTready_original,0.9389946943260252,0.9316182315195514,0.32086689947677344,0.1706807063512031,-0.0007976428023539484,-0.008318571373820305,-0.008990504778921604,0.012274528093629583
rotation,id0478_GTready_up60k,id0478,up60k,id0478_GTready_original,2.5250697020331976,-0.6899813039511111,-0.30162207565978505,0.6579893036156493,-0.007436562329530716,-0.007470729760825634,-0.010121744126081467,0.014613827924063764
rotation,id0485_GTready_crop,id0485,crop,id0478_GTready_original,2.5872100064800416,-0.8098760519003584,-0.0474982371565584,0.5846748652245172,-0.004900012630969286,0.02171027846634388,0.018554195761680603,0.02897592958358057
rotation,id0485_GTready_down8k,id0485,down8k,id0478_GTready_original,3.824693383431059,0.8261162925950785,-0.5560246554069205,-0.09147925277667192,-0.011123308911919594,-0.0038777440786361694,-0.011946533806622028,0.01677750190827439
rotation,id0485_GTready_noisy,id0485,noisy,id0478_GTready_original,5.39345028918882,-0.8458929200503001,0.08882396528014737,0.5259044314328295,-0.0006468440988101065,0.043346960097551346,0.008453590795397758,0.044168320709790494
rotation,id0485_GTready_original,id0485,original,id0478_GTready_original,4.66923280983909,-0.783068559080802,-0.414159321104298,-0.46397811211472423,0.024767225608229637,0.02487635426223278,-0.013166733086109161,0.03749148337782722
rotation,id0485_GTready_remesh,id0485,remesh,id0478_GTready_original,2.6584433658089592,-0.8267654093389711,-0.49771946357285474,0.2621722592138866,0.016759375110268593,0.004137513227760792,-0.025233827531337738,0.03057354610897932
rotation,id0485_GTready_up60k,id0485,up60k,id0478_GTready_original,4.511539156499198,-0.9128306010161988,-0.4052135337139252,0.05042108629808538,0.015632610768079758,-0.0051566679030656815,-0.031680066138505936,0.03570148923825029
rotation,id0489_GTready_crop,id0489,crop,id0478_GTready_original,1.110827107831315,0.6788846512137339,-0.6624852829330429,0.31658945061946275,-0.009744279086589813,-0.001228113193064928,0.020769985392689705,0.02297501969846545
rotation,id0489_GTready_down8k,id0489,down8k,id0478_GTready_original,2.3532663350616714,-0.5477610105502412,0.7785668918310052,0.306253931020626,-0.0041013979353010654,0.0006737424992024899,-0.02065335027873516,0.021067422047204853
