epoch,batch,geo,rank,var,smooth,total,latent_w,rank_w,lambda_smooth,L_lat
10,152,0.212404,0.099892,1.029043,0.000000,0.538382,0.5000,0.03844,0.0300,1.032883
10,153,0.213804,0.061654,1.027754,0.000000,0.536301,0.5000,0.03844,0.0300,1.030124
10,154,0.203053,0.178153,1.027016,0.000000,0.537306,0.5000,0.03844,0.0300,1.033865
10,155,0.204905,0.071147,1.023617,0.000000,0.533834,0.5000,0.03844,0.0300,1.026353
10,156,0.208700,0.064724,1.022725,0.000000,0.533320,0.5000,0.03844,0.0300,1.025213
10,157,0.205047,0.075007,1.022627,0.000000,0.533572,0.5000,0.03844,0.0300,1.025511
10,158,0.196144,0.098722,1.023772,0.000000,0.533231,0.5000,0.03844,0.0300,1.027568
10,159,0.196231,0.094454,1.028524,0.000000,0.535977,0.5000,0.03844,0.0300,1.032156
10,160,0.194694,0.022617,1.022634,0.000000,0.531293,0.5000,0.03844,0.0300,1.023504
10,161,0.220862,0.063524,1.022724,0.000000,0.533212,0.5000,0.03844,0.0300,1.025166
10,162,0.198742,0.110667,1.025519,0.000000,0.534780,0.5000,0.03844,0.0300,1.029773
10,163,0.192599,0.093051,1.024492,0.000000,0.534314,0.5000,0.03844,0.0300,1.028069
10,164,0.203578,0.052414,1.022917,0.000000,0.533200,0.5000,0.03844,0.0300,1.024932
10,165,0.188506,0.074654,1.023815,0.000000,0.533072,0.5000,0.03844,0.0300,1.026685
10,166,0.192615,0.122086,1.026509,0.000000,0.534525,0.5000,0.03844,0.0300,1.031202
10,167,0.212369,0.175264,1.053331,0.000000,0.550640,0.5000,0.03844,0.0300,1.060069
10,168,0.222021,0.052620,1.022890,0.000000,0.533661,0.5000,0.03844,0.0300,1.024913
10,169,0.208823,0.072135,1.024838,0.000000,0.534071,0.5000,0.03844,0.0300,1.027611
10,170,0.196168,0.070664,1.031113,0.000000,0.536171,0.5000,0.03844,0.0300,1.033829
10,171,0.211742,0.056689,1.023832,0.000000,0.534065,0.5000,0.03844,0.0300,1.026011
10,172,0.215050,0.153955,1.023408,0.000000,0.535735,0.5000,0.03844,0.0300,1.029327
10,173,0.209445,0.054592,1.024119,0.000000,0.534182,0.5000,0.03844,0.0300,1.026218
10,174,0.207127,0.063922,1.023444,0.000000,0.533448,0.5000,0.03844,0.0300,1.025901
10,175,0.189350,0.030365,1.023035,0.000000,0.531107,0.5000,0.03844,0.0300,1.024202
10,176,0.186529,0.157808,1.022815,0.000000,0.533850,0.5000,0.03844,0.0300,1.028881
10,177,0.191523,0.027280,1.024179,0.000000,0.531957,0.5000,0.03844,0.0300,1.025228
10,178,0.194266,0.092004,1.027105,0.000000,0.534052,0.5000,0.03844,0.0300,1.030642
10,179,0.205311,0.090948,1.024712,0.000000,0.534763,0.5000,0.03844,0.0300,1.028208
10,180,0.214769,0.060228,1.025084,0.000000,0.534221,0.5000,0.03844,0.0300,1.027400
10,181,0.184900,0.036507,1.026919,0.000000,0.532749,0.5000,0.03844,0.0300,1.028323
10,182,0.212175,0.246808,1.023925,0.000000,0.537708,0.5000,0.03844,0.0300,1.033413
10,183,0.212564,0.010704,1.024909,0.000000,0.534624,0.5000,0.03844,0.0300,1.025321
10,184,0.202890,0.079486,1.026903,0.000000,0.535207,0.5000,0.03844,0.0300,1.029959
10,185,0.210874,0.124944,1.037967,0.000000,0.542151,0.5000,0.03844,0.0300,1.042770
10,186,0.209466,0.057781,1.026834,0.000000,0.535983,0.5000,0.03844,0.0300,1.029055
10,187,0.201057,0.087007,1.028879,0.000000,0.536398,0.5000,0.03844,0.0300,1.032224
10,188,0.215810,0.059240,1.027255,0.000000,0.535995,0.5000,0.03844,0.0300,1.029532
10,189,0.217645,0.047395,1.031146,0.000000,0.538271,0.5000,0.03844,0.0300,1.032968
10,190,0.211735,0.185258,1.040353,0.000000,0.544375,0.5000,0.03844,0.0300,1.047475
10,191,0.215428,0.064890,1.024589,0.000000,0.535177,0.5000,0.03844,0.0300,1.027084
10,192,0.210536,0.224881,1.022870,0.000000,0.537526,0.5000,0.03844,0.0300,1.031515
10,193,0.191098,0.021219,1.024997,0.000000,0.532494,0.5000,0.03844,0.0300,1.025813
10,194,0.207681,0.192914,1.025968,0.000000,0.537453,0.5000,0.03844,0.0300,1.033385
10,195,0.217685,0.034867,1.086099,0.000000,0.565217,0.5000,0.03844,0.0300,1.087439
10,196,0.206188,0.054023,1.030456,0.000000,0.537041,0.5000,0.03844,0.0300,1.032533
10,197,0.188397,0.026179,1.025006,0.000000,0.531421,0.5000,0.03844,0.0300,1.026013
10,198,0.215050,0.373051,1.027141,0.000000,0.542016,0.5000,0.03844,0.0300,1.041482
10,199,0.224814,0.085370,1.025853,0.000000,0.537125,0.5000,0.03844,0.0300,1.029135
10,200,0.199394,0.008233,1.024777,0.000000,0.532063,0.5000,0.03844,0.0300,1.025094
10,201,0.219780,0.161780,1.025415,0.000000,0.537957,0.5000,0.03844,0.0300,1.031634
10,202,0.250262,0.215722,1.037264,0.000000,0.547179,0.5000,0.03844,0.0300,1.045557
10,203,0.221645,0.074203,1.028213,0.000000,0.538148,0.5000,0.03844,0.0300,1.031065
10,204,0.210421,0.018322,1.023415,0.000000,0.532414,0.5000,0.03844,0.0300,1.024119
10,205,0.207573,0.117758,1.024201,0.000000,0.535630,0.5000,0.03844,0.0300,1.028728
10,206,0.215549,0.038636,1.023718,0.000000,0.534035,0.5000,0.03844,0.0300,1.025203
10,207,0.218179,0.038977,1.022609,0.000000,0.534296,0.5000,0.03844,0.0300,1.024108
10,208,0.219902,0.057428,1.025424,0.000000,0.534642,0.5000,0.03844,0.0300,1.027632
10,209,0.194816,0.059965,1.027736,0.000000,0.534682,0.5000,0.03844,0.0300,1.030041
10,210,0.226783,0.134992,1.025125,0.000000,0.537694,0.5000,0.03844,0.0300,1.030314
10,211,0.228996,0.087806,1.027426,0.000000,0.538008,0.5000,0.03844,0.0300,1.030802
10,212,0.207731,0.099203,1.027007,0.000000,0.535823,0.5000,0.03844,0.0300,1.030821
10,213,0.209717,0.037622,1.024876,0.000000,0.533997,0.5000,0.03844,0.0300,1.026322
10,214,0.219037,0.197829,1.023688,0.000000,0.537322,0.5000,0.03844,0.0300,1.031293
10,215,0.204097,0.064702,1.024273,0.000000,0.533746,0.5000,0.03844,0.0300,1.026760
10,216,0.195847,0.045375,1.025458,0.000000,0.533914,0.5000,0.03844,0.0300,1.027203
10,217,0.203507,0.348893,1.032675,0.000000,0.544387,0.5000,0.03844,0.0300,1.046087
10,218,0.194629,0.057169,1.025779,0.000000,0.533559,0.5000,0.03844,0.0300,1.027977
10,219,0.204330,0.226423,1.024522,0.000000,0.536930,0.5000,0.03844,0.0300,1.033226
10,220,0.201929,0.046933,1.024214,0.000000,0.533705,0.5000,0.03844,0.0300,1.026019
10,221,0.198758,0.089118,1.025693,0.000000,0.534216,0.5000,0.03844,0.0300,1.029119
10,222,0.201282,0.102742,1.033966,0.000000,0.538645,0.5000,0.03844,0.0300,1.037915
10,223,0.201682,0.233593,1.022799,0.000000,0.536227,0.5000,0.03844,0.0300,1.031779
10,224,0.205475,0.167682,1.024322,0.000000,0.535091,0.5000,0.03844,0.0300,1.030768
11,0,0.184459,0.096831,1.024798,0.000000,0.533094,0.5000,0.05000,0.0300,1.029639
11,1,0.203164,0.226572,1.024266,0.000000,0.538368,0.5000,0.05000,0.0300,1.035595
11,2,0.214380,0.099935,1.024265,0.000000,0.535579,0.5000,0.05000,0.0300,1.029262
11,3,0.185883,0.091163,1.023404,0.000000,0.532469,0.5000,0.05000,0.0300,1.027962
11,4,0.222696,0.190472,1.023454,0.000000,0.538343,0.5000,0.05000,0.0300,1.032977
11,5,0.222488,0.058250,1.023937,0.000000,0.536812,0.5000,0.05000,0.0300,1.026850
11,6,0.212683,0.046425,1.023393,0.000000,0.534224,0.5000,0.05000,0.0300,1.025714
11,7,0.199224,0.035679,1.031479,0.000000,0.536188,0.5000,0.05000,0.0300,1.033263
11,8,0.207768,0.082216,1.022947,0.000000,0.534035,0.5000,0.05000,0.0300,1.027058
11,9,0.203308,0.032993,1.022750,0.000000,0.532385,0.5000,0.05000,0.0300,1.024399
11,10,0.201656,0.052965,1.022700,0.000000,0.532786,0.5000,0.05000,0.0300,1.025348
11,11,0.203118,0.032916,1.023461,0.000000,0.532545,0.5000,0.05000,0.0300,1.025107
11,12,0.207072,0.035833,1.023424,0.000000,0.532803,0.5000,0.05000,0.0300,1.025215
11,13,0.204580,0.132037,1.023135,0.000000,0.535215,0.5000,0.05000,0.0300,1.029737
11,14,0.188952,0.059530,1.023802,0.000000,0.532536,0.5000,0.05000,0.0300,1.026779
11,15,0.190977,0.101785,1.024735,0.000000,0.534281,0.5000,0.05000,0.0300,1.029825
11,16,0.186289,0.051268,1.025550,0.000000,0.532974,0.5000,0.05000,0.0300,1.028114
11,17,0.184084,0.033095,1.025287,0.000000,0.532157,0.5000,0.05000,0.0300,1.026941
11,18,0.195720,0.034483,1.022937,0.000000,0.532388,0.5000,0.05000,0.0300,1.024661
11,19,0.199386,0.067050,1.023147,0.000000,0.533370,0.5000,0.05000,0.0300,1.026499
11,20,0.188791,0.078440,1.022835,0.000000,0.531925,0.5000,0.05000,0.0300,1.026757
11,21,0.184246,0.063613,1.022961,0.000000,0.531846,0.5000,0.05000,0.0300,1.026141
11,22,0.191893,0.043047,1.023698,0.000000,0.532261,0.5000,0.05000,0.0300,1.025850
11,23,0.177292,0.058152,1.022895,0.000000,0.531275,0.5000,0.05000,0.0300,1.025802
11,24,0.203064,0.036017,1.023637,0.000000,0.532655,0.5000,0.05000,0.0300,1.025438
11,25,0.197508,0.040689,1.023123,0.000000,0.532209,0.5000,0.05000,0.0300,1.025158
11,26,0.186815,0.051653,1.023687,0.000000,0.531572,0.5000,0.05000,0.0300,1.026270
11,27,0.190731,0.066116,1.023729,0.000000,0.532509,0.5000,0.05000,0.0300,1.027035
11,28,0.185991,0.119991,1.023086,0.000000,0.533079,0.5000,0.05000,0.0300,1.029085
11,29,0.201127,0.092114,1.023416,0.000000,0.533935,0.5000,0.05000,0.0300,1.028022
11,30,0.207903,0.235402,1.040043,0.000000,0.546348,0.5000,0.05000,0.0300,1.051813
11,31,0.191634,0.040030,1.023164,0.000000,0.531610,0.5000,0.05000,0.0300,1.025165
11,32,0.205641,0.116751,1.026989,0.000000,0.537097,0.5000,0.05000,0.0300,1.032826
11,33,0.208632,0.071695,1.024319,0.000000,0.535486,0.5000,0.05000,0.0300,1.027903
11,34,0.205695,0.153055,1.025246,0.000000,0.536743,0.5000,0.05000,0.0300,1.032899
11,35,0.210763,0.027686,1.024554,0.000000,0.533894,0.5000,0.05000,0.0300,1.025939
11,36,0.207358,0.087228,1.023923,0.000000,0.534440,0.5000,0.05000,0.0300,1.028285
11,37,0.200598,0.027960,1.023296,0.000000,0.532432,0.5000,0.05000,0.0300,1.024694
11,38,0.190697,0.110892,1.028313,0.000000,0.536446,0.5000,0.05000,0.0300,1.033857
11,39,0.200692,0.077513,1.023287,0.000000,0.533636,0.5000,0.05000,0.0300,1.027163
11,40,0.196762,0.169166,1.044877,0.000000,0.546476,0.5000,0.05000,0.0300,1.053336
11,41,0.203033,0.137618,1.025495,0.000000,0.535690,0.5000,0.05000,0.0300,1.032376
11,42,0.203400,0.190336,1.024844,0.000000,0.537437,0.5000,0.05000,0.0300,1.034361
11,43,0.200056,0.041201,1.026128,0.000000,0.533732,0.5000,0.05000,0.0300,1.028188
11,44,0.188620,0.255855,1.028485,0.000000,0.540010,0.5000,0.05000,0.0300,1.041278
11,45,0.190517,0.023843,1.027877,0.000000,0.533850,0.5000,0.05000,0.0300,1.029070
11,46,0.196799,0.106712,1.028560,0.000000,0.536463,0.5000,0.05000,0.0300,1.033895
11,47,0.212745,0.093001,1.038099,0.000000,0.541928,0.5000,0.05000,0.0300,1.042749
11,48,0.189111,0.062017,1.025291,0.000000,0.533242,0.5000,0.05000,0.0300,1.028392
11,49,0.191070,0.182978,1.022723,0.000000,0.534621,0.5000,0.05000,0.0300,1.031872
11,50,0.184400,0.161182,1.024864,0.000000,0.535537,0.5000,0.05000,0.0300,1.032923
11,51,0.185304,0.154605,1.022836,0.000000,0.534079,0.5000,0.05000,0.0300,1.030566
11,52,0.200440,0.033229,1.026795,0.000000,0.534521,0.5000,0.05000,0.0300,1.028456
11,53,0.195914,0.069301,1.031587,0.000000,0.537790,0.5000,0.05000,0.0300,1.035052
11,54,0.179762,0.087258,1.029647,0.000000,0.534828,0.5000,0.05000,0.0300,1.034009
11,55,0.215200,0.150880,1.023170,0.000000,0.537337,0.5000,0.05000,0.0300,1.030714
11,56,0.229279,0.049562,1.022868,0.000000,0.535792,0.5000,0.05000,0.0300,1.025346
11,57,0.219866,0.183782,1.026084,0.000000,0.539495,0.5000,0.05000,0.0300,1.035273
11,58,0.190292,0.100593,1.024307,0.000000,0.534539,0.5000,0.05000,0.0300,1.029336
11,59,0.217812,0.096228,1.026590,0.000000,0.537882,0.5000,0.05000,0.0300,1.031401
11,60,0.213032,0.017228,1.029074,0.000000,0.536886,0.5000,0.05000,0.0300,1.029936
11,61,0.204852,0.138459,1.025954,0.000000,0.537017,0.5000,0.05000,0.0300,1.032877
11,62,0.179176,0.021561,1.025526,0.000000,0.531866,0.5000,0.05000,0.0300,1.026604
11,63,0.203812,0.129822,1.025627,0.000000,0.535764,0.5000,0.05000,0.0300,1.032118
11,64,0.199318,0.267503,1.025840,0.000000,0.539897,0.5000,0.05000,0.0300,1.039215
11,65,0.182456,0.095870,1.040394,0.000000,0.541462,0.5000,0.05000,0.0300,1.045188
11,66,0.194173,0.242092,1.026492,0.000000,0.539278,0.5000,0.05000,0.0300,1.038597
11,67,0.209334,0.038523,1.022834,0.000000,0.533085,0.5000,0.05000,0.0300,1.024760
11,68,0.195838,0.029031,1.022954,0.000000,0.531422,0.5000,0.05000,0.0300,1.024406
11,69,0.194847,0.018375,1.023007,0.000000,0.532256,0.5000,0.05000,0.0300,1.023926
11,70,0.200280,0.060809,1.029185,0.000000,0.536649,0.5000,0.05000,0.0300,1.032225
11,71,0.206246,0.037734,1.027519,0.000000,0.535114,0.5000,0.05000,0.0300,1.029406
11,72,0.194401,0.063450,1.150626,0.000000,0.595964,0.5000,0.05000,0.0300,1.153798
11,73,0.204510,0.098274,1.024145,0.000000,0.535957,0.5000,0.05000,0.0300,1.029059
11,74,0.210884,0.207594,1.023373,0.000000,0.538480,0.5000,0.05000,0.0300,1.033753
11,75,0.207331,0.064000,1.033025,0.000000,0.538207,0.5000,0.05000,0.0300,1.036225
11,76,0.201629,0.129709,1.043704,0.000000,0.545055,0.5000,0.05000,0.0300,1.050189
11,77,0.221989,0.170190,1.060730,0.000000,0.556861,0.5000,0.05000,0.0300,1.069240
11,78,0.217522,0.139419,1.024955,0.000000,0.537974,0.5000,0.05000,0.0300,1.031926
11,79,0.206425,0.058349,1.022711,0.000000,0.532209,0.5000,0.05000,0.0300,1.025628
11,80,0.211325,0.122266,1.025728,0.000000,0.536551,0.5000,0.05000,0.0300,1.031842
11,81,0.211369,0.113006,1.028141,0.000000,0.538756,0.5000,0.05000,0.0300,1.033791
11,82,0.201141,0.059061,1.033128,0.000000,0.538247,0.5000,0.05000,0.0300,1.036082
11,83,0.215898,0.037425,1.029382,0.000000,0.536569,0.5000,0.05000,0.0300,1.031253
11,84,0.223602,0.061104,1.023590,0.000000,0.535556,0.5000,0.05000,0.0300,1.026646
11,85,0.211678,0.197792,1.042356,0.000000,0.547418,0.5000,0.05000,0.0300,1.052246
11,86,0.209131,0.120500,1.027572,0.000000,0.537956,0.5000,0.05000,0.0300,1.033597
11,87,0.203663,0.127602,1.026357,0.000000,0.537057,0.5000,0.05000,0.0300,1.032737
11,88,0.196654,0.113807,1.033428,0.000000,0.539170,0.5000,0.05000,0.0300,1.039118
11,89,0.192180,0.215926,1.028533,0.000000,0.539281,0.5000,0.05000,0.0300,1.039329
11,90,0.188501,0.087087,1.035391,0.000000,0.538977,0.5000,0.05000,0.0300,1.039745
11,91,0.188462,0.116922,1.034447,0.000000,0.539900,0.5000,0.05000,0.0300,1.040293
11,92,0.201697,0.024816,1.023341,0.000000,0.531954,0.5000,0.05000,0.0300,1.024582
11,93,0.187051,0.147910,1.023997,0.000000,0.534368,0.5000,0.05000,0.0300,1.031392
11,94,0.211413,0.064607,1.039699,0.000000,0.542529,0.5000,0.05000,0.0300,1.042929
11,95,0.218074,0.110325,1.038143,0.000000,0.543657,0.5000,0.05000,0.0300,1.043659
11,96,0.196994,0.146289,1.037829,0.000000,0.542070,0.5000,0.05000,0.0300,1.045143
11,97,0.199631,0.091840,1.029241,0.000000,0.537330,0.5000,0.05000,0.0300,1.033833
11,98,0.200438,0.043813,1.024244,0.000000,0.533550,0.5000,0.05000,0.0300,1.026435
11,99,0.192446,0.064131,1.023495,0.000000,0.532428,0.5000,0.05000,0.0300,1.026702
11,100,0.214409,0.103884,1.029761,0.000000,0.538737,0.5000,0.05000,0.0300,1.034955
11,101,0.223820,0.042080,1.028941,0.000000,0.538082,0.5000,0.05000,0.0300,1.031045
11,102,0.204852,0.053474,1.033640,0.000000,0.538842,0.5000,0.05000,0.0300,1.036313
11,103,0.192730,0.132884,1.024588,0.000000,0.535158,0.5000,0.05000,0.0300,1.031232
11,104,0.215932,0.096972,1.025314,0.000000,0.536569,0.5000,0.05000,0.0300,1.030162
11,105,0.206129,0.073937,1.040590,0.000000,0.542739,0.5000,0.05000,0.0300,1.044286
11,106,0.212138,0.119722,1.023848,0.000000,0.535356,0.5000,0.05000,0.0300,1.029834
11,107,0.224417,0.165145,1.026002,0.000000,0.538521,0.5000,0.05000,0.0300,1.034259
11,108,0.211482,0.095121,1.025898,0.000000,0.535696,0.5000,0.05000,0.0300,1.030654
11,109,0.206651,0.127513,1.039462,0.000000,0.543149,0.5000,0.05000,0.0300,1.045838
11,110,0.194148,0.083955,1.026283,0.000000,0.534787,0.5000,0.05000,0.0300,1.030481
11,111,0.194925,0.014130,1.025242,0.000000,0.532335,0.5000,0.05000,0.0300,1.025948
11,112,0.184619,0.174454,1.032172,0.000000,0.539249,0.5000,0.05000,0.0300,1.040895
11,113,0.198738,0.322378,1.030467,0.000000,0.543211,0.5000,0.05000,0.0300,1.046586
11,114,0.189065,0.089993,1.024002,0.000000,0.533690,0.5000,0.05000,0.0300,1.028502
11,115,0.208552,0.069773,1.023867,0.000000,0.534126,0.5000,0.05000,0.0300,1.027355
11,116,0.197711,0.072806,1.027796,0.000000,0.535651,0.5000,0.05000,0.0300,1.031437
11,117,0.191708,0.046081,1.030413,0.000000,0.535796,0.5000,0.05000,0.0300,1.032717
11,118,0.206635,0.032142,1.033083,0.000000,0.538013,0.5000,0.05000,0.0300,1.034690
11,119,0.209152,0.118443,1.028189,0.000000,0.537259,0.5000,0.05000,0.0300,1.034111
11,120,0.179103,0.073522,1.024974,0.000000,0.532675,0.5000,0.05000,0.0300,1.028650
11,121,0.204131,0.108153,1.023484,0.000000,0.534789,0.5000,0.05000,0.0300,1.028892
11,122,0.205086,0.391644,1.024761,0.000000,0.543040,0.5000,0.05000,0.0300,1.044343
11,123,0.177118,0.042960,1.024309,0.000000,0.531074,0.5000,0.05000,0.0300,1.026457
11,124,0.203983,0.180993,1.024873,0.000000,0.538024,0.5000,0.05000,0.0300,1.033923
11,125,0.208567,0.087287,1.025398,0.000000,0.536783,0.5000,0.05000,0.0300,1.029762
11,126,0.194461,0.201503,1.025059,0.000000,0.537418,0.5000,0.05000,0.0300,1.035134
11,127,0.198921,0.100979,1.025508,0.000000,0.534758,0.5000,0.05000,0.0300,1.030557
11,128,0.194110,0.220873,1.023298,0.000000,0.537079,0.5000,0.05000,0.0300,1.034342
11,129,0.186162,0.032749,1.023101,0.000000,0.530988,0.5000,0.05000,0.0300,1.024739
11,130,0.206641,0.092721,1.024766,0.000000,0.535510,0.5000,0.05000,0.0300,1.029402
11,131,0.227256,0.015592,1.028937,0.000000,0.537684,0.5000,0.05000,0.0300,1.029717
11,132,0.212936,0.092024,1.031449,0.000000,0.539584,0.5000,0.05000,0.0300,1.036050
11,133,0.203257,0.103723,1.026605,0.000000,0.536195,0.5000,0.05000,0.0300,1.031791
11,134,0.197789,0.098001,1.024335,0.000000,0.534323,0.5000,0.05000,0.0300,1.029235
11,135,0.205135,0.081053,1.022680,0.000000,0.533950,0.5000,0.05000,0.0300,1.026733
11,136,0.198228,0.071986,1.023508,0.000000,0.533860,0.5000,0.05000,0.0300,1.027107
11,137,0.191649,0.057188,1.027118,0.000000,0.533785,0.5000,0.05000,0.0300,1.029977
11,138,0.205285,0.082520,1.025124,0.000000,0.535316,0.5000,0.05000,0.0300,1.029250
11,139,0.211658,0.073769,1.026044,0.000000,0.535718,0.5000,0.05000,0.0300,1.029732
11,140,0.183733,0.053856,1.022964,0.000000,0.531957,0.5000,0.05000,0.0300,1.025657
11,141,0.200709,0.014186,1.022682,0.000000,0.531794,0.5000,0.05000,0.0300,1.023391
11,142,0.210990,0.058728,1.023909,0.000000,0.534843,0.5000,0.05000,0.0300,1.026845
11,143,0.202160,0.147138,1.024180,0.000000,0.535684,0.5000,0.05000,0.0300,1.031537
11,144,0.189717,0.113071,1.025109,0.000000,0.534474,0.5000,0.05000,0.0300,1.030762
11,145,0.203596,0.085146,1.024628,0.000000,0.534923,0.5000,0.05000,0.0300,1.028885
11,146,0.192444,0.030984,1.026336,0.000000,0.533429,0.5000,0.05000,0.0300,1.027885
11,147,0.198246,0.191030,1.035493,0.000000,0.542005,0.5000,0.05000,0.0300,1.045044
11,148,0.209651,0.182238,1.024601,0.000000,0.537196,0.5000,0.05000,0.0300,1.033713
11,149,0.199531,0.101846,1.026390,0.000000,0.535705,0.5000,0.05000,0.0300,1.031482
11,150,0.180160,0.063603,1.024502,0.000000,0.532432,0.5000,0.05000,0.0300,1.027682
11,151,0.188016,0.157662,1.023544,0.000000,0.534426,0.5000,0.05000,0.0300,1.031427
11,152,0.192195,0.118291,1.025820,0.000000,0.534945,0.5000,0.05000,0.0300,1.031735
11,153,0.191288,0.097930,1.024068,0.000000,0.534505,0.5000,0.05000,0.0300,1.028965
11,154,0.198661,0.157148,1.022998,0.000000,0.535510,0.5000,0.05000,0.0300,1.030856
11,155,0.179380,0.028651,1.026606,0.000000,0.532690,0.5000,0.05000,0.0300,1.028039
11,156,0.224475,0.027973,1.026527,0.000000,0.536065,0.5000,0.05000,0.0300,1.027926
11,157,0.195842,0.072093,1.024569,0.000000,0.534376,0.5000,0.05000,0.0300,1.028174
11,158,0.182733,0.079148,1.022979,0.000000,0.531815,0.5000,0.05000,0.0300,1.026936
11,159,0.183844,0.162758,1.022724,0.000000,0.534264,0.5000,0.05000,0.0300,1.030861
11,160,0.208524,0.113027,1.022747,0.000000,0.534094,0.5000,0.05000,0.0300,1.028399
11,161,0.191957,0.049562,1.023024,0.000000,0.532443,0.5000,0.05000,0.0300,1.025502
11,162,0.188468,0.079617,1.024468,0.000000,0.533309,0.5000,0.05000,0.0300,1.028449
11,163,0.186336,0.171807,1.028767,0.000000,0.537459,0.5000,0.05000,0.0300,1.037358
11,164,0.196722,0.072025,1.023867,0.000000,0.533284,0.5000,0.05000,0.0300,1.027468
11,165,0.178122,0.048147,1.023653,0.000000,0.531425,0.5000,0.05000,0.0300,1.026060
11,166,0.198615,0.140677,1.024002,0.000000,0.535464,0.5000,0.05000,0.0300,1.031036
11,167,0.196963,0.103889,1.024357,0.000000,0.535361,0.5000,0.05000,0.0300,1.029551
11,168,0.179464,0.321837,1.022715,0.000000,0.537681,0.5000,0.05000,0.0300,1.038807
11,169,0.191032,0.223043,1.023586,0.000000,0.536309,0.5000,0.05000,0.0300,1.034738
11,170,0.191335,0.125447,1.028677,0.000000,0.536123,0.5000,0.05000,0.0300,1.034950
11,171,0.188898,0.117582,1.026607,0.000000,0.534359,0.5000,0.05000,0.0300,1.032486
11,172,0.178725,0.151758,1.024162,0.000000,0.533627,0.5000,0.05000,0.0300,1.031750
11,173,0.195147,0.060030,1.024143,0.000000,0.532788,0.5000,0.05000,0.0300,1.027145
11,174,0.197568,0.086459,1.027998,0.000000,0.536129,0.5000,0.05000,0.0300,1.032321
11,175,0.178031,0.067371,1.029269,0.000000,0.533903,0.5000,0.05000,0.0300,1.032637
11,176,0.213020,0.128538,1.023674,0.000000,0.535418,0.5000,0.05000,0.0300,1.030101
11,177,0.200295,0.107361,1.025657,0.000000,0.535371,0.5000,0.05000,0.0300,1.031025
11,178,0.182732,0.066071,1.026827,0.000000,0.533494,0.5000,0.05000,0.0300,1.030130
11,179,0.184887,0.069701,1.024255,0.000000,0.532064,0.5000,0.05000,0.0300,1.027740
11,180,0.201638,0.073982,1.024068,0.000000,0.533449,0.5000,0.05000,0.0300,1.027768
11,181,0.195437,0.253278,1.023095,0.000000,0.537368,0.5000,0.05000,0.0300,1.035758
11,182,0.195781,0.122443,1.022850,0.000000,0.533816,0.5000,0.05000,0.0300,1.028972
11,183,0.187939,0.025551,1.022846,0.000000,0.531796,0.5000,0.05000,0.0300,1.024123
11,184,0.193327,0.039550,1.023047,0.000000,0.531718,0.5000,0.05000,0.0300,1.025024
11,185,0.185482,0.096390,1.023714,0.000000,0.533226,0.5000,0.05000,0.0300,1.028533
11,186,0.185009,0.055272,1.023217,0.000000,0.531326,0.5000,0.05000,0.0300,1.025981
11,187,0.190313,0.114400,1.023765,0.000000,0.533086,0.5000,0.05000,0.0300,1.029485
11,188,0.207441,0.174735,1.028383,0.000000,0.538517,0.5000,0.05000,0.0300,1.037119
11,189,0.207128,0.150617,1.028563,0.000000,0.538069,0.5000,0.05000,0.0300,1.036094
11,190,0.181279,0.112872,1.022660,0.000000,0.532622,0.5000,0.05000,0.0300,1.028304
11,191,0.215088,0.119172,1.026101,0.000000,0.536914,0.5000,0.05000,0.0300,1.032059
11,192,0.210637,0.092429,1.027932,0.000000,0.537404,0.5000,0.05000,0.0300,1.032553
11,193,0.220108,0.106469,1.023001,0.000000,0.536263,0.5000,0.05000,0.0300,1.028324
11,194,0.215408,0.049299,1.022695,0.000000,0.534086,0.5000,0.05000,0.0300,1.025160
11,195,0.189967,0.103636,1.022809,0.000000,0.533153,0.5000,0.05000,0.0300,1.027990
11,196,0.209583,0.049973,1.022797,0.000000,0.533340,0.5000,0.05000,0.0300,1.025296
11,197,0.224607,0.045111,1.023131,0.000000,0.534752,0.5000,0.05000,0.0300,1.025387
11,198,0.189754,0.036401,1.023296,0.000000,0.531879,0.5000,0.05000,0.0300,1.025116
11,199,0.186161,0.027551,1.022656,0.000000,0.530460,0.5000,0.05000,0.0300,1.024033
11,200,0.197178,0.048854,1.023707,0.000000,0.532851,0.5000,0.05000,0.0300,1.026150
11,201,0.191384,0.186083,1.027869,0.000000,0.537480,0.5000,0.05000,0.0300,1.037173
11,202,0.177818,0.144124,1.028123,0.000000,0.535763,0.5000,0.05000,0.0300,1.035329
11,203,0.182378,0.165783,1.025264,0.000000,0.535064,0.5000,0.05000,0.0300,1.033553
11,204,0.190550,0.162194,1.026096,0.000000,0.536230,0.5000,0.05000,0.0300,1.034206
11,205,0.186334,0.154082,1.022599,0.000000,0.533869,0.5000,0.05000,0.0300,1.030303
11,206,0.186502,0.053254,1.025649,0.000000,0.532548,0.5000,0.05000,0.0300,1.028312
11,207,0.185294,0.114344,1.025357,0.000000,0.533867,0.5000,0.05000,0.0300,1.031074
11,208,0.181727,0.056796,1.032905,0.000000,0.536566,0.5000,0.05000,0.0300,1.035745
11,209,0.178431,0.182237,1.024320,0.000000,0.535138,0.5000,0.05000,0.0300,1.033432
11,210,0.197049,0.042261,1.024689,0.000000,0.533127,0.5000,0.05000,0.0300,1.026802
