subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,remesh,down8k,0.322800,0.342262,0.002359,1,
id0001,id0018,remesh,down8k,0.366204,0.416940,0.002568,1,
id0001,id0020,remesh,down8k,0.345168,0.423073,0.002340,1,
id0001,id0026,remesh,down8k,0.465494,0.555027,0.004462,1,
id0001,id0027,remesh,down8k,0.364464,0.418458,0.002600,1,
id0001,id0041,remesh,down8k,0.287332,0.383052,0.003281,1,
id0001,id0042,remesh,down8k,0.491159,0.562858,0.006445,1,
id0001,id0045,remesh,down8k,0.360608,0.282805,0.002033,1,
id0001,id0048,remesh,down8k,0.335410,0.372341,0.002380,1,
id0001,id0056,remesh,down8k,0.350707,0.438446,0.003911,1,
id0001,id0062,remesh,down8k,0.483203,0.489758,0.005172,1,
id0001,id0069,remesh,down8k,0.345951,0.466651,0.003716,1,
id0001,id0071,remesh,down8k,0.455894,0.492655,0.006029,1,
id0001,id0072,remesh,down8k,0.337381,0.362004,0.002924,1,
id0001,id0075,remesh,down8k,0.409765,0.477039,0.003325,1,
id0001,id0080,remesh,down8k,0.454938,0.529503,0.005444,1,
id0001,id0081,remesh,down8k,0.402132,0.478838,0.003006,1,
id0001,id0086,remesh,down8k,0.362781,0.455234,0.003169,1,
id0001,id0088,remesh,down8k,0.287890,0.398887,0.003451,1,
id0001,id0097,remesh,down8k,0.271231,0.312337,0.002051,1,
id0001,id0100,remesh,down8k,0.340169,0.402801,0.003441,1,
id0001,id0106,remesh,down8k,0.399704,0.544061,0.004769,1,
id0001,id0107,remesh,down8k,0.313481,0.354063,0.001967,1,
id0001,id0110,remesh,down8k,0.337847,0.393742,0.002088,1,
id0001,id0113,remesh,down8k,0.369655,0.436017,0.004724,1,
id0001,id0115,remesh,down8k,0.352460,0.395228,0.003288,1,
id0001,id0130,remesh,down8k,0.292304,0.318206,0.001591,1,
id0001,id0132,remesh,down8k,0.290086,0.317832,0.002488,1,
id0001,id0136,remesh,down8k,0.364559,0.404451,0.002773,1,
id0001,id0153,remesh,down8k,0.290769,0.361986,0.002238,1,
id0001,id0161,remesh,down8k,0.321011,0.385228,0.003151,1,
id0001,id0169,remesh,down8k,0.339859,0.377054,0.003518,1,
id0001,id0182,remesh,down8k,0.353581,0.425987,0.002665,1,
id0001,id0183,remesh,down8k,0.377801,0.556436,0.003743,1,
id0001,id0186,remesh,down8k,0.276798,0.357953,0.002972,1,
id0001,id0197,remesh,down8k,0.349722,0.420047,0.002516,1,
id0001,id0199,remesh,down8k,0.333997,0.477546,0.002676,1,
id0001,id0206,remesh,down8k,0.582220,0.665330,0.007232,1,
id0001,id0207,remesh,down8k,0.366138,0.407566,0.002607,1,
id0001,id0208,remesh,down8k,0.272983,0.285879,0.001910,1,
id0001,id0212,remesh,down8k,0.421550,0.411929,0.003439,1,
id0001,id0220,remesh,down8k,0.352810,0.316997,0.001932,1,
id0001,id0222,remesh,down8k,0.346686,0.319171,0.002002,1,
id0001,id0224,remesh,down8k,0.400929,0.502537,0.004083,1,
id0001,id0233,remesh,down8k,0.285536,0.353287,0.001859,1,
id0001,id0239,remesh,down8k,0.522106,0.599640,0.006474,1,
id0001,id0242,remesh,down8k,0.298460,0.380074,0.003087,1,
id0001,id0246,remesh,down8k,0.385500,0.335881,0.003435,1,
id0001,id0258,remesh,down8k,0.322260,0.384099,0.002682,1,
id0001,id0273,remesh,down8k,0.281542,0.374974,0.002595,1,
id0001,id0275,remesh,down8k,0.283546,0.201618,0.001328,1,
id0001,id0285,remesh,down8k,0.310977,0.438197,0.002967,1,
id0001,id0290,remesh,down8k,0.412985,0.459254,0.002386,1,
id0001,id0296,remesh,down8k,0.295725,0.307282,0.001916,1,
id0001,id0299,remesh,down8k,0.273174,0.278377,0.002047,1,
id0001,id0303,remesh,down8k,0.274224,0.329042,0.002416,1,
id0001,id0319,remesh,down8k,0.418635,0.323028,0.002319,1,
id0001,id0321,remesh,down8k,0.346538,0.380944,0.002288,1,
id0001,id0326,remesh,down8k,0.362382,0.452580,0.003024,1,
id0001,id0328,remesh,down8k,0.260064,0.382608,0.002040,1,
id0001,id0330,remesh,down8k,0.382978,0.444495,0.003539,1,
id0001,id0342,remesh,down8k,0.302526,0.390707,0.003379,1,
id0001,id0346,remesh,down8k,0.364628,0.444162,0.003845,1,
id0001,id0363,remesh,down8k,0.316617,0.435619,0.003578,1,
id0001,id0367,remesh,down8k,0.400716,0.383391,0.003393,1,
id0001,id0368,remesh,down8k,0.278228,0.276192,0.002247,1,
id0001,id0369,remesh,down8k,0.323987,0.435873,0.002034,1,
id0001,id0372,remesh,down8k,0.441989,0.356474,0.002476,1,
id0001,id0373,remesh,down8k,0.348212,0.451566,0.002839,1,
id0001,id0374,remesh,down8k,0.441220,0.434099,0.001994,1,
id0001,id0378,remesh,down8k,0.309927,0.305977,0.002388,1,
id0001,id0381,remesh,down8k,0.386134,0.333599,0.002048,1,
id0001,id0382,remesh,down8k,0.362844,0.402884,0.003278,1,
id0001,id0392,remesh,down8k,0.343611,0.428910,0.003390,1,
id0001,id0396,remesh,down8k,0.337015,0.467695,0.003900,1,
id0001,id0398,remesh,down8k,0.483421,0.604109,0.005290,1,
id0001,id0399,remesh,down8k,0.220824,0.258000,0.001078,1,
id0001,id0401,remesh,down8k,0.325417,0.408195,0.003158,1,
id0001,id0402,remesh,down8k,0.362388,0.338117,0.002091,1,
id0001,id0404,remesh,down8k,0.394736,0.397043,0.003542,1,
id0001,id0411,remesh,down8k,0.380956,0.467159,0.003950,1,
id0001,id0412,remesh,down8k,0.338277,0.344740,0.002934,1,
id0001,id0418,remesh,down8k,0.458799,0.483889,0.003217,1,
id0001,id0421,remesh,down8k,0.292851,0.315638,0.002473,1,
id0001,id0422,remesh,down8k,0.320140,0.409828,0.003117,1,
id0001,id0431,remesh,down8k,0.344573,0.435672,0.002929,1,
id0001,id0437,remesh,down8k,0.401537,0.483396,0.002607,1,
id0001,id0441,remesh,down8k,0.291814,0.304527,0.003157,1,
id0001,id0447,remesh,down8k,0.306172,0.411494,0.002614,1,
id0001,id0460,remesh,down8k,0.293119,0.414252,0.002781,1,
id0001,id0462,remesh,down8k,0.310316,0.395616,0.002474,1,
id0001,id0465,remesh,down8k,0.345278,0.328415,0.003289,1,
id0001,id0466,remesh,down8k,0.330986,0.402393,0.002586,1,
id0001,id0468,remesh,down8k,0.465759,0.605571,0.005868,1,
id0001,id0470,remesh,down8k,0.426994,0.456947,0.004307,1,
id0001,id0476,remesh,down8k,0.308868,0.345885,0.002222,1,
id0001,id0486,remesh,down8k,0.323589,0.462847,0.002121,1,
id0001,id0491,remesh,down8k,0.320884,0.366905,0.002374,1,
id0001,id0498,remesh,down8k,0.339398,0.373630,0.002710,1,
id0004,id0018,remesh,down8k,0.299500,0.311226,0.002200,1,
id0004,id0020,remesh,down8k,0.366351,0.398897,0.002702,1,
id0004,id0026,remesh,down8k,0.416234,0.546337,0.008070,1,
id0004,id0027,remesh,down8k,0.248048,0.349844,0.004559,1,
id0004,id0041,remesh,down8k,0.345277,0.462084,0.008128,1,
id0004,id0042,remesh,down8k,0.487255,0.643732,0.012376,1,
id0004,id0045,remesh,down8k,0.324312,0.363210,0.005290,1,
id0004,id0048,remesh,down8k,0.238472,0.249055,0.002562,1,
id0004,id0056,remesh,down8k,0.478388,0.515696,0.009050,1,
id0004,id0062,remesh,down8k,0.511633,0.630783,0.010624,1,
id0004,id0069,remesh,down8k,0.343675,0.432449,0.005912,1,
id0004,id0071,remesh,down8k,0.480545,0.618444,0.012742,1,
id0004,id0072,remesh,down8k,0.344321,0.400778,0.006469,1,
id0004,id0075,remesh,down8k,0.372617,0.472325,0.006206,1,
id0004,id0080,remesh,down8k,0.425929,0.592505,0.009807,1,
id0004,id0081,remesh,down8k,0.350165,0.450531,0.003790,1,
id0004,id0086,remesh,down8k,0.333849,0.473541,0.006128,1,
id0004,id0088,remesh,down8k,0.324047,0.390679,0.005044,1,
id0004,id0097,remesh,down8k,0.372316,0.402171,0.005131,1,
id0004,id0100,remesh,down8k,0.327457,0.480647,0.007352,1,
id0004,id0106,remesh,down8k,0.425352,0.542340,0.007734,1,
id0004,id0107,remesh,down8k,0.404081,0.383189,0.003967,1,
id0004,id0110,remesh,down8k,0.288532,0.333438,0.003088,1,
id0004,id0113,remesh,down8k,0.402826,0.495419,0.009372,1,
id0004,id0115,remesh,down8k,0.299737,0.423473,0.006648,1,
id0004,id0130,remesh,down8k,0.373116,0.412356,0.004441,1,
id0004,id0132,remesh,down8k,0.372023,0.436313,0.006527,1,
id0004,id0136,remesh,down8k,0.391691,0.438211,0.004761,1,
id0004,id0153,remesh,down8k,0.307025,0.243799,0.002686,1,
id0004,id0161,remesh,down8k,0.277533,0.356251,0.006113,1,
id0004,id0169,remesh,down8k,0.369937,0.445339,0.008103,1,
id0004,id0182,remesh,down8k,0.281358,0.267090,0.003094,1,
id0004,id0183,remesh,down8k,0.405535,0.484295,0.003381,1,
id0004,id0186,remesh,down8k,0.294698,0.360716,0.006499,1,
id0004,id0197,remesh,down8k,0.295977,0.403150,0.003954,1,
id0004,id0199,remesh,down8k,0.301516,0.428033,0.003289,1,
id0004,id0206,remesh,down8k,0.534421,0.734146,0.011323,1,
id0004,id0207,remesh,down8k,0.328717,0.419273,0.005771,1,
id0004,id0208,remesh,down8k,0.252515,0.273183,0.002739,1,
id0004,id0212,remesh,down8k,0.449904,0.450978,0.004040,1,
id0004,id0220,remesh,down8k,0.382646,0.326660,0.004850,1,
id0004,id0222,remesh,down8k,0.308054,0.354671,0.003465,1,
id0004,id0224,remesh,down8k,0.323367,0.448765,0.006464,1,
id0004,id0233,remesh,down8k,0.398470,0.280514,0.003746,1,
id0004,id0239,remesh,down8k,0.464611,0.627672,0.011871,1,
id0004,id0242,remesh,down8k,0.282912,0.324933,0.005197,1,
id0004,id0246,remesh,down8k,0.388364,0.488027,0.008923,1,
id0004,id0258,remesh,down8k,0.347289,0.402986,0.006145,1,
id0004,id0273,remesh,down8k,0.353197,0.349208,0.005889,1,
id0004,id0275,remesh,down8k,0.342961,0.290601,0.003752,1,
id0004,id0285,remesh,down8k,0.300694,0.411035,0.004594,1,
id0004,id0290,remesh,down8k,0.376412,0.329228,0.002887,1,
id0004,id0296,remesh,down8k,0.377190,0.382505,0.004566,1,
id0004,id0299,remesh,down8k,0.274334,0.309812,0.004087,1,
id0004,id0303,remesh,down8k,0.376417,0.416092,0.004760,1,
id0004,id0319,remesh,down8k,0.399626,0.420658,0.004937,1,
id0004,id0321,remesh,down8k,0.359361,0.407400,0.003139,1,
id0004,id0326,remesh,down8k,0.333240,0.486023,0.004599,1,
id0004,id0328,remesh,down8k,0.303851,0.331256,0.003834,1,
id0004,id0330,remesh,down8k,0.378090,0.414137,0.007085,1,
id0004,id0342,remesh,down8k,0.350086,0.432791,0.007164,1,
id0004,id0346,remesh,down8k,0.331411,0.458302,0.007096,1,
id0004,id0363,remesh,down8k,0.357624,0.466431,0.007280,1,
id0004,id0367,remesh,down8k,0.332776,0.407802,0.007266,1,
id0004,id0368,remesh,down8k,0.268145,0.278131,0.003579,1,
id0004,id0369,remesh,down8k,0.306576,0.365842,0.003026,1,
id0004,id0372,remesh,down8k,0.348164,0.384014,0.005900,1,
id0004,id0373,remesh,down8k,0.253746,0.302954,0.002976,1,
id0004,id0374,remesh,down8k,0.488771,0.369223,0.003472,1,
id0004,id0378,remesh,down8k,0.257372,0.334801,0.005073,1,
id0004,id0381,remesh,down8k,0.262163,0.306081,0.003528,1,
id0004,id0382,remesh,down8k,0.443676,0.528107,0.007697,1,
id0004,id0392,remesh,down8k,0.334855,0.444115,0.007267,1,
id0004,id0396,remesh,down8k,0.329644,0.452580,0.007340,1,
id0004,id0398,remesh,down8k,0.455912,0.648861,0.008346,1,
id0004,id0399,remesh,down8k,0.341713,0.294726,0.002873,1,
id0004,id0401,remesh,down8k,0.404764,0.468198,0.007573,1,
