epoch,sigma,is_clean,spearman,pearson,ratio,gate_mean,intra_mean,n_eval
26,3.98107171e-02,0,0.723087,0.753802,1.010671,nan,9.749306e-06,16
26,1.00000000e-01,0,0.708943,0.739357,0.990901,nan,1.128444e-05,16
28,0.0,1,0.717862,0.746081,1.0,nan,1.171197e-05,16
28,1.00000000e-03,0,0.717649,0.747492,0.999703,nan,1.172347e-05,16
28,2.51188643e-03,0,0.717846,0.746817,0.999977,nan,1.171447e-05,16
28,6.30957344e-03,0,0.719483,0.747892,1.002257,nan,1.171468e-05,16
28,1.58489319e-02,0,0.716841,0.744691,0.998578,nan,1.176958e-05,16
28,3.98107171e-02,0,0.707000,0.737483,0.984869,nan,1.215127e-05,16
28,1.00000000e-01,0,0.693111,0.731671,0.965520,nan,1.372751e-05,16
30,0.0,1,0.714848,0.739754,1.0,nan,9.759791e-06,16
30,1.00000000e-03,0,0.713063,0.738083,0.997503,nan,9.786909e-06,16
30,2.51188643e-03,0,0.712459,0.737715,0.996658,nan,9.796480e-06,16
30,6.30957344e-03,0,0.713367,0.738187,0.997927,nan,9.805651e-06,16
30,1.58489319e-02,0,0.709746,0.733913,0.992863,nan,9.814374e-06,16
30,3.98107171e-02,0,0.717284,0.742868,1.003407,nan,1.023741e-05,16
30,1.00000000e-01,0,0.673033,0.693149,0.941505,nan,1.196079e-05,16
32,0.0,1,0.725967,0.751433,1.0,nan,1.120305e-05,16
32,1.00000000e-03,0,0.724675,0.748354,0.998221,nan,1.123427e-05,16
32,2.51188643e-03,0,0.725726,0.750911,0.999668,nan,1.122446e-05,16
32,6.30957344e-03,0,0.722314,0.748970,0.994968,nan,1.128347e-05,16
32,1.58489319e-02,0,0.720589,0.745049,0.992592,nan,1.134782e-05,16
32,3.98107171e-02,0,0.721282,0.747796,0.993546,nan,1.155398e-05,16
32,1.00000000e-01,0,0.691990,0.718204,0.953198,nan,1.357053e-05,16
34,0.0,1,0.744524,0.772319,1.0,nan,1.176655e-05,16
34,1.00000000e-03,0,0.746267,0.773602,1.002341,nan,1.175327e-05,16
34,2.51188643e-03,0,0.744607,0.771970,1.000112,nan,1.176388e-05,16
34,6.30957344e-03,0,0.744955,0.771079,1.000578,nan,1.180272e-05,16
34,1.58489319e-02,0,0.744485,0.772526,0.999947,nan,1.183914e-05,16
34,3.98107171e-02,0,0.729305,0.757247,0.979559,nan,1.217959e-05,16
34,1.00000000e-01,0,0.719557,0.743912,0.966466,nan,1.403579e-05,16
36,0.0,1,0.741864,0.759639,1.0,nan,1.518457e-05,16
36,1.00000000e-03,0,0.740963,0.758353,0.998786,nan,1.519237e-05,16
36,2.51188643e-03,0,0.741051,0.759324,0.998905,nan,1.520998e-05,16
36,6.30957344e-03,0,0.737961,0.759548,0.994739,nan,1.522939e-05,16
36,1.58489319e-02,0,0.740322,0.759748,0.997922,nan,1.533735e-05,16
36,3.98107171e-02,0,0.743704,0.763411,1.002481,nan,1.558042e-05,16
36,1.00000000e-01,0,0.670926,0.702256,0.904379,nan,1.705679e-05,16
38,0.0,1,0.714230,0.731919,1.0,nan,1.622845e-05,16
38,1.00000000e-03,0,0.716670,0.733273,1.003416,nan,1.623217e-05,16
38,2.51188643e-03,0,0.711607,0.730070,0.996328,nan,1.623366e-05,16
38,6.30957344e-03,0,0.712802,0.729452,0.998000,nan,1.630605e-05,16
38,1.58489319e-02,0,0.718122,0.732257,1.005448,nan,1.648939e-05,16
38,3.98107171e-02,0,0.706165,0.723269,0.988708,nan,1.698625e-05,16
38,1.00000000e-01,0,0.686828,0.711111,0.961634,nan,1.923915e-05,16
40,0.0,1,0.711195,0.733322,1.0,nan,1.647577e-05,16
40,1.00000000e-03,0,0.708179,0.730000,0.995759,nan,1.646565e-05,16
40,2.51188643e-03,0,0.716165,0.734572,1.006989,nan,1.653045e-05,16
40,6.30957344e-03,0,0.712170,0.733163,1.001370,nan,1.653640e-05,16
40,1.58489319e-02,0,0.712559,0.732114,1.001917,nan,1.666189e-05,16
40,3.98107171e-02,0,0.704727,0.726574,0.990905,nan,1.706849e-05,16
40,1.00000000e-01,0,0.678955,0.705880,0.954667,nan,1.958890e-05,16
42,0.0,1,0.727467,0.757844,1.0,nan,1.698190e-05,16
42,1.00000000e-03,0,0.727409,0.758077,0.999920,nan,1.703388e-05,16
42,2.51188643e-03,0,0.727393,0.758301,0.999898,nan,1.700727e-05,16
42,6.30957344e-03,0,0.724833,0.754982,0.996379,nan,1.705565e-05,16
42,1.58489319e-02,0,0.728349,0.754894,1.001212,nan,1.719221e-05,16
42,3.98107171e-02,0,0.713950,0.744563,0.981419,nan,1.761622e-05,16
42,1.00000000e-01,0,0.685626,0.718219,0.942484,nan,1.998822e-05,16
44,0.0,1,0.766053,0.798732,1.0,nan,1.903439e-05,16
44,1.00000000e-03,0,0.764680,0.797448,0.998208,nan,1.904479e-05,16
44,2.51188643e-03,0,0.768465,0.798952,1.003149,nan,1.907051e-05,16
44,6.30957344e-03,0,0.765234,0.796331,0.998930,nan,1.907405e-05,16
44,1.58489319e-02,0,0.763472,0.795122,0.996631,nan,1.918310e-05,16
44,3.98107171e-02,0,0.766442,0.793570,1.000508,nan,1.969383e-05,16
44,1.00000000e-01,0,0.717691,0.736129,0.936868,nan,2.216339e-05,16
46,0.0,1,0.740510,0.762000,1.0,nan,1.636488e-05,16
46,1.00000000e-03,0,0.741593,0.761009,1.001463,nan,1.641788e-05,16
46,2.51188643e-03,0,0.739454,0.759968,0.998574,nan,1.635904e-05,16
46,6.30957344e-03,0,0.739607,0.759164,0.998781,nan,1.646231e-05,16
46,1.58489319e-02,0,0.736218,0.755780,0.994204,nan,1.661318e-05,16
46,3.98107171e-02,0,0.732738,0.754614,0.989505,nan,1.697470e-05,16
46,1.00000000e-01,0,0.708841,0.722415,0.957234,nan,1.997364e-05,16
48,0.0,1,0.726460,0.739597,1.0,nan,2.058610e-05,16
48,1.00000000e-03,0,0.722511,0.737954,0.994564,nan,2.065583e-05,16
48,2.51188643e-03,0,0.724564,0.738621,0.997390,nan,2.066761e-05,16
48,6.30957344e-03,0,0.723166,0.737322,0.995465,nan,2.066720e-05,16
48,1.58489319e-02,0,0.722333,0.735821,0.994318,nan,2.077527e-05,16
48,3.98107171e-02,0,0.715943,0.730851,0.985523,nan,2.132389e-05,16
48,1.00000000e-01,0,0.708781,0.721217,0.975664,nan,2.453318e-05,16
50,0.0,1,0.748934,0.774571,1.0,nan,1.835154e-05,16
50,1.00000000e-03,0,0.749214,0.774289,1.000374,nan,1.840755e-05,16
50,2.51188643e-03,0,0.749561,0.776524,1.000838,nan,1.841081e-05,16
50,6.30957344e-03,0,0.747015,0.771984,0.997438,nan,1.842957e-05,16
50,1.58489319e-02,0,0.743681,0.772014,0.992986,nan,1.846553e-05,16
50,3.98107171e-02,0,0.742327,0.765889,0.991178,nan,1.913229e-05,16
50,1.00000000e-01,0,0.694509,0.714505,0.927330,nan,2.238993e-05,16
52,0.0,1,0.746427,0.772505,1.0,nan,2.029186e-05,16
52,1.00000000e-03,0,0.744075,0.770666,0.996849,nan,2.033464e-05,16
52,2.51188643e-03,0,0.745591,0.771147,0.998880,nan,2.033363e-05,16
52,6.30957344e-03,0,0.745600,0.770585,0.998893,nan,2.043426e-05,16
52,1.58489319e-02,0,0.741047,0.766633,0.992792,nan,2.057578e-05,16
52,3.98107171e-02,0,0.740760,0.763006,0.992408,nan,2.131835e-05,16
52,1.00000000e-01,0,0.724742,0.750137,0.970949,nan,2.432192e-05,16
54,0.0,1,0.763914,0.790645,1.0,nan,1.934822e-05,16
54,1.00000000e-03,0,0.764671,0.789534,1.000991,nan,1.941657e-05,16
54,2.51188643e-03,0,0.764176,0.789111,1.000342,nan,1.941600e-05,16
54,6.30957344e-03,0,0.765349,0.790325,1.001879,nan,1.941686e-05,16
54,1.58489319e-02,0,0.767000,0.791550,1.004040,nan,1.963877e-05,16
54,3.98107171e-02,0,0.758263,0.782188,0.992603,nan,2.070577e-05,16
54,1.00000000e-01,0,0.725229,0.749500,0.949359,nan,2.341771e-05,16
56,0.0,1,0.762095,0.779846,1.0,nan,2.074569e-05,16
56,1.00000000e-03,0,0.761435,0.779527,0.999134,nan,2.080489e-05,16
56,2.51188643e-03,0,0.762752,0.778240,1.000863,nan,2.079238e-05,16
56,6.30957344e-03,0,0.758960,0.776299,0.995887,nan,2.084404e-05,16
56,1.58489319e-02,0,0.761872,0.778417,0.999708,nan,2.106813e-05,16
56,3.98107171e-02,0,0.754231,0.771359,0.989681,nan,2.182190e-05,16
56,1.00000000e-01,0,0.731692,0.753499,0.960107,nan,2.498456e-05,16
58,0.0,1,0.768005,0.793410,1.0,nan,2.114002e-05,16
58,1.00000000e-03,0,0.766356,0.791801,0.997854,nan,2.120230e-05,16
58,2.51188643e-03,0,0.769896,0.793997,1.002463,nan,2.123209e-05,16
58,6.30957344e-03,0,0.764836,0.790859,0.995873,nan,2.127955e-05,16
58,1.58489319e-02,0,0.769880,0.794417,1.002442,nan,2.136708e-05,16
58,3.98107171e-02,0,0.759835,0.781253,0.989363,nan,2.226018e-05,16
58,1.00000000e-01,0,0.767333,0.790116,0.999126,nan,2.497822e-05,16
60,0.0,1,0.756539,0.771028,1.0,nan,2.339480e-05,16
60,1.00000000e-03,0,0.756705,0.771252,1.000220,nan,2.347290e-05,16
60,2.51188643e-03,0,0.755849,0.769408,0.999088,nan,2.340516e-05,16
60,6.30957344e-03,0,0.754015,0.769223,0.996665,nan,2.342711e-05,16
60,1.58489319e-02,0,0.752376,0.765614,0.994498,nan,2.361558e-05,16
60,3.98107171e-02,0,0.739940,0.758992,0.978060,nan,2.418736e-05,16
60,1.00000000e-01,0,0.722763,0.734604,0.955355,nan,2.791418e-05,16
62,0.0,1,0.766407,0.782411,1.0,nan,2.335406e-05,16
62,1.00000000e-03,0,0.768345,0.783179,1.002528,nan,2.340247e-05,16
62,2.51188643e-03,0,0.768445,0.784820,1.002658,nan,2.338493e-05,16
62,6.30957344e-03,0,0.760078,0.775171,0.991742,nan,2.350119e-05,16
62,1.58489319e-02,0,0.766646,0.781482,1.000311,nan,2.364991e-05,16
62,3.98107171e-02,0,0.743795,0.764901,0.970495,nan,2.440511e-05,16
62,1.00000000e-01,0,0.698597,0.709225,0.911522,nan,2.750567e-05,16
64,0.0,1,0.762122,0.781485,1.0,nan,2.373125e-05,16
64,1.00000000e-03,0,0.764484,0.781917,1.003098,nan,2.377202e-05,16
64,2.51188643e-03,0,0.762178,0.782352,1.000073,nan,2.371702e-05,16
64,6.30957344e-03,0,0.759328,0.779060,0.996334,nan,2.377456e-05,16
64,1.58489319e-02,0,0.755659,0.775283,0.991519,nan,2.389892e-05,16
64,3.98107171e-02,0,0.754272,0.774550,0.989700,nan,2.469549e-05,16
64,1.00000000e-01,0,0.716029,0.739963,0.939520,nan,2.763440e-05,16
66,0.0,1,0.771255,0.789614,1.0,nan,2.450965e-05,16
66,1.00000000e-03,0,0.770977,0.788453,0.999640,nan,2.458304e-05,16
66,2.51188643e-03,0,0.771017,0.788366,0.999691,nan,2.455597e-05,16
66,6.30957344e-03,0,0.768039,0.786937,0.995831,nan,2.463898e-05,16
66,1.58489319e-02,0,0.772713,0.788785,1.001891,nan,2.476358e-05,16
66,3.98107171e-02,0,0.762940,0.782957,0.989218,nan,2.521940e-05,16
66,1.00000000e-01,0,0.735905,0.761716,0.954166,nan,2.882021e-05,16
68,0.0,1,0.764463,0.784543,1.0,nan,2.361810e-05,16
68,1.00000000e-03,0,0.763805,0.784677,0.999140,nan,2.369407e-05,16
68,2.51188643e-03,0,0.762497,0.783029,0.997429,nan,2.368042e-05,16
68,6.30957344e-03,0,0.762805,0.782782,0.997832,nan,2.376215e-05,16
68,1.58489319e-02,0,0.759587,0.780570,0.993623,nan,2.381656e-05,16
68,3.98107171e-02,0,0.753654,0.774362,0.985861,nan,2.480561e-05,16
68,1.00000000e-01,0,0.721358,0.737189,0.943614,nan,2.840193e-05,16
70,0.0,1,0.775005,0.789552,1.0,nan,2.346022e-05,16
70,1.00000000e-03,0,0.770195,0.788748,0.993793,nan,2.351713e-05,16
70,2.51188643e-03,0,0.771424,0.789032,0.995379,nan,2.349863e-05,16
70,6.30957344e-03,0,0.774494,0.791627,0.999340,nan,2.362956e-05,16
70,1.58489319e-02,0,0.765630,0.782401,0.987902,nan,2.380449e-05,16
70,3.98107171e-02,0,0.762120,0.778930,0.983374,nan,2.439614e-05,16
70,1.00000000e-01,0,0.750469,0.766682,0.968340,nan,2.812150e-05,16
72,0.0,1,0.788208,0.804437,1.0,nan,2.509560e-05,16
72,1.00000000e-03,0,0.789221,0.805742,1.001286,nan,2.515227e-05,16
72,2.51188643e-03,0,0.787661,0.804081,0.999307,nan,2.517401e-05,16
72,6.30957344e-03,0,0.789219,0.806174,1.001283,nan,2.518689e-05,16
72,1.58489319e-02,0,0.781635,0.798690,0.991662,nan,2.550066e-05,16
72,3.98107171e-02,0,0.772811,0.795838,0.980466,nan,2.602969e-05,16
72,1.00000000e-01,0,0.743866,0.766194,0.943744,nan,2.933626e-05,16
74,0.0,1,0.800604,0.814672,1.0,nan,2.812763e-05,16
74,1.00000000e-03,0,0.794106,0.810621,0.991883,nan,2.816110e-05,16
74,2.51188643e-03,0,0.800880,0.815294,1.000344,nan,2.820025e-05,16
74,6.30957344e-03,0,0.798467,0.812374,0.997331,nan,2.824044e-05,16
74,1.58489319e-02,0,0.797974,0.812050,0.996715,nan,2.859021e-05,16
74,3.98107171e-02,0,0.777728,0.799925,0.971426,nan,2.953028e-05,16
74,1.00000000e-01,0,0.759590,0.788591,0.948771,nan,3.268387e-05,16
76,0.0,1,0.782013,0.795132,1.0,nan,2.569535e-05,16
76,1.00000000e-03,0,0.779431,0.792231,0.996699,nan,2.569236e-05,16
76,2.51188643e-03,0,0.781568,0.793411,0.999432,nan,2.578632e-05,16
76,6.30957344e-03,0,0.781871,0.794952,0.999819,nan,2.581983e-05,16
76,1.58489319e-02,0,0.773632,0.788586,0.989284,nan,2.584893e-05,16
76,3.98107171e-02,0,0.769662,0.787995,0.984207,nan,2.654067e-05,16
76,1.00000000e-01,0,0.702141,0.719165,0.897864,nan,3.054023e-05,16
78,0.0,1,0.759997,0.777493,1.0,nan,2.897854e-05,16
78,1.00000000e-03,0,0.764586,0.777986,1.006037,nan,2.901259e-05,16
78,2.51188643e-03,0,0.760009,0.776174,1.000015,nan,2.899762e-05,16
78,6.30957344e-03,0,0.761909,0.776268,1.002516,nan,2.903359e-05,16
78,1.58489319e-02,0,0.756865,0.772340,0.995879,nan,2.926668e-05,16
78,3.98107171e-02,0,0.749189,0.766268,0.985778,nan,2.984439e-05,16
78,1.00000000e-01,0,0.717233,0.736848,0.943731,nan,3.319749e-05,16
80,0.0,1,0.795833,0.810494,1.0,nan,2.630180e-05,16
80,1.00000000e-03,0,0.792560,0.809252,0.995887,nan,2.635191e-05,16
80,2.51188643e-03,0,0.792898,0.809177,0.996312,nan,2.629759e-05,16
80,6.30957344e-03,0,0.794136,0.808219,0.997868,nan,2.634447e-05,16
80,1.58489319e-02,0,0.792418,0.808958,0.995709,nan,2.667549e-05,16
80,3.98107171e-02,0,0.765859,0.785194,0.962336,nan,2.760066e-05,16
80,1.00000000e-01,0,0.758770,0.770344,0.953429,nan,3.137578e-05,16
82,0.0,1,0.788131,0.804590,1.0,nan,2.575627e-05,16
82,1.00000000e-03,0,0.789326,0.805644,1.001516,nan,2.579465e-05,16
82,2.51188643e-03,0,0.789708,0.806081,1.002000,nan,2.581026e-05,16
82,6.30957344e-03,0,0.791780,0.806236,1.004629,nan,2.580658e-05,16
82,1.58489319e-02,0,0.786288,0.803514,0.997662,nan,2.615449e-05,16
82,3.98107171e-02,0,0.761831,0.776838,0.966629,nan,2.719250e-05,16
82,1.00000000e-01,0,0.770801,0.786847,0.978011,nan,3.077317e-05,16
84,0.0,1,0.792479,0.808007,1.0,nan,2.569676e-05,16
84,1.00000000e-03,0,0.790414,0.807774,0.997394,nan,2.570259e-05,16
84,2.51188643e-03,0,0.790923,0.806657,0.998037,nan,2.575393e-05,16
84,6.30957344e-03,0,0.793363,0.810971,1.001116,nan,2.577836e-05,16
84,1.58489319e-02,0,0.787867,0.807784,0.994181,nan,2.603054e-05,16
84,3.98107171e-02,0,0.782499,0.801878,0.987407,nan,2.700159e-05,16
84,1.00000000e-01,0,0.714647,0.734571,0.901787,nan,3.043050e-05,16
86,0.0,1,0.785624,0.800309,1.0,nan,2.607921e-05,16
86,1.00000000e-03,0,0.786457,0.800261,1.001060,nan,2.609412e-05,16
86,2.51188643e-03,0,0.784874,0.798859,0.999045,nan,2.616348e-05,16
86,6.30957344e-03,0,0.784235,0.798918,0.998232,nan,2.627777e-05,16
86,1.58489319e-02,0,0.775269,0.790305,0.986820,nan,2.641815e-05,16
86,3.98107171e-02,0,0.757249,0.779786,0.963883,nan,2.747946e-05,16
86,1.00000000e-01,0,0.719710,0.735878,0.916099,nan,3.194221e-05,16
88,0.0,1,0.786305,0.799458,1.0,nan,2.639090e-05,16
88,1.00000000e-03,0,0.784823,0.799057,0.998116,nan,2.637298e-05,16
88,2.51188643e-03,0,0.785471,0.800316,0.998940,nan,2.646243e-05,16
88,6.30957344e-03,0,0.783112,0.798649,0.995940,nan,2.649988e-05,16
88,1.58489319e-02,0,0.781999,0.797022,0.994524,nan,2.681785e-05,16
88,3.98107171e-02,0,0.766109,0.784951,0.974315,nan,2.752753e-05,16
88,1.00000000e-01,0,0.740938,0.756833,0.942304,nan,3.163326e-05,16
90,0.0,1,0.793513,0.808667,1.0,nan,2.683160e-05,16
90,1.00000000e-03,0,0.792266,0.806907,0.998428,nan,2.689073e-05,16
90,2.51188643e-03,0,0.792812,0.807394,0.999116,nan,2.682473e-05,16
90,6.30957344e-03,0,0.791337,0.806749,0.997258,nan,2.699253e-05,16
90,1.58489319e-02,0,0.790715,0.802544,0.996473,nan,2.704811e-05,16
90,3.98107171e-02,0,0.780767,0.798542,0.983937,nan,2.842752e-05,16
90,1.00000000e-01,0,0.749874,0.773706,0.945005,nan,3.196750e-05,16
92,0.0,1,0.792256,0.808366,1.0,nan,2.681202e-05,16
92,1.00000000e-03,0,0.793250,0.807580,1.001254,nan,2.684988e-05,16
92,2.51188643e-03,0,0.792296,0.806570,1.000050,nan,2.688628e-05,16
92,6.30957344e-03,0,0.791242,0.805860,0.998720,nan,2.699473e-05,16
92,1.58489319e-02,0,0.789059,0.805350,0.995965,nan,2.696761e-05,16
92,3.98107171e-02,0,0.789217,0.801755,0.996163,nan,2.787794e-05,16
92,1.00000000e-01,0,0.739058,0.756670,0.932852,nan,3.193764e-05,16
94,0.0,1,0.795583,0.809869,1.0,nan,2.717442e-05,16
94,1.00000000e-03,0,0.797463,0.812512,1.002363,nan,2.727044e-05,16
94,2.51188643e-03,0,0.793946,0.808846,0.997943,nan,2.723916e-05,16
94,6.30957344e-03,0,0.793592,0.807579,0.997498,nan,2.727723e-05,16
94,1.58489319e-02,0,0.790247,0.803112,0.993293,nan,2.758285e-05,16
94,3.98107171e-02,0,0.781371,0.796892,0.982137,nan,2.835921e-05,16
94,1.00000000e-01,0,0.732248,0.753721,0.920391,nan,3.272382e-05,16
96,0.0,1,0.788464,0.803176,1.0,nan,2.757245e-05,16
96,1.00000000e-03,0,0.789735,0.802838,1.001612,nan,2.754486e-05,16
96,2.51188643e-03,0,0.789791,0.802365,1.001682,nan,2.764708e-05,16
96,6.30957344e-03,0,0.783598,0.798870,0.993828,nan,2.764282e-05,16
96,1.58489319e-02,0,0.779295,0.795327,0.988370,nan,2.789340e-05,16
96,3.98107171e-02,0,0.777165,0.790013,0.985669,nan,2.855355e-05,16
96,1.00000000e-01,0,0.760120,0.769463,0.964051,nan,3.230785e-05,16
98,0.0,1,0.792944,0.809186,1.0,nan,2.669510e-05,16
98,1.00000000e-03,0,0.790578,0.807859,0.997016,nan,2.671762e-05,16
98,2.51188643e-03,0,0.790099,0.808262,0.996412,nan,2.678546e-05,16
98,6.30957344e-03,0,0.791907,0.808611,0.998692,nan,2.675232e-05,16
98,1.58489319e-02,0,0.793439,0.808581,1.000625,nan,2.684976e-05,16
98,3.98107171e-02,0,0.764745,0.785243,0.964438,nan,2.783705e-05,16
98,1.00000000e-01,0,0.749818,0.769914,0.945613,nan,3.168720e-05,16
100,0.0,1,0.796055,0.812005,1.0,nan,2.653872e-05,16
100,1.00000000e-03,0,0.794692,0.811638,0.998287,nan,2.655237e-05,16
100,2.51188643e-03,0,0.796919,0.812055,1.001085,nan,2.654957e-05,16
