scenario,reference_metric,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs
clean,gt_vertex_mean_l2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000,0.374977,0.608244,-0.233267,0.392028,0.602030,-0.210002,0,90,180,4005,8010,4005
jitter,gt_vertex_mean_l2,1.500000e-01,0.000000e+00,0.000000e+00,0.000000,0.000000,0.204053,0.522093,-0.318039,0.211714,0.577022,-0.365309,0,90,180,4005,8010,4005
