subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,original,noisy,0.322800,0.339997,0.001874,1,
id0001,id0018,original,noisy,0.366204,0.463410,0.003641,1,
id0001,id0020,original,noisy,0.345168,0.454581,0.003687,1,
id0001,id0026,original,noisy,0.465494,0.580708,0.002302,1,
id0001,id0027,original,noisy,0.364464,0.414681,0.001598,1,
id0001,id0041,original,noisy,0.287332,0.374262,0.001073,1,
id0001,id0042,original,noisy,0.491159,0.598185,0.003223,1,
id0001,id0045,original,noisy,0.360608,0.328297,0.000739,1,
id0001,id0048,original,noisy,0.335410,0.320356,0.002504,1,
id0001,id0056,original,noisy,0.350707,0.481827,0.001553,1,
id0001,id0062,original,noisy,0.483203,0.515710,0.002582,1,
id0001,id0069,original,noisy,0.345951,0.466669,0.002033,1,
id0001,id0071,original,noisy,0.455894,0.511192,0.003191,1,
id0001,id0072,original,noisy,0.337381,0.376364,0.001338,1,
id0001,id0075,original,noisy,0.409765,0.489266,0.001734,1,
id0001,id0080,original,noisy,0.454938,0.524619,0.002420,1,
id0001,id0081,original,noisy,0.402132,0.510435,0.001932,1,
id0001,id0086,original,noisy,0.362781,0.410720,0.002037,1,
id0001,id0088,original,noisy,0.287890,0.391900,0.002580,1,
id0001,id0097,original,noisy,0.271231,0.357666,0.001551,1,
id0001,id0100,original,noisy,0.340169,0.387478,0.001772,1,
id0001,id0106,original,noisy,0.399704,0.532174,0.002736,1,
id0001,id0107,original,noisy,0.313481,0.355904,0.001911,1,
id0001,id0110,original,noisy,0.337847,0.387972,0.002177,1,
id0001,id0113,original,noisy,0.369655,0.441684,0.001988,1,
id0001,id0115,original,noisy,0.352460,0.437266,0.001302,1,
id0001,id0130,original,noisy,0.292304,0.347866,0.000777,1,
id0001,id0132,original,noisy,0.290086,0.339432,0.000741,1,
id0001,id0136,original,noisy,0.364559,0.388795,0.001720,1,
id0001,id0153,original,noisy,0.290769,0.383428,0.002318,1,
id0001,id0161,original,noisy,0.321011,0.392199,0.001295,1,
id0001,id0169,original,noisy,0.339859,0.372413,0.001502,1,
id0001,id0182,original,noisy,0.353581,0.439352,0.002324,1,
id0001,id0183,original,noisy,0.377801,0.502554,0.004144,1,
id0001,id0186,original,noisy,0.276798,0.362915,0.001058,1,
id0001,id0197,original,noisy,0.349722,0.377609,0.002200,1,
id0001,id0199,original,noisy,0.333997,0.459945,0.002546,1,
id0001,id0206,original,noisy,0.582220,0.683993,0.004588,1,
id0001,id0207,original,noisy,0.366138,0.404976,0.001253,1,
id0001,id0208,original,noisy,0.272983,0.291134,0.001331,1,
id0001,id0212,original,noisy,0.421550,0.343832,0.001922,1,
id0001,id0220,original,noisy,0.352810,0.343339,0.001194,1,
id0001,id0222,original,noisy,0.346686,0.299536,0.001781,1,
id0001,id0224,original,noisy,0.400929,0.504366,0.001978,1,
id0001,id0233,original,noisy,0.285536,0.343429,0.001278,1,
id0001,id0239,original,noisy,0.522106,0.632941,0.003367,1,
id0001,id0242,original,noisy,0.298460,0.361597,0.001391,1,
id0001,id0246,original,noisy,0.385500,0.395083,0.001376,1,
id0001,id0258,original,noisy,0.322260,0.390113,0.001280,1,
id0001,id0273,original,noisy,0.281542,0.399276,0.000973,1,
id0001,id0275,original,noisy,0.283546,0.242874,0.000668,1,
id0001,id0285,original,noisy,0.310977,0.417458,0.001953,1,
id0001,id0290,original,noisy,0.412985,0.469348,0.002964,1,
id0001,id0296,original,noisy,0.295725,0.285626,0.000976,1,
id0001,id0299,original,noisy,0.273174,0.292336,0.001228,1,
id0001,id0303,original,noisy,0.274224,0.332579,0.002093,1,
id0001,id0319,original,noisy,0.418635,0.377403,0.001943,1,
id0001,id0321,original,noisy,0.346538,0.370189,0.002898,1,
id0001,id0326,original,noisy,0.362382,0.422995,0.002220,1,
id0001,id0328,original,noisy,0.260064,0.352473,0.001342,1,
id0001,id0330,original,noisy,0.382978,0.451928,0.001775,1,
id0001,id0342,original,noisy,0.302526,0.383687,0.001640,1,
id0001,id0346,original,noisy,0.364628,0.441986,0.002109,1,
id0001,id0363,original,noisy,0.316617,0.435633,0.001271,1,
id0001,id0367,original,noisy,0.400716,0.401043,0.001436,1,
id0001,id0368,original,noisy,0.278228,0.265265,0.001253,1,
id0001,id0369,original,noisy,0.323987,0.444696,0.002121,1,
id0001,id0372,original,noisy,0.441989,0.349862,0.000932,1,
