scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
jitter,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523979,0.570883,-0.046904,0.532734,0.543788,-0.011054,0,0.523979,0.570883,0.000000,0.000000,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p00/ranking_summary.md
jitter,0.020000,0.020000,0.000000,0.000000,0.000000,0.000000,0.527141,0.648880,-0.121739,0.502572,0.612130,-0.109558,0,0.523979,0.570883,-0.003162,-0.077997,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p02/ranking_summary.md
jitter,0.050000,0.050000,0.000000,0.000000,0.000000,0.000000,0.501845,0.708827,-0.206983,0.457078,0.665450,-0.208373,0,0.523979,0.570883,0.022134,-0.137945,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p05/ranking_summary.md
jitter,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.430962,0.555731,-0.124769,0.398487,0.555567,-0.157081,0,0.523979,0.570883,0.093017,0.015152,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p10/ranking_summary.md
jitter,0.150000,0.150000,0.000000,0.000000,0.000000,0.000000,0.322266,0.417787,-0.095520,0.371949,0.459711,-0.087763,0,0.523979,0.570883,0.201713,0.153096,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p15/ranking_summary.md
jitter,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.247958,0.384848,-0.136891,0.329079,0.424502,-0.095423,0,0.523979,0.570883,0.276021,0.186034,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/jitter_sigma0p20/ranking_summary.md
translation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523979,0.570883,-0.046904,0.532734,0.543788,-0.011054,0,0.523979,0.570883,0.000000,0.000000,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p00/ranking_summary.md
translation,0.020000,0.000000,0.000000,0.020000,0.000000,0.001600,0.528195,0.635705,-0.107510,0.528407,0.600235,-0.071828,0,0.523979,0.570883,-0.004216,-0.064822,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p02/ranking_summary.md
translation,0.050000,0.000000,0.000000,0.050000,0.000000,0.002500,0.530962,0.640448,-0.109486,0.525717,0.599275,-0.073558,0,0.523979,0.570883,-0.006983,-0.069565,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p05/ranking_summary.md
translation,0.100000,0.000000,0.000000,0.100000,0.000000,0.004000,0.543215,0.634651,-0.091436,0.520623,0.598301,-0.077678,0,0.523979,0.570883,-0.019236,-0.063768,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_clean_postperturb_icp/translation_sigma0p10/ranking_summary.md
