epoch,sigma,is_clean,spearman,pearson,ratio,gate_mean,intra_mean,n_eval
14,1.00000000e-03,0,0.732826,0.770636,0.996239,nan,2.387874e-05,16
14,2.51188643e-03,0,0.734641,0.772223,0.998707,nan,2.389926e-05,16
14,6.30957344e-03,0,0.733262,0.772204,0.996831,nan,2.378235e-05,16
14,1.58489319e-02,0,0.734058,0.773213,0.997913,nan,2.404337e-05,16
14,3.98107171e-02,0,0.733447,0.771984,0.997083,nan,2.623314e-05,16
14,1.00000000e-01,0,0.707588,0.751243,0.961930,nan,3.527028e-05,16
16,0.0,1,0.744392,0.786059,1.0,nan,2.222510e-05,16
16,1.00000000e-03,0,0.744804,0.785103,1.000554,nan,2.230836e-05,16
16,2.51188643e-03,0,0.745549,0.785299,1.001555,nan,2.233440e-05,16
16,6.30957344e-03,0,0.747691,0.788027,1.004432,nan,2.246062e-05,16
16,1.58489319e-02,0,0.745848,0.786184,1.001956,nan,2.283966e-05,16
16,3.98107171e-02,0,0.746202,0.788529,1.002432,nan,2.441614e-05,16
16,1.00000000e-01,0,0.759451,0.793218,1.020230,nan,3.622608e-05,16
18,0.0,1,0.753406,0.786207,1.0,nan,2.591706e-05,16
18,1.00000000e-03,0,0.753793,0.785199,1.000513,nan,2.607338e-05,16
18,2.51188643e-03,0,0.753217,0.785711,0.999748,nan,2.606775e-05,16
18,6.30957344e-03,0,0.753740,0.785945,1.000442,nan,2.602703e-05,16
18,1.58489319e-02,0,0.754666,0.786704,1.001672,nan,2.666260e-05,16
18,3.98107171e-02,0,0.740262,0.776481,0.982553,nan,2.860341e-05,16
18,1.00000000e-01,0,0.748714,0.785732,0.993772,nan,4.023835e-05,16
20,0.0,1,0.753288,0.781195,1.0,nan,2.114646e-05,16
20,1.00000000e-03,0,0.753571,0.781108,1.000375,nan,2.147828e-05,16
20,2.51188643e-03,0,0.751487,0.779449,0.997609,nan,2.142180e-05,16
20,6.30957344e-03,0,0.753835,0.782512,1.000725,nan,2.129790e-05,16
20,1.58489319e-02,0,0.750418,0.778500,0.996189,nan,2.199453e-05,16
20,3.98107171e-02,0,0.750744,0.779436,0.996623,nan,2.472015e-05,16
20,1.00000000e-01,0,0.735088,0.766012,0.975839,nan,4.169470e-05,16
22,0.0,1,0.753636,0.787523,1.0,nan,2.712566e-05,16
22,1.00000000e-03,0,0.753045,0.787465,0.999217,nan,2.739480e-05,16
22,2.51188643e-03,0,0.752390,0.787566,0.998347,nan,2.730450e-05,16
22,6.30957344e-03,0,0.752186,0.788557,0.998077,nan,2.765289e-05,16
22,1.58489319e-02,0,0.749635,0.785231,0.994692,nan,2.810500e-05,16
22,3.98107171e-02,0,0.740586,0.776841,0.982685,nan,3.143899e-05,16
22,1.00000000e-01,0,0.735060,0.770606,0.975352,nan,4.540644e-05,16
24,0.0,1,0.763616,0.784817,1.0,nan,2.590849e-05,16
24,1.00000000e-03,0,0.760400,0.783295,0.995789,nan,2.617465e-05,16
24,2.51188643e-03,0,0.761891,0.784048,0.997741,nan,2.617132e-05,16
24,6.30957344e-03,0,0.759113,0.782979,0.994104,nan,2.604945e-05,16
24,1.58489319e-02,0,0.762076,0.786321,0.997984,nan,2.710992e-05,16
24,3.98107171e-02,0,0.760314,0.784995,0.995677,nan,2.988856e-05,16
24,1.00000000e-01,0,0.750543,0.779997,0.982881,nan,4.613508e-05,16
26,0.0,1,0.799285,0.818370,1.0,nan,3.376018e-05,16
26,1.00000000e-03,0,0.799632,0.817950,1.000434,nan,3.395162e-05,16
26,2.51188643e-03,0,0.796775,0.818347,0.996860,nan,3.417925e-05,16
26,6.30957344e-03,0,0.799648,0.820018,1.000455,nan,3.410806e-05,16
26,1.58489319e-02,0,0.798840,0.816209,0.999444,nan,3.448721e-05,16
26,3.98107171e-02,0,0.793842,0.816507,0.993191,nan,3.808480e-05,16
26,1.00000000e-01,0,0.777225,0.796709,0.972401,nan,5.763241e-05,16
28,0.0,1,0.770804,0.798396,1.0,nan,3.657121e-05,16
28,1.00000000e-03,0,0.768871,0.798581,0.997492,nan,3.672127e-05,16
28,2.51188643e-03,0,0.767456,0.797466,0.995657,nan,3.668832e-05,16
28,6.30957344e-03,0,0.770910,0.799171,1.000138,nan,3.711883e-05,16
28,1.58489319e-02,0,0.767542,0.797895,0.995768,nan,3.808370e-05,16
28,3.98107171e-02,0,0.774220,0.799647,1.004433,nan,4.219367e-05,16
28,1.00000000e-01,0,0.762752,0.793937,0.989554,nan,6.002349e-05,16
30,0.0,1,0.754830,0.783375,1.0,nan,4.225772e-05,16
30,1.00000000e-03,0,0.754381,0.782802,0.999405,nan,4.245496e-05,16
30,2.51188643e-03,0,0.754173,0.783724,0.999129,nan,4.251287e-05,16
30,6.30957344e-03,0,0.755546,0.784142,1.000948,nan,4.221548e-05,16
30,1.58489319e-02,0,0.755020,0.785157,1.000251,nan,4.253999e-05,16
30,3.98107171e-02,0,0.755210,0.785492,1.000503,nan,4.525901e-05,16
30,1.00000000e-01,0,0.727122,0.760056,0.963292,nan,6.538988e-05,16
32,0.0,1,0.778596,0.811386,1.0,nan,3.884804e-05,16
32,1.00000000e-03,0,0.778167,0.810592,0.999450,nan,3.928457e-05,16
32,2.51188643e-03,0,0.778913,0.810613,1.000407,nan,3.921807e-05,16
32,6.30957344e-03,0,0.778730,0.810534,1.000172,nan,3.944216e-05,16
32,1.58489319e-02,0,0.778890,0.810801,1.000378,nan,4.021096e-05,16
32,3.98107171e-02,0,0.776489,0.808150,0.997294,nan,4.487184e-05,16
32,1.00000000e-01,0,0.754571,0.783560,0.969143,nan,6.719873e-05,16
34,0.0,1,0.777728,0.805556,1.0,nan,4.101810e-05,16
34,1.00000000e-03,0,0.775253,0.804435,0.996818,nan,4.106060e-05,16
34,2.51188643e-03,0,0.780464,0.806704,1.003518,nan,4.134643e-05,16
34,6.30957344e-03,0,0.779749,0.806123,1.002599,nan,4.153348e-05,16
34,1.58489319e-02,0,0.778202,0.802428,1.000610,nan,4.183903e-05,16
34,3.98107171e-02,0,0.770104,0.797474,0.990198,nan,4.610248e-05,16
34,1.00000000e-01,0,0.759655,0.787982,0.976762,nan,7.028609e-05,16
36,0.0,1,0.764296,0.798019,1.0,nan,4.344473e-05,16
36,1.00000000e-03,0,0.763352,0.797369,0.998764,nan,4.380486e-05,16
36,2.51188643e-03,0,0.765174,0.797244,1.001148,nan,4.397398e-05,16
36,6.30957344e-03,0,0.764722,0.797681,1.000557,nan,4.380536e-05,16
36,1.58489319e-02,0,0.765120,0.797574,1.001078,nan,4.443290e-05,16
36,3.98107171e-02,0,0.761944,0.793573,0.996923,nan,4.995430e-05,16
36,1.00000000e-01,0,0.760731,0.790332,0.995335,nan,7.589450e-05,16
38,0.0,1,0.778526,0.797172,1.0,nan,4.036179e-05,16
38,1.00000000e-03,0,0.778343,0.796539,0.999765,nan,4.066163e-05,16
38,2.51188643e-03,0,0.778186,0.796593,0.999563,nan,4.075685e-05,16
38,6.30957344e-03,0,0.777466,0.796449,0.998638,nan,4.083230e-05,16
38,1.58489319e-02,0,0.777862,0.797109,0.999147,nan,4.196057e-05,16
38,3.98107171e-02,0,0.774649,0.794420,0.995019,nan,4.781506e-05,16
38,1.00000000e-01,0,0.751119,0.773827,0.964796,nan,7.323262e-05,16
40,0.0,1,0.812758,0.836469,1.0,nan,4.173131e-05,16
40,1.00000000e-03,0,0.812015,0.836320,0.999086,nan,4.214119e-05,16
40,2.51188643e-03,0,0.810943,0.835654,0.997767,nan,4.189349e-05,16
40,6.30957344e-03,0,0.809177,0.833421,0.995594,nan,4.211751e-05,16
40,1.58489319e-02,0,0.811327,0.834768,0.998240,nan,4.288623e-05,16
40,3.98107171e-02,0,0.808957,0.834356,0.995323,nan,4.811343e-05,16
40,1.00000000e-01,0,0.779404,0.807237,0.958962,nan,7.104171e-05,16
42,0.0,1,0.806723,0.835736,1.0,nan,3.867025e-05,16
42,1.00000000e-03,0,0.806975,0.835715,1.000313,nan,3.901018e-05,16
42,2.51188643e-03,0,0.804454,0.834148,0.997188,nan,3.924377e-05,16
42,6.30957344e-03,0,0.806336,0.835271,0.999521,nan,3.928327e-05,16
42,1.58489319e-02,0,0.804317,0.834679,0.997018,nan,4.067917e-05,16
42,3.98107171e-02,0,0.798803,0.830227,0.990183,nan,4.782526e-05,16
42,1.00000000e-01,0,0.791643,0.819649,0.981307,nan,7.378388e-05,16
44,0.0,1,0.793118,0.819149,1.0,nan,3.713428e-05,16
44,1.00000000e-03,0,0.793847,0.819298,1.000919,nan,3.754255e-05,16
44,2.51188643e-03,0,0.794384,0.820037,1.001597,nan,3.750355e-05,16
44,6.30957344e-03,0,0.793611,0.819382,1.000622,nan,3.764084e-05,16
44,1.58489319e-02,0,0.792905,0.818305,0.999731,nan,3.886468e-05,16
44,3.98107171e-02,0,0.792988,0.819781,0.999837,nan,4.488072e-05,16
44,1.00000000e-01,0,0.780209,0.805343,0.983725,nan,7.316470e-05,16
46,0.0,1,0.796201,0.817971,1.0,nan,4.211247e-05,16
46,1.00000000e-03,0,0.796734,0.819211,1.000669,nan,4.245246e-05,16
46,2.51188643e-03,0,0.794685,0.816556,0.998096,nan,4.262106e-05,16
46,6.30957344e-03,0,0.796097,0.816951,0.999869,nan,4.283208e-05,16
46,1.58489319e-02,0,0.793888,0.816602,0.997095,nan,4.409122e-05,16
46,3.98107171e-02,0,0.789238,0.811379,0.991254,nan,4.966032e-05,16
46,1.00000000e-01,0,0.762071,0.788430,0.957134,nan,7.808143e-05,16
48,0.0,1,0.822127,0.840991,1.0,nan,4.321732e-05,16
48,1.00000000e-03,0,0.820534,0.840439,0.998063,nan,4.347240e-05,16
48,2.51188643e-03,0,0.824043,0.842182,1.002332,nan,4.339858e-05,16
48,6.30957344e-03,0,0.819038,0.837804,0.996244,nan,4.383240e-05,16
48,1.58489319e-02,0,0.816946,0.838900,0.993698,nan,4.456991e-05,16
48,3.98107171e-02,0,0.812117,0.834492,0.987824,nan,5.068309e-05,16
48,1.00000000e-01,0,0.808093,0.830812,0.982930,nan,8.254260e-05,16
50,0.0,1,0.789853,0.819938,1.0,nan,3.907356e-05,16
50,1.00000000e-03,0,0.789282,0.820135,0.999276,nan,3.932350e-05,16
50,2.51188643e-03,0,0.788923,0.819681,0.998822,nan,3.955166e-05,16
50,6.30957344e-03,0,0.787851,0.818082,0.997465,nan,3.955604e-05,16
50,1.58489319e-02,0,0.784955,0.816716,0.993798,nan,4.104747e-05,16
50,3.98107171e-02,0,0.785080,0.814895,0.993956,nan,4.848174e-05,16
50,1.00000000e-01,0,0.772804,0.804429,0.978414,nan,8.048099e-05,16
52,0.0,1,0.791270,0.834855,1.0,nan,4.377241e-05,16
52,1.00000000e-03,0,0.790467,0.835311,0.998985,nan,4.412003e-05,16
52,2.51188643e-03,0,0.789840,0.833600,0.998192,nan,4.428858e-05,16
52,6.30957344e-03,0,0.789814,0.834137,0.998160,nan,4.459343e-05,16
52,1.58489319e-02,0,0.789902,0.835488,0.998271,nan,4.615889e-05,16
52,3.98107171e-02,0,0.793335,0.835634,1.002610,nan,5.227729e-05,16
52,1.00000000e-01,0,0.767593,0.815690,0.970077,nan,8.187041e-05,16
54,0.0,1,0.783200,0.815220,1.0,nan,4.261465e-05,16
54,1.00000000e-03,0,0.783909,0.815404,1.000904,nan,4.310667e-05,16
54,2.51188643e-03,0,0.781881,0.812929,0.998315,nan,4.289875e-05,16
54,6.30957344e-03,0,0.785661,0.815119,1.003142,nan,4.349104e-05,16
54,1.58489319e-02,0,0.785325,0.816242,1.002713,nan,4.454377e-05,16
54,3.98107171e-02,0,0.776568,0.807537,0.991532,nan,5.159568e-05,16
54,1.00000000e-01,0,0.770516,0.797716,0.983805,nan,8.561590e-05,16
56,0.0,1,0.792215,0.817425,1.0,nan,4.509310e-05,16
56,1.00000000e-03,0,0.791455,0.816856,0.999042,nan,4.564936e-05,16
56,2.51188643e-03,0,0.790356,0.815679,0.997654,nan,4.556062e-05,16
56,6.30957344e-03,0,0.791168,0.818893,0.998679,nan,4.567152e-05,16
56,1.58489319e-02,0,0.791567,0.816107,0.999182,nan,4.690060e-05,16
56,3.98107171e-02,0,0.789620,0.814902,0.996724,nan,5.396103e-05,16
56,1.00000000e-01,0,0.779017,0.803443,0.983341,nan,8.901750e-05,16
58,0.0,1,0.766206,0.796994,1.0,nan,4.170844e-05,16
58,1.00000000e-03,0,0.767766,0.795542,1.002036,nan,4.214683e-05,16
58,2.51188643e-03,0,0.766308,0.796334,1.000133,nan,4.222711e-05,16
58,6.30957344e-03,0,0.767681,0.796453,1.001925,nan,4.224458e-05,16
58,1.58489319e-02,0,0.767787,0.797541,1.002064,nan,4.405823e-05,16
58,3.98107171e-02,0,0.767771,0.797329,1.002042,nan,5.027850e-05,16
58,1.00000000e-01,0,0.742605,0.767900,0.969197,nan,8.302631e-05,16
60,0.0,1,0.775762,0.803994,1.0,nan,4.756352e-05,16
60,1.00000000e-03,0,0.774829,0.803235,0.998797,nan,4.798771e-05,16
60,2.51188643e-03,0,0.775341,0.804507,0.999457,nan,4.793273e-05,16
60,6.30957344e-03,0,0.775241,0.804212,0.999329,nan,4.785414e-05,16
60,1.58489319e-02,0,0.775781,0.803423,1.000024,nan,4.940188e-05,16
60,3.98107171e-02,0,0.773091,0.802684,0.996556,nan,5.618229e-05,16
60,1.00000000e-01,0,0.749154,0.774119,0.965700,nan,9.369056e-05,16
62,0.0,1,0.789617,0.826161,1.0,nan,4.508905e-05,16
62,1.00000000e-03,0,0.788305,0.826549,0.998338,nan,4.566337e-05,16
62,2.51188643e-03,0,0.790400,0.826347,1.000991,nan,4.566924e-05,16
62,6.30957344e-03,0,0.788708,0.825663,0.998848,nan,4.589139e-05,16
62,1.58489319e-02,0,0.792476,0.827076,1.003621,nan,4.708645e-05,16
62,3.98107171e-02,0,0.792921,0.824461,1.004184,nan,5.565063e-05,16
62,1.00000000e-01,0,0.788735,0.819003,0.998883,nan,9.027099e-05,16
64,0.0,1,0.795007,0.819384,1.0,nan,4.215665e-05,16
64,1.00000000e-03,0,0.793215,0.818841,0.997746,nan,4.274036e-05,16
64,2.51188643e-03,0,0.793319,0.818258,0.997877,nan,4.267894e-05,16
64,6.30957344e-03,0,0.795685,0.819151,1.000853,nan,4.294759e-05,16
64,1.58489319e-02,0,0.794673,0.820437,0.999581,nan,4.466109e-05,16
64,3.98107171e-02,0,0.786038,0.812695,0.988719,nan,5.152956e-05,16
64,1.00000000e-01,0,0.784179,0.812746,0.986381,nan,8.691171e-05,16
66,0.0,1,0.785249,0.812195,1.0,nan,4.699289e-05,16
66,1.00000000e-03,0,0.785017,0.812118,0.999705,nan,4.742537e-05,16
66,2.51188643e-03,0,0.785524,0.812235,1.000351,nan,4.736976e-05,16
66,6.30957344e-03,0,0.785559,0.812540,1.000395,nan,4.764209e-05,16
66,1.58489319e-02,0,0.785092,0.810168,0.999800,nan,4.953509e-05,16
66,3.98107171e-02,0,0.784286,0.810711,0.998774,nan,5.822518e-05,16
66,1.00000000e-01,0,0.766813,0.798697,0.976522,nan,9.497398e-05,16
68,0.0,1,0.797854,0.824196,1.0,nan,4.096451e-05,16
68,1.00000000e-03,0,0.795136,0.823563,0.996594,nan,4.147403e-05,16
68,2.51188643e-03,0,0.795301,0.824555,0.996800,nan,4.135212e-05,16
68,6.30957344e-03,0,0.797671,0.824697,0.999771,nan,4.203022e-05,16
68,1.58489319e-02,0,0.797504,0.825453,0.999562,nan,4.342820e-05,16
68,3.98107171e-02,0,0.801063,0.826920,1.004021,nan,5.265648e-05,16
68,1.00000000e-01,0,0.765667,0.791754,0.959658,nan,9.330610e-05,16
70,0.0,1,0.794451,0.828592,1.0,nan,4.470665e-05,16
70,1.00000000e-03,0,0.793787,0.828187,0.999164,nan,4.498620e-05,16
70,2.51188643e-03,0,0.796227,0.829555,1.002235,nan,4.510008e-05,16
70,6.30957344e-03,0,0.795458,0.828909,1.001268,nan,4.545877e-05,16
70,1.58489319e-02,0,0.794504,0.827331,1.000067,nan,4.658476e-05,16
70,3.98107171e-02,0,0.793946,0.828422,0.999365,nan,5.544066e-05,16
70,1.00000000e-01,0,0.753974,0.788374,0.949050,nan,9.505890e-05,16
72,0.0,1,0.782277,0.813239,1.0,nan,4.814503e-05,16
72,1.00000000e-03,0,0.782830,0.814132,1.000707,nan,4.849542e-05,16
72,2.51188643e-03,0,0.781913,0.814075,0.999535,nan,4.894408e-05,16
72,6.30957344e-03,0,0.781084,0.813157,0.998476,nan,4.903529e-05,16
72,1.58489319e-02,0,0.776498,0.810054,0.992614,nan,5.039147e-05,16
72,3.98107171e-02,0,0.777971,0.810486,0.994496,nan,5.851258e-05,16
72,1.00000000e-01,0,0.753629,0.787997,0.963379,nan,1.001965e-04,16
74,0.0,1,0.807994,0.830896,1.0,nan,5.567191e-05,16
74,1.00000000e-03,0,0.806725,0.830287,0.998430,nan,5.612964e-05,16
74,2.51188643e-03,0,0.807487,0.829717,0.999373,nan,5.636290e-05,16
74,6.30957344e-03,0,0.807845,0.831886,0.999817,nan,5.592160e-05,16
74,1.58489319e-02,0,0.808443,0.833966,1.000556,nan,5.806008e-05,16
74,3.98107171e-02,0,0.806519,0.830798,0.998175,nan,6.713833e-05,16
74,1.00000000e-01,0,0.798099,0.816274,0.987755,nan,1.064318e-04,16
76,0.0,1,0.799014,0.822257,1.0,nan,4.551499e-05,16
76,1.00000000e-03,0,0.799053,0.821555,1.000049,nan,4.591332e-05,16
76,2.51188643e-03,0,0.798722,0.822229,0.999635,nan,4.621290e-05,16
76,6.30957344e-03,0,0.798495,0.821681,0.999351,nan,4.598767e-05,16
76,1.58489319e-02,0,0.800648,0.823089,1.002045,nan,4.829554e-05,16
76,3.98107171e-02,0,0.789377,0.818756,0.987939,nan,5.726731e-05,16
76,1.00000000e-01,0,0.753640,0.787110,0.943213,nan,1.031508e-04,16
78,0.0,1,0.794784,0.834354,1.0,nan,4.491566e-05,16
78,1.00000000e-03,0,0.795150,0.833774,1.000460,nan,4.527016e-05,16
78,2.51188643e-03,0,0.796678,0.836133,1.002383,nan,4.536723e-05,16
78,6.30957344e-03,0,0.792849,0.834994,0.997565,nan,4.545233e-05,16
78,1.58489319e-02,0,0.792358,0.832709,0.996947,nan,4.691898e-05,16
78,3.98107171e-02,0,0.794835,0.834655,1.000064,nan,5.745640e-05,16
78,1.00000000e-01,0,0.750969,0.797540,0.944871,nan,9.867066e-05,16
80,0.0,1,0.796007,0.826353,1.0,nan,4.458187e-05,16
80,1.00000000e-03,0,0.797940,0.826841,1.002428,nan,4.522248e-05,16
80,2.51188643e-03,0,0.797079,0.826936,1.001347,nan,4.504018e-05,16
80,6.30957344e-03,0,0.793474,0.824666,0.996818,nan,4.515457e-05,16
80,1.58489319e-02,0,0.793949,0.825754,0.997415,nan,4.702192e-05,16
80,3.98107171e-02,0,0.791638,0.822761,0.994512,nan,5.613636e-05,16
80,1.00000000e-01,0,0.764632,0.799497,0.960585,nan,1.005245e-04,16
82,0.0,1,0.823418,0.846031,1.0,nan,4.891837e-05,16
82,1.00000000e-03,0,0.822277,0.845106,0.998614,nan,4.947816e-05,16
82,2.51188643e-03,0,0.821606,0.845178,0.997799,nan,4.937360e-05,16
82,6.30957344e-03,0,0.821974,0.845626,0.998246,nan,4.967660e-05,16
82,1.58489319e-02,0,0.819962,0.844596,0.995803,nan,5.145859e-05,16
82,3.98107171e-02,0,0.817932,0.844415,0.993337,nan,6.147019e-05,16
82,1.00000000e-01,0,0.781756,0.812485,0.949403,nan,1.050478e-04,16
84,0.0,1,0.801639,0.829154,1.0,nan,4.610626e-05,16
84,1.00000000e-03,0,0.803336,0.829204,1.002117,nan,4.649427e-05,16
84,2.51188643e-03,0,0.802405,0.827172,1.000956,nan,4.660448e-05,16
84,6.30957344e-03,0,0.800579,0.828570,0.998677,nan,4.697120e-05,16
84,1.58489319e-02,0,0.800188,0.827123,0.998189,nan,4.890359e-05,16
84,3.98107171e-02,0,0.797148,0.824349,0.994398,nan,5.836488e-05,16
84,1.00000000e-01,0,0.794370,0.818578,0.990932,nan,9.953969e-05,16
86,0.0,1,0.803042,0.828833,1.0,nan,4.841377e-05,16
86,1.00000000e-03,0,0.801195,0.828437,0.997700,nan,4.904376e-05,16
86,2.51188643e-03,0,0.800648,0.827721,0.997019,nan,4.890469e-05,16
86,6.30957344e-03,0,0.799586,0.826652,0.995696,nan,4.938463e-05,16
86,1.58489319e-02,0,0.802359,0.829012,0.999150,nan,5.062288e-05,16
86,3.98107171e-02,0,0.798437,0.823109,0.994266,nan,6.236113e-05,16
86,1.00000000e-01,0,0.769234,0.800929,0.957900,nan,1.110222e-04,16
88,0.0,1,0.788583,0.816338,1.0,nan,4.656067e-05,16
88,1.00000000e-03,0,0.787240,0.815333,0.998297,nan,4.715353e-05,16
88,2.51188643e-03,0,0.788927,0.817766,1.000437,nan,4.712517e-05,16
88,6.30957344e-03,0,0.789999,0.816059,1.001797,nan,4.746711e-05,16
88,1.58489319e-02,0,0.785724,0.816010,0.996375,nan,5.002855e-05,16
88,3.98107171e-02,0,0.781814,0.812434,0.991416,nan,6.086037e-05,16
88,1.00000000e-01,0,0.764282,0.795866,0.969185,nan,1.063791e-04,16
90,0.0,1,0.799514,0.822188,1.0,nan,4.722796e-05,16
90,1.00000000e-03,0,0.802153,0.824060,1.003301,nan,4.810124e-05,16
90,2.51188643e-03,0,0.800218,0.822021,1.000880,nan,4.754725e-05,16
90,6.30957344e-03,0,0.800553,0.822783,1.001300,nan,4.830356e-05,16
90,1.58489319e-02,0,0.801727,0.825016,1.002768,nan,5.003719e-05,16
90,3.98107171e-02,0,0.797178,0.816449,0.997078,nan,5.960153e-05,16
90,1.00000000e-01,0,0.774079,0.808304,0.968187,nan,1.102414e-04,16
92,0.0,1,0.791645,0.825188,1.0,nan,4.604012e-05,16
92,1.00000000e-03,0,0.791259,0.825183,0.999512,nan,4.665277e-05,16
92,2.51188643e-03,0,0.791141,0.823985,0.999363,nan,4.632890e-05,16
92,6.30957344e-03,0,0.793893,0.825375,1.002839,nan,4.712087e-05,16
92,1.58489319e-02,0,0.789925,0.823522,0.997827,nan,4.907204e-05,16
92,3.98107171e-02,0,0.789437,0.824377,0.997210,nan,5.971547e-05,16
92,1.00000000e-01,0,0.765252,0.804488,0.966661,nan,1.053408e-04,16
94,0.0,1,0.798298,0.828223,1.0,nan,4.414029e-05,16
94,1.00000000e-03,0,0.799099,0.827810,1.001003,nan,4.465198e-05,16
94,2.51188643e-03,0,0.800776,0.828829,1.003103,nan,4.488415e-05,16
94,6.30957344e-03,0,0.800616,0.828996,1.002903,nan,4.478763e-05,16
94,1.58489319e-02,0,0.798220,0.828624,0.999901,nan,4.705166e-05,16
94,3.98107171e-02,0,0.798868,0.830302,1.000713,nan,5.745923e-05,16
94,1.00000000e-01,0,0.784323,0.815506,0.982493,nan,1.005203e-04,16
96,0.0,1,0.791708,0.820834,1.0,nan,4.539335e-05,16
96,1.00000000e-03,0,0.791511,0.820777,0.999751,nan,4.609349e-05,16
96,2.51188643e-03,0,0.790573,0.820424,0.998567,nan,4.613169e-05,16
96,6.30957344e-03,0,0.789770,0.821141,0.997553,nan,4.626376e-05,16
96,1.58489319e-02,0,0.787742,0.818396,0.994991,nan,4.898609e-05,16
96,3.98107171e-02,0,0.787249,0.818383,0.994368,nan,5.875374e-05,16
96,1.00000000e-01,0,0.753071,0.781743,0.951198,nan,1.046131e-04,16
98,0.0,1,0.802465,0.834172,1.0,nan,4.480037e-05,16
98,1.00000000e-03,0,0.802843,0.833638,1.000470,nan,4.518365e-05,16
98,2.51188643e-03,0,0.801908,0.834005,0.999305,nan,4.537146e-05,16
98,6.30957344e-03,0,0.803674,0.834976,1.001506,nan,4.602131e-05,16
98,1.58489319e-02,0,0.805429,0.835278,1.003693,nan,4.799887e-05,16
98,3.98107171e-02,0,0.793365,0.827191,0.988660,nan,5.673042e-05,16
98,1.00000000e-01,0,0.761831,0.799319,0.949363,nan,1.059423e-04,16
100,0.0,1,0.793104,0.830059,1.0,nan,4.587836e-05,16
100,1.00000000e-03,0,0.792388,0.829712,0.999098,nan,4.638896e-05,16
100,2.51188643e-03,0,0.792687,0.829940,0.999475,nan,4.640901e-05,16
