scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,template_icp_chamfer
rotation,80,different_subject,id0478,original,id0478_GTready_original,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5344616174697876,0.0035949894227087498,0.0028924858197569847
rotation,81,different_subject,id0478,original,id0478_GTready_original,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5718603730201721,0.008424310013651848,0.005756789352744818
rotation,82,different_subject,id0478,original,id0478_GTready_original,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.4961226284503937,0.004054965451359749,0.003965418320149183
rotation,83,different_subject,id0478,original,id0478_GTready_original,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5698157548904419,0.004080726765096188,0.004337663296610117
rotation,84,different_subject,id0478,original,id0478_GTready_original,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5807110071182251,0.006328450050204992,0.0029799954500049353
rotation,85,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.43146517872810364,0.004749675281345844,0.0034304019063711166
rotation,86,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.3799228072166443,0.004336578771471977,0.005870985798537731
rotation,87,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.39752107858657837,0.002426337916404009,0.002923909341916442
rotation,88,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,original,id0485_GTready_original,0.34237438440322876,0.3935397267341614,0.0022777006961405277,0.002130173146724701
rotation,89,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.4095536470413208,0.003101916052401066,0.0024906632024794817
rotation,90,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5147213935852051,0.0046971458941698074,0.002437504706904292
rotation,91,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5441163182258606,0.007548552472144365,0.006118437275290489
rotation,92,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.482639342546463,0.0037993467412889004,0.0037218027282506227
rotation,93,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,original,id0489_GTready_original,0.4157305955886841,0.5439876317977905,0.003973022103309631,0.00345633621327579
rotation,94,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5459257364273071,0.0052683716639876366,0.003807607339695096
rotation,95,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4025020897388458,0.00656721368432045,0.0047466205433011055
rotation,96,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.32141005992889404,0.002095696981996298,0.0048922463320195675
rotation,97,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3307066559791565,0.0011029827874153852,0.0021412456408143044
rotation,98,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,original,id0485_GTready_original,0.34237438440322876,0.3364461064338684,0.001081219408661127,0.0021372728515416384
rotation,99,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.3446921110153198,0.0012971184914931655,0.0014529608888551593
rotation,100,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4919300079345703,0.005427512340247631,0.0038322433829307556
rotation,101,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5016324520111084,0.004247136879712343,0.004252080339938402
rotation,102,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.4539889991283417,0.00185981928370893,0.0023619704879820347
rotation,103,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,original,id0489_GTready_original,0.4157305955886841,0.5247241854667664,0.0021832529455423355,0.002583160065114498
rotation,104,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5048611760139465,0.0019371079979464412,0.003356870263814926
rotation,105,different_subject,id0485,crop,id0485_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.41266757249832153,0.017897987738251686,0.01399021502584219
rotation,106,different_subject,id0485,crop,id0485_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.42969000339508057,0.011522066779434681,0.010365225374698639
