subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,remesh,noisy,0.322800,0.397332,0.002422,1,
id0001,id0018,remesh,noisy,0.366204,0.473094,0.004091,1,
id0001,id0020,remesh,noisy,0.345168,0.479211,0.004155,1,
id0001,id0026,remesh,noisy,0.465494,0.533881,0.002805,1,
id0001,id0027,remesh,noisy,0.364464,0.427588,0.002673,1,
id0001,id0041,remesh,noisy,0.287332,0.360380,0.001820,1,
id0001,id0042,remesh,noisy,0.491159,0.553071,0.003228,1,
id0001,id0045,remesh,noisy,0.360608,0.293399,0.001160,1,
id0001,id0048,remesh,noisy,0.335410,0.365098,0.002976,1,
id0001,id0056,remesh,noisy,0.350707,0.426095,0.001936,1,
id0001,id0062,remesh,noisy,0.483203,0.461181,0.002514,1,
id0001,id0069,remesh,noisy,0.345951,0.472132,0.003010,1,
id0001,id0071,remesh,noisy,0.455894,0.461917,0.003563,1,
id0001,id0072,remesh,noisy,0.337381,0.366027,0.001980,1,
id0001,id0075,remesh,noisy,0.409765,0.453198,0.002399,1,
id0001,id0080,remesh,noisy,0.454938,0.488065,0.002649,1,
id0001,id0081,remesh,noisy,0.402132,0.464560,0.002191,1,
id0001,id0086,remesh,noisy,0.362781,0.429097,0.002729,1,
id0001,id0088,remesh,noisy,0.287890,0.401978,0.003105,1,
id0001,id0097,remesh,noisy,0.271231,0.367229,0.002444,1,
id0001,id0100,remesh,noisy,0.340169,0.384530,0.002483,1,
id0001,id0106,remesh,noisy,0.399704,0.526731,0.003256,1,
id0001,id0107,remesh,noisy,0.313481,0.389462,0.002753,1,
id0001,id0110,remesh,noisy,0.337847,0.386428,0.003034,1,
id0001,id0113,remesh,noisy,0.369655,0.414746,0.002676,1,
id0001,id0115,remesh,noisy,0.352460,0.408091,0.001771,1,
id0001,id0130,remesh,noisy,0.292304,0.315282,0.000832,1,
id0001,id0132,remesh,noisy,0.290086,0.296365,0.001262,1,
id0001,id0136,remesh,noisy,0.364559,0.385767,0.002147,1,
id0001,id0153,remesh,noisy,0.290769,0.405350,0.003079,1,
id0001,id0161,remesh,noisy,0.321011,0.373125,0.002148,1,
id0001,id0169,remesh,noisy,0.339859,0.363462,0.002261,1,
id0001,id0182,remesh,noisy,0.353581,0.443329,0.003239,1,
id0001,id0183,remesh,noisy,0.377801,0.579240,0.004665,1,
id0001,id0186,remesh,noisy,0.276798,0.357784,0.002059,1,
id0001,id0197,remesh,noisy,0.349722,0.401567,0.002422,1,
id0001,id0199,remesh,noisy,0.333997,0.518659,0.003406,1,
id0001,id0206,remesh,noisy,0.582220,0.647671,0.004923,1,
