subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,up60k,noisy,0.322800,0.384438,0.002882,1,
id0001,id0018,up60k,noisy,0.366204,0.466273,0.005327,1,
id0001,id0020,up60k,noisy,0.345168,0.462288,0.005617,1,
id0001,id0026,up60k,noisy,0.465494,0.545261,0.002595,1,
id0001,id0027,up60k,noisy,0.364464,0.415600,0.002842,1,
id0001,id0041,up60k,noisy,0.287332,0.338780,0.001387,1,
id0001,id0042,up60k,noisy,0.491159,0.564797,0.002464,1,
id0001,id0045,up60k,noisy,0.360608,0.302281,0.001218,1,
id0001,id0048,up60k,noisy,0.335410,0.352586,0.003913,1,
id0001,id0056,up60k,noisy,0.350707,0.432303,0.001224,1,
id0001,id0062,up60k,noisy,0.483203,0.477384,0.001826,1,
id0001,id0069,up60k,noisy,0.345951,0.468086,0.002994,1,
id0001,id0071,up60k,noisy,0.455894,0.466043,0.002640,1,
id0001,id0072,up60k,noisy,0.337381,0.358573,0.001935,1,
id0001,id0075,up60k,noisy,0.409765,0.456173,0.002295,1,
id0001,id0080,up60k,noisy,0.454938,0.503433,0.002418,1,
id0001,id0081,up60k,noisy,0.402132,0.476991,0.002408,1,
id0001,id0086,up60k,noisy,0.362781,0.416399,0.003044,1,
id0001,id0088,up60k,noisy,0.287890,0.392093,0.003539,1,
id0001,id0097,up60k,noisy,0.271231,0.363055,0.002831,1,
id0001,id0100,up60k,noisy,0.340169,0.380916,0.002677,1,
id0001,id0106,up60k,noisy,0.399704,0.530347,0.003244,1,
id0001,id0107,up60k,noisy,0.313481,0.367951,0.003437,1,
id0001,id0110,up60k,noisy,0.337847,0.383172,0.003753,1,
id0001,id0113,up60k,noisy,0.369655,0.412748,0.002415,1,
id0001,id0115,up60k,noisy,0.352460,0.407235,0.001296,1,
id0001,id0130,up60k,noisy,0.292304,0.337184,0.000914,1,
id0001,id0132,up60k,noisy,0.290086,0.300899,0.000966,1,
id0001,id0136,up60k,noisy,0.364559,0.391157,0.002334,1,
id0001,id0153,up60k,noisy,0.290769,0.390106,0.003791,1,
id0001,id0161,up60k,noisy,0.321011,0.367232,0.001823,1,
id0001,id0169,up60k,noisy,0.339859,0.358798,0.001765,1,
id0001,id0182,up60k,noisy,0.353581,0.442593,0.003784,1,
id0001,id0183,up60k,noisy,0.377801,0.547228,0.005779,1,
id0001,id0186,up60k,noisy,0.276798,0.346213,0.001432,1,
id0001,id0197,up60k,noisy,0.349722,0.378264,0.003038,1,
id0001,id0199,up60k,noisy,0.333997,0.493295,0.004139,1,
id0001,id0206,up60k,noisy,0.582220,0.657868,0.004674,1,
id0001,id0207,up60k,noisy,0.366138,0.389621,0.001324,1,
id0001,id0208,up60k,noisy,0.272983,0.287887,0.002278,1,
id0001,id0212,up60k,noisy,0.421550,0.368621,0.003135,1,
id0001,id0220,up60k,noisy,0.352810,0.333971,0.001959,1,
id0001,id0222,up60k,noisy,0.346686,0.301773,0.002751,1,
id0001,id0224,up60k,noisy,0.400929,0.481971,0.002437,1,
id0001,id0233,up60k,noisy,0.285536,0.365439,0.002290,1,
id0001,id0239,up60k,noisy,0.522106,0.594633,0.002950,1,
id0001,id0242,up60k,noisy,0.298460,0.365032,0.002045,1,
id0001,id0246,up60k,noisy,0.385500,0.341487,0.001062,1,
