scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
translation,0.150000,0.000000,0.000000,0.150000,0.000000,0.009500,0.429283,0.416080,0.013203,0.446314,0.423381,0.022933,1,0.511733,0.403222,0.082450,-0.012858,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/translation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/translation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/translation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/translation_sigma0p15/ranking_summary.md
translation,0.200000,0.000000,0.000000,0.200000,0.000000,0.012000,0.391764,0.416705,-0.024941,0.407124,0.422747,-0.015623,0,0.511733,0.403222,0.119969,-0.013484,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/translation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/translation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/translation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/translation_sigma0p20/ranking_summary.md
rotation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511733,0.403222,0.108511,0.520214,0.406753,0.113461,1,0.511733,0.403222,0.000000,0.000000,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p00/ranking_summary.md
rotation,0.020000,0.000000,0.020000,0.000000,1.400000,0.000000,0.499676,0.410412,0.089264,0.512595,0.423484,0.089110,1,0.511733,0.403222,0.012057,-0.007190,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p02/ranking_summary.md
rotation,0.050000,0.000000,0.050000,0.000000,2.000000,0.000000,0.491252,0.408629,0.082623,0.507035,0.420743,0.086292,1,0.511733,0.403222,0.020481,-0.005407,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p05/ranking_summary.md
rotation,0.100000,0.000000,0.100000,0.000000,3.000000,0.000000,0.475638,0.407478,0.068160,0.494447,0.424129,0.070318,1,0.511733,0.403222,0.036095,-0.004256,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p10/ranking_summary.md
rotation,0.150000,0.000000,0.150000,0.000000,4.000000,0.000000,0.455406,0.410451,0.044955,0.474524,0.430381,0.044143,1,0.511733,0.403222,0.056327,-0.007229,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p15/ranking_summary.md
rotation,0.200000,0.000000,0.200000,0.000000,5.000000,0.000000,0.429481,0.410675,0.018806,0.444171,0.434862,0.009309,1,0.511733,0.403222,0.082252,-0.007453,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/rotation_sigma0p20/ranking_summary.md
mixed,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511733,0.403222,0.108511,0.520214,0.406753,0.113461,1,0.511733,0.403222,0.000000,0.000000,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p00/ranking_summary.md
mixed,0.020000,0.020000,0.020000,0.020000,1.400000,0.003000,0.493609,0.463925,0.029685,0.506744,0.486240,0.020504,1,0.511733,0.403222,0.018124,-0.060703,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p02/ranking_summary.md
mixed,0.050000,0.050000,0.050000,0.050000,2.000000,0.004500,0.449186,0.489077,-0.039891,0.471960,0.518951,-0.046991,0,0.511733,0.403222,0.062547,-0.085855,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p05/ranking_summary.md
mixed,0.100000,0.100000,0.100000,0.100000,3.000000,0.007000,0.362153,0.463479,-0.101326,0.399167,0.493235,-0.094068,0,0.511733,0.403222,0.149580,-0.060257,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p10/ranking_summary.md
mixed,0.150000,0.150000,0.150000,0.150000,4.000000,0.009500,0.284595,0.420339,-0.135744,0.312795,0.448748,-0.135954,0,0.511733,0.403222,0.227138,-0.017117,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p15/ranking_summary.md
mixed,0.200000,0.200000,0.200000,0.200000,5.000000,0.012000,0.216012,0.381055,-0.165043,0.237352,0.402602,-0.165250,0,0.511733,0.403222,0.295721,0.022166,35,70,1190,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_recheck/shot75_cleanbias_meshpair_best_by_xtopo_forced_mixedaug_perturb_postperturb_icp/mixed_sigma0p20/ranking_summary.md
