scenario,reference_metric,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs
clean,gt_vertex_mean_l2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000,0.111549,0.597833,-0.486284,0.115549,0.586700,-0.471151,0,104,208,5356,10712,5356
mixed,gt_vertex_mean_l2,2.000000e-01,2.000000e-01,2.000000e-01,2.900000,0.007000,0.093476,0.379113,-0.285637,0.091642,0.415110,-0.323468,0,104,208,5356,10712,5356
