scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
translation,0.150000,0.000000,0.000000,0.150000,0.000000,0.009500,0.485662,0.602452,-0.116790,0.488981,0.599849,-0.110869,0,0.531864,0.639175,0.046202,0.036722,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/translation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/translation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/translation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/translation_sigma0p15/ranking_summary.md
translation,0.200000,0.000000,0.000000,0.200000,0.000000,0.012000,0.457030,0.577268,-0.120238,0.461800,0.576029,-0.114229,0,0.531864,0.639175,0.074834,0.061907,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/translation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/translation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/translation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/translation_sigma0p20/ranking_summary.md
rotation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531864,0.639175,-0.107311,0.527528,0.633116,-0.105588,0,0.531864,0.639175,0.000000,0.000000,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p00/ranking_summary.md
rotation,0.020000,0.000000,0.020000,0.000000,1.400000,0.000000,0.513372,0.635987,-0.122615,0.511202,0.631717,-0.120515,0,0.531864,0.639175,0.018492,0.003188,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p02/ranking_summary.md
rotation,0.050000,0.000000,0.050000,0.000000,2.000000,0.000000,0.501169,0.630175,-0.129006,0.500988,0.629645,-0.128657,0,0.531864,0.639175,0.030695,0.009000,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p05/ranking_summary.md
rotation,0.100000,0.000000,0.100000,0.000000,3.000000,0.000000,0.474357,0.611587,-0.137230,0.478480,0.621758,-0.143278,0,0.531864,0.639175,0.057507,0.027588,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p10/ranking_summary.md
rotation,0.150000,0.000000,0.150000,0.000000,4.000000,0.000000,0.440088,0.582002,-0.141913,0.448605,0.604934,-0.156329,0,0.531864,0.639175,0.091776,0.057173,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p15/ranking_summary.md
rotation,0.200000,0.000000,0.200000,0.000000,5.000000,0.000000,0.401469,0.544123,-0.142654,0.413294,0.576087,-0.162793,0,0.531864,0.639175,0.130395,0.095052,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/rotation_sigma0p20/ranking_summary.md
mixed,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531864,0.639175,-0.107311,0.527528,0.633116,-0.105588,0,0.531864,0.639175,0.000000,0.000000,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p00/ranking_summary.md
mixed,0.020000,0.020000,0.020000,0.020000,1.400000,0.003000,0.510694,0.639612,-0.128917,0.512433,0.626612,-0.114178,0,0.531864,0.639175,0.021170,-0.000437,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p02/ranking_summary.md
mixed,0.050000,0.050000,0.050000,0.050000,2.000000,0.004500,0.476996,0.627053,-0.150057,0.486990,0.626425,-0.139435,0,0.531864,0.639175,0.054868,0.012122,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p05/ranking_summary.md
mixed,0.100000,0.100000,0.100000,0.100000,3.000000,0.007000,0.377992,0.555300,-0.177307,0.389001,0.598607,-0.209606,0,0.531864,0.639175,0.153872,0.083875,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p10/ranking_summary.md
mixed,0.150000,0.150000,0.150000,0.150000,4.000000,0.009500,0.285421,0.471810,-0.186388,0.283475,0.529995,-0.246520,0,0.531864,0.639175,0.246443,0.167365,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p15/ranking_summary.md
mixed,0.200000,0.200000,0.200000,0.200000,5.000000,0.012000,0.198194,0.392031,-0.193837,0.184907,0.444181,-0.259274,0,0.531864,0.639175,0.333670,0.247144,110,110,5995,5995,5995,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_full_mixed_xtopo_9a81466d_best_by_xtopo_mesh_clean_noicp/mixed_sigma0p20/ranking_summary.md
