scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,rigid_registered_chamfer,nicp_correspondence,cpd_registered_chamfer
translation,11,same_subject,id0478,noisy,id0478_GTready_noisy,id0478,up60k,id0478_GTready_up60k,0.0,0.18220780789852142,0.0007104999385774136,0.0003181561187375337,0.07749109420015361,nan
translation,12,same_subject,id0478,original,id0478_GTready_original,id0478,remesh,id0478_GTready_remesh,0.0,0.1366613358259201,0.0006375307566486299,0.0003245184198021889,0.08516476077817181,nan
translation,13,same_subject,id0478,original,id0478_GTready_original,id0478,up60k,id0478_GTready_up60k,0.0,0.12238752841949463,0.0007066499092616141,0.0005088084144517779,0.09064579208561954,nan
translation,14,same_subject,id0478,remesh,id0478_GTready_remesh,id0478,up60k,id0478_GTready_up60k,0.0,0.08063647896051407,0.0007259933045133948,0.0008885572897270322,0.08768912374578931,nan
translation,15,same_subject,id0485,crop,id0485_GTready_crop,id0485,down8k,id0485_GTready_down8k,0.0,0.24128349125385284,0.012297974899411201,0.010587567463517189,0.12510082386917154,nan
translation,16,same_subject,id0485,crop,id0485_GTready_crop,id0485,noisy,id0485_GTready_noisy,0.0,0.26742640137672424,0.0064084455370903015,0.006844799034297466,0.11290124908701182,nan
translation,17,same_subject,id0485,crop,id0485_GTready_crop,id0485,original,id0485_GTready_original,0.0,0.24163204431533813,0.006713974289596081,0.005167234223335981,0.10178531897980192,nan
translation,18,same_subject,id0485,crop,id0485_GTready_crop,id0485,remesh,id0485_GTready_remesh,0.0,0.2775626480579376,0.007774100638926029,0.004072921816259623,0.10004218081303017,nan
translation,19,same_subject,id0485,crop,id0485_GTready_crop,id0485,up60k,id0485_GTready_up60k,0.0,0.24784976243972778,0.010036008432507515,0.008242731913924217,0.10527573332177687,nan
translation,20,same_subject,id0485,down8k,id0485_GTready_down8k,id0485,noisy,id0485_GTready_noisy,0.0,0.14553555846214294,0.0009804420405998826,0.0005272265989333391,0.08502289170845263,nan
translation,21,same_subject,id0485,down8k,id0485_GTready_down8k,id0485,original,id0485_GTready_original,0.0,0.11780594289302826,0.0014257715083658695,0.0008661610772833228,0.07455278740742524,nan
translation,22,same_subject,id0485,down8k,id0485_GTready_down8k,id0485,remesh,id0485_GTready_remesh,0.0,0.1518237292766571,0.001773440046235919,0.0014547735918313265,0.07942397795234432,nan
translation,23,same_subject,id0485,down8k,id0485_GTready_down8k,id0485,up60k,id0485_GTready_up60k,0.0,0.07771824300289154,0.0004421417834237218,0.0004914073506370187,0.07745114829983601,nan
translation,24,same_subject,id0485,noisy,id0485_GTready_noisy,id0485,original,id0485_GTready_original,0.0,0.08081839233636856,0.00015529023949056864,0.0003607524558901787,0.07924326979186018,nan
translation,25,same_subject,id0485,noisy,id0485_GTready_noisy,id0485,remesh,id0485_GTready_remesh,0.0,0.1961398422718048,0.000832387013360858,0.0006364189321175218,0.08433710466101016,nan
translation,26,same_subject,id0485,noisy,id0485_GTready_noisy,id0485,up60k,id0485_GTready_up60k,0.0,0.15885968506336212,0.0005718609318137169,0.0002682464837562293,0.07679624807955011,nan
translation,27,same_subject,id0485,original,id0485_GTready_original,id0485,remesh,id0485_GTready_remesh,0.0,0.1778542548418045,0.0009518119040876627,0.0005273436545394361,0.08104918961199203,nan
translation,28,same_subject,id0485,original,id0485_GTready_original,id0485,up60k,id0485_GTready_up60k,0.0,0.13120590150356293,0.0008129029884003103,0.00041468668496236205,0.07767316781030703,nan
translation,29,same_subject,id0485,remesh,id0485_GTready_remesh,id0485,up60k,id0485_GTready_up60k,0.0,0.09939819574356079,0.000645361898932606,0.0005843144608661532,0.08475982184099634,nan
translation,30,same_subject,id0489,crop,id0489_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.0,0.23909246921539307,0.014917613938450813,0.015299716964364052,0.13197951209369996,nan
translation,31,same_subject,id0489,crop,id0489_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.0,0.303539901971817,0.00874922052025795,0.011545870453119278,0.12191460196864728,nan
translation,32,same_subject,id0489,crop,id0489_GTready_crop,id0489,original,id0489_GTready_original,0.0,0.24136094748973846,0.008610006421804428,0.006526934914290905,0.1064508465545062,nan
translation,33,same_subject,id0489,crop,id0489_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.0,0.2526775002479553,0.007922505959868431,0.004510830156505108,0.10977032463293382,nan
translation,34,same_subject,id0489,crop,id0489_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.0,0.2464842051267624,0.01256178505718708,0.01457215379923582,0.12298636700236809,nan
translation,35,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.0,0.18025244772434235,0.0008307264070026577,0.0003953773993998766,0.07739889761030788,nan
translation,36,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,original,id0489_GTready_original,0.0,0.12538489699363708,0.0013246963499113917,0.0003471607342362404,0.07913857885439238,nan
translation,37,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.0,0.14026187360286713,0.00206607673317194,0.001690434291958809,0.08239742313860898,nan
translation,38,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.0,0.06335090845823288,0.0003138402826152742,0.00024149184173438698,0.07732395091232466,nan
translation,39,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,original,id0489_GTready_original,0.0,0.10424702614545822,0.0001839703181758523,0.00047609058674424887,0.0804763233277282,nan
translation,40,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.0,0.17678363621234894,0.0009501560125499964,0.0011767077958211303,0.08061592294193917,nan
translation,41,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.0,0.18385019898414612,0.0005736807361245155,0.0002954511728603393,0.07803616447514124,nan
translation,42,same_subject,id0489,original,id0489_GTready_original,id0489,remesh,id0489_GTready_remesh,0.0,0.13303597271442413,0.0007012540590949357,0.0007371567189693451,0.08678719772795102,nan
translation,43,same_subject,id0489,original,id0489_GTready_original,id0489,up60k,id0489_GTready_up60k,0.0,0.13182410597801208,0.0007643674616701901,8.838571375235915e-05,0.07728404934570071,nan
translation,44,same_subject,id0489,remesh,id0489_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.0,0.10284128785133362,0.0009943366749212146,0.0006568154785782099,0.08635924559143833,nan
translation,45,different_subject,id0478,crop,id0478_GTready_crop,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.4695044755935669,0.017314083874225616,0.05947083979845047,0.17627208909199193,nan
translation,46,different_subject,id0478,crop,id0478_GTready_crop,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.4573661684989929,0.010140319354832172,0.012004312127828598,0.12173692118075402,nan
translation,47,different_subject,id0478,crop,id0478_GTready_crop,id0485,original,id0485_GTready_original,0.34237438440322876,0.47111254930496216,0.01072754431515932,0.00845327042043209,0.1156386944394032,nan
translation,48,different_subject,id0478,crop,id0478_GTready_crop,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.5119596719741821,0.011761513538658619,0.00886213593184948,0.1142722546026533,nan
translation,49,different_subject,id0478,crop,id0478_GTready_crop,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.48931124806404114,0.014368143863976002,0.013340801000595093,0.11475066056701563,nan
translation,50,different_subject,id0478,crop,id0478_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5902162194252014,0.024609282612800598,0.021396776661276817,0.1369155944988907,nan
translation,51,different_subject,id0478,crop,id0478_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5780829191207886,0.016086667776107788,0.012412820011377335,0.1293371704018003,nan
translation,52,different_subject,id0478,crop,id0478_GTready_crop,id0489,original,id0489_GTready_original,0.4157305955886841,0.569010317325592,0.01624755933880806,0.015088984742760658,0.1227344803523227,nan
translation,53,different_subject,id0478,crop,id0478_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.6098399758338928,0.01468576304614544,0.03458525985479355,0.15706748658567582,nan
translation,54,different_subject,id0478,crop,id0478_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.6068876385688782,0.021302253007888794,0.016386911273002625,0.13185796492297672,nan
translation,55,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4185052216053009,0.00906858779489994,0.00610052514821291,0.10776641438623626,nan
translation,56,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3421277403831482,0.001109508564695716,0.001203007297590375,0.07857203032020799,nan
translation,57,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,original,id0485_GTready_original,0.34237438440322876,0.372822105884552,0.0013220561668276787,0.0012396529782563448,0.08699368766969601,nan
translation,58,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.41707783937454224,0.0019037005258724093,0.0020041048992425203,0.09014468192248207,nan
translation,59,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.3969009220600128,0.0014229465741664171,0.0010247098980471492,0.08069917386405184,nan
translation,60,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4889223575592041,0.006487424951046705,0.005563146434724331,0.10661823064239538,nan
translation,61,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.4783886969089508,0.0014645218616351485,0.002490364946424961,0.0911348018946606,nan
translation,62,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,original,id0489_GTready_original,0.4157305955886841,0.4862994849681854,0.0014850255101919174,0.0023103212006390095,0.08754015606187654,nan
translation,63,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5219817757606506,0.0019470390398055315,0.001884297002106905,0.08490222007238346,nan
translation,64,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5225183367729187,0.002549349330365658,0.0015800632536411285,0.08411823299008829,nan
translation,65,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4717218577861786,0.0033875207882374525,0.0041780415922403336,0.09821826101446784,nan
translation,66,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.4721737504005432,0.003919904585927725,0.001639090129174292,0.08258579524424009,nan
translation,67,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,original,id0485_GTready_original,0.34237438440322876,0.4459646940231323,0.0014309084508568048,0.0010654963552951813,0.08692811695578578,nan
translation,68,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.5064125657081604,0.002390002366155386,0.0011996929533779621,0.08329905350010933,nan
translation,69,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.4924025535583496,0.002847407478839159,0.0011139234993606806,0.08435121514022688,nan
translation,70,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5518113374710083,0.0026071378961205482,0.002590139862149954,0.09000165182612253,nan
translation,71,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5989225506782532,0.00733394268900156,0.006729426793754101,0.10136579015183733,nan
translation,72,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,original,id0489_GTready_original,0.4157305955886841,0.5522340536117554,0.003296102164313197,0.005096904933452606,0.0948462107648291,nan
translation,73,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5957863926887512,0.0033673022408038378,0.002587576163932681,0.0909710201059664,nan
translation,74,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.6083492636680603,0.005841212347149849,0.0032991566695272923,0.10034937137771088,nan
translation,75,different_subject,id0478,original,id0478_GTready_original,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.410137802362442,0.004085655324161053,0.004555373452603817,0.10187983609156342,nan
translation,76,different_subject,id0478,original,id0478_GTready_original,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.4039604365825653,0.004302911460399628,0.002215375890955329,0.09346246128768343,nan
translation,77,different_subject,id0478,original,id0478_GTready_original,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.35052964091300964,0.0015537119470536709,0.0013571109157055616,0.08906844656314518,nan
translation,78,different_subject,id0478,original,id0478_GTready_original,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.44492286443710327,0.0025899712927639484,0.0021209772676229477,0.09396088178902345,nan
translation,79,different_subject,id0478,original,id0478_GTready_original,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.4265076220035553,0.003097361419349909,0.001352149061858654,0.08348331769073465,nan
translation,80,different_subject,id0478,original,id0478_GTready_original,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.496122807264328,0.0031848731450736523,0.002900297287851572,0.09146703843349759,nan
translation,81,different_subject,id0478,original,id0478_GTready_original,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5428740978240967,0.008028959855437279,0.004028526600450277,0.10528882799105385,nan
translation,82,different_subject,id0478,original,id0478_GTready_original,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.49306318163871765,0.0037513189017772675,0.0032919123768806458,0.09452836545927801,nan
translation,83,different_subject,id0478,original,id0478_GTready_original,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5447823405265808,0.003681325353682041,0.0039015994407236576,0.09986545701741292,nan
translation,84,different_subject,id0478,original,id0478_GTready_original,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5545860528945923,0.0064035579562187195,0.010221200063824654,0.11166980229520795,nan
translation,85,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4409630596637726,0.004653759300708771,0.002609035698696971,0.09682146604359038,nan
translation,86,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.40599873661994934,0.004800654016435146,0.002940064761787653,0.09491969740944581,nan
translation,87,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.35880181193351746,0.002055025426670909,0.0016300138086080551,0.08686215599545032,nan
translation,88,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,original,id0485_GTready_original,0.34237438440322876,0.3931903839111328,0.002186200814321637,0.003017025999724865,0.08813894756612657,nan
translation,89,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.42105570435523987,0.0032055480405688286,0.0028241239488124847,0.08587274441285876,nan
translation,90,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5176236629486084,0.003632219508290291,0.0028517614118754864,0.09910599189277161,nan
translation,91,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5480899810791016,0.00781074957922101,0.012072229757905006,0.1075761308678286,nan
translation,92,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5066143870353699,0.004113988485187292,0.0038667279295623302,0.09879565408345295,nan
translation,93,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,original,id0489_GTready_original,0.4157305955886841,0.5150638818740845,0.0038672492373734713,0.0033021464478224516,0.0975776550931549,nan
translation,94,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5519838333129883,0.00587174016982317,0.004539951216429472,0.08945304513377657,nan
translation,95,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.41093045473098755,0.006803249008953571,0.0057786935940384865,0.10854212173683225,nan
translation,96,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.36361366510391235,0.002290590200573206,0.0017682788893580437,0.08406058984023444,nan
translation,97,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3290881812572479,0.0010621428955346346,0.0010751461377367377,0.08793835069414055,nan
translation,98,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,original,id0485_GTready_original,0.34237438440322876,0.3619212508201599,0.0011867559514939785,0.0010792417451739311,0.07920145697082132,nan
translation,99,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.3961242139339447,0.0014250524109229445,0.001381326699629426,0.08907997308685509,nan
translation,100,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4816935956478119,0.004955306649208069,0.004285295959562063,0.10186726632149963,nan
translation,101,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5028531551361084,0.004562067799270153,0.0029644155874848366,0.09826284839389227,nan
translation,102,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.46990466117858887,0.0020598291885107756,0.0016587073914706707,0.08674435118254872,nan
translation,103,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,original,id0489_GTready_original,0.4157305955886841,0.47741028666496277,0.0019541452638804913,0.0019021839834749699,0.09538470746862468,nan
translation,104,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5052748322486877,0.0018705641850829124,0.0020921514369547367,0.090863700154581,nan
translation,105,different_subject,id0485,crop,id0485_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.4052136540412903,0.019068583846092224,0.010769627057015896,0.13158442414025223,nan
translation,106,different_subject,id0485,crop,id0485_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.4209251403808594,0.011933259665966034,0.012360289692878723,0.11921708740490813,nan
translation,107,different_subject,id0485,crop,id0485_GTready_crop,id0489,original,id0489_GTready_original,0.2601737082004547,0.3896810710430145,0.011984436772763729,0.007604917045682669,0.10821032421668672,nan
translation,108,different_subject,id0485,crop,id0485_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.43233442306518555,0.010783558711409569,0.008532244712114334,0.1245184217676072,nan
translation,109,different_subject,id0485,crop,id0485_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.42353391647338867,0.016502659767866135,0.011008203029632568,0.11400414208669712,nan
translation,110,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3370665907859802,0.009993372485041618,0.011827416718006134,0.12072438247585998,nan
translation,111,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3389724791049957,0.0007893838337622583,0.0009303844999521971,0.08285627405752077,nan
translation,112,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,original,id0489_GTready_original,0.2601737082004547,0.3151954412460327,0.0009263341198675334,0.0007162005640566349,0.0809028727938885,nan
translation,113,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.35387110710144043,0.0018076736014336348,0.0016973853344097733,0.08514745612393912,nan
translation,114,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.33080753684043884,0.0011447862489148974,0.000994699657894671,0.08513352087793871,nan
translation,115,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.37117457389831543,0.004849670920521021,0.0038865148089826107,0.09967963828805437,nan
translation,116,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.36442863941192627,0.0031772556249052286,0.0016988837160170078,0.09297827075005566,nan
translation,117,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,original,id0489_GTready_original,0.2601737082004547,0.3265165388584137,0.0009594792500138283,0.0009687213459983468,0.0799751773651,nan
translation,118,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3760443329811096,0.001442178268916905,0.0011693864362314343,0.08424350752011148,nan
translation,119,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.3752705752849579,0.0023668301291763783,0.0010689557529985905,0.07599663810371969,nan
translation,120,different_subject,id0485,original,id0485_GTready_original,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.35014235973358154,0.0050698500126600266,0.00601222924888134,0.10569426012966424,nan
translation,121,different_subject,id0485,original,id0485_GTready_original,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3498747944831848,0.004212088417261839,0.0021754722110927105,0.09714085568604791,nan
translation,122,different_subject,id0485,original,id0485_GTready_original,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3384248614311218,0.0014723893254995346,0.0009567234665155411,0.08358617780873714,nan
translation,123,different_subject,id0485,original,id0485_GTready_original,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.36728039383888245,0.0017918313387781382,0.0009154326980933547,0.08766202498947231,nan
translation,124,different_subject,id0485,original,id0485_GTready_original,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.36303946375846863,0.003186168149113655,0.0009687002748250961,0.09224247722133924,nan
translation,125,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.2973962128162384,0.00632899533957243,0.004911824129521847,0.1003397124729212,nan
translation,126,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.2739349901676178,0.0037653022445738316,0.0032196245156228542,0.09474214519161908,nan
translation,127,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.31080836057662964,0.0019676259253174067,0.0022179968655109406,0.0860540813272066,nan
translation,128,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,original,id0489_GTready_original,0.2601737082004547,0.27663514018058777,0.0016973682213574648,0.0018317453796043992,0.08852266381287452,nan
translation,129,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.2704068422317505,0.002432730980217457,0.002165247453376651,0.08809752558787365,nan
translation,130,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3194562494754791,0.00816632155328989,0.006552047096192837,0.09796622178733083,nan
translation,131,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.29360705614089966,0.002090174239128828,0.001444208319298923,0.08690261061198254,nan
translation,132,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.32990604639053345,0.0009381396230310202,0.0010148696601390839,0.08839907489869822,nan
translation,133,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,original,id0489_GTready_original,0.2601737082004547,0.29902756214141846,0.0008630306110717356,0.0009295326890423894,0.08259556629300936,nan
translation,134,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3220687806606293,0.0010556878987699747,0.001905231038108468,0.08868607376326795,nan
