scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
jitter,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.585670,0.639175,-0.053504,0.600368,0.633116,-0.032748,0,0.585670,0.639175,0.000000,0.000000,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p00,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p00/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p00/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p00/ranking_summary.md
jitter,0.020000,0.020000,0.000000,0.000000,0.000000,0.000000,0.584480,0.649154,-0.064673,0.600046,0.630484,-0.030438,0,0.585670,0.639175,0.001190,-0.009979,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p02,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p02/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p02/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p02/ranking_summary.md
jitter,0.050000,0.050000,0.000000,0.000000,0.000000,0.000000,0.582298,0.647659,-0.065361,0.599911,0.635451,-0.035539,0,0.585670,0.639175,0.003373,-0.008484,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p05,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p05/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p05/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p05/ranking_summary.md
jitter,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.577080,0.580648,-0.003568,0.599337,0.613865,-0.014528,0,0.585670,0.639175,0.008591,0.058527,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p10,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p10/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p10/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p10/ranking_summary.md
jitter,0.150000,0.150000,0.000000,0.000000,0.000000,0.000000,0.569372,0.483139,0.086233,0.597128,0.539580,0.057548,1,0.585670,0.639175,0.016299,0.156036,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p15,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p15/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p15/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p15/ranking_summary.md
jitter,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.555897,0.380618,0.175279,0.590901,0.432822,0.158079,1,0.585670,0.639175,0.029773,0.258557,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p20,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p20/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p20/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/jitter_sigma0p20/ranking_summary.md
translation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.585670,0.639175,-0.053504,0.600368,0.633116,-0.032748,0,0.585670,0.639175,0.000000,0.000000,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p00,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p00/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p00/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p00/ranking_summary.md
translation,0.020000,0.000000,0.000000,0.020000,0.000000,0.003000,0.538060,0.637243,-0.099182,0.561571,0.630857,-0.069286,0,0.585670,0.639175,0.047610,0.001932,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p02,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p02/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p02/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p02/ranking_summary.md
translation,0.050000,0.000000,0.000000,0.050000,0.000000,0.004500,0.466145,0.633143,-0.166999,0.492092,0.627198,-0.135106,0,0.585670,0.639175,0.119526,0.006032,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p05,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p05/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p05/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p05/ranking_summary.md
translation,0.100000,0.000000,0.000000,0.100000,0.000000,0.007000,0.332314,0.621215,-0.288900,0.337411,0.616695,-0.279284,0,0.585670,0.639175,0.253356,0.017960,110,110,5995,5995,5995,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p10,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p10/ranking_summary.json,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p10/ranking_summary.csv,/equilibrium/lpampaloni/WBES-FaceEmbedding/datasets/FaceVerse/faceverse_ranking_vs_gt_sigma_sweep_neutral_ts_mix79bde38e_best_by_auc_noicp/translation_sigma0p10/ranking_summary.md
