scenario,sample_name,subject_id,topology_label,template_sample_name,rotation_angle_deg,rotation_axis_x,rotation_axis_y,rotation_axis_z,translation_x,translation_y,translation_z,translation_norm
clean,id0478_GTready_crop,id0478,crop,id0478_GTready_up60k,9.599354697018974,-0.9772238552150996,0.212190431600414,0.0029593133946737523,-0.022319313138723373,0.021858155727386475,-0.015722405165433884,0.03497320023922789
clean,id0478_GTready_down8k,id0478,down8k,id0478_GTready_up60k,2.0394165974197658,0.33894999058462866,0.6098493523416794,0.7163774642820042,-0.01731814444065094,0.034304603934288025,0.0009435105021111667,0.03843974752808885
clean,id0478_GTready_noisy,id0478,noisy,id0478_GTready_up60k,1.1632317171868982,0.5407710489773083,0.4599855711600783,0.7042584375870253,-0.00499956589192152,-0.019785523414611816,0.02643618918955326,0.033396626996804187
clean,id0478_GTready_original,id0478,original,id0478_GTready_up60k,2.2242238308339766,-0.31284345027770344,-0.8746099471545912,0.3703868463601067,0.02370721846818924,-0.02385997213423252,0.02040012553334236,0.03933822059423802
clean,id0478_GTready_remesh,id0478,remesh,id0478_GTready_up60k,1.5769393669133018,0.5280675764037921,-0.8268462734596309,0.19357136879442266,0.01647007092833519,-0.013947091065347195,0.009620883502066135,0.023629345842189703
clean,id0478_GTready_up60k,id0478,up60k,id0478_GTready_up60k,1.0873254716468377,-0.27289143749060846,-0.861065565612622,0.4290645115370469,0.009478583000600338,-0.009527643211185932,0.005693565588444471,0.014595759999700123
clean,id0485_GTready_crop,id0485,crop,id0478_GTready_up60k,2.163696342097616,0.8500310196916309,0.4238833389339791,0.31268223572212633,-0.019205287098884583,0.019807446748018265,0.03807715326547623,0.04702177793351426
clean,id0485_GTready_down8k,id0485,down8k,id0478_GTready_up60k,3.7159149281477286,-0.8958608948604593,-0.05885230120873081,0.4404198720564888,0.017987923696637154,0.008173640817403793,-0.021724069491028786,0.02936509830358171
clean,id0485_GTready_noisy,id0485,noisy,id0478_GTready_up60k,2.5074898791348113,-0.6426810447273159,0.5416781933641185,0.541798679937475,-0.008051078766584396,-0.010170545428991318,0.00521233631297946,0.013979567713936172
clean,id0485_GTready_original,id0485,original,id0478_GTready_up60k,3.8403025084174827,-0.9398836198330862,0.07778182137037949,-0.33251882568324015,3.186517278663814e-05,-0.004686946980655193,0.0018425147281959653,0.005036203720296529
clean,id0485_GTready_remesh,id0485,remesh,id0478_GTready_up60k,2.430191325660841,-0.09376661960562524,0.04292684152454926,-0.9946683403649983,0.005846573505550623,-0.0014677742728963494,-0.010076352395117283,0.011741791203328762
clean,id0485_GTready_up60k,id0485,up60k,id0478_GTready_up60k,1.3920561577080288,-0.5344930125896435,-0.7387330408512768,0.4105979954255417,-0.008799091912806034,0.007298512849956751,-0.012423518113791943,0.016883012486955902
clean,id0489_GTready_crop,id0489,crop,id0478_GTready_up60k,2.7806596109990513,0.5193788896396724,-0.814879239861907,-0.25732740514516084,0.016365842893719673,-0.015156414359807968,0.014376808889210224,0.026537715495215147
clean,id0489_GTready_down8k,id0489,down8k,id0478_GTready_up60k,2.0966251649696876,-0.2921628803708013,-0.8166936135629903,0.4976468556103434,-0.018825048580765724,0.04311349242925644,-0.023772409185767174,0.052709421567792694
clean,id0489_GTready_noisy,id0489,noisy,id0478_GTready_up60k,2.304904259638163,-0.7381411412369033,-0.6658252195752433,0.10874020687427871,-0.00326287979260087,0.001978678861632943,-0.0036257978063076735,0.005263835513260428
clean,id0489_GTready_original,id0489,original,id0478_GTready_up60k,4.19147693741224,-0.6716740235050305,-0.5237646673622948,-0.5239509322173487,0.006857522297650576,0.009100888855755329,-0.007684367708861828,0.013744136826755791
clean,id0489_GTready_remesh,id0489,remesh,id0478_GTready_up60k,3.2634181622732528,-0.5159259236797897,-0.7960798170902862,-0.31635006890571754,0.012716935016214848,0.006322504952549934,-0.015002870932221413,0.020658669881929572
clean,id0489_GTready_up60k,id0489,up60k,id0478_GTready_up60k,1.9992437616575416,-0.2936546960979971,-0.6186199596115195,0.7287497959038033,-0.004239960573613644,0.01304758433252573,-0.02653265930712223,0.029869695888776453
translation,id0478_GTready_crop,id0478,crop,id0478_GTready_up60k,3.5141585181370703,-0.6534808050447327,0.2436883215832475,-0.7166441511392022,0.006404805928468704,-0.001747436006553471,0.015259006060659885,0.016640683205253397
translation,id0478_GTready_down8k,id0478,down8k,id0478_GTready_up60k,2.0394165974197658,0.33895001258789104,0.6098492819949414,0.7163775137571831,-0.015373325906693935,0.030086690559983253,0.004538682289421558,0.03409028798954214
translation,id0478_GTready_noisy,id0478,noisy,id0478_GTready_up60k,1.1632317171868982,0.5407710095826921,0.4599856821378309,0.7042583953515289,-0.009105010889470577,-0.01892068423330784,0.03017929568886757,0.03676524722383929
translation,id0478_GTready_original,id0478,original,id0478_GTready_up60k,0.8377843468102287,0.20833436006222938,-0.9572479652726791,0.2006816568567672,0.01617419347167015,-0.016353612765669823,0.02127048559486866,0.03132856112862529
translation,id0478_GTready_remesh,id0478,remesh,id0478_GTready_up60k,2.828366366317631,0.11964537023141987,-0.9871599840261702,0.1058307673582573,0.016905948519706726,-0.039838872849941254,0.007810965180397034,0.04397679004149956
translation,id0478_GTready_up60k,id0478,up60k,id0478_GTready_up60k,1.0873254716468377,-0.272891429497699,-0.8610655970961836,0.42906445343805305,0.00769565487280488,-0.01119186170399189,0.009258586913347244,0.016437831485771187
translation,id0485_GTready_crop,id0485,crop,id0478_GTready_up60k,2.1207104952645155,0.9546458607160783,0.15991700577616047,0.25115300492179227,0.0003420047287363559,0.014355391263961792,0.04889904335141182,0.05096381722613761
translation,id0485_GTready_down8k,id0485,down8k,id0478_GTready_up60k,3.7159149281477286,-0.89586093739033,-0.05885225011458973,0.4404197923737861,0.015767917037010193,0.00794405397027731,-0.01998296007514,0.02666559383425305
translation,id0485_GTready_noisy,id0485,noisy,id0478_GTready_up60k,2.7317265395384034,-0.5975842567078032,0.3687228200223499,0.7119947599032932,-0.0004677477409131825,-0.013374551199376583,0.00807638093829155,0.015630909659846228
translation,id0485_GTready_original,id0485,original,id0478_GTready_up60k,3.661398469723391,-0.9536518915131337,0.1516053095349356,-0.25993056752571153,-0.003968789707869291,-0.002087211702018976,0.004543960094451904,0.006383989174043572
translation,id0485_GTready_remesh,id0485,remesh,id0478_GTready_up60k,2.4552313539935375,-0.15746495141103076,0.012431550605356058,-0.9874463254408657,0.007282332517206669,-0.004296593833714724,-0.014335017651319504,0.016642890870480487
translation,id0485_GTready_up60k,id0485,up60k,id0478_GTready_up60k,2.9235554823977523,-0.637953418201222,0.7690007367025055,0.04066083073893658,-0.02451377920806408,0.016738230362534523,-0.012174167670309544,0.032082769288136546
translation,id0489_GTready_crop,id0489,crop,id0478_GTready_up60k,3.111906379138068,0.8868129076057499,-0.21005514349586737,0.41163054259222087,-0.005401679780334234,-0.03686423972249031,0.02430817112326622,0.04448637429735646
translation,id0489_GTready_down8k,id0489,down8k,id0478_GTready_up60k,2.0966251649696876,-0.29216287296828075,-0.8166935928704533,0.4976468939150234,-0.01522710733115673,0.03928922116756439,-0.029324550181627274,0.05133650690281852
translation,id0489_GTready_noisy,id0489,noisy,id0478_GTready_up60k,2.5940478117598778,-0.1542336349780097,-0.8572618286820392,-0.4912373590497737,0.017916906625032425,0.008718866854906082,0.0138693330809474,0.02427740888879974
translation,id0489_GTready_original,id0489,original,id0478_GTready_up60k,3.7114068299579634,-0.6337947025606349,-0.6866572772761277,-0.35609838327323473,0.007624522317200899,0.005695509258657694,-0.009119546040892601,0.01318098199198034
translation,id0489_GTready_remesh,id0489,remesh,id0478_GTready_up60k,3.3031901967803616,-0.5227297672167699,-0.7977784620028744,-0.3005047687305971,0.005934637039899826,0.012736422941088676,-0.01291873399168253,0.019087432359473983
translation,id0489_GTready_up60k,id0489,up60k,id0478_GTready_up60k,2.9091575676889043,0.021036968387290068,-0.6397056265860737,0.7683320618555437,-0.004550083074718714,0.01440045889467001,-0.026856154203414917,0.03081119100199671
rotation,id0478_GTready_crop,id0478,crop,id0478_GTready_up60k,3.3891403633992043,-0.6302063718745683,0.2845668904471657,-0.7223998987471718,-0.000460325536550954,0.0002410185697954148,0.01960970275104046,0.0196165856237713
rotation,id0478_GTready_down8k,id0478,down8k,id0478_GTready_up60k,2.2019820404235793,0.060071938375271784,0.06405976896967006,0.9961363903700085,-0.01731814257800579,0.03430460765957832,0.0009435113170184195,0.03843975003346248
rotation,id0478_GTready_noisy,id0478,noisy,id0478_GTready_up60k,0.8888944552325282,0.6123771091820294,-0.39964677461895726,0.6821119641866176,-0.004413952585309744,-0.01348209474235773,0.026003766804933548,0.02962171068849057
rotation,id0478_GTready_original,id0478,original,id0478_GTready_up60k,0.8193637462527661,0.643581676264541,-0.744778211470708,0.1763747195462456,0.015656452625989914,-0.020502904430031776,0.022695792838931084,0.034359752785556516
rotation,id0478_GTready_remesh,id0478,remesh,id0478_GTready_up60k,3.0346717594614137,0.0012367654930804102,-0.937583760540103,0.3477573326079466,0.031180676072835922,-0.03552040457725525,0.0005504523287527263,0.04726771307623469
rotation,id0478_GTready_up60k,id0478,up60k,id0478_GTready_up60k,1.9942450166335992,-0.4705136523063231,-0.8636406310985212,-0.18094685216690753,0.009478586725890636,-0.009527642279863358,0.005693564657121897,0.014595761447697671
rotation,id0485_GTready_crop,id0485,crop,id0478_GTready_up60k,1.725670557864365,0.792502143293925,0.43205221611901273,0.43043145263930827,-0.019205285236239433,0.019807444885373116,0.03807715326547623,0.04702177638812657
rotation,id0485_GTready_down8k,id0485,down8k,id0478_GTready_up60k,3.4434981346100875,-0.896528441731352,-0.050085190166931054,0.4401456882586674,0.01798793487250805,0.008173639886081219,-0.021724069491028786,0.029365104890260084
