scenario,reference_metric,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs
clean,gt_vertex_mean_l2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000,0.374977,0.608244,-0.233267,0.392028,0.602030,-0.210002,0,90,180,4005,8010,4005
rotation,gt_vertex_mean_l2,0.000000e+00,2.000000e-02,0.000000e+00,0.740000,0.000000,0.369406,0.611526,-0.242120,0.386793,0.610473,-0.223681,0,90,180,4005,8010,4005
