subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,crop,down8k,0.322800,0.380213,0.009099,1,
id0001,id0018,crop,down8k,0.366204,0.402214,0.007033,1,
id0001,id0020,crop,down8k,0.345168,0.391682,0.005518,1,
id0001,id0026,crop,down8k,0.465494,0.660316,0.017649,1,
id0001,id0027,crop,down8k,0.364464,0.446120,0.010962,1,
id0001,id0041,crop,down8k,0.287332,0.457956,0.016611,1,
id0001,id0042,crop,down8k,0.491159,0.706280,0.025094,1,
id0001,id0045,crop,down8k,0.360608,0.419700,0.013145,1,
id0001,id0048,crop,down8k,0.335410,0.375512,0.007210,1,
id0001,id0056,crop,down8k,0.350707,0.564902,0.019867,1,
id0001,id0062,crop,down8k,0.483203,0.679316,0.022488,1,
id0001,id0069,crop,down8k,0.345951,0.551813,0.012812,1,
id0001,id0071,crop,down8k,0.455894,0.620209,0.024594,1,
id0001,id0072,crop,down8k,0.337381,0.459262,0.013819,1,
id0001,id0075,crop,down8k,0.409765,0.563006,0.014575,1,
id0001,id0080,crop,down8k,0.454938,0.685566,0.021585,1,
id0001,id0081,crop,down8k,0.402132,0.598047,0.011139,1,
id0001,id0086,crop,down8k,0.362781,0.513746,0.012326,1,
id0001,id0088,crop,down8k,0.287890,0.462647,0.011064,1,
id0001,id0097,crop,down8k,0.271231,0.385509,0.011131,1,
id0001,id0100,crop,down8k,0.340169,0.495513,0.014874,1,
id0001,id0106,crop,down8k,0.399704,0.666141,0.017302,1,
id0001,id0107,crop,down8k,0.313481,0.339387,0.008609,1,
id0001,id0110,crop,down8k,0.337847,0.444813,0.008246,1,
id0001,id0113,crop,down8k,0.369655,0.541945,0.018425,1,
id0001,id0115,crop,down8k,0.352460,0.527083,0.016314,1,
id0001,id0130,crop,down8k,0.292304,0.482398,0.013312,1,
id0001,id0132,crop,down8k,0.290086,0.463135,0.015098,1,
id0001,id0136,crop,down8k,0.364559,0.536788,0.012041,1,
id0001,id0153,crop,down8k,0.290769,0.385124,0.008373,1,
id0001,id0161,crop,down8k,0.321011,0.465125,0.014540,1,
id0001,id0169,crop,down8k,0.339859,0.477795,0.016660,1,
id0001,id0182,crop,down8k,0.353581,0.443826,0.008825,1,
id0001,id0183,crop,down8k,0.377801,0.507493,0.006690,1,
id0001,id0186,crop,down8k,0.276798,0.432958,0.013472,1,
id0001,id0197,crop,down8k,0.349722,0.442184,0.009548,1,
id0001,id0199,crop,down8k,0.333997,0.435455,0.006780,1,
id0001,id0206,crop,down8k,0.582220,0.791862,0.021586,1,
id0001,id0207,crop,down8k,0.366138,0.515601,0.014693,1,
id0001,id0208,crop,down8k,0.272983,0.370757,0.008443,1,
id0001,id0212,crop,down8k,0.421550,0.454734,0.006833,1,
id0001,id0220,crop,down8k,0.352810,0.396878,0.012129,1,
id0001,id0222,crop,down8k,0.346686,0.361682,0.008305,1,
id0001,id0224,crop,down8k,0.400929,0.571855,0.015024,1,
id0001,id0233,crop,down8k,0.285536,0.364834,0.010222,1,
id0001,id0239,crop,down8k,0.522106,0.707671,0.023533,1,
id0001,id0242,crop,down8k,0.298460,0.458406,0.012762,1,
id0001,id0246,crop,down8k,0.385500,0.497662,0.019241,1,
id0001,id0258,crop,down8k,0.322260,0.461891,0.014190,1,
id0001,id0273,crop,down8k,0.281542,0.438493,0.013878,1,
id0001,id0275,crop,down8k,0.283546,0.314124,0.010664,1,
id0001,id0285,crop,down8k,0.310977,0.531326,0.011366,1,
id0001,id0290,crop,down8k,0.412985,0.402631,0.006839,1,
id0001,id0296,crop,down8k,0.295725,0.376130,0.010347,1,
id0001,id0299,crop,down8k,0.273174,0.375804,0.010147,1,
id0001,id0303,crop,down8k,0.274224,0.399891,0.009005,1,
id0001,id0319,crop,down8k,0.418635,0.450848,0.010874,1,
id0001,id0321,crop,down8k,0.346538,0.373578,0.006211,1,
id0001,id0326,crop,down8k,0.362382,0.501232,0.009649,1,
id0001,id0328,crop,down8k,0.260064,0.381351,0.009619,1,
id0001,id0330,crop,down8k,0.382978,0.500261,0.015052,1,
id0001,id0342,crop,down8k,0.302526,0.480729,0.015711,1,
id0001,id0346,crop,down8k,0.364628,0.534267,0.015957,1,
id0001,id0363,crop,down8k,0.316617,0.577600,0.016827,1,
id0001,id0367,crop,down8k,0.400716,0.460606,0.015106,1,
id0001,id0368,crop,down8k,0.278228,0.358023,0.009865,1,
id0001,id0369,crop,down8k,0.323987,0.400240,0.007413,1,
id0001,id0372,crop,down8k,0.441989,0.398868,0.012757,1,
id0001,id0373,crop,down8k,0.348212,0.416480,0.007802,1,
id0001,id0374,crop,down8k,0.441220,0.434682,0.010257,1,
id0001,id0378,crop,down8k,0.309927,0.381332,0.011264,1,
id0001,id0381,crop,down8k,0.386134,0.420253,0.010419,1,
id0001,id0382,crop,down8k,0.362844,0.547030,0.016742,1,
id0001,id0392,crop,down8k,0.343611,0.521663,0.016956,1,
id0001,id0396,crop,down8k,0.337015,0.569859,0.017136,1,
id0001,id0398,crop,down8k,0.483421,0.658947,0.014211,1,
id0001,id0399,crop,down8k,0.220824,0.313989,0.008304,1,
id0001,id0401,crop,down8k,0.325417,0.469451,0.015344,1,
id0001,id0402,crop,down8k,0.362388,0.456773,0.012021,1,
id0001,id0404,crop,down8k,0.394736,0.523294,0.015220,1,
id0001,id0411,crop,down8k,0.380956,0.592307,0.018079,1,
id0001,id0412,crop,down8k,0.338277,0.456564,0.016044,1,
id0001,id0418,crop,down8k,0.458799,0.524147,0.012930,1,
id0001,id0421,crop,down8k,0.292851,0.463963,0.015112,1,
id0001,id0422,crop,down8k,0.320140,0.497721,0.013634,1,
id0001,id0431,crop,down8k,0.344573,0.511364,0.011493,1,
id0001,id0437,crop,down8k,0.401537,0.455771,0.010689,1,
id0001,id0441,crop,down8k,0.291814,0.425702,0.015576,1,
id0001,id0447,crop,down8k,0.306172,0.338568,0.004373,1,
id0001,id0460,crop,down8k,0.293119,0.546069,0.014093,1,
id0001,id0462,crop,down8k,0.310316,0.495712,0.010876,1,
id0001,id0465,crop,down8k,0.345278,0.445545,0.016646,1,
id0001,id0466,crop,down8k,0.330986,0.378886,0.005595,1,
id0001,id0468,crop,down8k,0.465759,0.731327,0.020766,1,
id0001,id0470,crop,down8k,0.426994,0.527957,0.016381,1,
id0001,id0476,crop,down8k,0.308868,0.349796,0.006389,1,
id0001,id0486,crop,down8k,0.323589,0.560061,0.011358,1,
id0001,id0491,crop,down8k,0.320884,0.405540,0.010824,1,
