subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,down8k,original,0.322800,0.396092,0.004705,1,
id0001,id0018,down8k,original,0.366204,0.484359,0.008049,1,
id0001,id0020,down8k,original,0.345168,0.466823,0.008431,1,
id0001,id0026,down8k,original,0.465494,0.555184,0.003661,1,
id0001,id0027,down8k,original,0.364464,0.408908,0.003736,1,
id0001,id0041,down8k,original,0.287332,0.327186,0.001701,1,
id0001,id0042,down8k,original,0.491159,0.562551,0.002909,1,
id0001,id0045,down8k,original,0.360608,0.320735,0.001943,1,
id0001,id0048,down8k,original,0.335410,0.354772,0.006417,1,
id0001,id0056,down8k,original,0.350707,0.424045,0.001388,1,
id0001,id0062,down8k,original,0.483203,0.476450,0.002103,1,
id0001,id0069,down8k,original,0.345951,0.468414,0.004112,1,
id0001,id0071,down8k,original,0.455894,0.476103,0.002745,1,
id0001,id0072,down8k,original,0.337381,0.330457,0.002628,1,
id0001,id0075,down8k,original,0.409765,0.472125,0.003394,1,
id0001,id0080,down8k,original,0.454938,0.497971,0.003149,1,
id0001,id0081,down8k,original,0.402132,0.478059,0.004052,1,
id0001,id0086,down8k,original,0.362781,0.407107,0.004427,1,
id0001,id0088,down8k,original,0.287890,0.373239,0.004968,1,
id0001,id0097,down8k,original,0.271231,0.341058,0.004251,1,
id0001,id0100,down8k,original,0.340169,0.380275,0.003563,1,
id0001,id0106,down8k,original,0.399704,0.520364,0.004253,1,
id0001,id0107,down8k,original,0.313481,0.372216,0.005367,1,
id0001,id0110,down8k,original,0.337847,0.401735,0.005840,1,
id0001,id0113,down8k,original,0.369655,0.411645,0.003061,1,
id0001,id0115,down8k,original,0.352460,0.388224,0.001732,1,
id0001,id0130,down8k,original,0.292304,0.338379,0.001610,1,
id0001,id0132,down8k,original,0.290086,0.292453,0.001612,1,
id0001,id0136,down8k,original,0.364559,0.390852,0.003538,1,
id0001,id0153,down8k,original,0.290769,0.405625,0.005486,1,
id0001,id0161,down8k,original,0.321011,0.381970,0.002441,1,
id0001,id0169,down8k,original,0.339859,0.362219,0.002201,1,
