method,F,subject,within
Deep3DFace,1,id0063,1.8277787555174019
Deep3DFace,1,id0064,2.261779101319437
Deep3DFace,1,id0065,0.9850376127787331
Deep3DFace,1,id0066,2.643151254025441
Deep3DFace,1,id0067,1.7863479538782883
Deep3DFace,1,id0068,2.248371495439939
Deep3DFace,1,id0069,2.7325221850714008
Deep3DFace,1,id0070,2.5294611321900184
Deep3DFace,1,id0071,2.048598470610296
Deep3DFace,1,id0072,2.6038204066527104
Deep3DFace,1,id0073,1.6206397824348462
Deep3DFace,1,id0074,1.6246216790121648
Deep3DFace,1,id0075,1.7584226561982559
Deep3DFace,1,id0076,1.7430385353957034
Deep3DFace,1,id0077,2.342965415565654
Deep3DFace,1,id0078,2.241776399272363
Deep3DFace,1,id0079,2.0713168032729183
Deep3DFace,1,id0080,2.8140466307799845
Deep3DFace,1,id0081,2.197192609786628
Deep3DFace,1,id0082,1.5595373159410961
Deep3DFace,1,id0083,3.3992703577506425
Deep3DFace,1,id0084,1.1938814355584972
Deep3DFace,1,id0085,1.9617031525158026
Deep3DFace,1,id0086,1.9514655574021607
Deep3DFace,1,id0087,1.9961441778424132
Deep3DFace,1,id0088,1.697575753903499
Deep3DFace,1,id0089,2.3578463692091547
Deep3DFace,1,id0090,2.8510446586287883
Deep3DFace,1,id0091,1.8017224123255637
Deep3DFace,1,id0092,2.244149066862278
Deep3DFace,1,id0093,2.6460397681518426
Deep3DFace,1,id0094,2.367732098768928
Deep3DFace,1,id0095,1.519322559022329
Deep3DFace,1,id0096,1.780151038800699
Deep3DFace,1,id0097,1.8695527502871656
Deep3DFace,1,id0098,1.9445596656977255
Deep3DFace,3,id0000,1.2586184690349136
Deep3DFace,3,id0001,1.1091873991035046
Deep3DFace,3,id0002,1.468546209143379
Deep3DFace,3,id0003,1.0795140433414474
Deep3DFace,3,id0004,1.902898681693955
Deep3DFace,3,id0005,0.8725830060038763
Deep3DFace,3,id0006,1.158930811089914
Deep3DFace,3,id0007,1.02912758054908
Deep3DFace,3,id0008,1.0967804217278132
Deep3DFace,3,id0009,0.9299977209070587
Deep3DFace,3,id0010,1.1030815219995633
Deep3DFace,3,id0011,1.746835425511719
Deep3DFace,3,id0012,0.6338161206979803
Deep3DFace,3,id0013,0.7724007312445403
Deep3DFace,3,id0014,1.9028006537167421
Deep3DFace,3,id0015,0.7182348822754895
Deep3DFace,3,id0016,1.2797896290551336
Deep3DFace,3,id0017,1.3423792187081733
Deep3DFace,3,id0018,1.959727054779995
Deep3DFace,3,id0019,1.3471816563366403
Deep3DFace,3,id0020,1.3464108194809443
Deep3DFace,3,id0021,1.340930307754987
Deep3DFace,3,id0022,1.6831369711574184
Deep3DFace,3,id0023,1.2448292383331525
Deep3DFace,3,id0024,0.8872881184869742
Deep3DFace,3,id0025,0.7836998694991634
Deep3DFace,3,id0026,1.677537100791388
Deep3DFace,3,id0027,1.2035888629760543
Deep3DFace,3,id0028,1.069219124640863
Deep3DFace,3,id0029,1.2657961620449665
Deep3DFace,3,id0030,2.10739380009188
Deep3DFace,3,id0031,0.8733856040764278
Deep3DFace,3,id0032,1.147516499625922
Deep3DFace,3,id0033,1.1715312094760983
Deep3DFace,3,id0034,1.5570366206127917
Deep3DFace,3,id0035,0.9748666605146599
Deep3DFace,3,id0036,1.1936523915361432
Deep3DFace,3,id0037,1.078062649260305
Deep3DFace,3,id0038,1.2722059261873586
Deep3DFace,3,id0039,0.9477366524993349
Deep3DFace,3,id0040,1.8195155114721067
Deep3DFace,3,id0041,1.1202209414543596
Deep3DFace,3,id0042,1.1848101683473307
Deep3DFace,3,id0043,0.6894938172574611
Deep3DFace,3,id0044,1.3789651416277564
Deep3DFace,3,id0045,1.3049965612021135
Deep3DFace,3,id0046,1.3611496403711516
Deep3DFace,3,id0047,1.3184836400000102
Deep3DFace,3,id0048,1.4074114672666649
Deep3DFace,3,id0049,0.9338354988464864
Deep3DFace,3,id0050,1.2062305483228324
Deep3DFace,3,id0051,1.5411080577463399
Deep3DFace,3,id0052,1.2368742288551442
Deep3DFace,3,id0053,1.361492923600278
Deep3DFace,3,id0054,1.0090333030880505
Deep3DFace,3,id0055,0.9488373487486035
Deep3DFace,3,id0056,1.240979042556121
Deep3DFace,3,id0057,1.2785747079962062
Deep3DFace,3,id0058,1.1975565781997541
Deep3DFace,3,id0059,1.109019658119174
Deep3DFace,3,id0060,0.6344048255448228
Deep3DFace,3,id0061,1.277380990866278
Deep3DFace,3,id0062,1.342911605925835
Deep3DFace,3,id0063,0.693933523123112
Deep3DFace,3,id0064,1.4602777775038362
Deep3DFace,3,id0065,0.8415532928093429
Deep3DFace,3,id0066,1.1646619538364384
Deep3DFace,3,id0067,1.0633098360164877
Deep3DFace,3,id0068,1.677143131761392
Deep3DFace,3,id0069,1.135802608980314
Deep3DFace,3,id0070,0.9759945095050245
Deep3DFace,3,id0071,0.9191034326134915
Deep3DFace,3,id0072,1.7952052795286146
Deep3DFace,3,id0073,0.8818717185152715
Deep3DFace,3,id0074,0.8704848984913377
Deep3DFace,3,id0075,1.1681878230764136
Deep3DFace,3,id0076,0.8094366434540268
Deep3DFace,3,id0077,0.7769930595991613
Deep3DFace,3,id0078,1.7044958434694617
Deep3DFace,3,id0079,1.0398478982873336
Deep3DFace,3,id0080,1.0966653464923628
Deep3DFace,3,id0081,1.0631349150907783
Deep3DFace,3,id0082,1.0538737176478448
Deep3DFace,3,id0083,1.2401085204170732
Deep3DFace,3,id0084,0.7003543567622886
Deep3DFace,3,id0085,1.3160687376645892
Deep3DFace,3,id0086,0.688849253437986
Deep3DFace,3,id0087,1.296420402872259
Deep3DFace,3,id0088,0.8332760394056992
Deep3DFace,3,id0089,0.893351452426511
Deep3DFace,3,id0090,1.6419488579106971
Deep3DFace,3,id0091,1.341684790502006
Deep3DFace,3,id0092,0.574482490619639
Deep3DFace,3,id0093,1.5944541222087576
Deep3DFace,3,id0094,1.1675584511906474
Deep3DFace,3,id0095,1.5795887564138473
Deep3DFace,3,id0096,0.9752419431569842
Deep3DFace,3,id0097,1.162833895174692
Deep3DFace,3,id0098,1.2687853553195727
Deep3DFace,5,id0000,1.1777317778707896
Deep3DFace,5,id0001,1.5214078690090782
Deep3DFace,5,id0002,1.1163907200191718
Deep3DFace,5,id0003,0.8368876234257993
Deep3DFace,5,id0004,0.7922247564303505
Deep3DFace,5,id0005,0.6127695025712326
Deep3DFace,5,id0006,0.9661623359555059
Deep3DFace,5,id0007,0.8363129803813761
Deep3DFace,5,id0008,0.8721479621856894
Deep3DFace,5,id0009,0.8550886009322848
Deep3DFace,5,id0010,0.9925078984702352
Deep3DFace,5,id0011,0.9084443289872134
Deep3DFace,5,id0012,0.6245678189022116
Deep3DFace,5,id0013,1.4113154903081444
Deep3DFace,5,id0014,1.2086393366794652
Deep3DFace,5,id0015,0.8329347848220312
Deep3DFace,5,id0016,0.9204457752987422
Deep3DFace,5,id0017,1.042981309209367
Deep3DFace,5,id0018,1.0709131597284671
Deep3DFace,5,id0019,0.9699338970523425
Deep3DFace,5,id0020,1.1257618035332286
Deep3DFace,5,id0021,0.887534186944959
Deep3DFace,5,id0022,0.9248522978264067
Deep3DFace,5,id0023,1.113265014537429
Deep3DFace,5,id0024,1.1682019088629014
Deep3DFace,5,id0025,0.6539738969770557
Deep3DFace,5,id0026,1.0455147869125392
Deep3DFace,5,id0027,0.7757219289883573
Deep3DFace,5,id0028,0.8594914255384848
Deep3DFace,5,id0029,0.8457399266795237
Deep3DFace,5,id0030,0.5893358943583412
Deep3DFace,5,id0031,0.8513530649328137
Deep3DFace,5,id0032,1.2065609917952658
Deep3DFace,5,id0033,0.9916693891019257
Deep3DFace,5,id0034,0.7311453387384907
Deep3DFace,5,id0035,1.1221397487061953
Deep3DFace,5,id0036,0.8309118059729919
Deep3DFace,5,id0037,0.954504830296349
Deep3DFace,5,id0038,1.119106971703346
Deep3DFace,5,id0039,1.3140538747357067
Deep3DFace,5,id0040,0.6633933274905419
Deep3DFace,5,id0041,0.8687026789488498
Deep3DFace,5,id0042,1.7064853663726796
Deep3DFace,5,id0043,0.8341505238342584
Deep3DFace,5,id0044,1.1301503440417247
Deep3DFace,5,id0045,0.8991913231833496
Deep3DFace,5,id0046,1.2734783649519315
Deep3DFace,5,id0047,0.6517219932926831
Deep3DFace,5,id0048,0.8238106192427583
Deep3DFace,5,id0049,1.1686337432711982
Deep3DFace,5,id0050,1.32719441701332
Deep3DFace,5,id0051,0.9978045681271815
Deep3DFace,5,id0052,1.010621793599649
Deep3DFace,5,id0053,0.8042006743226509
Deep3DFace,5,id0054,0.6685982328055112
Deep3DFace,5,id0055,0.6832184255544167
Deep3DFace,5,id0056,0.8327553604272646
Deep3DFace,5,id0057,1.275188663657272
Deep3DFace,5,id0058,0.6439923802369995
Deep3DFace,5,id0059,1.2611950339074263
Deep3DFace,5,id0060,0.9935899776979213
Deep3DFace,5,id0061,0.6633014796881586
Deep3DFace,5,id0062,1.070356647938839
Deep3DFace,5,id0063,0.753684844075822
Deep3DFace,5,id0064,1.318105276002924
Deep3DFace,5,id0065,0.7081470715818386
Deep3DFace,5,id0066,1.5472989210925068
Deep3DFace,5,id0067,0.7698834798106907
Deep3DFace,5,id0068,0.7579609272033033
Deep3DFace,5,id0069,0.5992003738268773
Deep3DFace,5,id0070,1.0248965396252903
Deep3DFace,5,id0071,0.864677076673773
Deep3DFace,5,id0072,0.7404201252778867
Deep3DFace,5,id0073,1.1050356268272556
Deep3DFace,5,id0074,0.6193725066226307
Deep3DFace,5,id0075,1.2660294850058131
Deep3DFace,5,id0076,0.5924486436148317
Deep3DFace,5,id0077,1.0592712760332301
Deep3DFace,5,id0078,0.7310318562056058
Deep3DFace,5,id0079,1.173728489370798
Deep3DFace,5,id0080,0.4696732673266499
Deep3DFace,5,id0081,0.8793965168252509
Deep3DFace,5,id0082,0.7899658830923992
Deep3DFace,5,id0083,0.8169254691668023
Deep3DFace,5,id0084,1.0961031122711193
Deep3DFace,5,id0085,0.902961239088282
Deep3DFace,5,id0086,1.251956284967905
Deep3DFace,5,id0087,1.294260052498846
Deep3DFace,5,id0088,0.7568981510391302
Deep3DFace,5,id0089,1.2987174178634906
Deep3DFace,5,id0090,1.8617512821325277
Deep3DFace,5,id0091,1.1943983619042144
Deep3DFace,5,id0092,0.9098732113830307
Deep3DFace,5,id0093,0.6520067356676367
Deep3DFace,5,id0094,1.28163545176004
Deep3DFace,5,id0095,0.8773216930684536
Deep3DFace,5,id0096,0.8267807074760537
Deep3DFace,5,id0097,0.9772841771881544
Deep3DFace,5,id0098,0.7141584532774096
Deep3DFace,10,id0000,0.5597716498643969
Deep3DFace,10,id0001,0.6216177127411414
Deep3DFace,10,id0002,0.6520162221156548
Deep3DFace,10,id0003,0.6432303467545895
Deep3DFace,10,id0004,0.8399636348033672
Deep3DFace,10,id0005,0.8589779515265262
Deep3DFace,10,id0006,0.6065357837227228
Deep3DFace,10,id0007,0.6064041038518083
Deep3DFace,10,id0008,0.6506025814391281
Deep3DFace,10,id0009,0.5721638730462
Deep3DFace,10,id0010,0.528194623984812
Deep3DFace,10,id0011,0.4619267529505728
Deep3DFace,10,id0012,0.556242480367641
Deep3DFace,10,id0013,0.7686549483100508
Deep3DFace,10,id0014,0.7696024351925606
Deep3DFace,10,id0015,0.6316914671276184
Deep3DFace,10,id0016,0.45095718606695234
Deep3DFace,10,id0017,0.5078976389676942
Deep3DFace,10,id0018,0.4815542934294605
Deep3DFace,10,id0019,0.7775905317962639
Deep3DFace,10,id0020,1.034685152643901
Deep3DFace,10,id0021,0.9615577598328997
Deep3DFace,10,id0022,0.6706124545133038
Deep3DFace,10,id0023,0.7088284869468943
Deep3DFace,10,id0024,0.44401808386240343
Deep3DFace,10,id0025,0.5121305242272106
Deep3DFace,10,id0026,0.5474498932602266
Deep3DFace,10,id0027,0.583079181368031
Deep3DFace,10,id0028,0.6253162322695959
Deep3DFace,10,id0029,0.823699419436379
Deep3DFace,10,id0030,0.8819871656711963
Deep3DFace,10,id0031,0.6700213149616675
Deep3DFace,10,id0032,0.5183529301174031
Deep3DFace,10,id0033,0.5784419102825296
Deep3DFace,10,id0034,0.6625359752564132
Deep3DFace,10,id0035,0.9784715434561035
Deep3DFace,10,id0036,0.4844545444115851
Deep3DFace,10,id0037,0.44932244456553155
Deep3DFace,10,id0038,0.7341255866884423
Deep3DFace,10,id0039,0.9752815452821938
Deep3DFace,10,id0040,0.6323079127671086
Deep3DFace,10,id0041,0.9347938604049254
Deep3DFace,10,id0042,0.39833310503870173
Deep3DFace,10,id0043,0.5456466846905703
Deep3DFace,10,id0044,0.6561270317573333
Deep3DFace,10,id0045,0.8680725336131422
Deep3DFace,10,id0046,0.4334826929892455
Deep3DFace,10,id0047,0.6744700775459647
Deep3DFace,10,id0048,0.42407285849346005
Deep3DFace,10,id0049,0.7259550082598114
Deep3DFace,10,id0050,0.7762755307831757
Deep3DFace,10,id0051,0.5819198952235541
Deep3DFace,10,id0052,0.5737509258203213
Deep3DFace,10,id0053,0.8102790697906007
Deep3DFace,10,id0054,0.48915671501063335
Deep3DFace,10,id0055,0.7599508790351277
Deep3DFace,10,id0056,0.5937190684937749
Deep3DFace,10,id0057,0.6611576695873066
Deep3DFace,10,id0058,0.46102801153830403
Deep3DFace,10,id0059,0.7168916692569288
Deep3DFace,10,id0060,0.5221326147571902
Deep3DFace,10,id0061,0.5759282956702391
Deep3DFace,10,id0062,0.6223470365141172
Deep3DFace,10,id0063,0.6551139170190247
Deep3DFace,10,id0064,0.5970754720609868
Deep3DFace,10,id0065,0.5422228166326647
Deep3DFace,10,id0066,0.7092011026428174
Deep3DFace,10,id0067,0.830203947481999
Deep3DFace,10,id0068,0.4365262650873058
Deep3DFace,10,id0069,0.6104941190922294
Deep3DFace,10,id0070,0.6647367913514781
Deep3DFace,10,id0071,0.6205801007924401
Deep3DFace,10,id0072,0.7263408914648691
Deep3DFace,10,id0073,0.7110498177075426
Deep3DFace,10,id0074,0.651298764472865
Deep3DFace,10,id0075,0.49779626320474857
Deep3DFace,10,id0076,0.4767305546002328
Deep3DFace,10,id0077,0.5729978154258962
Deep3DFace,10,id0078,0.450297250122839
Deep3DFace,10,id0079,1.0656751944491896
Deep3DFace,10,id0080,0.5866923318865892
Deep3DFace,10,id0081,0.40125122545961106
Deep3DFace,10,id0082,0.60903694159486
Deep3DFace,10,id0083,0.36523970407427053
Deep3DFace,10,id0084,0.5415357098036865
Deep3DFace,10,id0085,0.517060765969254
Deep3DFace,10,id0086,0.4411602709451228
Deep3DFace,10,id0087,0.558202594839854
Deep3DFace,10,id0088,0.5594391110280447
Deep3DFace,10,id0089,0.8277682574270684
Deep3DFace,10,id0090,0.9864058386421469
Deep3DFace,10,id0091,0.40099359528151846
Deep3DFace,10,id0092,0.7374664083874521
Deep3DFace,10,id0093,0.6307025761880145
Deep3DFace,10,id0094,0.738841884020358
Deep3DFace,10,id0095,0.9167116330624386
Deep3DFace,10,id0096,0.6433599463508816
Deep3DFace,10,id0097,0.4974723583835527
Deep3DFace,10,id0098,0.48070164373437096
Deep3DFace,15,id0000,0.5584131538948846
Deep3DFace,15,id0001,0.5595393103303888
Deep3DFace,15,id0002,0.4430316142480597
Deep3DFace,15,id0003,0.5682450080721552
Deep3DFace,15,id0004,0.6918480028456439
Deep3DFace,15,id0005,0.4331872931717278
Deep3DFace,15,id0006,0.4251816384884637
Deep3DFace,15,id0007,0.5785443410525354
Deep3DFace,15,id0008,0.41606690993220335
Deep3DFace,15,id0009,0.6682394776722586
Deep3DFace,15,id0010,0.5962097398335855
Deep3DFace,15,id0011,0.4662855302628655
Deep3DFace,15,id0012,0.4131722588639577
Deep3DFace,15,id0013,0.41634562310636974
Deep3DFace,15,id0014,0.6103221074539654
Deep3DFace,15,id0015,0.5696336050555856
Deep3DFace,15,id0016,0.5404909394814702
Deep3DFace,15,id0017,0.9565206190140284
Deep3DFace,15,id0018,0.5968008227327221
Deep3DFace,15,id0019,0.6856729849851556
Deep3DFace,15,id0020,0.33342575230691573
Deep3DFace,15,id0021,0.5273438131870457
Deep3DFace,15,id0022,0.6635692425559124
Deep3DFace,15,id0023,0.6782293308293726
Deep3DFace,15,id0024,0.7134267464183458
Deep3DFace,15,id0025,0.5599109292255402
Deep3DFace,15,id0026,0.5230060767845442
Deep3DFace,15,id0027,0.44611036510320895
Deep3DFace,15,id0028,0.42863127099522885
Deep3DFace,15,id0029,0.4437315710496332
Deep3DFace,15,id0030,0.39643378303511373
Deep3DFace,15,id0031,0.4206903604461265
Deep3DFace,15,id0032,0.41764170424873975
Deep3DFace,15,id0033,0.4353469138907557
Deep3DFace,15,id0034,0.57573204427176
Deep3DFace,15,id0035,0.45597015101043564
Deep3DFace,15,id0036,0.3142064043513033
Deep3DFace,15,id0037,0.3684561036461626
Deep3DFace,15,id0038,0.49777648958230963
Deep3DFace,15,id0039,0.43713684466000413
Deep3DFace,15,id0040,0.785372185310667
Deep3DFace,15,id0041,0.46386382799403036
Deep3DFace,15,id0042,0.6105693494906292
Deep3DFace,15,id0043,0.5460548760060092
Deep3DFace,15,id0044,0.5340199279134931
Deep3DFace,15,id0045,0.5334192197187451
Deep3DFace,15,id0046,0.4778403439943162
Deep3DFace,15,id0047,0.3496699198134925
Deep3DFace,15,id0048,0.36331153174383574
Deep3DFace,15,id0049,0.4983853015540413
Deep3DFace,15,id0050,0.5015911091249723
Deep3DFace,15,id0051,0.9574061632430393
Deep3DFace,15,id0052,0.6078069707065663
Deep3DFace,15,id0053,0.6492703388840391
Deep3DFace,15,id0054,0.4626056784811882
Deep3DFace,15,id0055,0.5027920845406103
Deep3DFace,15,id0056,0.41276791204059915
Deep3DFace,15,id0057,0.44929688101956416
Deep3DFace,15,id0058,0.368043965506794
Deep3DFace,15,id0059,0.7009845801543068
Deep3DFace,15,id0060,0.45859796173433587
Deep3DFace,15,id0061,0.5142350823514888
Deep3DFace,15,id0062,0.36702290148182054
Deep3DFace,15,id0063,0.27399002162751446
Deep3DFace,15,id0064,0.41666475774485773
Deep3DFace,15,id0065,0.48917941875369664
Deep3DFace,15,id0066,0.3604563829341422
Deep3DFace,15,id0067,0.3936990412256624
Deep3DFace,15,id0068,0.5848074763137386
Deep3DFace,15,id0069,0.8678204744540001
Deep3DFace,15,id0070,0.41048937266691454
Deep3DFace,15,id0071,0.6064204427568476
Deep3DFace,15,id0072,0.6078520422224778
Deep3DFace,15,id0073,0.3418698586014115
Deep3DFace,15,id0074,0.40503432768041375
Deep3DFace,15,id0075,0.37922810533416146
Deep3DFace,15,id0076,0.685753241620417
Deep3DFace,15,id0077,0.6285907571661826
Deep3DFace,15,id0078,0.4309445818274182
Deep3DFace,15,id0079,0.6391967268213312
Deep3DFace,15,id0080,0.4279173415031629
Deep3DFace,15,id0081,0.4425335697107844
Deep3DFace,15,id0082,0.6249209748658716
Deep3DFace,15,id0083,0.6489019974536979
Deep3DFace,15,id0084,0.5922705565851346
Deep3DFace,15,id0085,0.4682771084292754
Deep3DFace,15,id0086,0.45117527701239807
Deep3DFace,15,id0087,0.33310936088257564
Deep3DFace,15,id0088,0.49163501068780907
Deep3DFace,15,id0089,0.4887006083384748
Deep3DFace,15,id0090,0.9634278304416787
Deep3DFace,15,id0091,0.5011522609405065
Deep3DFace,15,id0092,0.46095635447231453
Deep3DFace,15,id0093,0.4197303441761222
Deep3DFace,15,id0094,0.5932817005000732
Deep3DFace,15,id0095,0.3787106279384727
Deep3DFace,15,id0096,0.5646111252868325
Deep3DFace,15,id0097,0.42407413911918496
Deep3DFace,15,id0098,0.6707130061365071
