method,F,subject,error
3DDFAv2,3,id0045,0.0047249122681153385
3DDFAv2,3,id0046,0.0031574103659013737
3DDFAv2,3,id0047,0.003568015673176899
3DDFAv2,3,id0048,0.003766480566179823
3DDFAv2,3,id0049,0.0030309628715179454
3DDFAv2,3,id0050,0.002408872157634202
3DDFAv2,3,id0051,0.0034372503103520455
3DDFAv2,3,id0052,0.0037286069396413935
3DDFAv2,3,id0053,0.002786151453664525
3DDFAv2,3,id0054,0.0024913040190345974
3DDFAv2,3,id0055,0.004572911846290055
3DDFAv2,3,id0056,0.0022290960034973984
3DDFAv2,3,id0057,0.0024434856828178205
3DDFAv2,3,id0058,0.0021729231956292994
3DDFAv2,3,id0059,0.003514966921338051
3DDFAv2,3,id0060,0.0020579526314480783
3DDFAv2,3,id0061,0.0030091158759657597
3DDFAv2,3,id0062,0.0030237515526454306
3DDFAv2,3,id0063,0.002787656758083188
3DDFAv2,3,id0064,0.0029470809179975473
3DDFAv2,3,id0065,0.0030997150962594152
3DDFAv2,3,id0066,0.002487911633166728
3DDFAv2,3,id0067,0.003273092109513729
3DDFAv2,3,id0068,0.0023282175744717016
3DDFAv2,3,id0069,0.002564007605718179
3DDFAv2,3,id0070,0.003109699523351072
3DDFAv2,3,id0071,0.003595820149468998
3DDFAv2,3,id0072,0.0033025620030632153
3DDFAv2,3,id0073,0.004302839649195031
3DDFAv2,3,id0074,0.0028912879405001493
3DDFAv2,3,id0075,0.0029780653401726086
3DDFAv2,3,id0076,0.0024683539655641867
3DDFAv2,3,id0077,0.004069604047705545
3DDFAv2,3,id0078,0.002768550142595722
3DDFAv2,3,id0079,0.0037260672342380448
3DDFAv2,3,id0080,0.002713197673066088
3DDFAv2,3,id0081,0.003159182443063114
3DDFAv2,3,id0082,0.002204270662086085
3DDFAv2,3,id0083,0.00228058824494088
3DDFAv2,3,id0084,0.0024988375037927097
3DDFAv2,3,id0085,0.002768022903716644
3DDFAv2,3,id0086,0.0033125386652446773
3DDFAv2,3,id0087,0.00306554178418279
3DDFAv2,3,id0088,0.0035367041003048607
3DDFAv2,3,id0089,0.0038189582365221546
3DDFAv2,3,id0090,0.0027718877467099176
3DDFAv2,3,id0091,0.0037802382416929304
3DDFAv2,3,id0092,0.002533929602323841
3DDFAv2,3,id0093,0.0025420099086260074
3DDFAv2,3,id0094,0.003180393398271043
3DDFAv2,3,id0095,0.002832835296467311
3DDFAv2,3,id0096,0.003979416339838708
3DDFAv2,3,id0097,0.0036948663736036044
3DDFAv2,3,id0098,0.002167126819310866
3DDFAv2,5,id0000,0.0041110702457805405
3DDFAv2,5,id0001,0.0026851963724453783
3DDFAv2,5,id0002,0.0023420238970692734
3DDFAv2,5,id0003,0.0030415921077300333
3DDFAv2,5,id0004,0.0032241275049969334
3DDFAv2,5,id0005,0.003206247091868122
3DDFAv2,5,id0006,0.0037335304192551316
3DDFAv2,5,id0007,0.003153896890390484
3DDFAv2,5,id0008,0.0032923872542720382
3DDFAv2,5,id0009,0.0029744956189366673
3DDFAv2,5,id0010,0.0023423935824134078
3DDFAv2,5,id0011,0.0022296202319157265
3DDFAv2,5,id0012,0.0034751673450011725
3DDFAv2,5,id0013,0.003343065569303397
3DDFAv2,5,id0014,0.0026286550369532154
3DDFAv2,5,id0015,0.0028134100381861657
3DDFAv2,5,id0016,0.00401475267092595
3DDFAv2,5,id0017,0.003004345008223338
3DDFAv2,5,id0018,0.0020975257333361104
3DDFAv2,5,id0019,0.0028555395422473918
3DDFAv2,5,id0020,0.00326239630437627
3DDFAv2,5,id0021,0.0025167220588939738
3DDFAv2,5,id0022,0.0031967992182382514
3DDFAv2,5,id0023,0.004208521576412907
3DDFAv2,5,id0024,0.0025000008381727535
3DDFAv2,5,id0025,0.002797562515890165
3DDFAv2,5,id0026,0.003189054591057102
3DDFAv2,5,id0027,0.004355882750990873
3DDFAv2,5,id0028,0.002408076127627865
3DDFAv2,5,id0029,0.003427507329163621
3DDFAv2,5,id0030,0.0038638300767194042
3DDFAv2,5,id0031,0.003193224953104901
3DDFAv2,5,id0032,0.00242251848490074
3DDFAv2,5,id0033,0.0030873438598998455
3DDFAv2,5,id0034,0.0027962154295464673
3DDFAv2,5,id0035,0.0031543283936812504
3DDFAv2,5,id0036,0.0031467554877164247
3DDFAv2,5,id0037,0.003118092978221705
3DDFAv2,5,id0038,0.00260444257367373
3DDFAv2,5,id0039,0.0021799552375757108
3DDFAv2,5,id0040,0.0034033071691396822
3DDFAv2,5,id0041,0.003251546301119036
3DDFAv2,5,id0042,0.003033204662678786
3DDFAv2,5,id0043,0.0028600429721655214
3DDFAv2,5,id0044,0.0048247222550298055
3DDFAv2,5,id0045,0.004634957530428324
3DDFAv2,5,id0046,0.0031714204205853013
3DDFAv2,5,id0047,0.0035101149734005654
3DDFAv2,5,id0048,0.0037602107644002544
3DDFAv2,5,id0049,0.003094381976784149
3DDFAv2,5,id0050,0.0024319085726593847
3DDFAv2,5,id0051,0.0034444910163537183
3DDFAv2,5,id0052,0.003738202112095684
3DDFAv2,5,id0053,0.002778718738032145
3DDFAv2,5,id0054,0.0024853243085298186
3DDFAv2,5,id0055,0.004544747603946411
3DDFAv2,5,id0056,0.002229089705353915
3DDFAv2,5,id0057,0.00243506704529444
3DDFAv2,5,id0058,0.002142221365717479
3DDFAv2,5,id0059,0.0035392394653071114
3DDFAv2,5,id0060,0.0021550923588774425
3DDFAv2,5,id0061,0.0031152346812018407
3DDFAv2,5,id0062,0.0030245627064281063
3DDFAv2,5,id0063,0.0028065867706956902
3DDFAv2,5,id0064,0.0028935079767453574
3DDFAv2,5,id0065,0.0031151277382509106
3DDFAv2,5,id0066,0.0024659048371548386
3DDFAv2,5,id0067,0.003250031432342925
3DDFAv2,5,id0068,0.0023389037029227407
3DDFAv2,5,id0069,0.0025906850910819034
3DDFAv2,5,id0070,0.003063904361159572
3DDFAv2,5,id0071,0.003554681639639095
3DDFAv2,5,id0072,0.003305888558930328
3DDFAv2,5,id0073,0.0042428563637790405
3DDFAv2,5,id0074,0.0029191065108251954
3DDFAv2,5,id0075,0.003012028475739281
3DDFAv2,5,id0076,0.0024726004196012484
3DDFAv2,5,id0077,0.00403382242732103
3DDFAv2,5,id0078,0.0027635435319794807
3DDFAv2,5,id0079,0.003693790396957815
3DDFAv2,5,id0080,0.002685572158072673
3DDFAv2,5,id0081,0.0031467600924681223
3DDFAv2,5,id0082,0.0021048532371953053
3DDFAv2,5,id0083,0.002324134633464367
3DDFAv2,5,id0084,0.002601294913162203
3DDFAv2,5,id0085,0.0027651515576862444
3DDFAv2,5,id0086,0.0033018128503864183
3DDFAv2,5,id0087,0.0030658456399088253
3DDFAv2,5,id0088,0.0036034564111326337
3DDFAv2,5,id0089,0.003745634201902243
3DDFAv2,5,id0090,0.0027490066346734718
3DDFAv2,5,id0091,0.0038284264744639345
3DDFAv2,5,id0092,0.0025298608361780197
3DDFAv2,5,id0093,0.002630224511632796
3DDFAv2,5,id0094,0.0031461825028330204
3DDFAv2,5,id0095,0.002906655662878188
3DDFAv2,5,id0096,0.003918922824260814
3DDFAv2,5,id0097,0.0036827020106477257
3DDFAv2,5,id0098,0.002193491848818178
3DDFAv2,10,id0000,0.0041241879681325755
3DDFAv2,10,id0001,0.0026698974304192953
3DDFAv2,10,id0002,0.002343454471157519
3DDFAv2,10,id0003,0.0030616348684671057
3DDFAv2,10,id0004,0.003224211255851277
3DDFAv2,10,id0005,0.0032586146265446655
3DDFAv2,10,id0006,0.0037281677875464036
3DDFAv2,10,id0007,0.0031112111249898904
3DDFAv2,10,id0008,0.003277557606319981
3DDFAv2,10,id0009,0.0029743561639052427
3DDFAv2,10,id0010,0.0023193144559044143
3DDFAv2,10,id0011,0.0021782715938623454
3DDFAv2,10,id0012,0.0034431559440452715
3DDFAv2,10,id0013,0.003311510408069564
3DDFAv2,10,id0014,0.0026430646195308785
3DDFAv2,10,id0015,0.00282522899812043
3DDFAv2,10,id0016,0.004025913536118004
3DDFAv2,10,id0017,0.0029967026282308297
3DDFAv2,10,id0018,0.002076043014267895
3DDFAv2,10,id0019,0.002835960793613072
3DDFAv2,10,id0020,0.0032645807537075707
3DDFAv2,10,id0021,0.002505541142050448
3DDFAv2,10,id0022,0.00320743301512811
3DDFAv2,10,id0023,0.004144159691158499
3DDFAv2,10,id0024,0.0024977280345635008
3DDFAv2,10,id0025,0.00282253433193074
3DDFAv2,10,id0026,0.003218541936866416
3DDFAv2,10,id0027,0.0043561522778190415
3DDFAv2,10,id0028,0.0024048200428943975
3DDFAv2,10,id0029,0.0034108853754500714
3DDFAv2,10,id0030,0.003834161886926386
3DDFAv2,10,id0031,0.0031943460572791725
3DDFAv2,10,id0032,0.0024172457715457545
3DDFAv2,10,id0033,0.003121795962896694
3DDFAv2,10,id0034,0.002788484030876821
3DDFAv2,10,id0035,0.0031682743130070773
3DDFAv2,10,id0036,0.0031047308167831272
3DDFAv2,10,id0037,0.0031242503752677234
3DDFAv2,10,id0038,0.0026293592238370474
3DDFAv2,10,id0039,0.002209496781500157
3DDFAv2,10,id0040,0.003371384675204136
3DDFAv2,10,id0041,0.0032620945416806657
3DDFAv2,10,id0042,0.0029584403098459828
3DDFAv2,10,id0043,0.0028703098145349886
3DDFAv2,10,id0044,0.004762711443946877
3DDFAv2,10,id0045,0.00459809281360798
3DDFAv2,10,id0046,0.0031638362331120043
3DDFAv2,10,id0047,0.0034852467709875013
3DDFAv2,10,id0048,0.0038693927286204536
3DDFAv2,10,id0049,0.0030309690228810587
3DDFAv2,10,id0050,0.0024392616251956707
3DDFAv2,10,id0051,0.0034521522067823074
3DDFAv2,10,id0052,0.0037050448461371202
3DDFAv2,10,id0053,0.0027631157452651127
3DDFAv2,10,id0054,0.0024952926520127386
3DDFAv2,10,id0055,0.004517695663854002
3DDFAv2,10,id0056,0.0022220058580378526
3DDFAv2,10,id0057,0.002474552579520488
3DDFAv2,10,id0058,0.0021517032461698866
3DDFAv2,10,id0059,0.0035266263985634433
3DDFAv2,10,id0060,0.002125512320253396
3DDFAv2,10,id0061,0.003024482509566955
3DDFAv2,10,id0062,0.003028499468435057
3DDFAv2,10,id0063,0.0028141830071848283
3DDFAv2,10,id0064,0.0028649632543797684
3DDFAv2,10,id0065,0.003085221098069479
3DDFAv2,10,id0066,0.0024894370161082004
3DDFAv2,10,id0067,0.0032475730349212587
3DDFAv2,10,id0068,0.0023732172469187298
3DDFAv2,10,id0069,0.0025836984279130355
3DDFAv2,10,id0070,0.0031100567972534017
3DDFAv2,10,id0071,0.0035762619616753395
3DDFAv2,10,id0072,0.0032851419098151777
3DDFAv2,10,id0073,0.004279757702832332
3DDFAv2,10,id0074,0.002878621763201746
3DDFAv2,10,id0075,0.003025742440865057
3DDFAv2,10,id0076,0.0024854893770894257
3DDFAv2,10,id0077,0.00401233272622038
3DDFAv2,10,id0078,0.0027385701345818006
3DDFAv2,10,id0079,0.003739134110872906
3DDFAv2,10,id0080,0.0027400930181275826
3DDFAv2,10,id0081,0.0031321328824913727
3DDFAv2,10,id0082,0.002108922745056893
3DDFAv2,10,id0083,0.0022941768134793674
3DDFAv2,10,id0084,0.002606064725983915
3DDFAv2,10,id0085,0.0027580937937253854
3DDFAv2,10,id0086,0.0032614672629235645
3DDFAv2,10,id0087,0.0030676625790110306
3DDFAv2,10,id0088,0.0035908962855628512
3DDFAv2,10,id0089,0.003803832308731538
3DDFAv2,10,id0090,0.002846855556733558
3DDFAv2,10,id0091,0.0038008730091720075
3DDFAv2,10,id0092,0.0025506122309131318
3DDFAv2,10,id0093,0.0026318065459849924
3DDFAv2,10,id0094,0.003145671807757504
3DDFAv2,10,id0095,0.00292655628266122
3DDFAv2,10,id0096,0.003935332344781315
3DDFAv2,10,id0097,0.0036823113770376855
3DDFAv2,10,id0098,0.0021852086910861546
3DDFAv2,15,id0000,0.004103870304684873
3DDFAv2,15,id0001,0.0026586387205296425
3DDFAv2,15,id0002,0.002356581716917228
3DDFAv2,15,id0003,0.003039347001593539
3DDFAv2,15,id0004,0.003222556026776698
3DDFAv2,15,id0005,0.0032624431585491723
3DDFAv2,15,id0006,0.0036890941831228393
3DDFAv2,15,id0007,0.003088553075438944
3DDFAv2,15,id0008,0.0032893441520262844
3DDFAv2,15,id0009,0.003008798777885506
3DDFAv2,15,id0010,0.002316014525638945
3DDFAv2,15,id0011,0.0021993284002711734
3DDFAv2,15,id0012,0.00341070621549262
3DDFAv2,15,id0013,0.003334169130097279
3DDFAv2,15,id0014,0.002635385133872792
3DDFAv2,15,id0015,0.0028125230232585795
3DDFAv2,15,id0016,0.004012428662608883
3DDFAv2,15,id0017,0.0029907350801734824
3DDFAv2,15,id0018,0.0020759432542900736
3DDFAv2,15,id0019,0.0028266461297045973
3DDFAv2,15,id0020,0.003267511907682688
3DDFAv2,15,id0021,0.002511994063579988
3DDFAv2,15,id0022,0.003221567703270973
3DDFAv2,15,id0023,0.004149923375655082
3DDFAv2,15,id0024,0.002495881678219937
3DDFAv2,15,id0025,0.0028262895293835336
3DDFAv2,15,id0026,0.003188228684880039
3DDFAv2,15,id0027,0.004343048026091547
3DDFAv2,15,id0028,0.0023893398898101417
3DDFAv2,15,id0029,0.00341878574075234
3DDFAv2,15,id0030,0.003827616487709311
3DDFAv2,15,id0031,0.003179543006146849
3DDFAv2,15,id0032,0.0023922483697519006
3DDFAv2,15,id0033,0.003109129110386865
3DDFAv2,15,id0034,0.002782080205467311
3DDFAv2,15,id0035,0.003158471483721528
3DDFAv2,15,id0036,0.003116491823414609
3DDFAv2,15,id0037,0.003111903985016195
3DDFAv2,15,id0038,0.002596784616276858
3DDFAv2,15,id0039,0.0022023996581071507
3DDFAv2,15,id0040,0.0033677623925078065
3DDFAv2,15,id0041,0.0032433040894695145
3DDFAv2,15,id0042,0.00298704588873575
3DDFAv2,15,id0043,0.0028751648251371083
3DDFAv2,15,id0044,0.004766764985366074
3DDFAv2,15,id0045,0.0046035585808869555
3DDFAv2,15,id0046,0.0031156319962114412
3DDFAv2,15,id0047,0.003505008503402635
3DDFAv2,15,id0048,0.0038435785922011517
3DDFAv2,15,id0049,0.003043495756804029
3DDFAv2,15,id0050,0.002437938791793169
3DDFAv2,15,id0051,0.003453383573692005
3DDFAv2,15,id0052,0.0037212932307868923
3DDFAv2,15,id0053,0.002743015488585545
3DDFAv2,15,id0054,0.0025013227706865834
3DDFAv2,15,id0055,0.004521773656227753
3DDFAv2,15,id0056,0.0022124805663735394
3DDFAv2,15,id0057,0.002459049878793891
3DDFAv2,15,id0058,0.002166388192647461
3DDFAv2,15,id0059,0.003530964823597884
3DDFAv2,15,id0060,0.0021229256451676727
3DDFAv2,15,id0061,0.0030387294139636242
3DDFAv2,15,id0062,0.003039677192404968
3DDFAv2,15,id0063,0.002821639345029013
3DDFAv2,15,id0064,0.0029029932541795676
3DDFAv2,15,id0065,0.0030752653213076847
3DDFAv2,15,id0066,0.0024894964389123252
3DDFAv2,15,id0067,0.003250378627556667
3DDFAv2,15,id0068,0.002352753987911586
3DDFAv2,15,id0069,0.0025944194220250245
3DDFAv2,15,id0070,0.003125735227792876
3DDFAv2,15,id0071,0.00358754318285619
3DDFAv2,15,id0072,0.003280348525499637
3DDFAv2,15,id0073,0.004306414827025698
3DDFAv2,15,id0074,0.002884279815814563
3DDFAv2,15,id0075,0.0030152835048061805
3DDFAv2,15,id0076,0.0024730085607379756
3DDFAv2,15,id0077,0.004035407007767531
3DDFAv2,15,id0078,0.0027368902611583108
3DDFAv2,15,id0079,0.0037267891716115664
3DDFAv2,15,id0080,0.0027090915674895023
3DDFAv2,15,id0081,0.00313045017872635
3DDFAv2,15,id0082,0.0021285393874274712
3DDFAv2,15,id0083,0.002306381044497125
3DDFAv2,15,id0084,0.002594139570038054
3DDFAv2,15,id0085,0.002758913391406092
3DDFAv2,15,id0086,0.003255379589079624
3DDFAv2,15,id0087,0.0030430786996258697
3DDFAv2,15,id0088,0.0036014944717391176
3DDFAv2,15,id0089,0.0037653311277435282
3DDFAv2,15,id0090,0.002836395949658082
3DDFAv2,15,id0091,0.003804655014366585
3DDFAv2,15,id0092,0.002545457732292118
3DDFAv2,15,id0093,0.002612611636393948
3DDFAv2,15,id0094,0.0031826971355000356
3DDFAv2,15,id0095,0.0029098681140111078
3DDFAv2,15,id0096,0.003947399293886564
3DDFAv2,15,id0097,0.00368144295086904
3DDFAv2,15,id0098,0.0021824465499928765
