subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,remesh,up60k,0.322800,0.347560,0.002007,1,
id0001,id0018,remesh,up60k,0.366204,0.434244,0.002746,1,
id0001,id0020,remesh,up60k,0.345168,0.441212,0.002726,1,
id0001,id0026,remesh,up60k,0.465494,0.556079,0.003328,1,
id0001,id0027,remesh,up60k,0.364464,0.422883,0.001977,1,
id0001,id0041,remesh,up60k,0.287332,0.373413,0.002269,1,
id0001,id0042,remesh,up60k,0.491159,0.569246,0.005158,1,
id0001,id0045,remesh,up60k,0.360608,0.300615,0.001196,1,
id0001,id0048,remesh,up60k,0.335410,0.351613,0.002184,1,
id0001,id0056,remesh,up60k,0.350707,0.448115,0.002724,1,
id0001,id0062,remesh,up60k,0.483203,0.485537,0.004048,1,
id0001,id0069,remesh,up60k,0.345951,0.467408,0.003021,1,
id0001,id0071,remesh,up60k,0.455894,0.500803,0.004610,1,
id0001,id0072,remesh,up60k,0.337381,0.361862,0.002082,1,
id0001,id0075,remesh,up60k,0.409765,0.479094,0.002611,1,
id0001,id0080,remesh,up60k,0.454938,0.509507,0.004074,1,
id0001,id0081,remesh,up60k,0.402132,0.489089,0.002499,1,
id0001,id0086,remesh,up60k,0.362781,0.442086,0.002577,1,
id0001,id0088,remesh,up60k,0.287890,0.391365,0.003002,1,
id0001,id0097,remesh,up60k,0.271231,0.328440,0.001590,1,
id0001,id0100,remesh,up60k,0.340169,0.394506,0.002449,1,
id0001,id0106,remesh,up60k,0.399704,0.540152,0.003957,1,
id0001,id0107,remesh,up60k,0.313481,0.364595,0.001641,1,
id0001,id0110,remesh,up60k,0.337847,0.398409,0.002021,1,
id0001,id0113,remesh,up60k,0.369655,0.448250,0.003331,1,
id0001,id0115,remesh,up60k,0.352460,0.402091,0.002228,1,
id0001,id0130,remesh,up60k,0.292304,0.306983,0.000952,1,
id0001,id0132,remesh,up60k,0.290086,0.309431,0.001359,1,
id0001,id0136,remesh,up60k,0.364559,0.409882,0.002340,1,
id0001,id0153,remesh,up60k,0.290769,0.375239,0.001932,1,
id0001,id0161,remesh,up60k,0.321011,0.393834,0.002159,1,
id0001,id0169,remesh,up60k,0.339859,0.388365,0.002539,1,
id0001,id0182,remesh,up60k,0.353581,0.449340,0.002297,1,
id0001,id0183,remesh,up60k,0.377801,0.544080,0.003751,1,
id0001,id0186,remesh,up60k,0.276798,0.374354,0.002117,1,
id0001,id0197,remesh,up60k,0.349722,0.405917,0.002244,1,
id0001,id0199,remesh,up60k,0.333997,0.466603,0.002374,1,
id0001,id0206,remesh,up60k,0.582220,0.663491,0.006335,1,
id0001,id0207,remesh,up60k,0.366138,0.400200,0.001816,1,
id0001,id0208,remesh,up60k,0.272983,0.276092,0.001544,1,
id0001,id0212,remesh,up60k,0.421550,0.380979,0.002565,1,
id0001,id0220,remesh,up60k,0.352810,0.317948,0.001432,1,
id0001,id0222,remesh,up60k,0.346686,0.310186,0.001787,1,
id0001,id0224,remesh,up60k,0.400929,0.510493,0.003129,1,
id0001,id0233,remesh,up60k,0.285536,0.347299,0.001373,1,
id0001,id0239,remesh,up60k,0.522106,0.613448,0.005198,1,
id0001,id0242,remesh,up60k,0.298460,0.381703,0.002276,1,
id0001,id0246,remesh,up60k,0.385500,0.354042,0.002227,1,
id0001,id0258,remesh,up60k,0.322260,0.382630,0.001816,1,
id0001,id0273,remesh,up60k,0.281542,0.390398,0.001508,1,
id0001,id0275,remesh,up60k,0.283546,0.201777,0.000806,1,
id0001,id0285,remesh,up60k,0.310977,0.438281,0.002489,1,
id0001,id0290,remesh,up60k,0.412985,0.472555,0.002288,1,
id0001,id0296,remesh,up60k,0.295725,0.286739,0.001308,1,
id0001,id0299,remesh,up60k,0.273174,0.292445,0.001455,1,
id0001,id0303,remesh,up60k,0.274224,0.341164,0.002176,1,
id0001,id0319,remesh,up60k,0.418635,0.336300,0.001981,1,
id0001,id0321,remesh,up60k,0.346538,0.387125,0.002659,1,
id0001,id0326,remesh,up60k,0.362382,0.436535,0.002720,1,
id0001,id0328,remesh,up60k,0.260064,0.378721,0.001574,1,
id0001,id0330,remesh,up60k,0.382978,0.462332,0.002740,1,
id0001,id0342,remesh,up60k,0.302526,0.406969,0.002620,1,
id0001,id0346,remesh,up60k,0.364628,0.453177,0.003022,1,
id0001,id0363,remesh,up60k,0.316617,0.437614,0.002395,1,
id0001,id0367,remesh,up60k,0.400716,0.408540,0.002699,1,
id0001,id0368,remesh,up60k,0.278228,0.275300,0.001808,1,
id0001,id0369,remesh,up60k,0.323987,0.437406,0.001966,1,
id0001,id0372,remesh,up60k,0.441989,0.339936,0.001566,1,
id0001,id0373,remesh,up60k,0.348212,0.434507,0.002371,1,
id0001,id0374,remesh,up60k,0.441220,0.473623,0.001482,1,
id0001,id0378,remesh,up60k,0.309927,0.306560,0.001501,1,
id0001,id0381,remesh,up60k,0.386134,0.326614,0.001635,1,
id0001,id0382,remesh,up60k,0.362844,0.401330,0.002417,1,
id0001,id0392,remesh,up60k,0.343611,0.419684,0.002485,1,
id0001,id0396,remesh,up60k,0.337015,0.474935,0.003152,1,
id0001,id0398,remesh,up60k,0.483421,0.597296,0.005026,1,
id0001,id0399,remesh,up60k,0.220824,0.267810,0.000961,1,
id0001,id0401,remesh,up60k,0.325417,0.424343,0.002205,1,
id0001,id0402,remesh,up60k,0.362388,0.337498,0.001548,1,
id0001,id0404,remesh,up60k,0.394736,0.403411,0.002807,1,
id0001,id0411,remesh,up60k,0.380956,0.497810,0.002839,1,
id0001,id0412,remesh,up60k,0.338277,0.319700,0.001767,1,
id0001,id0418,remesh,up60k,0.458799,0.487262,0.002575,1,
id0001,id0421,remesh,up60k,0.292851,0.304145,0.001471,1,
id0001,id0422,remesh,up60k,0.320140,0.422821,0.002421,1,
id0001,id0431,remesh,up60k,0.344573,0.437809,0.002630,1,
id0001,id0437,remesh,up60k,0.401537,0.502438,0.001987,1,
id0001,id0441,remesh,up60k,0.291814,0.325307,0.002027,1,
id0001,id0447,remesh,up60k,0.306172,0.413831,0.002849,1,
id0001,id0460,remesh,up60k,0.293119,0.404097,0.001603,1,
id0001,id0462,remesh,up60k,0.310316,0.382779,0.002145,1,
id0001,id0465,remesh,up60k,0.345278,0.323547,0.002058,1,
id0001,id0466,remesh,up60k,0.330986,0.404346,0.002837,1,
id0001,id0468,remesh,up60k,0.465759,0.605230,0.004814,1,
id0001,id0470,remesh,up60k,0.426994,0.467943,0.003392,1,
id0001,id0476,remesh,up60k,0.308868,0.344958,0.001980,1,
id0001,id0486,remesh,up60k,0.323589,0.439988,0.001747,1,
id0001,id0491,remesh,up60k,0.320884,0.379354,0.001637,1,
id0001,id0498,remesh,up60k,0.339398,0.386720,0.001611,1,
id0004,id0018,remesh,up60k,0.299500,0.326408,0.001313,1,
id0004,id0020,remesh,up60k,0.366351,0.412474,0.002106,1,
id0004,id0026,remesh,up60k,0.416234,0.541271,0.005937,1,
id0004,id0027,remesh,up60k,0.248048,0.346465,0.003092,1,
id0004,id0041,remesh,up60k,0.345277,0.452542,0.006368,1,
id0004,id0042,remesh,up60k,0.487255,0.648234,0.010287,1,
id0004,id0045,remesh,up60k,0.324312,0.369260,0.003669,1,
id0004,id0048,remesh,up60k,0.238472,0.221290,0.001414,1,
id0004,id0056,remesh,up60k,0.478388,0.521425,0.007094,1,
id0004,id0062,remesh,up60k,0.511633,0.626005,0.008667,1,
