scenario,noise_mode,sigma,group_type,group,metric,n,mean,std,cv,min,p05,p25,p50,p75,p95,max,iqr,range,std_vs_raw,iqr_vs_raw,range_vs_raw,median_vs_raw
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__crop,latent_distance,45,0.464782243,0.1040159132,0.2237949378,0.1992005855,0.3041326702,0.4062174559,0.4531878531,0.5191960335,0.629451561,0.6630932093,0.1129785776,0.4638926238,6.57249805,4.180787979,7.444765645,7.250915625
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__crop,raw_chamfer,45,0.0622389991,0.01582593291,0.25427679,0.03399124682,0.04187042765,0.04752650264,0.06250077598,0.07454977628,0.08680070465,0.09630249286,0.02702327364,0.06231124604,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__crop,rigid_p2p,45,0.03500665112,0.005239034423,0.1496582579,0.02656936278,0.02878664553,0.03131802536,0.03452634199,0.0366899222,0.04492188262,0.05042740801,0.005371896849,0.02385804523,0.3310411118,0.1987877901,0.3828850608,0.5524146132
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__crop,nicp_p2p,45,0.02953502464,0.002081839518,0.07048714343,0.02532061424,0.02661530099,0.02829308729,0.02943586066,0.03075820084,0.03325126265,0.03541639498,0.002465113548,0.01009578074,0.1315460852,0.09122186972,0.162021808,0.4709679232
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__crop,nicp_p2tri,45,0.02744793057,0.002218361818,0.0808207312,0.02313934965,0.02442022924,0.02591973104,0.02733481782,0.02881207282,0.03141037645,0.03354620618,0.002892341779,0.01040685653,0.1401725782,0.1070315098,0.1670140976,0.4373516551
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__noisy,latent_distance,45,0.4304458075,0.09833597224,0.2284514578,0.2514212728,0.2649781466,0.3606052697,0.4288176,0.50049299,0.5897834539,0.6501091719,0.1398877203,0.3986878991,18.59709079,17.99226095,18.43627424,12.45062175
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__noisy,raw_chamfer,45,0.03426007033,0.005287707274,0.1543402341,0.02566192338,0.02685315289,0.0298183698,0.03444146073,0.03759325261,0.04256389816,0.04728711153,0.00777488281,0.02162518815,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__noisy,rigid_p2p,45,0.02681839115,0.002796123541,0.1042614199,0.02258618391,0.02350077503,0.02486523112,0.02626113398,0.02772166109,0.03191306494,0.03453109021,0.002856429978,0.0119449063,0.5287969618,0.36739203,0.5523608034,0.7624860683
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__noisy,nicp_p2p,45,0.02506661744,0.001483469219,0.05918106909,0.02250408379,0.02298780356,0.02398858549,0.02510454116,0.02580377188,0.02780199939,0.02966625832,0.001815186391,0.007162174533,0.2805505566,0.2334680065,0.3311959408,0.7289046582
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__noisy,nicp_p2tri,45,0.02242682641,0.001651328496,0.0736318401,0.01944899967,0.0200617748,0.02122620361,0.02219149094,0.02329634474,0.0253399672,0.02739808118,0.002070141137,0.00794908151,0.3122957476,0.2662601081,0.3675843862,0.6443249058
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__original,latent_distance,45,0.4391595619,0.1013381525,0.2307547445,0.2415076345,0.2891242623,0.3723871708,0.4391173422,0.51653409,0.6008031607,0.6805034876,0.1441469193,0.4389958531,16.55257614,15.74828344,17.51664305,12.15104247
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__original,raw_chamfer,45,0.03637641629,0.00612219824,0.1683013025,0.02634792097,0.02689466409,0.03165996279,0.03613824438,0.04081314572,0.04555553437,0.05140956388,0.009153182936,0.02506164291,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__original,rigid_p2p,45,0.02744178539,0.003097557608,0.1128774081,0.02336632128,0.02384867166,0.02511904405,0.02687329405,0.02855840327,0.03311661739,0.03574446663,0.003439359215,0.01237814535,0.5059551302,0.375755542,0.4939079772,0.7436247808
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__original,nicp_p2p,45,0.02542489927,0.001723525467,0.06778888081,0.02281953735,0.02319333397,0.02396125286,0.02510734,0.0266277319,0.02847619944,0.03095961412,0.00266647904,0.008140076766,0.281520689,0.2913171361,0.3248022005,0.6947581553
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__original,nicp_p2tri,45,0.02287394602,0.001888964129,0.08258147187,0.01990606765,0.02030833149,0.02126116331,0.02273660247,0.02421458739,0.02618406407,0.02875224098,0.00295342408,0.008846173323,0.3085434439,0.3226663447,0.3529765927,0.6291562544
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__remesh,latent_distance,45,0.4234575477,0.08291017734,0.195793363,0.2715784311,0.3020787001,0.3624822497,0.431995362,0.487606287,0.5370646834,0.6276885271,0.1251240373,0.356110096,18.84797602,19.43230969,21.0508243,12.2069993
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__remesh,raw_chamfer,45,0.03501257221,0.004398890218,0.1256374479,0.02774573419,0.02838610477,0.03156072509,0.03538915269,0.03799969396,0.04393420621,0.04466241598,0.006438968874,0.01691668179,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__remesh,rigid_p2p,45,0.02839214192,0.003363853865,0.1184783407,0.0245286446,0.02479139079,0.02581701666,0.02743007927,0.03026001021,0.03508412601,0.03856665214,0.004442993557,0.01403800753,0.7647051183,0.6900163123,0.829832216,0.775098503
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__remesh,nicp_p2p,45,0.02557404742,0.001102339359,0.04310382869,0.02370112885,0.02400788263,0.02487726751,0.02550930496,0.02633891294,0.02748188342,0.02869325383,0.001461645426,0.00499212498,0.2505948783,0.226999921,0.2951007203,0.7208227104
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__remesh,nicp_p2tri,45,0.02300519556,0.001249403053,0.05430960368,0.02101446658,0.02126352373,0.02205369936,0.022969192,0.02392554254,0.02509398855,0.02647657067,0.001871843178,0.005462104094,0.2840268775,0.2907054242,0.3228827121,0.649046113
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__up60k,latent_distance,45,0.4181999856,0.1011648381,0.2419054078,0.2511900663,0.2692278922,0.3499483466,0.4040265679,0.4856068194,0.5723734617,0.6516169906,0.1356584728,0.4004269242,22.15843275,17.580736,21.10398699,13.15389007
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__up60k,raw_chamfer,45,0.03153565027,0.004565523166,0.1447733954,0.02391201269,0.02539656215,0.02765615894,0.03071536753,0.03537247257,0.03951944556,0.04288600677,0.007716313626,0.01897399408,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__up60k,rigid_p2p,45,0.02672529601,0.002942445833,0.1100996536,0.02271446558,0.02306450574,0.02444872467,0.02639078084,0.0282824163,0.03197692369,0.03471933715,0.003833691627,0.01200487157,0.6444925862,0.4968294205,0.6327013449,0.8592044624
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__up60k,nicp_p2p,45,0.02486490363,0.00163815234,0.06588211096,0.02219912293,0.02253200865,0.02353441677,0.02470612127,0.02604039558,0.02772560018,0.02954381588,0.002505978803,0.007344692953,0.3588093369,0.3247637311,0.3870926134,0.8043570127
jitter_sigma0.0158,jitter,0.0158,topology_pair,down8k__to__up60k,nicp_p2tri,45,0.02218375923,0.0018273729,0.08237435692,0.01911152907,0.01943810221,0.0205315164,0.02207211624,0.02343723636,0.02542833077,0.02726498261,0.002905719958,0.008153453532,0.4002548742,0.3765684106,0.4297173014,0.7186017299
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__crop,latent_distance,45,0.4654923982,0.09804497584,0.2106263737,0.2035157979,0.3311796725,0.3995123804,0.4599545002,0.5301465988,0.6175517678,0.6407880783,0.1306342185,0.4372722805,7.193181188,5.646314026,8.947840352,9.686453365
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__crop,raw_chamfer,45,0.05002947551,0.0136302664,0.272444719,0.02767646134,0.03246331988,0.03880755475,0.04748430441,0.06194374906,0.07161824182,0.07654549155,0.02313619431,0.04886903021,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__crop,rigid_p2p,45,0.03279007154,0.004917451239,0.1499676886,0.02521842647,0.02764199817,0.02903241177,0.03148864893,0.03502530534,0.04127925353,0.04709295384,0.005992893567,0.02187452737,0.3607744042,0.259026765,0.4476153359,0.6631380479
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__crop,nicp_p2p,45,0.02853882969,0.001864103358,0.06531814298,0.02479329121,0.02547625028,0.02740102298,0.0286131583,0.02941509984,0.03174318611,0.03324026417,0.002014076863,0.008446972955,0.1367620635,0.08705307521,0.1728492036,0.6025813931
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__crop,nicp_p2tri,45,0.02617463326,0.001987284799,0.07592407427,0.02186377164,0.02309973542,0.02484071037,0.02622038311,0.02720264751,0.0298863912,0.03093918922,0.002361937137,0.009075417579,0.14579941,0.1020884033,0.1857089764,0.5521905277
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__down8k,latent_distance,45,0.4245099518,0.09563110063,0.2252741078,0.2474560142,0.2842501879,0.3509698808,0.4222457409,0.4982232153,0.5780517578,0.660821259,0.1472533345,0.4133652449,19.46160224,31.05721945,19.89251651,14.12684887
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__down8k,raw_chamfer,45,0.03112402666,0.004913834918,0.1578791514,0.02453147925,0.02557344603,0.02758595192,0.02988959143,0.03232730794,0.04213805769,0.0453114165,0.004741356023,0.02077993725,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__down8k,rigid_p2p,45,0.0278277804,0.004012415113,0.1441873932,0.02348025744,0.024103259,0.02503021041,0.02667648889,0.02831004219,0.03504123792,0.0435205611,0.003279831779,0.02004030365,0.8165547237,0.6917497364,0.9644063605,0.8925009548
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__down8k,nicp_p2p,45,0.02474097758,0.0009883746539,0.0399488925,0.02295222967,0.02326072797,0.02406932039,0.02476745325,0.02517651262,0.02628918806,0.02745886431,0.00110719223,0.004506634644,0.2011412004,0.2335180536,0.2168743144,0.828631375
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__down8k,nicp_p2tri,45,0.02199674438,0.001078091602,0.04901141656,0.02022774744,0.02035727992,0.02121458266,0.02207188359,0.02257977175,0.02374489659,0.02476619267,0.001365189081,0.00453844523,0.2193992309,0.2879322022,0.218405146,0.7384471493
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__original,latent_distance,45,0.4291504171,0.1036552789,0.2415360087,0.2486924827,0.2691423833,0.3579034209,0.4261704981,0.4946484864,0.6050361514,0.6646699309,0.1367450655,0.4159774482,25.9877773,21.57605469,26.10243862,14.33553639
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__original,raw_chamfer,45,0.02994861331,0.003988616559,0.1331820114,0.02347596465,0.02446262824,0.02671817182,0.02972825617,0.03305598786,0.03591825933,0.03941230892,0.006337816038,0.01593634428,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__original,rigid_p2p,45,0.02742915537,0.003760782077,0.1371089276,0.02333425047,0.02385791092,0.02505410946,0.02601898909,0.02965271157,0.03542924937,0.04060946387,0.004598602105,0.01727521339,0.9428788206,0.7255815058,1.084013566,0.8752275596
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__original,nicp_p2p,45,0.02493069346,0.00132062075,0.05297168135,0.0230037708,0.02302541939,0.02416845347,0.02494338394,0.02543196514,0.0274316968,0.0287360461,0.001263511671,0.005732275295,0.3310974445,0.1993607362,0.3596982593,0.83904632
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__original,nicp_p2tri,45,0.0221619064,0.001423341841,0.06422470233,0.01998188629,0.0200773429,0.0212973926,0.02211543835,0.02274108309,0.02491379625,0.02610128008,0.00144369049,0.006119393794,0.3568510084,0.2277899014,0.383989809,0.7439197991
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__remesh,latent_distance,45,0.4392330004,0.08669868572,0.197386548,0.2706948519,0.3132714808,0.3759381175,0.4324347377,0.4962496758,0.5677906513,0.6739465594,0.1203115582,0.4032517076,20.84439773,22.64691616,22.40823045,13.85348616
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__remesh,raw_chamfer,45,0.03233814508,0.004159327933,0.1286198674,0.0272232404,0.02787508975,0.02929452533,0.03121486771,0.03460701721,0.0396428998,0.0452189366,0.005312491882,0.0179956962,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__remesh,rigid_p2p,45,0.02785152343,0.003836367574,0.1377435451,0.0235543909,0.02418450724,0.02544563864,0.02619027338,0.02885213055,0.0356970231,0.04086135026,0.003406491905,0.01730695936,0.922352754,0.6412229855,0.9617276913,0.8390320159
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__remesh,nicp_p2p,45,0.02517582088,0.001080468565,0.04291691499,0.02340929879,0.02362737307,0.02445670685,0.02502339208,0.02572627173,0.02709878272,0.02822860653,0.001269564879,0.00481930774,0.2597699874,0.2389772835,0.2678033507,0.8016497881
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__remesh,nicp_p2tri,45,0.02241186203,0.001228311485,0.0548063112,0.02030535448,0.02068599872,0.02149830274,0.02228898201,0.02310963082,0.02431277294,0.02572899625,0.001611328075,0.005423641767,0.2953148933,0.3033092776,0.3013854928,0.7140501834
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__up60k,latent_distance,45,0.4380701767,0.101092537,0.2307679051,0.2557468414,0.305287075,0.3623805046,0.4265239537,0.5148807168,0.6137892723,0.6935039759,0.1525002122,0.4377571344,24.10680662,35.46918723,24.57311124,14.5933218
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__up60k,raw_chamfer,45,0.03047978399,0.00419352669,0.1375838717,0.02448883961,0.02482356226,0.02766544942,0.02922733833,0.03196496187,0.03873192714,0.042303317,0.004299512453,0.01781447738,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__up60k,rigid_p2p,45,0.0270696192,0.003252831824,0.1201654076,0.0233162052,0.02392384462,0.02504777118,0.02597226112,0.02826571154,0.03347287549,0.03854255173,0.003217940351,0.01522634653,0.7756792943,0.7484430818,0.8547175538,0.8886290235
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__up60k,nicp_p2p,45,0.0248307932,0.001246872449,0.05021476515,0.02271277788,0.02305075326,0.02405234098,0.02475062781,0.0253232072,0.02702646006,0.02895446637,0.001270866222,0.006241688484,0.2973326609,0.2955837984,0.3503716865,0.8468313989
jitter_sigma0.0158,jitter,0.0158,topology_pair,noisy__to__up60k,nicp_p2tri,45,0.02207158581,0.001360162018,0.06162502456,0.01988877438,0.02008300565,0.02111400159,0.02205567269,0.02261602095,0.02443491865,0.02645464488,0.001502019367,0.0065658705,0.3243480054,0.3493464395,0.3685693584,0.7546247436
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__crop,latent_distance,45,0.4565326876,0.09547970174,0.2091409976,0.2096859217,0.3310702384,0.3871990144,0.4521099627,0.5278308392,0.6179090261,0.6280100346,0.1406318247,0.4183241129,7.164396876,6.393058604,8.599860719,9.817432661
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__crop,raw_chamfer,45,0.04868835371,0.01332696993,0.2737198717,0.02824402701,0.03116172792,0.03718912555,0.04605175083,0.05918670659,0.06885542272,0.07688715352,0.02199758104,0.04864312651,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__crop,rigid_p2p,45,0.03299368706,0.005788447205,0.1754410531,0.02647300415,0.02665607412,0.02827812983,0.03170579832,0.03553193442,0.0460986612,0.04832000223,0.00725380459,0.02184699808,0.4343408317,0.3297546479,0.4491281636,0.6884819307
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__crop,nicp_p2p,45,0.02824891253,0.001918910243,0.06792864119,0.02446382563,0.02534164234,0.02682955288,0.02809313878,0.02950263898,0.03148904304,0.03316137035,0.002673086101,0.008697544726,0.1439869868,0.1215172748,0.1788031599,0.610034109
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__crop,nicp_p2tri,45,0.0259584767,0.00212885443,0.08200999056,0.02154589393,0.02273205922,0.02428900915,0.02591360985,0.02711218119,0.02961260036,0.03125657237,0.002823172035,0.009710678445,0.1597403191,0.1283401129,0.1996310505,0.5627062898
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__down8k,latent_distance,45,0.417180006,0.09474132919,0.2270994003,0.2327240407,0.2938595057,0.3423204422,0.4098479152,0.4860184193,0.5766226768,0.6584098935,0.1436979771,0.4256858528,16.47731138,21.5152351,17.38691251,13.21871293
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__down8k,raw_chamfer,45,0.03230704017,0.005749805112,0.1779737507,0.02477957131,0.02614817545,0.0279979536,0.03100513018,0.03467684772,0.04494839815,0.04926269058,0.006678894114,0.02448311927,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__down8k,rigid_p2p,45,0.02872120132,0.005638640341,0.1963232763,0.02254710025,0.02304496829,0.02464145784,0.02638407667,0.0316457392,0.04150213358,0.04427080627,0.007004281365,0.02172370602,0.9806663411,1.048718732,0.8872932314,0.8509584224
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__down8k,nicp_p2p,45,0.02459237286,0.001321532496,0.0537374943,0.02234708078,0.02243779597,0.0236674899,0.02418663939,0.0254680544,0.02657563244,0.02779587235,0.001800564497,0.005448791571,0.2298395286,0.2695902145,0.2225529971,0.7800850778
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__down8k,nicp_p2tri,45,0.02195831553,0.001427649913,0.06501636754,0.01947027727,0.01962241792,0.02080875166,0.02168030881,0.02295376558,0.02415360687,0.02549107628,0.002145013924,0.006020799019,0.248295357,0.321163038,0.2459163374,0.6992490818
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__noisy,latent_distance,45,0.4145891981,0.101473027,0.2447555976,0.2224844098,0.268751651,0.3414191008,0.4187174141,0.486654669,0.5739777446,0.6339480281,0.1452355683,0.4114636183,26.88579972,32.53781003,23.65557838,14.95008222
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__noisy,raw_chamfer,45,0.02927556352,0.003774223866,0.1289206223,0.02396714533,0.02485618841,0.02666327966,0.02800769976,0.0311268735,0.03547266994,0.04136108141,0.004463593835,0.01739393608,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__noisy,rigid_p2p,45,0.02780030701,0.004597264134,0.1653673872,0.02255647446,0.02330085964,0.02449201614,0.02646674749,0.02846091421,0.03984378736,0.04057071553,0.003968898068,0.01801424107,1.218068747,0.8891709717,1.03566214,0.9449811201
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__noisy,nicp_p2p,45,0.02467205567,0.001336196278,0.05415828724,0.02228035337,0.02283166327,0.02372478769,0.02457031401,0.02545174027,0.02705204353,0.0287399729,0.00172695258,0.006459619533,0.3540320673,0.3868973397,0.3713719254,0.877269973
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__noisy,nicp_p2tri,45,0.02193111738,0.001440445141,0.0656804264,0.01934569919,0.01983562394,0.02074329285,0.0219338516,0.02264490118,0.02451755087,0.02638620546,0.00190160833,0.007040506271,0.3816533391,0.4260262918,0.4047678592,0.783136487
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__remesh,latent_distance,45,0.4344577968,0.0877897053,0.20206728,0.2599155903,0.3120800257,0.3589996397,0.439176321,0.4929281473,0.5651090026,0.6784347892,0.1339285076,0.4185191989,18.51627195,20.82168935,20.17752289,13.82912009
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__remesh,raw_chamfer,45,0.0328261749,0.004741219265,0.1444341072,0.02689877332,0.02772931404,0.0293116738,0.03175735825,0.03574383717,0.04220748845,0.04764062558,0.006432163371,0.02074185227,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__remesh,rigid_p2p,45,0.02796183467,0.004030709586,0.1441503977,0.02362727523,0.02407273788,0.02530470449,0.02637928669,0.02905857692,0.03618899266,0.04231402927,0.003753872428,0.01868675403,0.8501419912,0.5836096211,0.9009202164,0.8306511669
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__remesh,nicp_p2p,45,0.02499392933,0.001151850462,0.04608520919,0.02303695591,0.02341089409,0.02410448207,0.02487383096,0.02563952392,0.02703431365,0.02841848547,0.001535041845,0.005381529558,0.2429439343,0.2386509416,0.2594526992,0.7832462248
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__remesh,nicp_p2tri,45,0.02239159654,0.00128583599,0.05742493562,0.02013949453,0.02044218229,0.02133058538,0.02226759814,0.02327813857,0.0248031491,0.02602945286,0.001947553189,0.005889958337,0.2712036541,0.3027835391,0.283964916,0.7011791713
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__up60k,latent_distance,45,0.4310825672,0.1004899499,0.2331106789,0.2456540167,0.3060525715,0.3487098217,0.409408927,0.5007357001,0.6047154546,0.6920226216,0.1520258784,0.4463686049,20.96692389,28.32943669,22.26728039,13.72683238
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__up60k,raw_chamfer,45,0.03106826079,0.0047927846,0.1542662665,0.02414271802,0.02495367257,0.02778093623,0.02982544811,0.0331472935,0.04130322632,0.04418865973,0.005366357267,0.02004594171,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__up60k,rigid_p2p,45,0.0280163931,0.004482579217,0.1599984409,0.02282504696,0.0234003506,0.02510044843,0.02682724401,0.02932360911,0.03617773669,0.04418694423,0.004223160685,0.02136189726,0.9352765857,0.7869697217,1.065646981,0.8994749689
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__up60k,nicp_p2p,45,0.02473070565,0.00138075675,0.0558316762,0.02231710736,0.02253700592,0.02393170327,0.02453915071,0.02538476829,0.02691012889,0.02847295813,0.001453065021,0.006155850768,0.2880907166,0.270773068,0.307087133,0.822758827
jitter_sigma0.0158,jitter,0.0158,topology_pair,original__to__up60k,nicp_p2tri,45,0.02210126646,0.001484233679,0.06715604655,0.0196052889,0.01967860962,0.02124684035,0.02184431288,0.0226926394,0.02465201521,0.0261506108,0.001445799057,0.006545321901,0.3096808647,0.2694190836,0.3265160597,0.7324051861
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__crop,latent_distance,45,0.4776564416,0.1023294546,0.2142323347,0.2160340399,0.330333066,0.400144875,0.4668715894,0.5602398515,0.6485895753,0.6825454235,0.1600949764,0.4665113837,7.088167971,8.182102069,8.18908217,9.199948836
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__crop,raw_chamfer,45,0.05315590276,0.01443665769,0.2715908665,0.02833713205,0.03469204274,0.04117548141,0.05074719412,0.06074196629,0.07659211899,0.08530461314,0.01956648488,0.05696748109,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__crop,rigid_p2p,45,0.03293211258,0.004530384422,0.1375673793,0.02652696209,0.027505453,0.02936853654,0.03210573039,0.03477199034,0.04265506263,0.04384992396,0.005403453802,0.01732296187,0.3138111687,0.2761586373,0.3040850945,0.6326602081
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__crop,nicp_p2p,45,0.02918716689,0.00202748408,0.06946491546,0.02481491241,0.02618696555,0.0275201681,0.02903888407,0.0304292761,0.03251832561,0.03397749402,0.002909107998,0.009162581607,0.1404399913,0.1486781103,0.1608388054,0.5722263975
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__crop,nicp_p2tri,45,0.02681171226,0.00216326379,0.08068353747,0.02207098983,0.02349455701,0.02522897417,0.02682417,0.02835779511,0.03022303859,0.03167719107,0.003128820935,0.009606201239,0.1498451953,0.1599071552,0.1686260487,0.5285842985
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__down8k,latent_distance,45,0.4055942959,0.0992749123,0.2447640741,0.194886446,0.2545977354,0.3280565143,0.410190016,0.4571425021,0.560547173,0.6037134528,0.1290859878,0.4088270068,21.81139898,23.74152277,18.57322607,12.27422573
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__down8k,raw_chamfer,45,0.03407075199,0.004551515121,0.1335900987,0.02837693133,0.0291415041,0.03049209266,0.03341880989,0.03592923285,0.04224396295,0.05038856276,0.005437140197,0.02201163143,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__down8k,rigid_p2p,45,0.02949073823,0.004058368089,0.137615005,0.023100634,0.02512553901,0.02715890559,0.02831328156,0.03043745203,0.03723186519,0.04367028763,0.003278546437,0.02056965363,0.891652116,0.6029909691,0.9344901898,0.8472259083
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__down8k,nicp_p2p,45,0.02552824206,0.001329315383,0.05207234324,0.02262413779,0.02380649456,0.02471830192,0.0254509145,0.02636591391,0.02783626166,0.0282650559,0.001647611992,0.005640918117,0.2920599729,0.3030291536,0.2562698787,0.761574532
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__down8k,nicp_p2tri,45,0.02283914612,0.001458426718,0.06385644673,0.01972494939,0.02078974435,0.02196254469,0.02274266472,0.02371875797,0.0254218619,0.02582503847,0.001756213279,0.006100089084,0.3204266444,0.3230031258,0.2771302574,0.6805348483
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__noisy,latent_distance,45,0.429236923,0.1051257503,0.2449131112,0.1946179271,0.2537064075,0.3642751276,0.4366976321,0.4896306098,0.6140514731,0.6312850118,0.1253554821,0.4366670847,24.39091402,17.95176157,22.99088599,13.65005712
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__noisy,raw_chamfer,45,0.03363081119,0.004310037342,0.1281574006,0.02732902547,0.02817758939,0.03045065441,0.03199236664,0.03743356144,0.0402892018,0.04632207711,0.006982907032,0.01899305163,1,1,1,1
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__noisy,rigid_p2p,45,0.02834336319,0.004173932405,0.1472631309,0.02347684268,0.02415330353,0.02546567783,0.02708377743,0.02882163472,0.03861355225,0.04080889628,0.003355956891,0.0173320536,0.9684214019,0.4805959574,0.9125470692,0.8465699875
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__noisy,nicp_p2p,45,0.02554782629,0.001612819802,0.06312943357,0.02316504743,0.02330296301,0.02456451724,0.02527082569,0.02672723487,0.02844464937,0.02929352743,0.002162717628,0.00612848,0.3742008884,0.3097159419,0.3226695803,0.7899017278
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__noisy,nicp_p2tri,45,0.02282079661,0.001730409915,0.07582600839,0.02015600439,0.02035680619,0.02181955765,0.02263372287,0.02404297035,0.02581281871,0.02681349889,0.002223412701,0.006657494497,0.4014837408,0.318407891,0.3505226346,0.7074726017
jitter_sigma0.0158,jitter,0.0158,topology_pair,remesh__to__original,latent_distance,45,0.4396863371,0.1096207646,0.2493158313,0.1871286929,0.277142179,0.3732591271,0.4230140448,0.497148186,0.6244180679,0.6589446068,0.1238890588,0.4718159139,22.27324405,14.90607056,23.82785526,12.86092176
