scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,rigid_registered_chamfer,nicp_correspondence,cpd_registered_chamfer
rotation,25,same_subject,id0485,noisy,id0485_GTready_noisy,id0485,remesh,id0485_GTready_remesh,0.0,0.1877143383026123,0.0007808562950231135,0.0006580858025699854,0.08395819359780146,nan
rotation,26,same_subject,id0485,noisy,id0485_GTready_noisy,id0485,up60k,id0485_GTready_up60k,0.0,0.14428040385246277,0.00045787019189447165,0.0002536448882892728,0.07708531362099595,nan
rotation,27,same_subject,id0485,original,id0485_GTready_original,id0485,remesh,id0485_GTready_remesh,0.0,0.16021329164505005,0.0008319389307871461,0.0006831298815086484,0.0823097964147394,nan
rotation,28,same_subject,id0485,original,id0485_GTready_original,id0485,up60k,id0485_GTready_up60k,0.0,0.11760631203651428,0.0006001068977639079,0.0003576333401724696,0.07614058126100434,nan
rotation,29,same_subject,id0485,remesh,id0485_GTready_remesh,id0485,up60k,id0485_GTready_up60k,0.0,0.10831747949123383,0.0006484630284830928,0.0005843132385052741,0.084759818459351,nan
rotation,30,same_subject,id0489,crop,id0489_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.0,0.2478281706571579,0.014983032830059528,0.015299729071557522,0.13197952909389812,nan
rotation,31,same_subject,id0489,crop,id0489_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.0,0.2728911340236664,0.009348179213702679,0.011248447000980377,0.12400070675409737,nan
rotation,32,same_subject,id0489,crop,id0489_GTready_crop,id0489,original,id0489_GTready_original,0.0,0.2399243265390396,0.009014930576086044,0.0065269372425973415,0.10645084960308929,nan
rotation,33,same_subject,id0489,crop,id0489_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.0,0.24257028102874756,0.008693902753293514,0.004564267583191395,0.10802183764826692,nan
rotation,34,same_subject,id0489,crop,id0489_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.0,0.257890522480011,0.012458853423595428,0.01457215752452612,0.12298637080789462,nan
rotation,35,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.0,0.14315660297870636,0.0007060584612190723,0.00043239345541223884,0.0782030962082057,nan
rotation,36,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,original,id0489_GTready_original,0.0,0.12499628961086273,0.0012561408802866936,0.0003471605305094272,0.07913857486692315,nan
rotation,37,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.0,0.15007281303405762,0.0021607610397040844,0.00205189548432827,0.08772361772729688,nan
rotation,38,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.0,0.06748895347118378,0.0003650086873676628,0.00034789793426170945,0.07774248614715669,nan
rotation,39,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,original,id0489_GTready_original,0.0,0.10147473961114883,0.00021419931726995856,0.0006192266009747982,0.08218955835040265,nan
rotation,40,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.0,0.16557377576828003,0.0008771821158006787,0.0011767076794058084,0.08061592628837484,nan
rotation,41,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.0,0.1351434290409088,0.00034026935463771224,0.0002487017191015184,0.0768504068125493,nan
rotation,42,same_subject,id0489,original,id0489_GTready_original,id0489,remesh,id0489_GTready_remesh,0.0,0.154094398021698,0.0009181310888379812,0.0009041210869327188,0.0870339632905901,nan
rotation,43,same_subject,id0489,original,id0489_GTready_original,id0489,up60k,id0489_GTready_up60k,0.0,0.12004394829273224,0.0006263486575335264,9.55414361669682e-05,0.07740202128798379,nan
rotation,44,same_subject,id0489,remesh,id0489_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.0,0.10817845910787582,0.0009630211279727519,0.0006568151875399053,0.08635924458675326,nan
rotation,45,different_subject,id0478,crop,id0478_GTready_crop,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.4614323377609253,0.01780199632048607,0.05947083607316017,0.1762720878066179,nan
rotation,46,different_subject,id0478,crop,id0478_GTready_crop,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.4683868885040283,0.010821552947163582,0.01200430653989315,0.12173691057344764,nan
rotation,47,different_subject,id0478,crop,id0478_GTready_crop,id0485,original,id0485_GTready_original,0.34237438440322876,0.4667375683784485,0.01122360210865736,0.011521704494953156,0.11715396558639984,nan
rotation,48,different_subject,id0478,crop,id0478_GTready_crop,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.502486526966095,0.01178058609366417,0.008542630821466446,0.11622818652699701,nan
rotation,49,different_subject,id0478,crop,id0478_GTready_crop,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.4937991797924042,0.014962264336645603,0.01552165299654007,0.11878389821889646,nan
rotation,50,different_subject,id0478,crop,id0478_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5959759950637817,0.02470078319311142,0.023280242457985878,0.13823879827497865,nan
rotation,51,different_subject,id0478,crop,id0478_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5667524337768555,0.016722453758120537,0.027876632288098335,0.14733821412302017,nan
rotation,52,different_subject,id0478,crop,id0478_GTready_crop,id0489,original,id0489_GTready_original,0.4157305955886841,0.5808851718902588,0.016529185697436333,0.015088985674083233,0.12273447540846137,nan
rotation,53,different_subject,id0478,crop,id0478_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.6120755672454834,0.01535295695066452,0.03458524867892265,0.15706746794915308,nan
rotation,54,different_subject,id0478,crop,id0478_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.611181914806366,0.02100363001227379,0.016386907547712326,0.1318579562006523,nan
rotation,55,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.41122543811798096,0.00884901825338602,0.011621512472629547,0.11637197354274142,nan
rotation,56,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3455541729927063,0.0011372497538104653,0.0012030077632516623,0.07857203030720321,nan
rotation,57,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,original,id0485_GTready_original,0.34237438440322876,0.3642492890357971,0.0013302440056577325,0.0010713774245232344,0.08643939566251019,nan
rotation,58,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.3925303816795349,0.0018891302170231938,0.0020041042007505894,0.09014468159486921,nan
rotation,59,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.3737565577030182,0.0012727612629532814,0.0010247109457850456,0.08069917612806721,nan
rotation,60,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4850297272205353,0.0070509882643818855,0.006202558521181345,0.10797485968825815,nan
rotation,61,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.47617340087890625,0.0015055641997605562,0.0020972657948732376,0.0897815143812461,nan
rotation,62,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,original,id0489_GTready_original,0.4157305955886841,0.5038797855377197,0.0015642354264855385,0.0023323078639805317,0.08789284983893696,nan
rotation,63,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5248585939407349,0.002101595513522625,0.001884294906631112,0.08490222193902017,nan
rotation,64,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5164943933486938,0.002233640756458044,0.001580062322318554,0.08411823692183992,nan
rotation,65,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.47041723132133484,0.003265050705522299,0.003387473989278078,0.1006982269704879,nan
rotation,66,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.46544280648231506,0.0038299974985420704,0.0016390897799283266,0.08258579916265688,nan
rotation,67,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,original,id0485_GTready_original,0.34237438440322876,0.4479627013206482,0.0014465614221990108,0.0010654961224645376,0.08692811853082993,nan
rotation,68,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.48840877413749695,0.002105226507410407,0.0011996927205473185,0.08329905934255648,nan
rotation,69,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.4827940762042999,0.002724588615819812,0.0012376841623336077,0.08671602987901264,nan
rotation,70,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5487783551216125,0.002788430079817772,0.002802136354148388,0.09017448887993137,nan
rotation,71,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5938606262207031,0.006950059439986944,0.008636447601020336,0.11100249387489691,nan
rotation,72,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,original,id0489_GTready_original,0.4157305955886841,0.5668055415153503,0.0032170037738978863,0.00685721542686224,0.09903942279758927,nan
rotation,73,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5982120037078857,0.0033476848620921373,0.0018122692126780748,0.0908412406477721,nan
rotation,74,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.6007280349731445,0.005253355018794537,0.0033027525059878826,0.10677441086710104,nan
rotation,75,different_subject,id0478,original,id0478_GTready_original,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4207630157470703,0.00381415244191885,0.0036071380600333214,0.0983000162429769,nan
rotation,76,different_subject,id0478,original,id0478_GTready_original,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.410590797662735,0.004531427286565304,0.0022153756581246853,0.09346246600101973,nan
rotation,77,different_subject,id0478,original,id0478_GTready_original,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.37872496247291565,0.0018108333460986614,0.0013025288935750723,0.0900601763845846,nan
rotation,78,different_subject,id0478,original,id0478_GTready_original,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.4416917562484741,0.002515919506549835,0.0020989764016121626,0.09379117281262053,nan
rotation,79,different_subject,id0478,original,id0478_GTready_original,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.4333905279636383,0.003305325750261545,0.0018448148621246219,0.09076610370279,nan
rotation,80,different_subject,id0478,original,id0478_GTready_original,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5039937496185303,0.003332715015858412,0.0028488333337008953,0.09171466949928382,nan
rotation,81,different_subject,id0478,original,id0478_GTready_original,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5479220747947693,0.008062859065830708,0.004211714491248131,0.10031159944732218,nan
rotation,82,different_subject,id0478,original,id0478_GTready_original,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5000770688056946,0.004030373878777027,0.0041867587715387344,0.0964893285384638,nan
rotation,83,different_subject,id0478,original,id0478_GTready_original,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.558617115020752,0.003945964854210615,0.0038285497575998306,0.09778162918349298,nan
rotation,84,different_subject,id0478,original,id0478_GTready_original,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5574734807014465,0.006156031507998705,0.010221193544566631,0.1116698001888273,nan
rotation,85,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.42663171887397766,0.004710542503744364,0.002419767901301384,0.09687773254688467,nan
rotation,86,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.39238035678863525,0.004450035747140646,0.0029400645289570093,0.09491970253812942,nan
rotation,87,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3732419013977051,0.0021934090182185173,0.001630015205591917,0.08686216598810922,nan
rotation,88,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,original,id0485_GTready_original,0.34237438440322876,0.39247995615005493,0.0022662398405373096,0.003017025999724865,0.08813894953209567,nan
rotation,89,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.40198054909706116,0.0029468832071870565,0.0028738873079419136,0.08510472135963282,nan
rotation,90,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4961613118648529,0.004499305970966816,0.003016815986484289,0.10116801610879986,nan
rotation,91,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5280351042747498,0.007319473661482334,0.005408591590821743,0.09535277298265607,nan
rotation,92,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.49150779843330383,0.0038959153462201357,0.003866728860884905,0.09879566305562765,nan
rotation,93,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,original,id0489_GTready_original,0.4157305955886841,0.5173555016517639,0.0038011251017451286,0.004193279426544905,0.10038431423094607,nan
rotation,94,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5289907455444336,0.005195748992264271,0.004025490954518318,0.08783512001458019,nan
rotation,95,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.40239590406417847,0.006540784612298012,0.005778695456683636,0.10854213022975147,nan
rotation,96,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.34545350074768066,0.002163748722523451,0.0016133334720507264,0.08581852785732999,nan
rotation,97,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3296569883823395,0.0010698472615331411,0.0010751464869827032,0.08793835043382511,nan
rotation,98,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,original,id0485_GTready_original,0.34237438440322876,0.34993794560432434,0.0011278125457465649,0.001079243142157793,0.07920146108073468,nan
rotation,99,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.36828458309173584,0.0012769512832164764,0.001381327980197966,0.08907998021362441,nan
rotation,100,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4760946035385132,0.005441539920866489,0.004285299684852362,0.10186727416596447,nan
rotation,101,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.49229875206947327,0.004230034071952105,0.0029644162859767675,0.0982628533841676,nan
rotation,102,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.4621199071407318,0.001973932608962059,0.0016587076243013144,0.08674436080193118,nan
rotation,103,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,original,id0489_GTready_original,0.4157305955886841,0.4896741211414337,0.0019482909701764584,0.0021262764930725098,0.09331013040441852,nan
rotation,104,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5033472180366516,0.0018990634707733989,0.0021805893629789352,0.09175714760766837,nan
rotation,105,different_subject,id0485,crop,id0485_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.4011315405368805,0.017801985144615173,0.01076962985098362,0.13158443151064464,nan
rotation,106,different_subject,id0485,crop,id0485_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.4168855845928192,0.011674212291836739,0.008039546199142933,0.11552675346454372,nan
rotation,107,different_subject,id0485,crop,id0485_GTready_crop,id0489,original,id0489_GTready_original,0.2601737082004547,0.39843612909317017,0.01139252819120884,0.009063653647899628,0.10979123060301771,nan
rotation,108,different_subject,id0485,crop,id0485_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.42270565032958984,0.010324304923415184,0.004942759405821562,0.12315928852093508,nan
rotation,109,different_subject,id0485,crop,id0485_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.41957947611808777,0.015015555545687675,0.008409500122070312,0.11610364619188829,nan
rotation,110,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.31389597058296204,0.010458117350935936,0.011827422305941582,0.12072438915636066,nan
rotation,111,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.33270734548568726,0.000797665270511061,0.0009303841507062316,0.08285627122320496,nan
rotation,112,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,original,id0489_GTready_original,0.2601737082004547,0.32232674956321716,0.0009113071719184518,0.0007161995163187385,0.08090286975007474,nan
rotation,113,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3464231491088867,0.001847107894718647,0.0019231103360652924,0.08649360932291016,nan
rotation,114,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.31609660387039185,0.0009997851448133588,0.000994096277281642,0.08489448804395336,nan
rotation,115,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3540484309196472,0.0051755141466856,0.00382348895072937,0.10015685736381835,nan
rotation,116,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3541925549507141,0.0028444158378988504,0.0016988840652629733,0.09297827071068193,nan
rotation,117,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,original,id0489_GTready_original,0.2601737082004547,0.34643322229385376,0.0009610726265236735,0.0009687224519439042,0.07997518602691907,nan
rotation,118,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3795810639858246,0.0014948213938623667,0.0011693865526467562,0.084243509342181,nan
rotation,119,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.36539503931999207,0.0019635523203760386,0.0010689563350751996,0.07599663666172107,nan
rotation,120,different_subject,id0485,original,id0485_GTready_original,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3155364692211151,0.005439793691039085,0.00601222924888134,0.10569426028442364,nan
rotation,121,different_subject,id0485,original,id0485_GTready_original,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3203047513961792,0.0037379730492830276,0.0021303200628608465,0.09198366916104073,nan
rotation,122,different_subject,id0485,original,id0485_GTready_original,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3322266936302185,0.0014551430940628052,0.0009778891690075397,0.08272300641600658,nan
rotation,123,different_subject,id0485,original,id0485_GTready_original,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.35328763723373413,0.0018269692081958055,0.0008903896668925881,0.08774373072923025,nan
rotation,124,different_subject,id0485,original,id0485_GTready_original,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.3346545696258545,0.002620819490402937,0.0009955160785466433,0.09257291758389052,nan
rotation,125,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.2870611846446991,0.006478286813944578,0.004911825060844421,0.10033972288850393,nan
rotation,126,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.2634693384170532,0.003825798165053129,0.0032049231231212616,0.09139390546490397,nan
rotation,127,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.29043614864349365,0.001870752777904272,0.0019284184090793133,0.08122798215322435,nan
rotation,128,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,original,id0489_GTready_original,0.2601737082004547,0.2846352458000183,0.0018226425163447857,0.0018317465437576175,0.08852266347419066,nan
rotation,129,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.26334187388420105,0.0023542759008705616,0.0021652455907315016,0.08809751819377101,nan
rotation,130,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.32122084498405457,0.008291560225188732,0.006552048027515411,0.0979662202958188,nan
rotation,131,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.2979440689086914,0.0019430243410170078,0.0014442277606576681,0.08800821383989924,nan
rotation,132,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.33259183168411255,0.0008362168446183205,0.001020465511828661,0.08865426906279562,nan
rotation,133,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,original,id0489_GTready_original,0.2601737082004547,0.3285871148109436,0.0008897628867998719,0.0009295332711189985,0.08259557105086454,nan
rotation,134,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.32980412244796753,0.001088303979486227,0.0014618998393416405,0.08755541467311695,nan
