subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0004,id0342,original,down8k,0.350086,0.495336,0.006544,1,
id0004,id0346,original,down8k,0.331411,0.517243,0.006467,1,
id0004,id0363,original,down8k,0.357624,0.535032,0.006720,1,
id0004,id0367,original,down8k,0.332776,0.460188,0.006300,1,
id0004,id0368,original,down8k,0.268145,0.330844,0.003081,1,
id0004,id0369,original,down8k,0.306576,0.371082,0.002355,1,
id0004,id0372,original,down8k,0.348164,0.407200,0.004926,1,
id0004,id0373,original,down8k,0.253746,0.317204,0.001960,1,
id0004,id0374,original,down8k,0.488771,0.440230,0.002760,1,
id0004,id0378,original,down8k,0.257372,0.393026,0.003876,1,
id0004,id0381,original,down8k,0.262163,0.351390,0.003295,1,
id0004,id0382,original,down8k,0.443676,0.604884,0.007422,1,
id0004,id0392,original,down8k,0.334855,0.525687,0.006997,1,
id0004,id0396,original,down8k,0.329644,0.493566,0.006927,1,
id0004,id0398,original,down8k,0.455912,0.686302,0.007511,1,
id0004,id0399,original,down8k,0.341713,0.359781,0.002357,1,
id0004,id0401,original,down8k,0.404764,0.534367,0.006527,1,
id0004,id0402,original,down8k,0.287139,0.451766,0.004078,1,
id0004,id0404,original,down8k,0.385459,0.534469,0.006827,1,
id0004,id0411,original,down8k,0.444882,0.651593,0.008169,1,
id0004,id0412,original,down8k,0.346228,0.498279,0.007264,1,
id0004,id0418,original,down8k,0.352156,0.552198,0.005777,1,
id0004,id0421,original,down8k,0.283581,0.455587,0.005292,1,
id0004,id0422,original,down8k,0.295274,0.436534,0.004952,1,
id0004,id0431,original,down8k,0.344802,0.570305,0.005495,1,
id0004,id0437,original,down8k,0.335827,0.456559,0.003762,1,
id0004,id0441,original,down8k,0.345794,0.482794,0.006758,1,
id0004,id0447,original,down8k,0.379462,0.388728,0.001835,1,
id0004,id0460,original,down8k,0.277219,0.492662,0.004833,1,
id0004,id0462,original,down8k,0.359342,0.457459,0.003881,1,
id0004,id0465,original,down8k,0.413186,0.531159,0.007413,1,
id0004,id0466,original,down8k,0.322157,0.336252,0.001688,1,
id0004,id0468,original,down8k,0.497404,0.748376,0.010273,1,
id0004,id0470,original,down8k,0.394680,0.561507,0.007739,1,
id0004,id0476,original,down8k,0.263739,0.228782,0.001340,1,
id0004,id0486,original,down8k,0.421167,0.549572,0.003456,1,
id0004,id0491,original,down8k,0.283154,0.318479,0.003238,1,
id0004,id0498,original,down8k,0.366030,0.462027,0.004864,1,
id0018,id0020,original,down8k,0.275566,0.357023,0.002733,1,
id0018,id0026,original,down8k,0.382527,0.671357,0.011008,1,
id0018,id0027,original,down8k,0.290609,0.456894,0.006274,1,
id0018,id0041,original,down8k,0.337230,0.557944,0.011327,1,
id0018,id0042,original,down8k,0.511120,0.816552,0.017913,1,
id0018,id0045,original,down8k,0.286276,0.491725,0.008365,1,
id0018,id0048,original,down8k,0.272980,0.456276,0.003866,1,
id0018,id0056,original,down8k,0.419521,0.571329,0.013119,1,
id0018,id0062,original,down8k,0.534391,0.791420,0.015949,1,
id0018,id0069,original,down8k,0.467310,0.634546,0.008152,1,
id0018,id0071,original,down8k,0.456118,0.692123,0.017456,1,
id0018,id0072,original,down8k,0.388603,0.569161,0.009199,1,
id0018,id0075,original,down8k,0.308999,0.530923,0.008746,1,
id0018,id0080,original,down8k,0.464278,0.786534,0.014573,1,
id0018,id0081,original,down8k,0.325128,0.566611,0.006219,1,
id0018,id0086,original,down8k,0.393905,0.620594,0.008109,1,
id0018,id0088,original,down8k,0.358025,0.555113,0.007252,1,
id0018,id0097,original,down8k,0.290321,0.408123,0.006551,1,
id0018,id0100,original,down8k,0.357246,0.625376,0.009939,1,
id0018,id0106,original,down8k,0.519131,0.750511,0.011593,1,
id0018,id0107,original,down8k,0.340912,0.355716,0.004613,1,
id0018,id0110,original,down8k,0.235144,0.361718,0.003685,1,
id0018,id0113,original,down8k,0.432251,0.664896,0.012947,1,
id0018,id0115,original,down8k,0.354310,0.619012,0.010180,1,
id0018,id0130,original,down8k,0.349795,0.544096,0.008087,1,
id0018,id0132,original,down8k,0.326289,0.541402,0.009484,1,
id0018,id0136,original,down8k,0.458846,0.613100,0.007821,1,
id0018,id0153,original,down8k,0.233688,0.293499,0.003773,1,
id0018,id0161,original,down8k,0.287563,0.499548,0.008745,1,
id0018,id0169,original,down8k,0.424750,0.603711,0.011250,1,
id0018,id0182,original,down8k,0.193836,0.339330,0.004201,1,
id0018,id0183,original,down8k,0.462025,0.601865,0.004145,1,
id0018,id0186,original,down8k,0.344592,0.530716,0.009178,1,
id0018,id0197,original,down8k,0.306567,0.516856,0.005709,1,
id0018,id0199,original,down8k,0.386478,0.584629,0.004237,1,
id0018,id0206,original,down8k,0.546436,0.867989,0.015245,1,
id0018,id0207,original,down8k,0.330534,0.550116,0.009235,1,
id0018,id0208,original,down8k,0.219759,0.373357,0.004546,1,
id0018,id0212,original,down8k,0.439102,0.471113,0.003475,1,
id0018,id0220,original,down8k,0.326173,0.419641,0.007162,1,
id0018,id0222,original,down8k,0.298091,0.460632,0.005167,1,
id0018,id0224,original,down8k,0.328001,0.567933,0.009701,1,
id0018,id0233,original,down8k,0.351839,0.336380,0.005536,1,
id0018,id0239,original,down8k,0.502849,0.769995,0.016280,1,
id0018,id0242,original,down8k,0.341463,0.497457,0.007732,1,
id0018,id0246,original,down8k,0.359223,0.588642,0.012859,1,
id0018,id0258,original,down8k,0.278820,0.482776,0.008679,1,
id0018,id0273,original,down8k,0.294283,0.423123,0.008760,1,
id0018,id0275,original,down8k,0.312723,0.414038,0.006171,1,
id0018,id0285,original,down8k,0.411593,0.615906,0.006533,1,
id0018,id0290,original,down8k,0.263703,0.318307,0.003485,1,
id0018,id0296,original,down8k,0.348008,0.482930,0.006676,1,
id0018,id0299,original,down8k,0.294161,0.438968,0.006155,1,
id0018,id0303,original,down8k,0.340705,0.487307,0.005609,1,
id0018,id0319,original,down8k,0.431257,0.569389,0.007039,1,
id0018,id0321,original,down8k,0.258891,0.392909,0.003510,1,
id0018,id0326,original,down8k,0.466424,0.685250,0.006481,1,
id0018,id0328,original,down8k,0.320845,0.396662,0.005117,1,
id0018,id0330,original,down8k,0.336254,0.516291,0.009879,1,
id0018,id0342,original,down8k,0.397614,0.559858,0.010100,1,
id0018,id0346,original,down8k,0.345890,0.600091,0.009735,1,
id0018,id0363,original,down8k,0.452520,0.658267,0.011601,1,
id0018,id0367,original,down8k,0.402012,0.566001,0.010284,1,
id0018,id0368,original,down8k,0.340517,0.495243,0.006300,1,
id0018,id0369,original,down8k,0.327552,0.455475,0.003447,1,
id0018,id0372,original,down8k,0.392301,0.525394,0.008056,1,
id0018,id0373,original,down8k,0.286644,0.397685,0.004507,1,
id0018,id0374,original,down8k,0.360947,0.259694,0.005101,1,
id0018,id0378,original,down8k,0.270982,0.454014,0.007324,1,
id0018,id0381,original,down8k,0.308404,0.533255,0.006526,1,
id0018,id0382,original,down8k,0.438496,0.643625,0.010635,1,
id0018,id0392,original,down8k,0.302090,0.520025,0.010674,1,
id0018,id0396,original,down8k,0.439248,0.672091,0.011706,1,
id0018,id0398,original,down8k,0.528230,0.773619,0.009678,1,
id0018,id0399,original,down8k,0.292709,0.362378,0.004507,1,
id0018,id0401,original,down8k,0.366870,0.481101,0.009884,1,
id0018,id0402,original,down8k,0.333401,0.536584,0.007215,1,
id0018,id0404,original,down8k,0.407667,0.635633,0.010225,1,
id0018,id0411,original,down8k,0.404419,0.599599,0.011563,1,
id0018,id0412,original,down8k,0.402996,0.629256,0.010928,1,
id0018,id0418,original,down8k,0.363427,0.655242,0.008816,1,
id0018,id0421,original,down8k,0.308484,0.531102,0.009314,1,
id0018,id0422,original,down8k,0.341853,0.535785,0.008399,1,
id0018,id0431,original,down8k,0.447872,0.676459,0.007937,1,
id0018,id0437,original,down8k,0.281543,0.440932,0.005767,1,
id0018,id0441,original,down8k,0.324058,0.501034,0.010432,1,
id0018,id0447,original,down8k,0.394627,0.481142,0.002793,1,
id0018,id0460,original,down8k,0.296181,0.590880,0.008574,1,
id0018,id0462,original,down8k,0.443242,0.624482,0.006289,1,
id0018,id0465,original,down8k,0.371929,0.533551,0.011031,1,
id0018,id0466,original,down8k,0.355834,0.445945,0.002663,1,
id0018,id0468,original,down8k,0.525207,0.793698,0.014197,1,
id0018,id0470,original,down8k,0.443988,0.633750,0.011216,1,
id0018,id0476,original,down8k,0.288014,0.374810,0.003622,1,
id0018,id0486,original,down8k,0.399879,0.543694,0.006220,1,
