scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
translation,0.150000,0.000000,0.000000,0.150000,0.000000,0.009500,0.522529,0.534993,-0.012464,0.553134,0.569484,-0.016350,0,0.590774,0.514582,0.068246,-0.020410,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.md
translation,0.200000,0.000000,0.000000,0.200000,0.000000,0.012000,0.483384,0.536598,-0.053214,0.512547,0.566289,-0.053742,0,0.590774,0.514582,0.107390,-0.022016,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.md
rotation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590774,0.514582,0.076192,0.616605,0.549931,0.066674,1,0.590774,0.514582,0.000000,0.000000,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.md
rotation,0.020000,0.000000,0.020000,0.000000,1.400000,0.000000,0.576383,0.529576,0.046807,0.609138,0.569761,0.039376,1,0.590774,0.514582,0.014392,-0.014994,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.md
rotation,0.050000,0.000000,0.050000,0.000000,2.000000,0.000000,0.569850,0.524036,0.045814,0.603942,0.564367,0.039575,1,0.590774,0.514582,0.020924,-0.009454,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.md
rotation,0.100000,0.000000,0.100000,0.000000,3.000000,0.000000,0.554001,0.524510,0.029491,0.591030,0.567240,0.023790,1,0.590774,0.514582,0.036774,-0.009928,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.md
rotation,0.150000,0.000000,0.150000,0.000000,4.000000,0.000000,0.534911,0.530706,0.004205,0.572766,0.572820,-0.000054,1,0.590774,0.514582,0.055863,-0.016124,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.md
rotation,0.200000,0.000000,0.200000,0.000000,5.000000,0.000000,0.510965,0.532205,-0.021240,0.546783,0.575089,-0.028306,0,0.590774,0.514582,0.079809,-0.017622,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.md
mixed,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590774,0.514582,0.076192,0.616605,0.549931,0.066674,1,0.590774,0.514582,0.000000,0.000000,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.md
mixed,0.020000,0.020000,0.020000,0.020000,1.400000,0.003000,0.580356,0.578568,0.001787,0.603949,0.610466,-0.006517,1,0.590774,0.514582,0.010419,-0.063986,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.md
mixed,0.050000,0.050000,0.050000,0.050000,2.000000,0.004500,0.571506,0.600352,-0.028846,0.600280,0.626735,-0.026455,0,0.590774,0.514582,0.019268,-0.085769,35,70,595,1190,595,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_mixedaug/shot75_heldout_xtopo10k_pnoise0.6_sig5e-2_mixed5_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.md
