scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,template_icp_chamfer
mixed,33,same_subject,id0489,crop,id0489_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.0,0.2847607433795929,0.0024463580921292305,0.003044391982257366
mixed,34,same_subject,id0489,crop,id0489_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.0,0.2658500671386719,0.0023862598463892937,0.002241543959826231
mixed,35,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.0,0.22983451187610626,0.0011308514513075352,0.0012624261435121298
mixed,36,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,original,id0489_GTready_original,0.0,0.21442686021327972,0.0011742094065994024,0.0013878955505788326
mixed,37,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.0,0.29183271527290344,0.0016345572657883167,0.0015921173617243767
mixed,38,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.0,0.29756632447242737,0.0009778982494026423,0.0012883484596386552
mixed,39,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,original,id0489_GTready_original,0.0,0.1710326224565506,0.0007793140830472112,0.0010371110402047634
mixed,40,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.0,0.31355077028274536,0.0011082036653533578,0.0011632537934929132
mixed,41,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.0,0.24004720151424408,0.0006400302518159151,0.0009828064357861876
mixed,42,same_subject,id0489,original,id0489_GTready_original,id0489,remesh,id0489_GTready_remesh,0.0,0.2926602065563202,0.0010221048723906279,0.0010776924900710583
mixed,43,same_subject,id0489,original,id0489_GTready_original,id0489,up60k,id0489_GTready_up60k,0.0,0.23918898403644562,0.0006406674510799348,0.0006472643581219018
mixed,44,same_subject,id0489,remesh,id0489_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.0,0.28718888759613037,0.0008203459437936544,0.0009164478396996856
mixed,45,different_subject,id0478,crop,id0478_GTready_crop,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.44350582361221313,0.0046371291391551495,0.005296055227518082
mixed,46,different_subject,id0478,crop,id0478_GTready_crop,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.35178443789482117,0.002452042419463396,0.0036803828552365303
mixed,47,different_subject,id0478,crop,id0478_GTready_crop,id0485,original,id0485_GTready_original,0.34237438440322876,0.379753440618515,0.0024863043799996376,0.003120232140645385
mixed,48,different_subject,id0478,crop,id0478_GTready_crop,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.5053550004959106,0.0031570754945278168,0.004826885648071766
mixed,49,different_subject,id0478,crop,id0478_GTready_crop,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.40438252687454224,0.0024808887392282486,0.0033448091708123684
mixed,50,different_subject,id0478,crop,id0478_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5660005211830139,0.005922720767557621,0.00746748223900795
mixed,51,different_subject,id0478,crop,id0478_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5383649468421936,0.004091139882802963,0.005682577379047871
mixed,52,different_subject,id0478,crop,id0478_GTready_crop,id0489,original,id0489_GTready_original,0.4157305955886841,0.515397310256958,0.0033164636697620153,0.003959449008107185
mixed,53,different_subject,id0478,crop,id0478_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5963576436042786,0.003501980099827051,0.004982563201338053
mixed,54,different_subject,id0478,crop,id0478_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.552099883556366,0.0039628795348107815,0.005114471539855003
mixed,55,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.3852176368236542,0.0029476818162947893,0.003355990396812558
mixed,56,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.32481175661087036,0.0013025017688050866,0.0013966041151434183
mixed,57,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,original,id0485_GTready_original,0.34237438440322876,0.38981369137763977,0.0013094444293528795,0.0013684489531442523
mixed,58,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.44592422246932983,0.001621308270841837,0.0019985856488347054
mixed,59,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.35541051626205444,0.00116319814696908,0.0012943038018420339
mixed,60,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4888528883457184,0.002670729998499155,0.0028890010435134172
mixed,61,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.4966609477996826,0.001455702935345471,0.0016667719464749098
mixed,62,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,original,id0489_GTready_original,0.4157305955886841,0.4670880138874054,0.0012830202467739582,0.0013227558229118586
mixed,63,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5718787312507629,0.0017763288924470544,0.0019660196267068386
mixed,64,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5106127858161926,0.001197527046315372,0.0013137680944055319
mixed,65,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.43621331453323364,0.0013961575459688902,0.002012621145695448
mixed,66,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.44904670119285583,0.0017795967869460583,0.0016664734575897455
mixed,67,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,original,id0485_GTready_original,0.34237438440322876,0.48502951860427856,0.0009936124552041292,0.001076739514246583
mixed,68,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.5436123609542847,0.0013570809969678521,0.001417522318661213
mixed,69,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.4504319727420807,0.0009028984932228923,0.0008254545973613858
mixed,70,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.518236517906189,0.0013435854343697429,0.0018874516244977713
mixed,71,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5315474271774292,0.002118591219186783,0.002014049794524908
mixed,72,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,original,id0489_GTready_original,0.4157305955886841,0.5019229054450989,0.001134543097577989,0.001072189537808299
mixed,73,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5691089034080505,0.0013638657983392477,0.0012806187150999904
mixed,74,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5884397029876709,0.0012462479062378407,0.001203658408485353
mixed,75,different_subject,id0478,original,id0478_GTready_original,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.364949107170105,0.001430122647434473,0.001674354774877429
mixed,76,different_subject,id0478,original,id0478_GTready_original,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.41595205664634705,0.0016509643755853176,0.0016665554139763117
mixed,77,different_subject,id0478,original,id0478_GTready_original,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3361312747001648,0.0009149235556833446,0.0010599044617265463
mixed,78,different_subject,id0478,original,id0478_GTready_original,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.44762733578681946,0.0011593552771955729,0.0012527161743491888
mixed,79,different_subject,id0478,original,id0478_GTready_original,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.3463543951511383,0.0008025281713344157,0.0007890699780546129
mixed,80,different_subject,id0478,original,id0478_GTready_original,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5184358954429626,0.0014111504424363375,0.0016638326924294233
mixed,81,different_subject,id0478,original,id0478_GTready_original,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5497056245803833,0.0019417229341343045,0.001956900116056204
mixed,82,different_subject,id0478,original,id0478_GTready_original,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5259412527084351,0.0012418106198310852,0.001384782139211893
mixed,83,different_subject,id0478,original,id0478_GTready_original,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5865691304206848,0.0012127645313739777,0.0012635490857064724
mixed,84,different_subject,id0478,original,id0478_GTready_original,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5215563178062439,0.0010605581337586045,0.0011581969447433949
mixed,85,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.3891269266605377,0.0016165031120181084,0.0016310836654156446
mixed,86,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.40020930767059326,0.0019905446097254753,0.0021117941942065954
mixed,87,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.33698052167892456,0.0011346540413796902,0.0012935602571815252
mixed,88,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,original,id0485_GTready_original,0.34237438440322876,0.38269680738449097,0.001098712207749486,0.0011573978699743748
mixed,89,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.34052789211273193,0.0009463477181270719,0.00097565574105829
mixed,90,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.49870240688323975,0.0016494664596393704,0.0018523016478866339
mixed,91,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5105801224708557,0.0023037574719637632,0.0023753212299197912
mixed,92,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.4934895634651184,0.0015101758763194084,0.0017160815186798573
mixed,93,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,original,id0489_GTready_original,0.4157305955886841,0.46804261207580566,0.0012613197322934866,0.00140884961001575
mixed,94,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5066698789596558,0.0012351551558822393,0.0014263286720961332
mixed,95,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4457379877567291,0.0014768983237445354,0.0015765498392283916
mixed,96,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.43692994117736816,0.001223403145559132,0.0014144571032375097
mixed,97,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3884994685649872,0.000717582122888416,0.0009804241126403213
mixed,98,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,original,id0485_GTready_original,0.34237438440322876,0.4381757378578186,0.0007295662071555853,0.0008743723155930638
mixed,99,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.4930918514728546,0.0009004190214909613,0.0009093452244997025
mixed,100,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5092175602912903,0.0014337084721773863,0.0019168721046298742
mixed,101,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5115829706192017,0.00140852271579206,0.0015654924791306257
mixed,102,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5108935832977295,0.0008441271493211389,0.0009455695981159806
mixed,103,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,original,id0489_GTready_original,0.4157305955886841,0.4943738281726837,0.0007793375989422202,0.0007881385972723365
mixed,104,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5617113709449768,0.0008725781226530671,0.0008495278307236731
mixed,105,different_subject,id0485,crop,id0485_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.43385177850723267,0.004648422356694937,0.004301867447793484
mixed,106,different_subject,id0485,crop,id0485_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.39124512672424316,0.0032557016238570213,0.003417477710172534
mixed,107,different_subject,id0485,crop,id0485_GTready_crop,id0489,original,id0489_GTready_original,0.2601737082004547,0.38240790367126465,0.0024835257790982723,0.0025576939806342125
mixed,108,different_subject,id0485,crop,id0485_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.4802546203136444,0.0026036035269498825,0.002466232515871525
mixed,109,different_subject,id0485,crop,id0485_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.4072658121585846,0.0028056083247065544,0.0024010310880839825
