scenario,reference_metric,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs
clean,gt_vertex_mean_l2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000,0.374977,0.608244,-0.233267,0.392028,0.602030,-0.210002,0,90,180,4005,8010,4005
rotation,gt_vertex_mean_l2,0.000000e+00,2.000000e-01,0.000000e+00,2.900000,0.000000,0.352478,0.611087,-0.258609,0.370312,0.610485,-0.240173,0,90,180,4005,8010,4005
