scenario,sample_name,subject_id,topology_label,template_sample_name,rotation_angle_deg,rotation_axis_x,rotation_axis_y,rotation_axis_z,translation_x,translation_y,translation_z,translation_norm
rotation,id0485_GTready_original,id0485,original,id0478_GTready_remesh,2.8936058969826544,-0.9452606261912391,-0.323524236421906,0.04259597422491203,-0.0007922721561044455,-0.005361569579690695,-0.009841113351285458,0.011234840253428259
rotation,id0485_GTready_remesh,id0485,remesh,id0478_GTready_remesh,3.1212971109890044,-0.07280905211688056,-0.8895454948161968,0.4510073775250788,0.012939476408064365,-0.0028188431169837713,-0.011370716616511345,0.017454773633766445
rotation,id0485_GTready_up60k,id0485,up60k,id0478_GTready_remesh,3.463171521564293,-0.502555209813676,-0.8442831726730539,-0.1860757518599735,-0.0038287395145744085,0.02486499957740307,-0.02033771201968193,0.03235042473369141
rotation,id0489_GTready_crop,id0489,crop,id0478_GTready_remesh,2.457860698352655,-0.6034774086077428,-0.17229830986945022,-0.778542426407331,-0.029827071353793144,0.001598790055140853,0.0359843485057354,0.046766266181585484
rotation,id0489_GTready_down8k,id0489,down8k,id0478_GTready_remesh,4.528050489904611,0.12405134157038236,-0.9736496045543147,-0.19135755068931734,0.00202078465372324,0.012515829876065254,-0.004379276651889086,0.013412965074774177
rotation,id0489_GTready_noisy,id0489,noisy,id0478_GTready_remesh,3.4686510672999002,-0.6428399595097953,-0.7508159597131273,-0.15176356973101385,-0.006758940406143665,-0.014096397906541824,-0.0037845203187316656,0.016084598328719654
rotation,id0489_GTready_original,id0489,original,id0478_GTready_remesh,4.750523466260533,-0.3232152712692688,-0.5170681266137332,0.7925733031452027,-0.0016148810973390937,0.016346056014299393,0.00705761881545186,0.017877678023875937
rotation,id0489_GTready_remesh,id0489,remesh,id0478_GTready_remesh,2.8766095882245364,-0.659413765053577,-0.5912472619199742,-0.46432764480482897,0.004211666528135538,-0.006947090849280357,-0.007055496331304312,0.010760122429295159
rotation,id0489_GTready_up60k,id0489,up60k,id0478_GTready_remesh,4.023141176181992,-0.548470315441859,-0.6895260078337601,-0.4730054942597868,-0.016849715262651443,0.015829240903258324,-0.015044592320919037,0.027582920985792486
mixed,id0478_GTready_crop,id0478,crop,id0478_GTready_remesh,2.068668046936363,-0.5903724798179786,-0.7670556793018892,-0.25116910622982214,0.008062854409217834,-0.015296386554837227,0.014769189991056919,0.022740229459070647
mixed,id0478_GTready_down8k,id0478,down8k,id0478_GTready_remesh,2.5350881908141103,-0.2922700296871541,0.731809102093146,0.615657102485055,-0.010566607117652893,0.014410826377570629,-0.002086782827973366,0.01799110239630809
mixed,id0478_GTready_noisy,id0478,noisy,id0478_GTready_remesh,3.3180335666306413,0.7456878842494284,0.6116587782703774,-0.2642406445806558,-0.020204048603773117,0.026598356664180756,-0.011506089940667152,0.03532798130294621
mixed,id0478_GTready_original,id0478,original,id0478_GTready_remesh,3.1468139772428385,0.5154347699393951,-0.6906312508527475,-0.5073021518612869,-0.013251199387013912,-0.02069046162068844,0.003968060947954655,0.024888451035736673
mixed,id0478_GTready_remesh,id0478,remesh,id0478_GTready_remesh,5.031897116370867,-0.9982703322917112,0.05365647259104497,0.024027621923171788,0.0024063324090093374,0.01327378861606121,0.005718698725104332,0.014652215361338188
mixed,id0478_GTready_up60k,id0478,up60k,id0478_GTready_remesh,1.2426167904850132,0.882132174832739,0.2691225659228936,0.3865434912606081,0.0021803269628435373,0.008361274376511574,0.005843058228492737,0.01043101453962021
mixed,id0485_GTready_crop,id0485,crop,id0478_GTready_remesh,1.346974571346086,-0.872695629543414,0.23404127371247965,0.4285172346299094,-0.007803753018379211,0.009578554891049862,0.015440665185451508,0.019775272851263827
mixed,id0485_GTready_down8k,id0485,down8k,id0478_GTready_remesh,1.1634840264159652,0.876975658450494,-0.16897689376669156,0.4498449775848151,0.002701983554288745,0.0002612489915918559,-0.0026415097527205944,0.003787682660542276
mixed,id0485_GTready_noisy,id0485,noisy,id0478_GTready_remesh,3.086037751605074,-0.07986106941787491,0.9770790992090631,-0.19732877002667168,-0.00848381593823433,-0.022171441465616226,0.004335741512477398,0.024131858693438955
mixed,id0485_GTready_original,id0485,original,id0478_GTready_remesh,0.6717301214030229,-0.16507081890127243,-0.2616143725151482,-0.9509519151044223,-0.017822816967964172,0.006684035994112492,-0.007247692905366421,0.02036806800594111
mixed,id0485_GTready_remesh,id0485,remesh,id0478_GTready_remesh,3.275364562594524,0.001315967984534095,0.6206290131990839,-0.7841032433320213,-0.013819340616464615,0.01845814473927021,0.002378347096964717,0.023180461971310184
mixed,id0485_GTready_up60k,id0485,up60k,id0478_GTready_remesh,0.9632711958747406,-0.7325318568950755,0.1823548627822377,-0.6558534765124936,0.009758067317306995,0.0028032443951815367,-0.009129743091762066,0.013653946895670453
mixed,id0489_GTready_crop,id0489,crop,id0478_GTready_remesh,2.2498150999566016,-0.8702294698691438,0.2933096420721501,-0.39581576982072864,0.019109386950731277,-0.00709988409653306,-0.004789416212588549,0.020940762437752544
mixed,id0489_GTready_down8k,id0489,down8k,id0478_GTready_remesh,3.035606988251873,0.47035962018865396,-0.8824654915297242,0.0040600437420452214,-0.005259498953819275,-0.0022504169028252363,0.0042944601736962795,0.007153257556191519
mixed,id0489_GTready_noisy,id0489,noisy,id0478_GTready_remesh,4.524891557462846,-0.5881010729479156,-0.8081467863421825,0.0321853961030918,-0.0046511306427419186,-0.0077052041888237,-0.00010173710325034335,0.009000752095547177
mixed,id0489_GTready_original,id0489,original,id0478_GTready_remesh,2.7615518910115533,-0.3755155232650172,-0.735534336391415,0.5638947878605024,0.004352711606770754,0.047008730471134186,0.004775345325469971,0.047450719297150216
mixed,id0489_GTready_remesh,id0489,remesh,id0478_GTready_remesh,1.825420287837154,-0.09287891191207805,-0.0952184504543707,-0.9911139966800474,0.017105214297771454,-0.0460403747856617,-0.027527067810297012,0.05630314315213289
mixed,id0489_GTready_up60k,id0489,up60k,id0478_GTready_remesh,5.294149266257012,0.8271899193993343,-0.26144756634521665,0.497395222430098,-0.021311331540346146,0.027768714353442192,-0.006359140854328871,0.03557686075626704
