metric,pair_type,count,delta_mean,delta_median,ratio_mean,ratio_median
rigid_registered_chamfer,different_subject,300,0.002769385147257708,-0.0004607549635694001,1.178981938567579,0.8778394623567447
rigid_registered_chamfer,same_subject,180,-0.0002981641152372349,-0.0003049851657124,0.8271848755810775,0.7770845844236702
nicp_correspondence,different_subject,300,0.09720769657177691,0.09300657119011224,24.47663944956138,20.343864735355794
nicp_correspondence,same_subject,180,0.0893216324985636,0.0861214805387769,105.43781870052447,77.61927898416093
