scenario,reference_metric,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs
clean,gt_vertex_mean_l2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000,0.374977,0.608244,-0.233267,0.392028,0.602030,-0.210002,0,90,180,4005,8010,4005
translation,gt_vertex_mean_l2,0.000000e+00,0.000000e+00,1.500000e-01,0.000000,0.005500,0.363284,0.611638,-0.248354,0.376016,0.604253,-0.228237,0,90,180,4005,8010,4005
