subject_a,subject_b,topology_a,topology_b,gt_distance,latent_distance,raw_chamfer,n_mesh_pairs,mesh_pair_index
id0001,id0004,down8k,remesh,0.322800,0.365156,0.005526,1,
id0001,id0018,down8k,remesh,0.366204,0.428954,0.006040,1,
id0001,id0020,down8k,remesh,0.345168,0.404602,0.006023,1,
id0001,id0026,down8k,remesh,0.465494,0.590918,0.004543,1,
id0001,id0027,down8k,remesh,0.364464,0.435027,0.003460,1,
id0001,id0041,down8k,remesh,0.287332,0.368990,0.002245,1,
id0001,id0042,down8k,remesh,0.491159,0.593726,0.004197,1,
id0001,id0045,down8k,remesh,0.360608,0.357133,0.002325,1,
id0001,id0048,down8k,remesh,0.335410,0.356363,0.006707,1,
id0001,id0056,down8k,remesh,0.350707,0.470567,0.002299,1,
id0001,id0062,down8k,remesh,0.483203,0.535187,0.003371,1,
id0001,id0069,down8k,remesh,0.345951,0.494139,0.004498,1,
id0001,id0071,down8k,remesh,0.455894,0.545630,0.003735,1,
id0001,id0072,down8k,remesh,0.337381,0.376233,0.003359,1,
id0001,id0075,down8k,remesh,0.409765,0.500740,0.003677,1,
id0001,id0080,down8k,remesh,0.454938,0.564230,0.004333,1,
id0001,id0081,down8k,remesh,0.402132,0.536974,0.005781,1,
id0001,id0086,down8k,remesh,0.362781,0.447356,0.005363,1,
id0001,id0088,down8k,remesh,0.287890,0.400379,0.005525,1,
id0001,id0097,down8k,remesh,0.271231,0.322028,0.002958,1,
id0001,id0100,down8k,remesh,0.340169,0.433842,0.004435,1,
id0001,id0106,down8k,remesh,0.399704,0.565289,0.005325,1,
id0001,id0107,down8k,remesh,0.313481,0.351574,0.005262,1,
id0001,id0110,down8k,remesh,0.337847,0.389785,0.003209,1,
id0001,id0113,down8k,remesh,0.369655,0.503756,0.004247,1,
id0001,id0115,down8k,remesh,0.352460,0.430336,0.002545,1,
id0001,id0130,down8k,remesh,0.292304,0.338860,0.002641,1,
id0001,id0132,down8k,remesh,0.290086,0.328425,0.002589,1,
id0001,id0136,down8k,remesh,0.364559,0.460474,0.004079,1,
id0001,id0153,down8k,remesh,0.290769,0.387657,0.005486,1,
id0001,id0161,down8k,remesh,0.321011,0.432048,0.003070,1,
id0001,id0169,down8k,remesh,0.339859,0.426650,0.003123,1,
id0001,id0182,down8k,remesh,0.353581,0.468303,0.004482,1,
id0001,id0183,down8k,remesh,0.377801,0.492897,0.007778,1,
id0001,id0186,down8k,remesh,0.276798,0.405480,0.001987,1,
id0001,id0197,down8k,remesh,0.349722,0.393970,0.004853,1,
id0001,id0199,down8k,remesh,0.333997,0.448182,0.005490,1,
id0001,id0206,down8k,remesh,0.582220,0.684672,0.007321,1,
id0001,id0207,down8k,remesh,0.366138,0.430576,0.003112,1,
id0001,id0208,down8k,remesh,0.272983,0.300940,0.004412,1,
id0001,id0212,down8k,remesh,0.421550,0.362612,0.003039,1,
id0001,id0220,down8k,remesh,0.352810,0.336965,0.003034,1,
id0001,id0222,down8k,remesh,0.346686,0.309043,0.005252,1,
id0001,id0224,down8k,remesh,0.400929,0.530588,0.004362,1,
id0001,id0233,down8k,remesh,0.285536,0.358781,0.004094,1,
id0001,id0239,down8k,remesh,0.522106,0.651984,0.004143,1,
id0001,id0242,down8k,remesh,0.298460,0.397978,0.003094,1,
id0001,id0246,down8k,remesh,0.385500,0.424392,0.002025,1,
id0001,id0258,down8k,remesh,0.322260,0.394738,0.003484,1,
id0001,id0273,down8k,remesh,0.281542,0.401684,0.002744,1,
id0001,id0275,down8k,remesh,0.283546,0.266185,0.002905,1,
id0001,id0285,down8k,remesh,0.310977,0.471622,0.004528,1,
id0001,id0290,down8k,remesh,0.412985,0.458245,0.006374,1,
id0001,id0296,down8k,remesh,0.295725,0.287074,0.003631,1,
id0001,id0299,down8k,remesh,0.273174,0.334406,0.004389,1,
id0001,id0303,down8k,remesh,0.274224,0.356260,0.005156,1,
id0001,id0319,down8k,remesh,0.418635,0.387767,0.003120,1,
id0001,id0321,down8k,remesh,0.346538,0.350077,0.006316,1,
id0001,id0326,down8k,remesh,0.362382,0.428543,0.005645,1,
id0001,id0328,down8k,remesh,0.260064,0.382431,0.004033,1,
id0001,id0330,down8k,remesh,0.382978,0.482467,0.003719,1,
id0001,id0342,down8k,remesh,0.302526,0.439020,0.003475,1,
id0001,id0346,down8k,remesh,0.364628,0.494281,0.004646,1,
id0001,id0363,down8k,remesh,0.316617,0.486440,0.002288,1,
id0001,id0367,down8k,remesh,0.400716,0.432039,0.002038,1,
id0001,id0368,down8k,remesh,0.278228,0.315118,0.003896,1,
id0001,id0369,down8k,remesh,0.323987,0.419031,0.005992,1,
id0001,id0372,down8k,remesh,0.441989,0.358436,0.003362,1,
id0001,id0373,down8k,remesh,0.348212,0.424393,0.004853,1,
id0001,id0374,down8k,remesh,0.441220,0.455586,0.003370,1,
id0001,id0378,down8k,remesh,0.309927,0.328405,0.002911,1,
id0001,id0381,down8k,remesh,0.386134,0.330262,0.003474,1,
id0001,id0382,down8k,remesh,0.362844,0.419201,0.003410,1,
id0001,id0392,down8k,remesh,0.343611,0.435972,0.002763,1,
id0001,id0396,down8k,remesh,0.337015,0.491914,0.002891,1,
id0001,id0398,down8k,remesh,0.483421,0.600127,0.007400,1,
id0001,id0399,down8k,remesh,0.220824,0.252986,0.002901,1,
id0001,id0401,down8k,remesh,0.325417,0.426553,0.002463,1,
id0001,id0402,down8k,remesh,0.362388,0.384865,0.003050,1,
id0001,id0404,down8k,remesh,0.394736,0.440276,0.004813,1,
id0001,id0411,down8k,remesh,0.380956,0.521956,0.003276,1,
id0001,id0412,down8k,remesh,0.338277,0.334614,0.002568,1,
id0001,id0418,down8k,remesh,0.458799,0.486932,0.003899,1,
id0001,id0421,down8k,remesh,0.292851,0.341364,0.002455,1,
id0001,id0422,down8k,remesh,0.320140,0.451532,0.004138,1,
id0001,id0431,down8k,remesh,0.344573,0.446649,0.004485,1,
id0001,id0437,down8k,remesh,0.401537,0.504979,0.004046,1,
id0001,id0441,down8k,remesh,0.291814,0.374468,0.003394,1,
