scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,template_icp_chamfer
rotation,38,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.0,0.08460638672113419,0.0004194568609818816,0.0014855236513540149
rotation,39,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,original,id0489_GTready_original,0.0,0.18848976492881775,0.00036700881901197135,0.0006771978223696351
rotation,40,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.0,0.18507002294063568,0.0008558209519833326,0.0011264471104368567
rotation,41,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.0,0.17309674620628357,0.00038621126441285014,0.00044883001828566194
rotation,42,same_subject,id0489,original,id0489_GTready_original,id0489,remesh,id0489_GTready_remesh,0.0,0.1824076920747757,0.0010451264679431915,0.0015314858173951507
rotation,43,same_subject,id0489,original,id0489_GTready_original,id0489,up60k,id0489_GTready_up60k,0.0,0.1417825073003769,0.0006994222057983279,0.0008339459309354424
rotation,44,same_subject,id0489,remesh,id0489_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.0,0.13081616163253784,0.00101186940446496,0.0013567786663770676
rotation,45,different_subject,id0478,crop,id0478_GTready_crop,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.45857638120651245,0.017782192677259445,0.009911345317959785
rotation,46,different_subject,id0478,crop,id0478_GTready_crop,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.5119223594665527,0.011417508125305176,0.008335484191775322
rotation,47,different_subject,id0478,crop,id0478_GTready_crop,id0485,original,id0485_GTready_original,0.34237438440322876,0.48119547963142395,0.011384683661162853,0.0073275500908494
rotation,48,different_subject,id0478,crop,id0478_GTready_crop,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.4935714304447174,0.011701663956046104,0.005760127678513527
rotation,49,different_subject,id0478,crop,id0478_GTready_crop,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.5121810436248779,0.015329385176301003,0.007382475305348635
rotation,50,different_subject,id0478,crop,id0478_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.6191157102584839,0.02519015595316887,0.017214404419064522
rotation,51,different_subject,id0478,crop,id0478_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5608692765235901,0.0166989304125309,0.011314251460134983
rotation,52,different_subject,id0478,crop,id0478_GTready_crop,id0489,original,id0489_GTready_original,0.4157305955886841,0.6128755211830139,0.016906972974538803,0.011757077649235725
rotation,53,different_subject,id0478,crop,id0478_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.6212340593338013,0.01559720654040575,0.008762063458561897
rotation,54,different_subject,id0478,crop,id0478_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.6315217018127441,0.02123308554291725,0.011912527494132519
rotation,55,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4095860421657562,0.008979120291769505,0.006323837675154209
rotation,56,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.35008004307746887,0.0011503881542012095,0.0017976195085793734
rotation,57,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,original,id0485_GTready_original,0.34237438440322876,0.3605670630931854,0.0014115488156676292,0.0015557315200567245
rotation,58,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.3774143159389496,0.0020835427567362785,0.001655573840253055
rotation,59,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.35728055238723755,0.0013120234943926334,0.0015372724737972021
rotation,60,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5024248361587524,0.007059821393340826,0.0051080756820738316
rotation,61,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.47705700993537903,0.0015022787265479565,0.001789415953680873
rotation,62,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,original,id0489_GTready_original,0.4157305955886841,0.5482528805732727,0.0018648426048457623,0.0022700198460370302
