scenario,reference_metric,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs
clean,gt_vertex_mean_l2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000,0.473790,0.539292,-0.065502,0.471090,0.526986,-0.055896,0,60,120,1770,3540,1770
mixed,gt_vertex_mean_l2,1.500000e-01,1.500000e-01,1.500000e-01,2.300000,0.005500,0.329719,0.473726,-0.144007,0.329527,0.495698,-0.166171,0,60,120,1770,3540,1770
