scenario,sample_name,subject_id,topology_label,template_sample_name,rotation_angle_deg,rotation_axis_x,rotation_axis_y,rotation_axis_z,translation_x,translation_y,translation_z,translation_norm
clean,id0489_GTready_original,id0489,original,id0478_GTready_down8k,1.104467160876699,-0.4200578308911253,0.45666216642527024,-0.7842264242314344,0.003958229441195726,0.006714490707963705,-0.016110463067889214,0.017896898782702602
clean,id0489_GTready_remesh,id0489,remesh,id0478_GTready_down8k,2.1545864519175058,-0.5374682589879228,-0.20469515057234622,0.8180634241381628,-0.008590444922447205,0.01162970345467329,-0.009817591868340969,0.01747658022905378
clean,id0489_GTready_up60k,id0489,up60k,id0478_GTready_down8k,7.0110791437392574,-0.7589730692771244,0.4264023281399695,0.4920781794276954,0.006619803607463837,-0.00453503942117095,-0.0137409633025527,0.015912336561142295
translation,id0478_GTready_crop,id0478,crop,id0478_GTready_down8k,2.9645149414988143,0.35195134364667474,0.042843180857061305,-0.9350372792350845,-0.02562439814209938,0.012810290791094303,0.009918342344462872,0.0303164451273428
translation,id0478_GTready_down8k,id0478,down8k,id0478_GTready_down8k,1.2429317082593527,-0.8359280785796008,-0.2670269417104778,0.4795006359150798,0.005041393917053938,-0.01897832751274109,0.00352904899045825,0.019951109106634352
translation,id0478_GTready_noisy,id0478,noisy,id0478_GTready_down8k,2.960748631254948,0.91631022864625,0.3824014882587363,-0.11893135270298068,-0.025197414681315422,0.009954394772648811,0.003883425844833255,0.02736933828583049
translation,id0478_GTready_original,id0478,original,id0478_GTready_down8k,1.0763824334622425,0.3088248627127157,0.9510598329120659,0.010601810776736017,0.00688819820061326,-0.02418792061507702,0.025806551799178123,0.036034440385495976
translation,id0478_GTready_remesh,id0478,remesh,id0478_GTready_down8k,1.7009987112573646,0.20898422957207566,-0.9765402434427893,-0.051910930706968846,0.015425905585289001,-0.015496387146413326,0.010667771100997925,0.024328952258185328
translation,id0478_GTready_up60k,id0478,up60k,id0478_GTready_down8k,1.962839197626755,0.24269470324974735,0.2741885920968586,0.930548170154807,-0.011519411578774452,0.004122336395084858,0.005283118691295385,0.013326734167895704
translation,id0485_GTready_crop,id0485,crop,id0478_GTready_down8k,3.1361889485857106,-0.5462630125718089,0.11303331565503609,0.8299519206845664,-0.03704940527677536,-0.038422077894210815,0.023855576291680336,0.058463689767921205
translation,id0485_GTready_down8k,id0485,down8k,id0478_GTready_down8k,1.3435561532834355,-0.8413812517009165,-0.16808483865526683,0.5136390525460776,0.002406330080702901,0.028841231018304825,-0.015433259308338165,0.0327992762723041
translation,id0485_GTready_noisy,id0485,noisy,id0478_GTready_down8k,2.907676830884503,-0.440054165678047,0.8875586219131248,-0.13635257216889168,-0.006789758335798979,-0.0017381006618961692,0.014324136078357697,0.015946870745094294
translation,id0485_GTready_original,id0485,original,id0478_GTready_down8k,1.1918151791829137,0.4034821623001729,0.49679232425844644,-0.7683746034737662,-0.0014353342121466994,0.001540682977065444,0.012924287468194962,0.013094697205239965
translation,id0485_GTready_remesh,id0485,remesh,id0478_GTready_down8k,2.8622834846244944,0.9405514503938576,-0.30688004575335615,0.14555963272978115,0.0021117806900292635,0.002744219033047557,0.010427355766296387,0.01098727009138464
translation,id0485_GTready_up60k,id0485,up60k,id0478_GTready_down8k,1.6249181848597443,-0.7651524878700298,0.6262927806585961,0.1493285746306714,0.00877254270017147,0.0028946995735168457,-0.009978930465877056,0.01359837653141211
translation,id0489_GTready_crop,id0489,crop,id0478_GTready_down8k,2.8495002047215072,-0.08732197360652282,-0.2454163126766954,0.9654769320898539,0.004187797661870718,0.0004019760526716709,0.04320912808179855,0.043413453946823485
translation,id0489_GTready_down8k,id0489,down8k,id0478_GTready_down8k,1.6519715280555103,0.13607292421480685,-0.9676806456900208,-0.21231657319337088,0.00382550829090178,-0.004123290069401264,-0.035404931753873825,0.035848922259625104
translation,id0489_GTready_noisy,id0489,noisy,id0478_GTready_down8k,1.6469291541814342,-0.281547047555113,0.3594066663656419,-0.8896955143108991,0.013992935419082642,-0.0052210562862455845,-0.0018171558622270823,0.01504538885553937
translation,id0489_GTready_original,id0489,original,id0478_GTready_down8k,1.104467160876699,-0.42005768896525003,0.4566621213865665,-0.7842265264780925,-0.0009661191725172102,0.001004945021122694,-0.018153849989175797,0.018207294422304558
translation,id0489_GTready_remesh,id0489,remesh,id0478_GTready_down8k,3.139402054727277,-0.08579531747015015,-0.9805311685818417,0.17662896404532252,0.027090508490800858,0.029667623341083527,-0.014085081405937672,0.042572914431718775
translation,id0489_GTready_up60k,id0489,up60k,id0478_GTready_down8k,6.120020163611783,-0.7479369933103771,0.43608322515969244,0.5004214971123382,0.0094095878303051,-0.00166042591445148,-0.0165144931524992,0.019079461245998294
rotation,id0478_GTready_crop,id0478,crop,id0478_GTready_down8k,0.7096917097153794,-0.8814904184813058,0.2598507562187782,0.3942743037761675,-0.021518375724554062,-0.010190039873123169,0.016207654029130936,0.02880217796568381
rotation,id0478_GTready_down8k,id0478,down8k,id0478_GTready_down8k,2.5390999428147403,-0.6719797314675607,-0.5457887654693175,0.5005575531187828,0.004165048711001873,-0.01787850633263588,-0.000772139523178339,0.018373481403761608
rotation,id0478_GTready_noisy,id0478,noisy,id0478_GTready_down8k,0.6227541743133643,0.21651765864933586,0.9555451720869369,0.20013377424701673,-0.008166477084159851,0.015494667924940586,0.013869226910173893,0.02234125191559735
rotation,id0478_GTready_original,id0478,original,id0478_GTready_down8k,1.3949349905759802,0.4910167122040666,0.8710589058229001,-0.012608367179013941,0.006404890213161707,-0.028339767828583717,0.027236491441726685,0.03982450910276151
rotation,id0478_GTready_remesh,id0478,remesh,id0478_GTready_down8k,2.589025105463433,0.7572720147219271,0.6500079245284374,0.0634727797502746,-0.03342117741703987,-0.022218894213438034,-6.438198761316016e-05,0.04013301016681324
rotation,id0478_GTready_up60k,id0478,up60k,id0478_GTready_down8k,1.1026052669741238,-0.3055633606653335,-0.20885084220217223,0.928984584549362,-0.008883539587259293,0.003623741678893566,0.002157629234716296,0.00983382648150026
rotation,id0485_GTready_crop,id0485,crop,id0478_GTready_down8k,1.0713713805679448,0.3474975083916893,0.7885467080701961,0.5073850321533192,-0.013944349251687527,-0.0030097472481429577,0.041614703834056854,0.04399189731924515
rotation,id0485_GTready_down8k,id0485,down8k,id0478_GTready_down8k,1.0110436438667783,-0.8470828326363312,-0.30754992776930434,0.4334324821490711,0.00932405423372984,0.02643011137843132,-0.013677836395800114,0.031186086373575225
rotation,id0485_GTready_noisy,id0485,noisy,id0478_GTready_down8k,2.2568072708517035,-0.7283820535176514,0.6851711465921954,0.0002898119141982157,-0.007572532165795565,0.0014081476256251335,0.012547319754958153,0.01472281753506187
rotation,id0485_GTready_original,id0485,original,id0478_GTready_down8k,1.00755384335054,-0.5693290036881252,0.5224334139488787,-0.6347659517879062,-0.005241542123258114,-0.008965090848505497,0.007695610634982586,0.0129255189759291
rotation,id0485_GTready_remesh,id0485,remesh,id0478_GTready_down8k,2.8365558528579395,0.9137990532133177,-0.4059798342281693,-0.012315216056268917,0.007166511844843626,0.0017030352028086782,0.016722340136766434,0.018272818079705145
rotation,id0485_GTready_up60k,id0485,up60k,id0478_GTready_down8k,1.221412475906456,-0.9856978718920522,-0.029298665494944212,0.1659556975451423,-0.0028296124655753374,-0.004840773995965719,-0.007802393287420273,0.009608180920285493
rotation,id0489_GTready_crop,id0489,crop,id0478_GTready_down8k,3.6868192812647638,-0.5259748062233889,-0.24360285664532824,0.8148669532215085,0.0029871512670069933,0.003297532442957163,0.04593180865049362,0.04614680746064561
rotation,id0489_GTready_down8k,id0489,down8k,id0478_GTready_down8k,2.362728912791203,-0.5616852108583501,-0.8114807611104486,-0.16127212484064898,0.009515778161585331,0.0077438149601221085,-0.030491340905427933,0.032866983043293434
rotation,id0489_GTready_noisy,id0489,noisy,id0478_GTready_down8k,2.7853721534276863,-0.1337892993991549,0.5702337599535631,-0.810514578755685,0.005315448623150587,-0.014213506132364273,0.0020693601109087467,0.015315351837575607
rotation,id0489_GTready_original,id0489,original,id0478_GTready_down8k,1.9694585553800994,-0.7620196099169878,0.5843721377160606,-0.27898981838612535,0.005044807679951191,0.010863714851439,-0.017150118947029114,0.020918818436955703
rotation,id0489_GTready_remesh,id0489,remesh,id0478_GTready_down8k,2.0075473552954763,-0.7173924924253386,-0.2632837249128161,-0.6450036372050881,-0.03125739470124245,-0.0029917284846305847,-0.012288172729313374,0.03371905028111632
rotation,id0489_GTready_up60k,id0489,up60k,id0478_GTready_down8k,6.921878524961519,-0.7872044912208891,0.46156784554429736,0.40897947743286167,0.008454885333776474,0.0009923239704221487,-0.007934500463306904,0.011637271607718038
mixed,id0478_GTready_crop,id0478,crop,id0478_GTready_down8k,3.3826641405969866,-0.879007855825796,-0.22869272378702626,-0.4183835889269649,-0.001912271254695952,0.005949436221271753,-0.013243907131254673,0.014644236026635706
mixed,id0478_GTready_down8k,id0478,down8k,id0478_GTready_down8k,2.3134648886002274,-0.7143615956915795,-0.3911638757499072,0.5802398925524611,-0.015809934586286545,-0.02450612187385559,-0.005592432804405689,0.0296947696672447
mixed,id0478_GTready_noisy,id0478,noisy,id0478_GTready_down8k,1.501677727980025,-0.5102543858915691,-0.8595325649061009,0.029055662862120534,0.005697679705917835,0.0035589442122727633,0.0212714746594429,0.022307067761689774
mixed,id0478_GTready_original,id0478,original,id0478_GTready_down8k,1.5023291676286226,0.6833278121497065,0.689005592078127,-0.2415251440901447,-0.01012878492474556,0.015784885734319687,0.006272485014051199,0.019776222337665475
mixed,id0478_GTready_remesh,id0478,remesh,id0478_GTready_down8k,3.200878645303956,0.4529632608681127,0.7054822692212449,-0.545086279517444,-0.021514631807804108,0.006953529082238674,1.3678397408511955e-05,0.022610420951885677
mixed,id0478_GTready_up60k,id0478,up60k,id0478_GTready_down8k,2.720021549881811,-0.43031015199796935,0.5265580659349929,0.7331915004187406,-0.00528003741055727,0.01545671932399273,0.016331244260072708,0.023097586592536728
mixed,id0485_GTready_crop,id0485,crop,id0478_GTready_down8k,6.172776360633322,0.7090095375393594,0.0802627165172892,0.7006164228845118,0.015591515228152275,0.014163702726364136,0.04620307311415672,0.05077824127736831
mixed,id0485_GTready_down8k,id0485,down8k,id0478_GTready_down8k,3.3971606693224863,0.15968842025416088,-0.9821269332990025,0.0996307950657178,0.013444866985082626,0.009123202413320541,-0.011794821359217167,0.0200777260021355
mixed,id0485_GTready_noisy,id0485,noisy,id0478_GTready_down8k,1.0790152558520856,0.8330800658040975,0.18551744001337,-0.5211150385574437,0.01760033704340458,-0.026690885424613953,-0.00706529151648283,0.03274284002654921
mixed,id0485_GTready_original,id0485,original,id0478_GTready_down8k,0.683998345816761,0.7960420925582686,0.195953009579893,0.5726424756443024,-0.008982520550489426,-0.021429043263196945,-0.011234932579100132,0.02580917047626399
mixed,id0485_GTready_remesh,id0485,remesh,id0478_GTready_down8k,2.6141919515138707,-0.5865869369371447,0.8093433422882932,-0.029649952922608514,-0.010774925351142883,-0.0022178327199071646,0.012165828607976437,0.01640198719713103
mixed,id0485_GTready_up60k,id0485,up60k,id0478_GTready_down8k,0.877261156039229,-0.4613983032264105,0.18800093823457215,0.8670451274315023,-0.012613707222044468,0.015969781205058098,0.004740205593407154,0.02089519252576181
mixed,id0489_GTready_crop,id0489,crop,id0478_GTready_down8k,3.0705842070599307,-0.30506104312130555,0.9450003950432547,-0.11794919812289227,0.0058698495849967,0.012867841869592667,0.0021346325520426035,0.014303606002108976
mixed,id0489_GTready_down8k,id0489,down8k,id0478_GTready_down8k,3.0579027352194927,0.4165389712598886,-0.7420309757461159,-0.5252478619233218,0.016438229009509087,0.024010151624679565,0.001570361782796681,0.02914050085599143
mixed,id0489_GTready_noisy,id0489,noisy,id0478_GTready_down8k,0.8709932045926808,-0.015055875291086119,-0.939698156458087,0.34167337527014335,-0.019937248900532722,-0.003615574911236763,0.005666840355843306,0.021039946655806243
mixed,id0489_GTready_original,id0489,original,id0478_GTready_down8k,3.6195539067679046,-0.7874212342878019,-0.016946375467133453,0.6161822945778316,0.004495460074394941,-0.005391998216509819,0.0015805731527507305,0.007195902829980435
mixed,id0489_GTready_remesh,id0489,remesh,id0478_GTready_down8k,1.3477733747984928,0.9117067752888791,-0.3116350903748622,-0.26772061246643836,0.004392878618091345,0.002278778236359358,0.009058186784386635,0.010321868078241743
mixed,id0489_GTready_up60k,id0489,up60k,id0478_GTready_down8k,3.5666411602333286,-0.6794066617768917,0.5743153182365139,0.456693007579569,0.003241868456825614,-0.008453775197267532,-0.009425263851881027,0.01306949214219404
