scenario,sigma,jitter_sigma,rotation_sigma,translation_sigma,rotation_angle_max_deg,translation_axis_std,latent_spearman,chamfer_spearman,delta_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,clean_latent_spearman,clean_chamfer_spearman,latent_drop_vs_clean,chamfer_drop_vs_clean,n_subjects,n_samples,n_pairs,n_mesh_pairs,n_subject_pairs,output_dir,output_json,output_csv,output_md
translation,0.150000,0.000000,0.000000,0.150000,0.000000,0.005500,0.544664,0.633070,-0.088406,0.513400,0.597582,-0.084183,0,0.522661,0.570883,-0.022003,-0.062187,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p15/ranking_summary.md
translation,0.200000,0.000000,0.000000,0.200000,0.000000,0.007000,0.528195,0.644928,-0.116733,0.506068,0.619543,-0.113475,0,0.522661,0.570883,-0.005534,-0.074045,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/translation_sigma0p20/ranking_summary.md
rotation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522661,0.570883,-0.048221,0.531925,0.543788,-0.011863,0,0.522661,0.570883,0.000000,0.000000,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p00/ranking_summary.md
rotation,0.020000,0.000000,0.020000,0.000000,0.740000,0.000000,0.524111,0.628590,-0.104480,0.525288,0.573879,-0.048590,0,0.522661,0.570883,-0.001449,-0.057708,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p02/ranking_summary.md
rotation,0.050000,0.000000,0.050000,0.000000,1.100000,0.000000,0.527273,0.631094,-0.103821,0.523541,0.572958,-0.049418,0,0.522661,0.570883,-0.004611,-0.060211,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p05/ranking_summary.md
rotation,0.100000,0.000000,0.100000,0.000000,1.700000,0.000000,0.533070,0.632016,-0.098946,0.522064,0.581389,-0.059326,0,0.522661,0.570883,-0.010408,-0.061133,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p10/ranking_summary.md
rotation,0.150000,0.000000,0.150000,0.000000,2.300000,0.000000,0.538472,0.632543,-0.094071,0.521798,0.582969,-0.061171,0,0.522661,0.570883,-0.015810,-0.061660,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p15/ranking_summary.md
rotation,0.200000,0.000000,0.200000,0.000000,2.900000,0.000000,0.532806,0.633729,-0.100922,0.522377,0.582923,-0.060547,0,0.522661,0.570883,-0.010145,-0.062846,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/rotation_sigma0p20/ranking_summary.md
mixed,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522661,0.570883,-0.048221,0.531925,0.543788,-0.011863,0,0.522661,0.570883,0.000000,0.000000,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p00/ranking_summary.md
mixed,0.020000,0.020000,0.020000,0.020000,0.740000,0.001600,0.531621,0.644796,-0.113175,0.524491,0.621161,-0.096670,0,0.522661,0.570883,-0.008959,-0.073913,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p02/ranking_summary.md
mixed,0.050000,0.050000,0.050000,0.050000,1.100000,0.002500,0.541897,0.632411,-0.090514,0.514129,0.634834,-0.120704,0,0.522661,0.570883,-0.019236,-0.061528,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p05/ranking_summary.md
mixed,0.100000,0.100000,0.100000,0.100000,1.700000,0.004000,0.483663,0.457312,0.026350,0.477660,0.489019,-0.011358,1,0.522661,0.570883,0.038999,0.113570,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p10/ranking_summary.md
mixed,0.150000,0.150000,0.150000,0.150000,2.300000,0.005500,0.438735,0.425823,0.012912,0.420234,0.418540,0.001693,1,0.522661,0.570883,0.083926,0.145059,10,20,45,90,45,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15/ranking_summary.json,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15/ranking_summary.csv,/deck/datasets/WBES-FaceEmbedding/datasets/FaceVerse/FINE_tuning/evals_cleanbias/shot100_heldout_xtopo10k_pnoise0.3_id0.5_best_by_xtopo_mesh_clean_postperturb_icp/mixed_sigma0p15/ranking_summary.md
