method,F,subject,wbse
Smirk,5,id0016,3.31204777087759
Smirk,5,id0017,1.0890443309701923
Smirk,5,id0018,1.7345249666585725
Smirk,5,id0019,1.8206497894396763
Smirk,5,id0020,2.393066224802228
Smirk,5,id0021,1.8741404295930943
Smirk,5,id0022,2.332693378035893
Smirk,5,id0023,1.9963686443018138
Smirk,5,id0024,1.239774719755254
Smirk,5,id0025,1.7044531540092709
Smirk,5,id0026,2.026753029536203
Smirk,5,id0027,1.7385476590545037
Smirk,5,id0028,1.7356575126694074
Smirk,5,id0029,1.9891242435351775
Smirk,5,id0030,3.6956705084537202
Smirk,5,id0031,2.133387379916344
Smirk,5,id0032,2.5435560851791026
Smirk,5,id0033,1.1498250294514882
Smirk,5,id0034,2.1799635717926624
Smirk,5,id0035,1.9391253949019005
Smirk,5,id0036,4.155295029347908
Smirk,5,id0037,2.120907192054568
Smirk,5,id0038,2.83723174583094
Smirk,5,id0039,1.8286673175820147
Smirk,5,id0040,2.585691407427666
Smirk,5,id0041,2.3293866815941318
Smirk,5,id0042,1.9144375668757598
Smirk,5,id0043,1.479518414060092
Smirk,5,id0044,1.018998816679337
Smirk,5,id0045,1.6422332850265877
Smirk,5,id0046,2.08236427590414
Smirk,5,id0047,1.459030974484974
Smirk,5,id0048,2.756365612041963
Smirk,5,id0049,2.0971888753752173
Smirk,5,id0050,1.637032985441982
Smirk,5,id0051,1.4009502513723793
Smirk,5,id0052,1.1993442053741366
Smirk,5,id0053,1.8581867116162545
Smirk,5,id0054,1.8724171219014405
Smirk,5,id0055,2.2761914882166585
Smirk,5,id0056,2.539025712559873
Smirk,5,id0057,1.4152127454794674
Smirk,5,id0058,2.6629099784471992
Smirk,5,id0059,1.8252606458353289
Smirk,5,id0060,1.283980443199961
Smirk,5,id0061,1.4643368860197514
Smirk,5,id0062,2.0118484263719085
Smirk,5,id0063,1.3115541165838713
Smirk,5,id0064,1.3014078879338384
Smirk,5,id0065,1.1590637719166927
Smirk,5,id0066,2.3922600189594205
Smirk,5,id0067,2.068758886645812
Smirk,5,id0068,2.2688466083421805
Smirk,5,id0069,1.7821190965891271
Smirk,5,id0070,1.5321036377872166
Smirk,5,id0071,1.2855426467657378
Smirk,5,id0072,2.555772905158346
Smirk,5,id0073,1.5992649354548387
Smirk,5,id0074,2.284347077989539
Smirk,5,id0075,1.3294508718442555
Smirk,5,id0076,3.479515843591688
Smirk,5,id0077,1.35959064602194
Smirk,5,id0078,1.4350895138942545
Smirk,5,id0079,2.4014799155496465
Smirk,5,id0080,2.5679774283479015
Smirk,5,id0081,2.411989567162949
Smirk,5,id0082,2.414560394016554
Smirk,5,id0083,1.3069671317829588
Smirk,5,id0084,2.274079100511823
Smirk,5,id0085,0.6861762839363327
Smirk,5,id0086,2.5946021453801245
Smirk,5,id0087,1.9839567832298892
Smirk,5,id0088,2.6886394416925636
Smirk,5,id0089,1.9525088264487336
Smirk,5,id0090,3.2856188739893923
Smirk,5,id0091,1.724321879307898
Smirk,5,id0092,2.1142357672650283
Smirk,5,id0093,2.424538759553265
Smirk,5,id0094,1.8405126286722004
Smirk,5,id0095,1.5620891287154879
Smirk,5,id0096,2.6496444998435327
Smirk,5,id0097,1.4196048914892618
Smirk,5,id0098,2.0499219471253975
Smirk,10,id0000,3.0786667999916735
Smirk,10,id0001,1.9340747004930827
Smirk,10,id0002,2.54679489643504
Smirk,10,id0003,1.5204305089138341
Smirk,10,id0004,2.637871333151758
Smirk,10,id0005,2.1892588834787197
Smirk,10,id0006,3.4976780098528364
Smirk,10,id0007,1.687373887465328
Smirk,10,id0008,4.2749915458627274
Smirk,10,id0009,1.9984986387396317
Smirk,10,id0010,2.411705175346623
Smirk,10,id0011,2.18240884030885
Smirk,10,id0012,3.0231947460174773
Smirk,10,id0013,2.367484674608054
Smirk,10,id0014,2.282855344589376
Smirk,10,id0015,1.5401983321680375
Smirk,10,id0016,4.281519006663026
Smirk,10,id0017,2.091430417876691
Smirk,10,id0018,2.195439995430419
Smirk,10,id0019,2.386928294734415
Smirk,10,id0020,2.9280019372186428
Smirk,10,id0021,2.0594092032901496
Smirk,10,id0022,1.998315512910595
Smirk,10,id0023,2.5108879313906196
Smirk,10,id0024,2.2610721324428185
Smirk,10,id0025,1.3843544774485332
Smirk,10,id0026,2.8828882354169383
Smirk,10,id0027,2.1992611093279546
Smirk,10,id0028,2.532496196079766
Smirk,10,id0029,1.4230332422747403
Smirk,10,id0030,3.3164656083302355
Smirk,10,id0031,1.9084644513342335
Smirk,10,id0032,2.5827861342004557
Smirk,10,id0033,2.2008653357903265
Smirk,10,id0034,3.147025165801136
Smirk,10,id0035,2.4536153546462196
Smirk,10,id0036,2.008164993347822
Smirk,10,id0037,2.4513213575173602
Smirk,10,id0038,2.3421103500651244
Smirk,10,id0039,2.1351517438467753
Smirk,10,id0040,3.2847556758686016
Smirk,10,id0041,2.33676101574712
Smirk,10,id0042,2.761495083147461
Smirk,10,id0043,2.5178367504397645
Smirk,10,id0044,3.7337944118286885
Smirk,10,id0045,2.0279106063286836
Smirk,10,id0046,3.0111701921823077
Smirk,10,id0047,1.7251576980806538
Smirk,10,id0048,2.785383124429279
Smirk,10,id0049,1.896188058276104
Smirk,10,id0050,1.730113383872925
Smirk,10,id0051,1.6370846787604618
Smirk,10,id0052,2.787300914557544
Smirk,10,id0053,1.8216259801812589
Smirk,10,id0054,2.9361048086352337
Smirk,10,id0055,2.854997721191669
Smirk,10,id0056,2.3815446856319706
Smirk,10,id0057,1.9269524414633863
Smirk,10,id0058,2.3849475709266073
Smirk,10,id0059,1.837257288254007
Smirk,10,id0060,2.2633941570727387
Smirk,10,id0061,1.978682494790711
Smirk,10,id0062,2.3545776214153893
Smirk,10,id0063,1.7854681163634134
Smirk,10,id0064,3.561904509798656
Smirk,10,id0065,1.6841198301878013
Smirk,10,id0066,2.19592623685253
Smirk,10,id0067,1.9569587970653592
Smirk,10,id0068,1.7791519339816437
Smirk,10,id0069,2.0684018088377085
Smirk,10,id0070,2.5808321696836565
Smirk,10,id0071,2.001285181122192
Smirk,10,id0072,2.7484546099990212
Smirk,10,id0073,1.6869461155293262
Smirk,10,id0074,1.8234136271281307
Smirk,10,id0075,1.5577374651379043
Smirk,10,id0076,4.215899040286441
Smirk,10,id0077,2.0899370456443056
Smirk,10,id0078,3.3785048551697514
Smirk,10,id0079,2.106910591017535
Smirk,10,id0080,2.389389625011238
Smirk,10,id0081,2.2833122504069583
Smirk,10,id0082,2.5278747082292496
Smirk,10,id0083,2.1229989602461945
Smirk,10,id0084,2.3610726122574146
Smirk,10,id0085,1.925881366054455
Smirk,10,id0086,3.2375078928092336
Smirk,10,id0087,1.622560254048168
Smirk,10,id0088,3.387927972098186
Smirk,10,id0089,2.262812140790892
Smirk,10,id0090,3.2254322891042886
Smirk,10,id0091,2.1181058016400156
Smirk,10,id0092,3.12083419190419
Smirk,10,id0093,2.3723758333312266
Smirk,10,id0094,1.8106758263845462
Smirk,10,id0095,2.054947710294554
Smirk,10,id0096,3.1793631860804004
Smirk,10,id0097,2.024688798965959
Smirk,10,id0098,1.9915009660559266
Smirk,15,id0000,3.4220278036523757
Smirk,15,id0001,1.8012389526007457
Smirk,15,id0002,2.7224465377012064
Smirk,15,id0003,2.40784784324118
Smirk,15,id0004,3.4164982295720656
Smirk,15,id0005,1.8540631656386346
Smirk,15,id0006,4.084336836314039
Smirk,15,id0007,2.199031254922993
Smirk,15,id0008,3.454857765673828
Smirk,15,id0009,2.2019625235260363
Smirk,15,id0010,2.9039994086518566
Smirk,15,id0011,2.1179302775115723
Smirk,15,id0012,3.2760664906659844
Smirk,15,id0013,1.5829853044219309
Smirk,15,id0014,3.0604389261286626
Smirk,15,id0015,1.9153013159132208
Smirk,15,id0016,5.006601959874905
Smirk,15,id0017,2.3471810425414
Smirk,15,id0018,2.6921528024597476
Smirk,15,id0019,2.4515231063209515
Smirk,15,id0020,3.102883510908925
Smirk,15,id0021,2.364306712812386
Smirk,15,id0022,2.2846914103553484
Smirk,15,id0023,2.1508003944044085
Smirk,15,id0024,2.803262556113372
Smirk,15,id0025,1.637572517092584
Smirk,15,id0026,3.097864165296952
Smirk,15,id0027,2.0881077861771002
Smirk,15,id0028,3.994722657780258
Smirk,15,id0029,2.4017153766529065
Smirk,15,id0030,3.7554150580144237
Smirk,15,id0031,1.9645910290860136
Smirk,15,id0032,2.875951385192598
Smirk,15,id0033,1.907975355452838
Smirk,15,id0034,3.69306780240609
Smirk,15,id0035,2.0242493321255357
Smirk,15,id0036,3.5725328131576672
Smirk,15,id0037,2.252786987041778
Smirk,15,id0038,2.5381476983159335
Smirk,15,id0039,1.7863831337145026
Smirk,15,id0040,2.8154777573895697
Smirk,15,id0041,2.212556288546454
Smirk,15,id0042,2.187887625697707
Smirk,15,id0043,2.3610069339662183
Smirk,15,id0044,3.7945237374106435
Smirk,15,id0045,1.9722026340279732
Smirk,15,id0046,2.6835204751825046
Smirk,15,id0047,2.023453518628605
Smirk,15,id0048,3.0494399392632885
Smirk,15,id0049,1.9822260717970621
Smirk,15,id0050,1.9204544466825841
Smirk,15,id0051,2.098074997093148
Smirk,15,id0052,3.107842280576045
Smirk,15,id0053,2.2559139469863263
Smirk,15,id0054,2.664051522194723
Smirk,15,id0055,2.8512064775374584
Smirk,15,id0056,2.8810239446661883
Smirk,15,id0057,1.615222729214476
Smirk,15,id0058,2.1204078552919587
Smirk,15,id0059,2.1271098144892675
Smirk,15,id0060,2.3403462500011787
Smirk,15,id0061,2.3060960877716745
Smirk,15,id0062,2.4561586213250006
Smirk,15,id0063,2.1206744032357276
Smirk,15,id0064,3.9038441470942367
Smirk,15,id0065,2.018070410104583
Smirk,15,id0066,2.4645444718184804
Smirk,15,id0067,1.8159931327668033
Smirk,15,id0068,2.3781033972771732
Smirk,15,id0069,1.7217037575447123
Smirk,15,id0070,2.21273181765524
Smirk,15,id0071,2.4404265504753986
Smirk,15,id0072,3.470827082264174
Smirk,15,id0073,2.2336082514348683
Smirk,15,id0074,2.540555326890348
Smirk,15,id0075,1.9212914165565171
Smirk,15,id0076,4.273343018207398
Smirk,15,id0077,2.275925321930971
Smirk,15,id0078,2.667240207425345
Smirk,15,id0079,2.158524783175023
Smirk,15,id0080,2.867507063140286
Smirk,15,id0081,2.3618366075590647
Smirk,15,id0082,3.0677533281215523
Smirk,15,id0083,1.6893462637252759
Smirk,15,id0084,3.1379427680205363
Smirk,15,id0085,1.986475272606408
Smirk,15,id0086,3.60362954411192
Smirk,15,id0087,1.9452476945434776
Smirk,15,id0088,3.2953106755100343
Smirk,15,id0089,2.470284339644532
Smirk,15,id0090,4.32405963481179
Smirk,15,id0091,2.0787974573490753
Smirk,15,id0092,3.1137995779657675
Smirk,15,id0093,1.8666754962753007
Smirk,15,id0094,2.398243610022741
Smirk,15,id0095,2.5112322012987365
Smirk,15,id0096,3.432018925126644
Smirk,15,id0097,2.093029568061601
Smirk,15,id0098,2.063574910379596
