scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,rigid_registered_chamfer,nicp_correspondence,cpd_registered_chamfer
mixed,21,same_subject,id0485,down8k,id0485_GTready_down8k,id0485,original,id0485_GTready_original,0.0,0.12868307530879974,0.0008942510467022657,0.0009056648123078048,0.07984764091669366,nan
mixed,22,same_subject,id0485,down8k,id0485_GTready_down8k,id0485,remesh,id0485_GTready_remesh,0.0,0.17848297953605652,0.0012943795882165432,0.002653779461979866,0.0977193671109815,nan
mixed,23,same_subject,id0485,down8k,id0485_GTready_down8k,id0485,up60k,id0485_GTready_up60k,0.0,0.1206260472536087,0.0005556579562835395,0.0006433479720726609,0.0812124911784896,nan
mixed,24,same_subject,id0485,noisy,id0485_GTready_noisy,id0485,original,id0485_GTready_original,0.0,0.08430430293083191,0.0003859017451759428,0.0005650573875755072,0.0846748054302376,nan
mixed,25,same_subject,id0485,noisy,id0485_GTready_noisy,id0485,remesh,id0485_GTready_remesh,0.0,0.17426665127277374,0.0006430306821130216,0.0007536251214332879,0.09464688433717329,nan
mixed,26,same_subject,id0485,noisy,id0485_GTready_noisy,id0485,up60k,id0485_GTready_up60k,0.0,0.13254742324352264,0.0003816085809376091,0.0003868717176374048,0.08545190008583246,nan
mixed,27,same_subject,id0485,original,id0485_GTready_original,id0485,remesh,id0485_GTready_remesh,0.0,0.1547204703092575,0.0006159368203952909,0.0005401286762207747,0.08413135835292013,nan
mixed,28,same_subject,id0485,original,id0485_GTready_original,id0485,up60k,id0485_GTready_up60k,0.0,0.11887288838624954,0.00039494005613960326,0.00040212314343079925,0.08244261710183037,nan
mixed,29,same_subject,id0485,remesh,id0485_GTready_remesh,id0485,up60k,id0485_GTready_up60k,0.0,0.11575733870267868,0.0004792921827174723,0.0005264465580694377,0.09377986011506423,nan
mixed,30,same_subject,id0489,crop,id0489_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.0,0.23841534554958344,0.008001326583325863,0.008987899869680405,0.13555989235151816,nan
mixed,31,same_subject,id0489,crop,id0489_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.0,0.2240726500749588,0.005233321338891983,0.00624623941257596,0.12163319250709108,nan
mixed,32,same_subject,id0489,crop,id0489_GTready_crop,id0489,original,id0489_GTready_original,0.0,0.21773967146873474,0.004139913246035576,0.00520388362929225,0.11477528126006006,nan
mixed,33,same_subject,id0489,crop,id0489_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.0,0.24452589452266693,0.0041409749537706375,0.0034863632172346115,0.11068121809538867,nan
mixed,34,same_subject,id0489,crop,id0489_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.0,0.22856321930885315,0.00552201084792614,0.005928275641053915,0.11741609126570413,nan
mixed,35,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.0,0.14861318469047546,0.0006713277543894947,0.0007564786938019097,0.08786939966496257,nan
mixed,36,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,original,id0489_GTready_original,0.0,0.13172972202301025,0.0008063695859164,0.0008200850570574403,0.08972203184277266,nan
mixed,37,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.0,0.18375667929649353,0.0014489879831671715,0.0014882234390825033,0.08915813575496184,nan
mixed,38,same_subject,id0489,down8k,id0489_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.0,0.13374613225460052,0.0005155117250978947,0.0005658994195982814,0.0830593503553743,nan
mixed,39,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,original,id0489_GTready_original,0.0,0.1016266718506813,0.00039612199179828167,0.0005566441686823964,0.0872388394524196,nan
mixed,40,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.0,0.19996266067028046,0.000790667487308383,0.0008870159508660436,0.0828349075588369,nan
mixed,41,same_subject,id0489,noisy,id0489_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.0,0.1578100323677063,0.00036121957236900926,0.0004146929713897407,0.08747280932956941,nan
mixed,42,same_subject,id0489,original,id0489_GTready_original,id0489,remesh,id0489_GTready_remesh,0.0,0.19620203971862793,0.0007062447257339954,0.0008860521484166384,0.09166273157509902,nan
mixed,43,same_subject,id0489,original,id0489_GTready_original,id0489,up60k,id0489_GTready_up60k,0.0,0.15724262595176697,0.00040465628262609243,0.0003618474001996219,0.08284863982540172,nan
mixed,44,same_subject,id0489,remesh,id0489_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.0,0.1443687379360199,0.0006051234668120742,0.0005645920755341649,0.08703622429776105,nan
mixed,45,different_subject,id0478,crop,id0478_GTready_crop,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.42896851897239685,0.009845303371548653,0.009678591974079609,0.1259523820245651,nan
mixed,46,different_subject,id0478,crop,id0478_GTready_crop,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3908608555793762,0.005330722779035568,0.005093746352940798,0.11901863253455422,nan
mixed,47,different_subject,id0478,crop,id0478_GTready_crop,id0485,original,id0485_GTready_original,0.34237438440322876,0.4188721776008606,0.00528451893478632,0.00434363167732954,0.11376999682786873,nan
mixed,48,different_subject,id0478,crop,id0478_GTready_crop,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.4737113416194916,0.006063076667487621,0.006835136562585831,0.13095356536708705,nan
mixed,49,different_subject,id0478,crop,id0478_GTready_crop,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.44561871886253357,0.0065878769382834435,0.005723224952816963,0.11479177505886314,nan
mixed,50,different_subject,id0478,crop,id0478_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5598325729370117,0.01369239017367363,0.013116459362208843,0.14403489488086213,nan
mixed,51,different_subject,id0478,crop,id0478_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.553815484046936,0.009507224895060062,0.006832144223153591,0.1345111650587833,nan
mixed,52,different_subject,id0478,crop,id0478_GTready_crop,id0489,original,id0489_GTready_original,0.4157305955886841,0.5391438007354736,0.008087429217994213,0.010522227734327316,0.13397091343576895,nan
mixed,53,different_subject,id0478,crop,id0478_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5816873908042908,0.0075872126035392284,0.005850010551512241,0.12412811538964261,nan
mixed,54,different_subject,id0478,crop,id0478_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5683506727218628,0.010406671091914177,0.018006760627031326,0.16437276704912576,nan
mixed,55,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.38464829325675964,0.004787301644682884,0.004697930067777634,0.1080558939509123,nan
mixed,56,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.31860584020614624,0.0009316228679381311,0.0009467961499467492,0.0869081501570147,nan
mixed,57,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,original,id0485_GTready_original,0.34237438440322876,0.3474692404270172,0.0009432651568204165,0.001449440373107791,0.09566306708060063,nan
mixed,58,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.38925689458847046,0.0013450400438159704,0.0015072887763381004,0.09653200389474621,nan
mixed,59,different_subject,id0478,down8k,id0478_GTready_down8k,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.3578483760356903,0.0008525449666194618,0.0008566889446228743,0.08548696964246705,nan
mixed,60,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4635826349258423,0.0038515995256602764,0.0040174564346671104,0.11104834710537928,nan
mixed,61,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.48354873061180115,0.0011770921992138028,0.0017980728298425674,0.09450394043102656,nan
mixed,62,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,original,id0489_GTready_original,0.4157305955886841,0.47065645456314087,0.0009899316355586052,0.0009660868672654033,0.09207338341852063,nan
mixed,63,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5166496634483337,0.001521688885986805,0.001458047772757709,0.09068210839594718,nan
mixed,64,different_subject,id0478,down8k,id0478_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.4869906008243561,0.001100553316064179,0.0009451555088162422,0.08819034790070185,nan
mixed,65,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4418867826461792,0.0017612238880246878,0.002100503072142601,0.09796845577533675,nan
mixed,66,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.43961092829704285,0.0021689573768526316,0.0022962356451898813,0.09638399450664994,nan
mixed,67,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,original,id0485_GTready_original,0.34237438440322876,0.434219092130661,0.0008871961035765707,0.0010238931281492114,0.09882745957741762,nan
mixed,68,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.4844437837600708,0.0013446502853184938,0.0010987392161041498,0.08814449531788741,nan
mixed,69,different_subject,id0478,noisy,id0478_GTready_noisy,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.45198914408683777,0.001135488273575902,0.0006621113861910999,0.09056676357960142,nan
mixed,70,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.5122063755989075,0.0015674035530537367,0.0015108026564121246,0.09099105627098103,nan
mixed,71,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5461357235908508,0.0035063326358795166,0.002729361644014716,0.10804618953801323,nan
mixed,72,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,original,id0489_GTready_original,0.4157305955886841,0.5185561180114746,0.0014434868935495615,0.0010612563928589225,0.09421424256884481,nan
mixed,73,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5670610070228577,0.0016915993764996529,0.0014311977429315448,0.0952618439599364,nan
mixed,74,different_subject,id0478,noisy,id0478_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.561481773853302,0.0021815740037709475,0.006966855376958847,0.12765629314814042,nan
mixed,75,different_subject,id0478,original,id0478_GTready_original,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.3961181342601776,0.0018595026340335608,0.0018349632155150175,0.09980741196368292,nan
mixed,76,different_subject,id0478,original,id0478_GTready_original,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.3958342373371124,0.002036366146057844,0.0027481939177960157,0.10125380986236113,nan
mixed,77,different_subject,id0478,original,id0478_GTready_original,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3506051301956177,0.0008244276395998895,0.0008101346902549267,0.09068959262060622,nan
mixed,78,different_subject,id0478,original,id0478_GTready_original,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.4403761923313141,0.0011890474706888199,0.00155797996558249,0.10273270089554262,nan
mixed,79,different_subject,id0478,original,id0478_GTready_original,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.4027967154979706,0.0010246651945635676,0.0008897131192497909,0.08789008359389267,nan
mixed,80,different_subject,id0478,original,id0478_GTready_original,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.49553337693214417,0.0016656069783493876,0.0016220416873693466,0.0958011495535985,nan
mixed,81,different_subject,id0478,original,id0478_GTready_original,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5385043621063232,0.0033289147540926933,0.0024184680078178644,0.10223834022292178,nan
mixed,82,different_subject,id0478,original,id0478_GTready_original,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5268657803535461,0.001752782380208373,0.0014784506056457758,0.097603256788274,nan
mixed,83,different_subject,id0478,original,id0478_GTready_original,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5636168718338013,0.0015204288065433502,0.001282737823203206,0.09568369572062818,nan
mixed,84,different_subject,id0478,original,id0478_GTready_original,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5427867770195007,0.0020047961734235287,0.0016016624867916107,0.10284677467172067,nan
mixed,85,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.41298824548721313,0.0021278588101267815,0.0019245469011366367,0.09952924601500313,nan
mixed,86,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.3821967840194702,0.002427580999210477,0.0019114534370601177,0.09858295329278663,nan
mixed,87,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3547705113887787,0.001122396206483245,0.0009838351979851723,0.09155867945792195,nan
mixed,88,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,original,id0485_GTready_original,0.34237438440322876,0.37838464975357056,0.0010936479084193707,0.0012086008209735155,0.09113548486901761,nan
mixed,89,different_subject,id0478,remesh,id0478_GTready_remesh,id0485,up60k,id0485_GTready_up60k,0.34237438440322876,0.377205491065979,0.001120330416597426,0.0010130363516509533,0.08945156253322777,nan
mixed,90,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.4864313006401062,0.0021827707532793283,0.0018248669803142548,0.1002352178278476,nan
mixed,91,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.5039504170417786,0.003615340916439891,0.0028314897790551186,0.09456474502620105,nan
mixed,92,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.5048720836639404,0.0020705657079815865,0.0023454264737665653,0.10726046602444866,nan
mixed,93,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,original,id0489_GTready_original,0.4157305955886841,0.49228715896606445,0.0016272831708192825,0.0017645966727286577,0.1014509054911171,nan
mixed,94,different_subject,id0478,remesh,id0478_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.4157305955886841,0.5051193833351135,0.0020703142508864403,0.003115070518106222,0.09848810241019237,nan
mixed,95,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,crop,id0485_GTready_crop,0.34237438440322876,0.4120303690433502,0.0026534763164818287,0.002466814825311303,0.11186864864390803,nan
mixed,96,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,down8k,id0485_GTready_down8k,0.34237438440322876,0.37086987495422363,0.0011045766295865178,0.0013161161914467812,0.08803382191070801,nan
mixed,97,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,noisy,id0485_GTready_noisy,0.34237438440322876,0.3491200804710388,0.00057261559413746,0.0005182174500077963,0.09185702460153225,nan
mixed,98,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,original,id0485_GTready_original,0.34237438440322876,0.37712690234184265,0.0005766447866335511,0.0005434306804090738,0.08952676638074424,nan
mixed,99,different_subject,id0478,up60k,id0478_GTready_up60k,id0485,remesh,id0485_GTready_remesh,0.34237438440322876,0.40945544838905334,0.000705924816429615,0.0006662569940090179,0.09359539577226259,nan
mixed,100,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,crop,id0489_GTready_crop,0.4157305955886841,0.47641047835350037,0.002330089220777154,0.0022796965204179287,0.10438157917731825,nan
mixed,101,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.4157305955886841,0.48537197709083557,0.0017609335482120514,0.0019738920964300632,0.10060217868700039,nan
mixed,102,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.4157305955886841,0.49143552780151367,0.0009040208533406258,0.000794141786172986,0.09718890082505086,nan
mixed,103,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,original,id0489_GTready_original,0.4157305955886841,0.47966018319129944,0.0007333623361773789,0.0007370203384198248,0.0955694661694095,nan
mixed,104,different_subject,id0478,up60k,id0478_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.4157305955886841,0.5113390684127808,0.0008224482880905271,0.000789661193266511,0.09044342162377134,nan
mixed,105,different_subject,id0485,crop,id0485_GTready_crop,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3854832947254181,0.009794740006327629,0.009955238550901413,0.1348054800637189,nan
mixed,106,different_subject,id0485,crop,id0485_GTready_crop,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3719925284385681,0.006704949773848057,0.004834093153476715,0.1295227680525499,nan
mixed,107,different_subject,id0485,crop,id0485_GTready_crop,id0489,original,id0489_GTready_original,0.2601737082004547,0.3711913228034973,0.005403986666351557,0.004158448427915573,0.1164647608539103,nan
mixed,108,different_subject,id0485,crop,id0485_GTready_crop,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.42066165804862976,0.004885169677436352,0.003456258913502097,0.12243426270055284,nan
mixed,109,different_subject,id0485,crop,id0485_GTready_crop,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.38427287340164185,0.007010017521679401,0.005316641181707382,0.12703096525815322,nan
mixed,110,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3250817060470581,0.005857986398041248,0.01015772670507431,0.12214227997231714,nan
mixed,111,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3017139732837677,0.0007656936068087816,0.0008735397714190185,0.08800215656488927,nan
mixed,112,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,original,id0489_GTready_original,0.2601737082004547,0.3017512857913971,0.0008245070930570364,0.0008262406336143613,0.08895936190626368,nan
mixed,113,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3739357590675354,0.0014341103378683329,0.0015880984719842672,0.08865038481495377,nan
mixed,114,different_subject,id0485,down8k,id0485_GTready_down8k,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.30393996834754944,0.0007339863805100322,0.0007897482137195766,0.0934948174356929,nan
mixed,115,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.314235121011734,0.0027139896992594004,0.004830252379179001,0.11908950814693632,nan
mixed,116,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.31666016578674316,0.001490479800850153,0.0019093570299446583,0.09682733509258545,nan
mixed,117,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,original,id0489_GTready_original,0.2601737082004547,0.3033130168914795,0.0005762680666521192,0.000631823786534369,0.08847850853015082,nan
mixed,118,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.381405234336853,0.0009310176828876138,0.0006426397594623268,0.0835910558338531,nan
mixed,119,different_subject,id0485,noisy,id0485_GTready_noisy,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.3205946981906891,0.0007622729754075408,0.0008720592595636845,0.08564564468663283,nan
mixed,120,different_subject,id0485,original,id0485_GTready_original,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.3102078139781952,0.002648032270371914,0.002694358117878437,0.11194308808105619,nan
mixed,121,different_subject,id0485,original,id0485_GTready_original,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.3153934180736542,0.0016377028077840805,0.0018022998701781034,0.09318968991849638,nan
mixed,122,different_subject,id0485,original,id0485_GTready_original,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.3007228970527649,0.0007984710391610861,0.00094958720728755,0.0886457658779905,nan
mixed,123,different_subject,id0485,original,id0485_GTready_original,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.3758493959903717,0.0009356915252283216,0.0007115956395864487,0.0929282943784834,nan
mixed,124,different_subject,id0485,original,id0485_GTready_original,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.3086380958557129,0.0008358937338925898,0.001346634584479034,0.10061175913367493,nan
mixed,125,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.29007187485694885,0.003236619755625725,0.002779797650873661,0.10463455690099635,nan
mixed,126,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.2745823562145233,0.002009483054280281,0.00202962732873857,0.09652417529611987,nan
mixed,127,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.28123974800109863,0.0011459295637905598,0.001202315092086792,0.08588014987420359,nan
mixed,128,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,original,id0489_GTready_original,0.2601737082004547,0.28671619296073914,0.0009257669444195926,0.0010454964358359575,0.10238575703065175,nan
mixed,129,different_subject,id0485,remesh,id0485_GTready_remesh,id0489,up60k,id0489_GTready_up60k,0.2601737082004547,0.2464306503534317,0.0009525081841275096,0.0008690629620105028,0.0891955857723365,nan
mixed,130,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,crop,id0489_GTready_crop,0.2601737082004547,0.29766687750816345,0.003609843784943223,0.0029249500948935747,0.1017694193257324,nan
mixed,131,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,down8k,id0489_GTready_down8k,0.2601737082004547,0.2652309238910675,0.0009466149494983256,0.0009649134008213878,0.0919604902062373,nan
mixed,132,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,noisy,id0489_GTready_noisy,0.2601737082004547,0.2769027054309845,0.0004894190933555365,0.0005948131438344717,0.08460027662943985,nan
mixed,133,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,original,id0489_GTready_original,0.2601737082004547,0.28084754943847656,0.00046456261770799756,0.0007972600869834423,0.08831356851241891,nan
mixed,134,different_subject,id0485,up60k,id0485_GTready_up60k,id0489,remesh,id0489_GTready_remesh,0.2601737082004547,0.32291531562805176,0.0006231325096450746,0.0006360644474625587,0.08672398121625277,nan
