n_pairs,spearman_latent_distance,pearson_latent_distance,spearman_raw_chamfer,pearson_raw_chamfer,spearman_rigid_p2p,pearson_rigid_p2p,spearman_nicp_p2p,pearson_nicp_p2p,spearman_nicp_p2tri,pearson_nicp_p2tri,spearman_nicp_direct_p2p,pearson_nicp_direct_p2p,spearman_nicp_direct_p2tri,pearson_nicp_direct_p2tri,spearman_nicp_bbox_p2p,pearson_nicp_bbox_p2p,spearman_nicp_bbox_p2tri,pearson_nicp_bbox_p2tri,topology_a,topology_b,pair_label
380,0.787362078952946,0.7978821326397624,0.05195439125283396,0.02866460285626254,0.14387783722793643,0.12575462706621574,0.2675360504453999,0.32543017964128174,0.27411263317927276,0.33019166962812785,nan,nan,nan,nan,nan,nan,nan,nan,all,all,overall
190,0.7291868414491728,0.740273858312813,-0.10961522479847088,-0.11197403059096604,-0.025056533130382676,0.006384413855659041,0.21880967689730435,0.29962336089099917,0.22566101116666015,0.30603794572672066,nan,nan,nan,nan,nan,nan,nan,nan,crop,down8k,crop__to__down8k
190,0.8567343314656625,0.8637581355048447,0.3038372545674833,0.31619480665654454,0.45659961421879314,0.4829029737108189,0.4302422723475356,0.45006904452196006,0.4387277093256703,0.4558994763158516,nan,nan,nan,nan,nan,nan,nan,nan,original,down8k,original__to__down8k
